,CELL_ID,CELL_TYPE,CELL_CLASS
2249,2250,Tumor 4,Tumor
1537,1538,Tumor 7,Tumor
1498,1499,Tumor 3,Tumor
1593,1594,Tumor 7,Tumor
860,861,Tumor 6 / DC,Tumor
1371,1372,Tumor 4,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1347,1348,Tumor 7,Tumor
1293,1294,Tumor 4,Tumor
163,164,Tumor 4,Tumor
2064,2065,Tumor 4,Tumor
2043,2044,Tumor 4,Tumor
2105,2106,Tumor 4,Tumor
929,930,Tumor 6 / DC,Tumor
870,871,Tumor 3,Tumor
935,936,Tumor 7,Tumor
900,901,Tumor 6 / DC,Tumor
966,967,Tumor 1,Tumor
983,984,Tumor 3,Tumor
116,117,Tumor 3,Tumor
242,243,Tumor 3,Tumor
1659,1660,Tumor 1,Tumor
1589,1590,Tumor 3,Tumor
1497,1498,Tumor 7,Tumor
1536,1537,Tumor 3,Tumor
869,870,Tumor 3,Tumor
829,830,Tumor 3,Tumor
918,919,Tumor 7,Tumor
878,879,Tumor 7,Tumor
986,987,Tumor 6 / DC,Tumor
1205,1206,Tumor 7,Tumor
1250,1251,Tumor 2 (Ki67 Proliferating),Tumor
1220,1221,Tumor 1,Tumor
1243,1244,Tumor 2 (Ki67 Proliferating),Tumor
920,921,Tumor 1,Tumor
896,897,Tumor 1,Tumor
893,894,Tumor 7,Tumor
2150,2151,Tumor 4,Tumor
2147,2148,Tumor 4,Tumor
1892,1893,Tumor 7,Tumor
1919,1920,Tumor 3,Tumor
802,803,Tumor 2 (Ki67 Proliferating),Tumor
1229,1230,Tumor 7,Tumor
1005,1006,Tumor 1,Tumor
1184,1185,Tumor 1,Tumor
1874,1875,Tumor 4,Tumor
941,942,Tumor 4,Tumor
955,956,Tumor 7,Tumor
990,991,Tumor 7,Tumor
69,70,Tumor 4,Tumor
84,85,Tumor 4,Tumor
89,90,Tumor 2 (Ki67 Proliferating),Tumor
93,94,Tumor 3,Tumor
128,129,Tumor 2 (Ki67 Proliferating),Tumor
146,147,Tumor 2 (Ki67 Proliferating),Tumor
135,136,Tumor 2 (Ki67 Proliferating),Tumor
117,118,Tumor 2 (Ki67 Proliferating),Tumor
168,169,Tumor 3,Tumor
150,151,Tumor 2 (Ki67 Proliferating),Tumor
