,CELL_ID,CELL_TYPE,CELL_CLASS
2402,2403,Tumor 7,Tumor
2272,2273,Tumor 1,Tumor
2271,2272,Tumor 7,Tumor
2308,2309,Tumor 1,Tumor
2732,2733,Tumor 4,Tumor
2241,2242,Tumor 1,Tumor
1823,1824,Tumor 3,Tumor
312,313,Tumor 4,Tumor
286,287,Tumor 4,Tumor
986,987,Tumor 3,Tumor
282,283,Tumor 4,Tumor
452,453,Tumor 3,Tumor
120,121,Tumor 4,Tumor
1863,1864,Tumor 1,Tumor
1913,1914,Tumor 2 (Ki67 Proliferating),Tumor
2197,2198,Tumor 7,Tumor
2138,2139,Tumor 1,Tumor
1155,1156,Tumor 2 (Ki67 Proliferating),Tumor
897,898,Tumor 3,Tumor
1175,1176,Tumor 3,Tumor
1045,1046,Tumor 7,Tumor
1111,1112,Tumor 2 (Ki67 Proliferating),Tumor
1075,1076,Tumor 1,Tumor
1315,1316,Tumor 7,Tumor
1363,1364,Tumor 3,Tumor
1403,1404,Tumor 3,Tumor
1400,1401,Tumor 3,Tumor
1447,1448,Tumor 3,Tumor
1477,1478,Tumor 7,Tumor
1586,1587,Tumor 6 / DC,Tumor
855,856,Tumor 3,Tumor
793,794,Tumor 2 (Ki67 Proliferating),Tumor
861,862,Tumor 1,Tumor
857,858,Tumor 7,Tumor
2790,2791,Tumor 4,Tumor
2786,2787,Tumor 6 / DC,Tumor
2804,2805,Tumor 6 / DC,Tumor
331,332,Tumor 7,Tumor
158,159,Tumor 3,Tumor
1141,1142,Tumor 4,Tumor
822,823,Tumor 3,Tumor
670,671,Tumor 4,Tumor
618,619,Tumor 1,Tumor
1181,1182,Tumor 1,Tumor
995,996,Tumor 7,Tumor
1016,1017,Tumor 3,Tumor
1079,1080,Tumor 3,Tumor
1034,1035,Tumor 3,Tumor
2,3,Tumor 3,Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
12,13,Tumor 2 (Ki67 Proliferating),Tumor
977,978,Tumor 3,Tumor
962,963,Tumor 4,Tumor
492,493,Tumor 3,Tumor
271,272,Tumor 2 (Ki67 Proliferating),Tumor
5,6,Tumor 6 / DC,Tumor
2201,2202,Tumor 7,Tumor
2661,2662,Tumor 7,Tumor
2718,2719,Tumor 4,Tumor
2473,2474,Tumor 3,Tumor
1633,1634,Tumor 6 / DC,Tumor
1576,1577,Tumor 4,Tumor
2121,2122,Tumor 6 / DC,Tumor
2025,2026,Tumor 1,Tumor
2108,2109,Tumor 1,Tumor
1033,1034,Tumor 1,Tumor
972,973,Tumor 3,Tumor
935,936,Tumor 6 / DC,Tumor
992,993,Tumor 3,Tumor
1029,1030,Tumor 1,Tumor
1087,1088,Tumor 1,Tumor
1112,1113,Tumor 3,Tumor
1225,1226,Tumor 7,Tumor
1173,1174,Tumor 1,Tumor
1149,1150,Tumor 7,Tumor
1154,1155,Tumor 1,Tumor
1275,1276,Tumor 2 (Ki67 Proliferating),Tumor
1105,1106,Tumor 4,Tumor
1182,1183,Tumor 3,Tumor
1540,1541,Tumor 6 / DC,Tumor
1592,1593,Tumor 3,Tumor
1591,1592,Tumor 1,Tumor
1516,1517,Tumor 7,Tumor
2397,2398,Tumor 4,Tumor
515,516,Tumor 4,Tumor
322,323,Tumor 4,Tumor
936,937,Tumor 2 (Ki67 Proliferating),Tumor
862,863,Tumor 4,Tumor
916,917,Tumor 1,Tumor
730,731,Tumor 1,Tumor
680,681,Tumor 1,Tumor
875,876,Tumor 3,Tumor
1883,1884,Tumor 1,Tumor
1326,1327,Tumor 3,Tumor
2764,2765,Tumor 6 / DC,Tumor
2587,2588,Tumor 3,Tumor
311,312,Tumor 7,Tumor
904,905,Tumor 2 (Ki67 Proliferating),Tumor
648,649,Tumor 2 (Ki67 Proliferating),Tumor
684,685,Tumor 1,Tumor
1055,1056,Tumor 3,Tumor
997,998,Tumor 3,Tumor
1053,1054,Tumor 1,Tumor
890,891,Tumor 4,Tumor
970,971,Tumor 3,Tumor
924,925,Tumor 3,Tumor
1124,1125,Tumor 1,Tumor
1097,1098,Tumor 3,Tumor
1052,1053,Tumor 3,Tumor
1135,1136,Tumor 7,Tumor
127,128,Tumor 2 (Ki67 Proliferating),Tumor
60,61,Tumor 4,Tumor
46,47,Tumor 3,Tumor
13,14,Tumor 3,Tumor
7,8,Tumor 2 (Ki67 Proliferating),Tumor
85,86,Tumor 3,Tumor
63,64,Tumor 2 (Ki67 Proliferating),Tumor
233,234,Tumor 2 (Ki67 Proliferating),Tumor
83,84,Tumor 3,Tumor
34,35,Tumor 2 (Ki67 Proliferating),Tumor
17,18,Tumor 6 / DC,Tumor
28,29,Tumor 2 (Ki67 Proliferating),Tumor
18,19,Tumor 7,Tumor
8,9,Tumor 2 (Ki67 Proliferating),Tumor
283,284,Tumor 4,Tumor
374,375,Tumor 2 (Ki67 Proliferating),Tumor
808,809,Tumor 4,Tumor
2548,2549,Tumor 1,Tumor
2531,2532,Tumor 4,Tumor
1936,1937,Tumor 4,Tumor
1871,1872,Tumor 4,Tumor
2189,2190,Tumor 6 / DC,Tumor
2357,2358,Tumor 1,Tumor
2393,2394,Tumor 6 / DC,Tumor
2232,2233,Tumor 7,Tumor
1176,1177,Tumor 1,Tumor
1072,1073,Tumor 4,Tumor
1347,1348,Tumor 3,Tumor
952,953,Tumor 4,Tumor
993,994,Tumor 4,Tumor
1457,1458,Tumor 1,Tumor
1553,1554,Tumor 1,Tumor
1451,1452,Tumor 2 (Ki67 Proliferating),Tumor
2250,2251,Tumor 4,Tumor
2360,2361,Tumor 1,Tumor
2046,2047,Tumor 3,Tumor
765,766,Tumor 1,Tumor
699,700,Tumor 3,Tumor
788,789,Tumor 3,Tumor
798,799,Tumor 1,Tumor
755,756,Tumor 3,Tumor
794,795,Tumor 1,Tumor
845,846,Tumor 3,Tumor
966,967,Tumor 3,Tumor
910,911,Tumor 3,Tumor
917,918,Tumor 3,Tumor
1147,1148,Tumor 3,Tumor
1170,1171,Tumor 3,Tumor
1083,1084,Tumor 3,Tumor
1064,1065,Tumor 3,Tumor
942,943,Tumor 3,Tumor
911,912,Tumor 3,Tumor
969,970,Tumor 3,Tumor
1783,1784,Tumor 3,Tumor
1775,1776,Tumor 3,Tumor
1838,1839,Tumor 2 (Ki67 Proliferating),Tumor
1818,1819,Tumor 2 (Ki67 Proliferating),Tumor
2633,2634,Tumor 4,Tumor
2669,2670,Tumor 4,Tumor
2332,2333,Tumor 3,Tumor
2237,2238,Tumor 3,Tumor
2203,2204,Tumor 3,Tumor
2674,2675,Tumor 4,Tumor
1647,1648,Tumor 4,Tumor
1417,1418,Tumor 3,Tumor
1602,1603,Tumor 3,Tumor
1509,1510,Tumor 3,Tumor
1380,1381,Tumor 7,Tumor
1391,1392,Tumor 3,Tumor
1550,1551,Tumor 3,Tumor
1683,1684,Tumor 6 / DC,Tumor
1643,1644,Tumor 2 (Ki67 Proliferating),Tumor
1721,1722,Tumor 6 / DC,Tumor
1753,1754,Tumor 6 / DC,Tumor
