,CELL_ID,CELL_TYPE,CELL_CLASS
1479,1480,Tumor 7,Tumor
1084,1085,Tumor 4,Tumor
1312,1313,Tumor 1,Tumor
1391,1392,Tumor 1,Tumor
1388,1389,Tumor 1,Tumor
1450,1451,Tumor 3,Tumor
1218,1219,Tumor 1,Tumor
1214,1215,Tumor 3,Tumor
1280,1281,Tumor 1,Tumor
815,816,Tumor 3,Tumor
960,961,Tumor 3,Tumor
568,569,Tumor 4,Tumor
1301,1302,Tumor 4,Tumor
1415,1416,Tumor 4,Tumor
1285,1286,Tumor 3,Tumor
1238,1239,Tumor 3,Tumor
967,968,Tumor 4,Tumor
1009,1010,Tumor 2 (Ki67 Proliferating),Tumor
1150,1151,Tumor 4,Tumor
1174,1175,Tumor 3,Tumor
1142,1143,Tumor 3,Tumor
1140,1141,Tumor 3,Tumor
1167,1168,Tumor 4,Tumor
1144,1145,Tumor 7,Tumor
1059,1060,Tumor 4,Tumor
1296,1297,Tumor 3,Tumor
1370,1371,Tumor 4,Tumor
1374,1375,Tumor 2 (Ki67 Proliferating),Tumor
1364,1365,Tumor 1,Tumor
1153,1154,Tumor 7,Tumor
1428,1429,Tumor 2 (Ki67 Proliferating),Tumor
968,969,Tumor 3,Tumor
995,996,Tumor 2 (Ki67 Proliferating),Tumor
926,927,Tumor 3,Tumor
950,951,Tumor 3,Tumor
1038,1039,Tumor 4,Tumor
958,959,Tumor 2 (Ki67 Proliferating),Tumor
919,920,Tumor 7,Tumor
938,939,Tumor 3,Tumor
1420,1421,Tumor 4,Tumor
1345,1346,Tumor 3,Tumor
1449,1450,Tumor 4,Tumor
1455,1456,Tumor 3,Tumor
621,622,Tumor 4,Tumor
368,369,Tumor 4,Tumor
825,826,Tumor 3,Tumor
786,787,Tumor 3,Tumor
806,807,Tumor 3,Tumor
803,804,Tumor 1,Tumor
830,831,Tumor 3,Tumor
797,798,Tumor 4,Tumor
848,849,Tumor 1,Tumor
863,864,Tumor 4,Tumor
835,836,Tumor 1,Tumor
843,844,Tumor 7,Tumor
925,926,Tumor 4,Tumor
413,414,Tumor 4,Tumor
11,12,Tumor 4,Tumor
34,35,Tumor 6 / DC,Tumor
29,30,Tumor 4,Tumor
48,49,Tumor 4,Tumor
103,104,Tumor 1,Tumor
64,65,Tumor 3,Tumor
20,21,Tumor 7,Tumor
57,58,Tumor 4,Tumor
567,568,Tumor 6 / DC,Tumor
1159,1160,Tumor 1,Tumor
1472,1473,Tumor 1,Tumor
1481,1482,Tumor 3,Tumor
1356,1357,Tumor 2 (Ki67 Proliferating),Tumor
702,703,Tumor 3,Tumor
930,931,Tumor 4,Tumor
1429,1430,Tumor 4,Tumor
801,802,Tumor 1,Tumor
936,937,Tumor 2 (Ki67 Proliferating),Tumor
946,947,Tumor 2 (Ki67 Proliferating),Tumor
978,979,Tumor 4,Tumor
957,958,Tumor 4,Tumor
993,994,Tumor 3,Tumor
996,997,Tumor 2 (Ki67 Proliferating),Tumor
943,944,Tumor 4,Tumor
982,983,Tumor 3,Tumor
1243,1244,Tumor 7,Tumor
1209,1210,Tumor 7,Tumor
1182,1183,Tumor 1,Tumor
1252,1253,Tumor 7,Tumor
1281,1282,Tumor 1,Tumor
1334,1335,Tumor 2 (Ki67 Proliferating),Tumor
1340,1341,Tumor 4,Tumor
1377,1378,Tumor 3,Tumor
1404,1405,Tumor 2 (Ki67 Proliferating),Tumor
1418,1419,Tumor 2 (Ki67 Proliferating),Tumor
1414,1415,Tumor 4,Tumor
1337,1338,Tumor 4,Tumor
1293,1294,Tumor 2 (Ki67 Proliferating),Tumor
704,705,Tumor 7,Tumor
898,899,Tumor 3,Tumor
777,778,Tumor 1,Tumor
909,910,Tumor 7,Tumor
826,827,Tumor 4,Tumor
759,760,Tumor 1,Tumor
734,735,Tumor 1,Tumor
1431,1432,Tumor 4,Tumor
1287,1288,Tumor 2 (Ki67 Proliferating),Tumor
1248,1249,Tumor 4,Tumor
590,591,Tumor 6 / DC,Tumor
560,561,Tumor 3,Tumor
562,563,Tumor 3,Tumor
689,690,Tumor 3,Tumor
685,686,Tumor 3,Tumor
769,770,Tumor 3,Tumor
397,398,Tumor 4,Tumor
752,753,Tumor 1,Tumor
764,765,Tumor 1,Tumor
509,510,Tumor 3,Tumor
479,480,Tumor 1,Tumor
500,501,Tumor 6 / DC,Tumor
420,421,Tumor 4,Tumor
491,492,Tumor 1,Tumor
449,450,Tumor 1,Tumor
540,541,Tumor 4,Tumor
