,CELL_ID,CELL_TYPE,CELL_CLASS
1858,1859,Tumor 7,Tumor
60,61,Tumor 2 (Ki67 Proliferating),Tumor
1804,1805,Tumor 7,Tumor
1833,1834,Tumor 7,Tumor
1793,1794,Tumor 7,Tumor
552,553,Tumor 7,Tumor
819,820,Tumor 1,Tumor
83,84,Tumor 1,Tumor
84,85,Tumor 3,Tumor
39,40,Tumor 1,Tumor
30,31,Tumor 2 (Ki67 Proliferating),Tumor
20,21,Tumor 2 (Ki67 Proliferating),Tumor
16,17,Tumor 3,Tumor
40,41,Tumor 2 (Ki67 Proliferating),Tumor
59,60,Tumor 3,Tumor
72,73,Tumor 3,Tumor
47,48,Tumor 3,Tumor
65,66,Tumor 2 (Ki67 Proliferating),Tumor
27,28,Tumor 4,Tumor
48,49,Tumor 3,Tumor
81,82,Tumor 2 (Ki67 Proliferating),Tumor
127,128,Tumor 7,Tumor
76,77,Tumor 7,Tumor
75,76,Tumor 7,Tumor
109,110,Tumor 7,Tumor
120,121,Tumor 1,Tumor
82,83,Tumor 1,Tumor
73,74,Tumor 2 (Ki67 Proliferating),Tumor
105,106,Tumor 6 / DC,Tumor
95,96,Tumor 2 (Ki67 Proliferating),Tumor
67,68,Tumor 2 (Ki67 Proliferating),Tumor
148,149,Tumor 2 (Ki67 Proliferating),Tumor
233,234,Tumor 2 (Ki67 Proliferating),Tumor
334,335,Tumor 2 (Ki67 Proliferating),Tumor
1527,1528,Tumor 1,Tumor
1709,1710,Tumor 3,Tumor
1108,1109,Tumor 3,Tumor
1137,1138,Tumor 3,Tumor
1182,1183,Tumor 3,Tumor
1652,1653,Tumor 7,Tumor
1594,1595,Tumor 7,Tumor
1618,1619,Tumor 7,Tumor
1680,1681,Tumor 7,Tumor
1745,1746,Tumor 1,Tumor
1744,1745,Tumor 1,Tumor
1767,1768,Tumor 7,Tumor
1786,1787,Tumor 1,Tumor
1505,1506,Tumor 7,Tumor
598,599,Tumor 5,Tumor
460,461,Tumor 2 (Ki67 Proliferating),Tumor
269,270,Tumor 7,Tumor
419,420,Tumor 2 (Ki67 Proliferating),Tumor
435,436,Tumor 1,Tumor
437,438,Tumor 7,Tumor
482,483,Tumor 7,Tumor
1090,1091,Tumor 1,Tumor
