,CELL_ID,CELL_TYPE,CELL_CLASS
1753,1754,Tumor 4,Tumor
1092,1093,Tumor 4,Tumor
1094,1095,Tumor 7,Tumor
1050,1051,Tumor 4,Tumor
793,794,Tumor 1,Tumor
237,238,Tumor 1,Tumor
256,257,Tumor 1,Tumor
210,211,Tumor 7,Tumor
230,231,Tumor 7,Tumor
212,213,Tumor 7,Tumor
1809,1810,Tumor 7,Tumor
1741,1742,Tumor 4,Tumor
1176,1177,Tumor 1,Tumor
1097,1098,Tumor 1,Tumor
1192,1193,Tumor 1,Tumor
928,929,Tumor 1,Tumor
881,882,Tumor 1,Tumor
969,970,Tumor 1,Tumor
427,428,Tumor 7,Tumor
403,404,Tumor 7,Tumor
367,368,Tumor 7,Tumor
55,56,Tumor 7,Tumor
46,47,Tumor 7,Tumor
31,32,Tumor 1,Tumor
324,325,Tumor 7,Tumor
370,371,Tumor 7,Tumor
382,383,Tumor 7,Tumor
271,272,Tumor 1,Tumor
42,43,Tumor 3,Tumor
39,40,Tumor 3,Tumor
59,60,Tumor 7,Tumor
1787,1788,Tumor 4,Tumor
1775,1776,Tumor 4,Tumor
1800,1801,Tumor 4,Tumor
202,203,Tumor 4,Tumor
118,119,Tumor 1,Tumor
592,593,Tumor 4,Tumor
612,613,Tumor 1,Tumor
477,478,Tumor 1,Tumor
490,491,Tumor 4,Tumor
583,584,Tumor 1,Tumor
904,905,Tumor 1,Tumor
426,427,Tumor 1,Tumor
306,307,Tumor 1,Tumor
292,293,Tumor 7,Tumor
261,262,Tumor 7,Tumor
356,357,Tumor 7,Tumor
282,283,Tumor 7,Tumor
385,386,Tumor 7,Tumor
326,327,Tumor 1,Tumor
24,25,Tumor 1,Tumor
7,8,Tumor 7,Tumor
4,5,Tumor 7,Tumor
136,137,Tumor 2 (Ki67 Proliferating),Tumor
89,90,Tumor 2 (Ki67 Proliferating),Tumor
37,38,Tumor 3,Tumor
26,27,Tumor 3,Tumor
12,13,Tumor 3,Tumor
30,31,Tumor 4,Tumor
38,39,Tumor 2 (Ki67 Proliferating),Tumor
48,49,Tumor 3,Tumor
17,18,Tumor 3,Tumor
20,21,Tumor 3,Tumor
25,26,Tumor 4,Tumor
32,33,Tumor 3,Tumor
444,445,Tumor 3,Tumor
487,488,Tumor 4,Tumor
70,71,Tumor 7,Tumor
82,83,Tumor 7,Tumor
201,202,Tumor 7,Tumor
173,174,Tumor 1,Tumor
63,64,Tumor 7,Tumor
143,144,Tumor 4,Tumor
108,109,Tumor 4,Tumor
149,150,Tumor 3,Tumor
98,99,Tumor 3,Tumor
64,65,Tumor 3,Tumor
88,89,Tumor 3,Tumor
172,173,Tumor 4,Tumor
185,186,Tumor 2 (Ki67 Proliferating),Tumor
167,168,Tumor 4,Tumor
205,206,Tumor 3,Tumor
54,55,Tumor 3,Tumor
76,77,Tumor 4,Tumor
95,96,Tumor 6 / DC,Tumor
78,79,Tumor 3,Tumor
1271,1272,Tumor 3,Tumor
1381,1382,Tumor 4,Tumor
1791,1792,Tumor 2 (Ki67 Proliferating),Tumor
1747,1748,Tumor 4,Tumor
1743,1744,Tumor 6 / DC,Tumor
1760,1761,Tumor 2 (Ki67 Proliferating),Tumor
1802,1803,Tumor 4,Tumor
1768,1769,Tumor 7,Tumor
1731,1732,Tumor 7,Tumor
1746,1747,Tumor 2 (Ki67 Proliferating),Tumor
1590,1591,Tumor 3,Tumor
690,691,Tumor 2 (Ki67 Proliferating),Tumor
1725,1726,Tumor 3,Tumor
234,235,Tumor 4,Tumor
238,239,Tumor 2 (Ki67 Proliferating),Tumor
849,850,Tumor 4,Tumor
864,865,Tumor 4,Tumor
663,664,Tumor 3,Tumor
693,694,Tumor 2 (Ki67 Proliferating),Tumor
146,147,Tumor 1,Tumor
94,95,Tumor 1,Tumor
165,166,Tumor 7,Tumor
687,688,Tumor 7,Tumor
534,535,Tumor 3,Tumor
916,917,Tumor 7,Tumor
848,849,Tumor 7,Tumor
1709,1710,Tumor 7,Tumor
1713,1714,Tumor 7,Tumor
863,864,Tumor 3,Tumor
480,481,Tumor 7,Tumor
562,563,Tumor 7,Tumor
523,524,Tumor 1,Tumor
566,567,Tumor 1,Tumor
549,550,Tumor 3,Tumor
505,506,Tumor 7,Tumor
537,538,Tumor 7,Tumor
507,508,Tumor 7,Tumor
500,501,Tumor 7,Tumor
450,451,Tumor 7,Tumor
417,418,Tumor 7,Tumor
241,242,Tumor 3,Tumor
821,822,Tumor 3,Tumor
16,17,Tumor 1,Tumor
27,28,Tumor 7,Tumor
11,12,Tumor 1,Tumor
28,29,Tumor 1,Tumor
33,34,Tumor 1,Tumor
44,45,Tumor 1,Tumor
290,291,Tumor 4,Tumor
9,10,Tumor 7,Tumor
106,107,Tumor 3,Tumor
43,44,Tumor 7,Tumor
219,220,Tumor 2 (Ki67 Proliferating),Tumor
197,198,Tumor 3,Tumor
227,228,Tumor 2 (Ki67 Proliferating),Tumor
509,510,Tumor 4,Tumor
491,492,Tumor 4,Tumor
35,36,Tumor 4,Tumor
49,50,Tumor 2 (Ki67 Proliferating),Tumor
65,66,Tumor 3,Tumor
524,525,Tumor 3,Tumor
526,527,Tumor 4,Tumor
548,549,Tumor 2 (Ki67 Proliferating),Tumor
532,533,Tumor 2 (Ki67 Proliferating),Tumor
467,468,Tumor 6 / DC,Tumor
456,457,Tumor 4,Tumor
518,519,Tumor 6 / DC,Tumor
447,448,Tumor 6 / DC,Tumor
68,69,Tumor 7,Tumor
123,124,Tumor 3,Tumor
133,134,Tumor 3,Tumor
96,97,Tumor 3,Tumor
72,73,Tumor 4,Tumor
97,98,Tumor 4,Tumor
135,136,Tumor 3,Tumor
151,152,Tumor 4,Tumor
113,114,Tumor 2 (Ki67 Proliferating),Tumor
126,127,Tumor 3,Tumor
110,111,Tumor 4,Tumor
152,153,Tumor 4,Tumor
147,148,Tumor 4,Tumor
101,102,Tumor 4,Tumor
103,104,Tumor 3,Tumor
75,76,Tumor 4,Tumor
1721,1722,Tumor 3,Tumor
1714,1715,Tumor 2 (Ki67 Proliferating),Tumor
1679,1680,Tumor 3,Tumor
1030,1031,Tumor 4,Tumor
1325,1326,Tumor 4,Tumor
1479,1480,Tumor 7,Tumor
1292,1293,Tumor 4,Tumor
1270,1271,Tumor 3,Tumor
1324,1325,Tumor 4,Tumor
1631,1632,Tumor 4,Tumor
1651,1652,Tumor 4,Tumor
1488,1489,Tumor 4,Tumor
1455,1456,Tumor 4,Tumor
1771,1772,Tumor 2 (Ki67 Proliferating),Tumor
1820,1821,Tumor 4,Tumor
1833,1834,Tumor 2 (Ki67 Proliferating),Tumor
1831,1832,Tumor 4,Tumor
1813,1814,Tumor 4,Tumor
1832,1833,Tumor 2 (Ki67 Proliferating),Tumor
1757,1758,Tumor 7,Tumor
1777,1778,Tumor 7,Tumor
1759,1760,Tumor 1,Tumor
1379,1380,Tumor 2 (Ki67 Proliferating),Tumor
1346,1347,Tumor 2 (Ki67 Proliferating),Tumor
1708,1709,Tumor 2 (Ki67 Proliferating),Tumor
1566,1567,Tumor 2 (Ki67 Proliferating),Tumor
1719,1720,Tumor 2 (Ki67 Proliferating),Tumor
1724,1725,Tumor 2 (Ki67 Proliferating),Tumor
1706,1707,Tumor 4,Tumor
1733,1734,Tumor 2 (Ki67 Proliferating),Tumor
1735,1736,Tumor 2 (Ki67 Proliferating),Tumor
865,866,Tumor 4,Tumor
1047,1048,Tumor 4,Tumor
941,942,Tumor 4,Tumor
905,906,Tumor 4,Tumor
989,990,Tumor 4,Tumor
861,862,Tumor 4,Tumor
813,814,Tumor 4,Tumor
836,837,Tumor 4,Tumor
1239,1240,Tumor 4,Tumor
1123,1124,Tumor 4,Tumor
