,CELL_ID,CELL_TYPE,CELL_CLASS
2192,2193,Tumor 6 / DC,Tumor
2077,2078,Tumor 7,Tumor
2137,2138,Tumor 1,Tumor
2155,2156,Tumor 7,Tumor
1702,1703,Tumor 6 / DC,Tumor
1870,1871,Tumor 6 / DC,Tumor
2173,2174,Tumor 1,Tumor
2266,2267,Tumor 1,Tumor
2074,2075,Tumor 1,Tumor
2066,2067,Tumor 1,Tumor
2099,2100,Tumor 1,Tumor
1253,1254,Tumor 1,Tumor
373,374,Tumor 1,Tumor
406,407,Tumor 7,Tumor
352,353,Tumor 1,Tumor
277,278,Tumor 1,Tumor
340,341,Tumor 3,Tumor
280,281,Tumor 1,Tumor
294,295,Tumor 1,Tumor
262,263,Tumor 1,Tumor
18,19,Tumor 4,Tumor
35,36,Tumor 3,Tumor
21,22,Tumor 1,Tumor
2088,2089,Tumor 1,Tumor
2278,2279,Tumor 3,Tumor
1781,1782,Tumor 1,Tumor
1827,1828,Tumor 2 (Ki67 Proliferating),Tumor
1815,1816,Tumor 6 / DC,Tumor
1841,1842,Tumor 4,Tumor
1924,1925,Tumor 3,Tumor
1896,1897,Tumor 7,Tumor
2047,2048,Tumor 1,Tumor
2022,2023,Tumor 7,Tumor
2064,2065,Tumor 1,Tumor
2068,2069,Tumor 1,Tumor
2114,2115,Tumor 1,Tumor
2100,2101,Tumor 1,Tumor
2283,2284,Tumor 1,Tumor
2229,2230,Tumor 7,Tumor
2224,2225,Tumor 1,Tumor
1258,1259,Tumor 7,Tumor
756,757,Tumor 1,Tumor
2145,2146,Tumor 7,Tumor
2175,2176,Tumor 6 / DC,Tumor
2101,2102,Tumor 1,Tumor
2129,2130,Tumor 1,Tumor
2120,2121,Tumor 1,Tumor
1759,1760,Tumor 1,Tumor
1758,1759,Tumor 2 (Ki67 Proliferating),Tumor
1742,1743,Tumor 1,Tumor
1817,1818,Tumor 1,Tumor
416,417,Tumor 3,Tumor
436,437,Tumor 1,Tumor
415,416,Tumor 1,Tumor
441,442,Tumor 1,Tumor
1,2,Tumor 4,Tumor
115,116,Tumor 2 (Ki67 Proliferating),Tumor
136,137,Tumor 3,Tumor
187,188,Tumor 2 (Ki67 Proliferating),Tumor
33,34,Tumor 3,Tumor
484,485,Tumor 3,Tumor
478,479,Tumor 1,Tumor
94,95,Tumor 6 / DC,Tumor
37,38,Tumor 7,Tumor
25,26,Tumor 1,Tumor
40,41,Tumor 1,Tumor
2086,2087,Tumor 6 / DC,Tumor
1755,1756,Tumor 6 / DC,Tumor
1793,1794,Tumor 1,Tumor
1804,1805,Tumor 1,Tumor
2280,2281,Tumor 4,Tumor
2265,2266,Tumor 3,Tumor
2259,2260,Tumor 4,Tumor
2237,2238,Tumor 2 (Ki67 Proliferating),Tumor
2038,2039,Tumor 1,Tumor
2189,2190,Tumor 1,Tumor
2119,2120,Tumor 7,Tumor
2195,2196,Tumor 1,Tumor
2219,2220,Tumor 7,Tumor
2182,2183,Tumor 7,Tumor
2203,2204,Tumor 6 / DC,Tumor
2250,2251,Tumor 7,Tumor
2214,2215,Tumor 7,Tumor
1764,1765,Tumor 4,Tumor
2295,2296,Tumor 6 / DC,Tumor
2271,2272,Tumor 6 / DC,Tumor
2251,2252,Tumor 7,Tumor
2150,2151,Tumor 6 / DC,Tumor
2261,2262,Tumor 6 / DC,Tumor
2041,2042,Tumor 4,Tumor
1720,1721,Tumor 3,Tumor
1734,1735,Tumor 1,Tumor
1810,1811,Tumor 3,Tumor
1735,1736,Tumor 4,Tumor
1796,1797,Tumor 7,Tumor
1808,1809,Tumor 4,Tumor
1785,1786,Tumor 6 / DC,Tumor
1971,1972,Tumor 6 / DC,Tumor
1619,1620,Tumor 4,Tumor
1833,1834,Tumor 4,Tumor
1813,1814,Tumor 4,Tumor
1782,1783,Tumor 3,Tumor
1911,1912,Tumor 2 (Ki67 Proliferating),Tumor
1676,1677,Tumor 4,Tumor
1724,1725,Tumor 2 (Ki67 Proliferating),Tumor
1752,1753,Tumor 6 / DC,Tumor
1761,1762,Tumor 6 / DC,Tumor
1943,1944,Tumor 4,Tumor
1888,1889,Tumor 4,Tumor
1835,1836,Tumor 1,Tumor
1819,1820,Tumor 7,Tumor
1876,1877,Tumor 1,Tumor
1537,1538,Tumor 2 (Ki67 Proliferating),Tumor
1567,1568,Tumor 3,Tumor
1852,1853,Tumor 2 (Ki67 Proliferating),Tumor
1839,1840,Tumor 7,Tumor
2125,2126,Tumor 6 / DC,Tumor
2117,2118,Tumor 7,Tumor
2154,2155,Tumor 6 / DC,Tumor
2169,2170,Tumor 1,Tumor
709,710,Tumor 4,Tumor
598,599,Tumor 6 / DC,Tumor
232,233,Tumor 6 / DC,Tumor
142,143,Tumor 1,Tumor
122,123,Tumor 1,Tumor
1598,1599,Tumor 6 / DC,Tumor
1660,1661,Tumor 6 / DC,Tumor
1701,1702,Tumor 2 (Ki67 Proliferating),Tumor
