,CELL_ID,CELL_TYPE,CELL_CLASS
621,622,Tumor 4,Tumor
749,750,Tumor 4,Tumor
650,651,Tumor 4,Tumor
56,57,Tumor 6 / DC,Tumor
180,181,Tumor 6 / DC,Tumor
426,427,Tumor 3,Tumor
407,408,Tumor 3,Tumor
1974,1975,Tumor 1,Tumor
88,89,Tumor 6 / DC,Tumor
106,107,Tumor 4,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
44,45,Tumor 3,Tumor
1858,1859,Tumor 1,Tumor
10,11,Tumor 3,Tumor
11,12,Tumor 3,Tumor
85,86,Tumor 6 / DC,Tumor
202,203,Tumor 6 / DC,Tumor
1898,1899,Tumor 4,Tumor
1960,1961,Tumor 7,Tumor
370,371,Tumor 4,Tumor
21,22,Tumor 6 / DC,Tumor
29,30,Tumor 6 / DC,Tumor
119,120,Tumor 6 / DC,Tumor
164,165,Tumor 3,Tumor
1929,1930,Tumor 4,Tumor
1930,1931,Tumor 4,Tumor
1937,1938,Tumor 4,Tumor
1575,1576,Tumor 4,Tumor
1571,1572,Tumor 4,Tumor
1624,1625,Tumor 3,Tumor
1730,1731,Tumor 1,Tumor
1742,1743,Tumor 1,Tumor
1760,1761,Tumor 1,Tumor
1262,1263,Tumor 3,Tumor
1024,1025,Tumor 6 / DC,Tumor
1006,1007,Tumor 4,Tumor
712,713,Tumor 7,Tumor
686,687,Tumor 4,Tumor
30,31,Tumor 2 (Ki67 Proliferating),Tumor
46,47,Tumor 4,Tumor
47,48,Tumor 6 / DC,Tumor
14,15,Tumor 4,Tumor
7,8,Tumor 3,Tumor
61,62,Tumor 2 (Ki67 Proliferating),Tumor
40,41,Tumor 2 (Ki67 Proliferating),Tumor
28,29,Tumor 4,Tumor
12,13,Tumor 3,Tumor
24,25,Tumor 2 (Ki67 Proliferating),Tumor
89,90,Tumor 6 / DC,Tumor
76,77,Tumor 6 / DC,Tumor
80,81,Tumor 2 (Ki67 Proliferating),Tumor
54,55,Tumor 4,Tumor
602,603,Tumor 7,Tumor
185,186,Tumor 7,Tumor
170,171,Tumor 6 / DC,Tumor
189,190,Tumor 6 / DC,Tumor
249,250,Tumor 7,Tumor
212,213,Tumor 7,Tumor
324,325,Tumor 4,Tumor
272,273,Tumor 1,Tumor
71,72,Tumor 4,Tumor
55,56,Tumor 4,Tumor
91,92,Tumor 4,Tumor
66,67,Tumor 2 (Ki67 Proliferating),Tumor
580,581,Tumor 6 / DC,Tumor
588,589,Tumor 7,Tumor
560,561,Tumor 7,Tumor
611,612,Tumor 7,Tumor
1317,1318,Tumor 6 / DC,Tumor
1477,1478,Tumor 4,Tumor
872,873,Tumor 6 / DC,Tumor
1690,1691,Tumor 1,Tumor
1941,1942,Tumor 4,Tumor
1977,1978,Tumor 6 / DC,Tumor
1975,1976,Tumor 6 / DC,Tumor
1968,1969,Tumor 2 (Ki67 Proliferating),Tumor
1961,1962,Tumor 6 / DC,Tumor
1931,1932,Tumor 6 / DC,Tumor
1955,1956,Tumor 6 / DC,Tumor
1972,1973,Tumor 6 / DC,Tumor
1569,1570,Tumor 6 / DC,Tumor
1646,1647,Tumor 6 / DC,Tumor
1623,1624,Tumor 7,Tumor
1632,1633,Tumor 7,Tumor
1710,1711,Tumor 1,Tumor
1689,1690,Tumor 1,Tumor
1556,1557,Tumor 2 (Ki67 Proliferating),Tumor
1582,1583,Tumor 2 (Ki67 Proliferating),Tumor
590,591,Tumor 6 / DC,Tumor
593,594,Tumor 7,Tumor
564,565,Tumor 7,Tumor
760,761,Tumor 6 / DC,Tumor
725,726,Tumor 6 / DC,Tumor
721,722,Tumor 3,Tumor
683,684,Tumor 7,Tumor
692,693,Tumor 6 / DC,Tumor
1010,1011,Tumor 3,Tumor
18,19,Tumor 6 / DC,Tumor
32,33,Tumor 2 (Ki67 Proliferating),Tumor
9,10,Tumor 6 / DC,Tumor
26,27,Tumor 6 / DC,Tumor
52,53,Tumor 4,Tumor
63,64,Tumor 6 / DC,Tumor
68,69,Tumor 2 (Ki67 Proliferating),Tumor
1910,1911,Tumor 4,Tumor
1920,1921,Tumor 4,Tumor
1484,1485,Tumor 4,Tumor
1465,1466,Tumor 4,Tumor
1497,1498,Tumor 4,Tumor
1891,1892,Tumor 2 (Ki67 Proliferating),Tumor
1630,1631,Tumor 3,Tumor
1650,1651,Tumor 2 (Ki67 Proliferating),Tumor
1652,1653,Tumor 7,Tumor
1674,1675,Tumor 1,Tumor
1639,1640,Tumor 7,Tumor
1600,1601,Tumor 6 / DC,Tumor
1721,1722,Tumor 1,Tumor
1771,1772,Tumor 2 (Ki67 Proliferating),Tumor
1749,1750,Tumor 7,Tumor
1775,1776,Tumor 1,Tumor
1795,1796,Tumor 1,Tumor
1135,1136,Tumor 3,Tumor
1168,1169,Tumor 3,Tumor
1051,1052,Tumor 4,Tumor
847,848,Tumor 3,Tumor
913,914,Tumor 4,Tumor
1101,1102,Tumor 4,Tumor
1131,1132,Tumor 6 / DC,Tumor
1124,1125,Tumor 3,Tumor
1409,1410,Tumor 7,Tumor
981,982,Tumor 3,Tumor
836,837,Tumor 4,Tumor
894,895,Tumor 3,Tumor
884,885,Tumor 3,Tumor
1223,1224,Tumor 6 / DC,Tumor
666,667,Tumor 7,Tumor
685,686,Tumor 7,Tumor
33,34,Tumor 2 (Ki67 Proliferating),Tumor
57,58,Tumor 6 / DC,Tumor
22,23,Tumor 2 (Ki67 Proliferating),Tumor
78,79,Tumor 4,Tumor
60,61,Tumor 2 (Ki67 Proliferating),Tumor
95,96,Tumor 3,Tumor
108,109,Tumor 2 (Ki67 Proliferating),Tumor
639,640,Tumor 7,Tumor
177,178,Tumor 1,Tumor
114,115,Tumor 1,Tumor
255,256,Tumor 7,Tumor
229,230,Tumor 6 / DC,Tumor
561,562,Tumor 7,Tumor
569,570,Tumor 7,Tumor
504,505,Tumor 1,Tumor
