,CELL_ID,CELL_TYPE,CELL_CLASS
21,22,Tumor 4,Tumor
22,23,Tumor 7,Tumor
1545,1546,Tumor 4,Tumor
1218,1219,Tumor 3,Tumor
1168,1169,Tumor 2 (Ki67 Proliferating),Tumor
1183,1184,Tumor 1,Tumor
1352,1353,Tumor 7,Tumor
23,24,Tumor 4,Tumor
1599,1600,Tumor 4,Tumor
876,877,Tumor 4,Tumor
1327,1328,Tumor 7,Tumor
1361,1362,Tumor 4,Tumor
1342,1343,Tumor 1,Tumor
83,84,Tumor 2 (Ki67 Proliferating),Tumor
980,981,Tumor 4,Tumor
983,984,Tumor 4,Tumor
688,689,Tumor 3,Tumor
751,752,Tumor 4,Tumor
1274,1275,Tumor 3,Tumor
1255,1256,Tumor 3,Tumor
1261,1262,Tumor 3,Tumor
1145,1146,Tumor 7,Tumor
1133,1134,Tumor 7,Tumor
1335,1336,Tumor 4,Tumor
1359,1360,Tumor 6 / DC,Tumor
11,12,Tumor 4,Tumor
18,19,Tumor 4,Tumor
30,31,Tumor 4,Tumor
46,47,Tumor 3,Tumor
72,73,Tumor 3,Tumor
26,27,Tumor 4,Tumor
67,68,Tumor 3,Tumor
1230,1231,Tumor 6 / DC,Tumor
1235,1236,Tumor 6 / DC,Tumor
1231,1232,Tumor 4,Tumor
1125,1126,Tumor 2 (Ki67 Proliferating),Tumor
1596,1597,Tumor 4,Tumor
1165,1166,Tumor 4,Tumor
1184,1185,Tumor 4,Tumor
1209,1210,Tumor 6 / DC,Tumor
1076,1077,Tumor 6 / DC,Tumor
1005,1006,Tumor 7,Tumor
953,954,Tumor 1,Tumor
1221,1222,Tumor 7,Tumor
1197,1198,Tumor 4,Tumor
257,258,Tumor 4,Tumor
167,168,Tumor 4,Tumor
172,173,Tumor 4,Tumor
1128,1129,Tumor 6 / DC,Tumor
1166,1167,Tumor 4,Tumor
1173,1174,Tumor 4,Tumor
1090,1091,Tumor 4,Tumor
1802,1803,Tumor 3,Tumor
1697,1698,Tumor 3,Tumor
1673,1674,Tumor 3,Tumor
1367,1368,Tumor 4,Tumor
1360,1361,Tumor 4,Tumor
1657,1658,Tumor 3,Tumor
1709,1710,Tumor 3,Tumor
1727,1728,Tumor 2 (Ki67 Proliferating),Tumor
17,18,Tumor 6 / DC,Tumor
122,123,Tumor 4,Tumor
284,285,Tumor 2 (Ki67 Proliferating),Tumor
796,797,Tumor 7,Tumor
1328,1329,Tumor 4,Tumor
1253,1254,Tumor 6 / DC,Tumor
1808,1809,Tumor 2 (Ki67 Proliferating),Tumor
1028,1029,Tumor 4,Tumor
993,994,Tumor 4,Tumor
1018,1019,Tumor 1,Tumor
1201,1202,Tumor 4,Tumor
1436,1437,Tumor 4,Tumor
1522,1523,Tumor 4,Tumor
1674,1675,Tumor 3,Tumor
276,277,Tumor 4,Tumor
206,207,Tumor 4,Tumor
240,241,Tumor 2 (Ki67 Proliferating),Tumor
535,536,Tumor 4,Tumor
275,276,Tumor 4,Tumor
949,950,Tumor 4,Tumor
840,841,Tumor 2 (Ki67 Proliferating),Tumor
927,928,Tumor 1,Tumor
978,979,Tumor 7,Tumor
1007,1008,Tumor 4,Tumor
1068,1069,Tumor 2 (Ki67 Proliferating),Tumor
1008,1009,Tumor 7,Tumor
521,522,Tumor 6 / DC,Tumor
587,588,Tumor 2 (Ki67 Proliferating),Tumor
524,525,Tumor 2 (Ki67 Proliferating),Tumor
750,751,Tumor 2 (Ki67 Proliferating),Tumor
685,686,Tumor 2 (Ki67 Proliferating),Tumor
1156,1157,Tumor 3,Tumor
1191,1192,Tumor 3,Tumor
1316,1317,Tumor 7,Tumor
1293,1294,Tumor 7,Tumor
1383,1384,Tumor 7,Tumor
1396,1397,Tumor 3,Tumor
1394,1395,Tumor 4,Tumor
43,44,Tumor 2 (Ki67 Proliferating),Tumor
62,63,Tumor 2 (Ki67 Proliferating),Tumor
73,74,Tumor 2 (Ki67 Proliferating),Tumor
117,118,Tumor 3,Tumor
1203,1204,Tumor 6 / DC,Tumor
1219,1220,Tumor 6 / DC,Tumor
1064,1065,Tumor 6 / DC,Tumor
1041,1042,Tumor 6 / DC,Tumor
1024,1025,Tumor 2 (Ki67 Proliferating),Tumor
1023,1024,Tumor 2 (Ki67 Proliferating),Tumor
1044,1045,Tumor 2 (Ki67 Proliferating),Tumor
1074,1075,Tumor 6 / DC,Tumor
1072,1073,Tumor 6 / DC,Tumor
1051,1052,Tumor 3,Tumor
1091,1092,Tumor 2 (Ki67 Proliferating),Tumor
1102,1103,Tumor 2 (Ki67 Proliferating),Tumor
1092,1093,Tumor 7,Tumor
1055,1056,Tumor 2 (Ki67 Proliferating),Tumor
1598,1599,Tumor 3,Tumor
1581,1582,Tumor 3,Tumor
1777,1778,Tumor 4,Tumor
1799,1800,Tumor 4,Tumor
1694,1695,Tumor 6 / DC,Tumor
1591,1592,Tumor 7,Tumor
1610,1611,Tumor 6 / DC,Tumor
1582,1583,Tumor 7,Tumor
1353,1354,Tumor 4,Tumor
1150,1151,Tumor 4,Tumor
1164,1165,Tumor 4,Tumor
1154,1155,Tumor 4,Tumor
995,996,Tumor 6 / DC,Tumor
985,986,Tumor 7,Tumor
1033,1034,Tumor 6 / DC,Tumor
850,851,Tumor 3,Tumor
735,736,Tumor 4,Tumor
923,924,Tumor 1,Tumor
960,961,Tumor 7,Tumor
890,891,Tumor 1,Tumor
922,923,Tumor 3,Tumor
936,937,Tumor 7,Tumor
869,870,Tumor 6 / DC,Tumor
865,866,Tumor 7,Tumor
759,760,Tumor 2 (Ki67 Proliferating),Tumor
825,826,Tumor 6 / DC,Tumor
826,827,Tumor 2 (Ki67 Proliferating),Tumor
1279,1280,Tumor 4,Tumor
1254,1255,Tumor 4,Tumor
1309,1310,Tumor 3,Tumor
1290,1291,Tumor 7,Tumor
1339,1340,Tumor 1,Tumor
1304,1305,Tumor 1,Tumor
1320,1321,Tumor 6 / DC,Tumor
1331,1332,Tumor 6 / DC,Tumor
1324,1325,Tumor 1,Tumor
1291,1292,Tumor 2 (Ki67 Proliferating),Tumor
1308,1309,Tumor 2 (Ki67 Proliferating),Tumor
1307,1308,Tumor 1,Tumor
1297,1298,Tumor 1,Tumor
270,271,Tumor 4,Tumor
386,387,Tumor 2 (Ki67 Proliferating),Tumor
314,315,Tumor 4,Tumor
377,378,Tumor 1,Tumor
571,572,Tumor 1,Tumor
485,486,Tumor 4,Tumor
556,557,Tumor 4,Tumor
791,792,Tumor 2 (Ki67 Proliferating),Tumor
201,202,Tumor 3,Tumor
1801,1802,Tumor 3,Tumor
1661,1662,Tumor 3,Tumor
1686,1687,Tumor 3,Tumor
1691,1692,Tumor 3,Tumor
86,87,Tumor 7,Tumor
53,54,Tumor 2 (Ki67 Proliferating),Tumor
37,38,Tumor 4,Tumor
76,77,Tumor 2 (Ki67 Proliferating),Tumor
116,117,Tumor 2 (Ki67 Proliferating),Tumor
126,127,Tumor 4,Tumor
181,182,Tumor 4,Tumor
196,197,Tumor 2 (Ki67 Proliferating),Tumor
139,140,Tumor 2 (Ki67 Proliferating),Tumor
267,268,Tumor 7,Tumor
248,249,Tumor 2 (Ki67 Proliferating),Tumor
296,297,Tumor 7,Tumor
218,219,Tumor 7,Tumor
1067,1068,Tumor 4,Tumor
854,855,Tumor 7,Tumor
897,898,Tumor 7,Tumor
251,252,Tumor 2 (Ki67 Proliferating),Tumor
663,664,Tumor 7,Tumor
603,604,Tumor 3,Tumor
1748,1749,Tumor 2 (Ki67 Proliferating),Tumor
1688,1689,Tumor 4,Tumor
1009,1010,Tumor 3,Tumor
1015,1016,Tumor 2 (Ki67 Proliferating),Tumor
1056,1057,Tumor 3,Tumor
1095,1096,Tumor 4,Tumor
1042,1043,Tumor 4,Tumor
1563,1564,Tumor 6 / DC,Tumor
1589,1590,Tumor 4,Tumor
1576,1577,Tumor 4,Tumor
1472,1473,Tumor 4,Tumor
1428,1429,Tumor 4,Tumor
1664,1665,Tumor 1,Tumor
1548,1549,Tumor 7,Tumor
1651,1652,Tumor 3,Tumor
1759,1760,Tumor 3,Tumor
1708,1709,Tumor 3,Tumor
1645,1646,Tumor 4,Tumor
1705,1706,Tumor 4,Tumor
1715,1716,Tumor 2 (Ki67 Proliferating),Tumor
1690,1691,Tumor 3,Tumor
544,545,Tumor 3,Tumor
426,427,Tumor 2 (Ki67 Proliferating),Tumor
477,478,Tumor 1,Tumor
467,468,Tumor 4,Tumor
398,399,Tumor 3,Tumor
297,298,Tumor 4,Tumor
1021,1022,Tumor 7,Tumor
979,980,Tumor 4,Tumor
959,960,Tumor 2 (Ki67 Proliferating),Tumor
598,599,Tumor 3,Tumor
646,647,Tumor 3,Tumor
643,644,Tumor 2 (Ki67 Proliferating),Tumor
570,571,Tumor 5,Tumor
586,587,Tumor 2 (Ki67 Proliferating),Tumor
516,517,Tumor 1,Tumor
709,710,Tumor 7,Tumor
965,966,Tumor 7,Tumor
758,759,Tumor 7,Tumor
730,731,Tumor 2 (Ki67 Proliferating),Tumor
790,791,Tumor 2 (Ki67 Proliferating),Tumor
716,717,Tumor 2 (Ki67 Proliferating),Tumor
1198,1199,Tumor 3,Tumor
1161,1162,Tumor 6 / DC,Tumor
1017,1018,Tumor 7,Tumor
1317,1318,Tumor 6 / DC,Tumor
1248,1249,Tumor 3,Tumor
1386,1387,Tumor 2 (Ki67 Proliferating),Tumor
1379,1380,Tumor 2 (Ki67 Proliferating),Tumor
87,88,Tumor 4,Tumor
868,869,Tumor 3,Tumor
921,922,Tumor 2 (Ki67 Proliferating),Tumor
331,332,Tumor 7,Tumor
250,251,Tumor 6 / DC,Tumor
1171,1172,Tumor 6 / DC,Tumor
1211,1212,Tumor 3,Tumor
1109,1110,Tumor 6 / DC,Tumor
1116,1117,Tumor 7,Tumor
1595,1596,Tumor 7,Tumor
1609,1610,Tumor 3,Tumor
1620,1621,Tumor 3,Tumor
1635,1636,Tumor 3,Tumor
1560,1561,Tumor 6 / DC,Tumor
1568,1569,Tumor 7,Tumor
1732,1733,Tumor 4,Tumor
1807,1808,Tumor 4,Tumor
1757,1758,Tumor 4,Tumor
1806,1807,Tumor 4,Tumor
1678,1679,Tumor 3,Tumor
1750,1751,Tumor 4,Tumor
1778,1779,Tumor 4,Tumor
1805,1806,Tumor 4,Tumor
1770,1771,Tumor 6 / DC,Tumor
637,638,Tumor 3,Tumor
605,606,Tumor 4,Tumor
632,633,Tumor 4,Tumor
681,682,Tumor 4,Tumor
676,677,Tumor 2 (Ki67 Proliferating),Tumor
774,775,Tumor 3,Tumor
1177,1178,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1175,1176,Tumor 4,Tumor
403,404,Tumor 1,Tumor
525,526,Tumor 7,Tumor
740,741,Tumor 2 (Ki67 Proliferating),Tumor
515,516,Tumor 2 (Ki67 Proliferating),Tumor
1202,1203,Tumor 4,Tumor
1108,1109,Tumor 6 / DC,Tumor
986,987,Tumor 7,Tumor
210,211,Tumor 1,Tumor
317,318,Tumor 2 (Ki67 Proliferating),Tumor
193,194,Tumor 7,Tumor
199,200,Tumor 1,Tumor
1597,1598,Tumor 4,Tumor
1601,1602,Tumor 4,Tumor
1642,1643,Tumor 2 (Ki67 Proliferating),Tumor
1639,1640,Tumor 3,Tumor
1672,1673,Tumor 3,Tumor
157,158,Tumor 4,Tumor
108,109,Tumor 4,Tumor
306,307,Tumor 2 (Ki67 Proliferating),Tumor
337,338,Tumor 3,Tumor
353,354,Tumor 7,Tumor
301,302,Tumor 3,Tumor
312,313,Tumor 2 (Ki67 Proliferating),Tumor
654,655,Tumor 1,Tumor
789,790,Tumor 2 (Ki67 Proliferating),Tumor
325,326,Tumor 3,Tumor
992,993,Tumor 7,Tumor
1006,1007,Tumor 7,Tumor
1397,1398,Tumor 3,Tumor
1523,1524,Tumor 3,Tumor
1602,1603,Tumor 4,Tumor
1797,1798,Tumor 3,Tumor
1781,1782,Tumor 2 (Ki67 Proliferating),Tumor
1796,1797,Tumor 2 (Ki67 Proliferating),Tumor
1809,1810,Tumor 4,Tumor
1075,1076,Tumor 1,Tumor
1049,1050,Tumor 3,Tumor
1053,1054,Tumor 2 (Ki67 Proliferating),Tumor
1401,1402,Tumor 7,Tumor
1411,1412,Tumor 6 / DC,Tumor
1442,1443,Tumor 2 (Ki67 Proliferating),Tumor
1431,1432,Tumor 2 (Ki67 Proliferating),Tumor
1457,1458,Tumor 4,Tumor
1681,1682,Tumor 1,Tumor
1751,1752,Tumor 1,Tumor
1798,1799,Tumor 1,Tumor
1724,1725,Tumor 2 (Ki67 Proliferating),Tumor
1695,1696,Tumor 1,Tumor
1680,1681,Tumor 2 (Ki67 Proliferating),Tumor
1742,1743,Tumor 4,Tumor
1726,1727,Tumor 4,Tumor
1632,1633,Tumor 7,Tumor
1614,1615,Tumor 2 (Ki67 Proliferating),Tumor
1648,1649,Tumor 3,Tumor
1559,1560,Tumor 1,Tumor
1593,1594,Tumor 2 (Ki67 Proliferating),Tumor
1604,1605,Tumor 1,Tumor
1578,1579,Tumor 2 (Ki67 Proliferating),Tumor
1588,1589,Tumor 2 (Ki67 Proliferating),Tumor
1624,1625,Tumor 3,Tumor
1656,1657,Tumor 7,Tumor
1628,1629,Tumor 3,Tumor
1629,1630,Tumor 2 (Ki67 Proliferating),Tumor
1615,1616,Tumor 7,Tumor
532,533,Tumor 7,Tumor
466,467,Tumor 3,Tumor
1032,1033,Tumor 7,Tumor
1031,1032,Tumor 1,Tumor
1097,1098,Tumor 3,Tumor
1147,1148,Tumor 7,Tumor
1176,1177,Tumor 7,Tumor
1113,1114,Tumor 3,Tumor
820,821,Tumor 1,Tumor
798,799,Tumor 2 (Ki67 Proliferating),Tumor
769,770,Tumor 3,Tumor
886,887,Tumor 2 (Ki67 Proliferating),Tumor
914,915,Tumor 7,Tumor
913,914,Tumor 7,Tumor
847,848,Tumor 7,Tumor
819,820,Tumor 2 (Ki67 Proliferating),Tumor
619,620,Tumor 3,Tumor
655,656,Tumor 7,Tumor
580,581,Tumor 4,Tumor
519,520,Tumor 4,Tumor
649,650,Tumor 7,Tumor
715,716,Tumor 1,Tumor
696,697,Tumor 7,Tumor
697,698,Tumor 7,Tumor
782,783,Tumor 7,Tumor
700,701,Tumor 7,Tumor
642,643,Tumor 3,Tumor
622,623,Tumor 3,Tumor
903,904,Tumor 7,Tumor
883,884,Tumor 7,Tumor
824,825,Tumor 7,Tumor
935,936,Tumor 7,Tumor
902,903,Tumor 7,Tumor
836,837,Tumor 7,Tumor
977,978,Tumor 1,Tumor
1245,1246,Tumor 3,Tumor
1237,1238,Tumor 2 (Ki67 Proliferating),Tumor
1224,1225,Tumor 6 / DC,Tumor
1089,1090,Tumor 4,Tumor
1059,1060,Tumor 1,Tumor
1110,1111,Tumor 5,Tumor
1131,1132,Tumor 6 / DC,Tumor
1434,1435,Tumor 1,Tumor
1444,1445,Tumor 3,Tumor
1458,1459,Tumor 3,Tumor
1354,1355,Tumor 6 / DC,Tumor
1364,1365,Tumor 2 (Ki67 Proliferating),Tumor
1325,1326,Tumor 3,Tumor
1365,1366,Tumor 3,Tumor
1337,1338,Tumor 1,Tumor
1348,1349,Tumor 1,Tumor
1278,1279,Tumor 7,Tumor
1251,1252,Tumor 3,Tumor
1300,1301,Tumor 3,Tumor
81,82,Tumor 7,Tumor
38,39,Tumor 2 (Ki67 Proliferating),Tumor
149,150,Tumor 4,Tumor
173,174,Tumor 3,Tumor
146,147,Tumor 4,Tumor
98,99,Tumor 4,Tumor
77,78,Tumor 4,Tumor
92,93,Tumor 7,Tumor
140,141,Tumor 3,Tumor
121,122,Tumor 7,Tumor
1038,1039,Tumor 7,Tumor
1043,1044,Tumor 7,Tumor
1039,1040,Tumor 7,Tumor
940,941,Tumor 2 (Ki67 Proliferating),Tumor
945,946,Tumor 7,Tumor
1004,1005,Tumor 2 (Ki67 Proliferating),Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
804,805,Tumor 1,Tumor
729,730,Tumor 7,Tumor
