,CELL_ID,CELL_TYPE,CELL_CLASS
3,4,Tumor 7,Tumor
2374,2375,Tumor 7,Tumor
2408,2409,Tumor 1,Tumor
2436,2437,Tumor 1,Tumor
616,617,Tumor 3,Tumor
11,12,Tumor 2 (Ki67 Proliferating),Tumor
5,6,Tumor 2 (Ki67 Proliferating),Tumor
27,28,Tumor 2 (Ki67 Proliferating),Tumor
18,19,Tumor 2 (Ki67 Proliferating),Tumor
1944,1945,Tumor 1,Tumor
1903,1904,Tumor 4,Tumor
1855,1856,Tumor 1,Tumor
1814,1815,Tumor 1,Tumor
1879,1880,Tumor 1,Tumor
1830,1831,Tumor 4,Tumor
1971,1972,Tumor 1,Tumor
4,5,Tumor 2 (Ki67 Proliferating),Tumor
849,850,Tumor 2 (Ki67 Proliferating),Tumor
826,827,Tumor 2 (Ki67 Proliferating),Tumor
442,443,Tumor 7,Tumor
462,463,Tumor 3,Tumor
298,299,Tumor 7,Tumor
316,317,Tumor 7,Tumor
1322,1323,Tumor 4,Tumor
1561,1562,Tumor 4,Tumor
1358,1359,Tumor 4,Tumor
1570,1571,Tumor 1,Tumor
1526,1527,Tumor 1,Tumor
974,975,Tumor 2 (Ki67 Proliferating),Tumor
46,47,Tumor 2 (Ki67 Proliferating),Tumor
892,893,Tumor 4,Tumor
116,117,Tumor 2 (Ki67 Proliferating),Tumor
179,180,Tumor 2 (Ki67 Proliferating),Tumor
174,175,Tumor 4,Tumor
1774,1775,Tumor 7,Tumor
1785,1786,Tumor 1,Tumor
1333,1334,Tumor 7,Tumor
2349,2350,Tumor 1,Tumor
1505,1506,Tumor 2 (Ki67 Proliferating),Tumor
2449,2450,Tumor 4,Tumor
2481,2482,Tumor 4,Tumor
2443,2444,Tumor 3,Tumor
2495,2496,Tumor 4,Tumor
2524,2525,Tumor 2 (Ki67 Proliferating),Tumor
2180,2181,Tumor 1,Tumor
51,52,Tumor 3,Tumor
1134,1135,Tumor 2 (Ki67 Proliferating),Tumor
973,974,Tumor 1,Tumor
10,11,Tumor 6 / DC,Tumor
31,32,Tumor 2 (Ki67 Proliferating),Tumor
526,527,Tumor 2 (Ki67 Proliferating),Tumor
500,501,Tumor 2 (Ki67 Proliferating),Tumor
499,500,Tumor 7,Tumor
753,754,Tumor 1,Tumor
813,814,Tumor 1,Tumor
521,522,Tumor 4,Tumor
563,564,Tumor 3,Tumor
136,137,Tumor 2 (Ki67 Proliferating),Tumor
147,148,Tumor 2 (Ki67 Proliferating),Tumor
110,111,Tumor 2 (Ki67 Proliferating),Tumor
111,112,Tumor 4,Tumor
124,125,Tumor 2 (Ki67 Proliferating),Tumor
1743,1744,Tumor 4,Tumor
1694,1695,Tumor 4,Tumor
1953,1954,Tumor 3,Tumor
2007,2008,Tumor 4,Tumor
77,78,Tumor 2 (Ki67 Proliferating),Tumor
99,100,Tumor 2 (Ki67 Proliferating),Tumor
75,76,Tumor 6 / DC,Tumor
56,57,Tumor 4,Tumor
100,101,Tumor 4,Tumor
82,83,Tumor 4,Tumor
902,903,Tumor 1,Tumor
901,902,Tumor 7,Tumor
1661,1662,Tumor 4,Tumor
192,193,Tumor 4,Tumor
1459,1460,Tumor 3,Tumor
1407,1408,Tumor 7,Tumor
1493,1494,Tumor 7,Tumor
2226,2227,Tumor 7,Tumor
2246,2247,Tumor 1,Tumor
2373,2374,Tumor 2 (Ki67 Proliferating),Tumor
2427,2428,Tumor 4,Tumor
2407,2408,Tumor 4,Tumor
2338,2339,Tumor 4,Tumor
2334,2335,Tumor 4,Tumor
2477,2478,Tumor 4,Tumor
2511,2512,Tumor 2 (Ki67 Proliferating),Tumor
2430,2431,Tumor 1,Tumor
2410,2411,Tumor 7,Tumor
1528,1529,Tumor 4,Tumor
1523,1524,Tumor 4,Tumor
1775,1776,Tumor 2 (Ki67 Proliferating),Tumor
693,694,Tumor 4,Tumor
7,8,Tumor 6 / DC,Tumor
19,20,Tumor 3,Tumor
1,2,Tumor 3,Tumor
8,9,Tumor 4,Tumor
29,30,Tumor 2 (Ki67 Proliferating),Tumor
34,35,Tumor 2 (Ki67 Proliferating),Tumor
1014,1015,Tumor 2 (Ki67 Proliferating),Tumor
970,971,Tumor 3,Tumor
