,CELL_ID,CELL_TYPE,CELL_CLASS
26,27,Tumor 4,Tumor
41,42,Tumor 2 (Ki67 Proliferating),Tumor
599,600,Tumor 2 (Ki67 Proliferating),Tumor
574,575,Tumor 3,Tumor
665,666,Tumor 3,Tumor
452,453,Tumor 4,Tumor
44,45,Tumor 3,Tumor
72,73,Tumor 4,Tumor
62,63,Tumor 4,Tumor
108,109,Tumor 4,Tumor
14,15,Tumor 2 (Ki67 Proliferating),Tumor
4,5,Tumor 2 (Ki67 Proliferating),Tumor
389,390,Tumor 4,Tumor
644,645,Tumor 2 (Ki67 Proliferating),Tumor
646,647,Tumor 4,Tumor
501,502,Tumor 4,Tumor
585,586,Tumor 1,Tumor
576,577,Tumor 1,Tumor
566,567,Tumor 4,Tumor
625,626,Tumor 2 (Ki67 Proliferating),Tumor
469,470,Tumor 4,Tumor
717,718,Tumor 3,Tumor
666,667,Tumor 1,Tumor
622,623,Tumor 2 (Ki67 Proliferating),Tumor
499,500,Tumor 4,Tumor
330,331,Tumor 3,Tumor
963,964,Tumor 4,Tumor
1024,1025,Tumor 4,Tumor
1043,1044,Tumor 4,Tumor
980,981,Tumor 4,Tumor
486,487,Tumor 7,Tumor
483,484,Tumor 7,Tumor
1039,1040,Tumor 4,Tumor
510,511,Tumor 4,Tumor
271,272,Tumor 4,Tumor
309,310,Tumor 3,Tumor
38,39,Tumor 1,Tumor
287,288,Tumor 4,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
494,495,Tumor 4,Tumor
508,509,Tumor 4,Tumor
480,481,Tumor 4,Tumor
669,670,Tumor 2 (Ki67 Proliferating),Tumor
652,653,Tumor 2 (Ki67 Proliferating),Tumor
441,442,Tumor 4,Tumor
372,373,Tumor 4,Tumor
303,304,Tumor 3,Tumor
290,291,Tumor 3,Tumor
259,260,Tumor 4,Tumor
230,231,Tumor 7,Tumor
317,318,Tumor 4,Tumor
262,263,Tumor 1,Tumor
491,492,Tumor 4,Tumor
517,518,Tumor 4,Tumor
582,583,Tumor 4,Tumor
551,552,Tumor 4,Tumor
577,578,Tumor 4,Tumor
597,598,Tumor 4,Tumor
533,534,Tumor 4,Tumor
557,558,Tumor 2 (Ki67 Proliferating),Tumor
361,362,Tumor 4,Tumor
431,432,Tumor 4,Tumor
474,475,Tumor 4,Tumor
392,393,Tumor 4,Tumor
1007,1008,Tumor 1,Tumor
1021,1022,Tumor 2 (Ki67 Proliferating),Tumor
996,997,Tumor 3,Tumor
511,512,Tumor 4,Tumor
1046,1047,Tumor 4,Tumor
1048,1049,Tumor 4,Tumor
1042,1043,Tumor 3,Tumor
569,570,Tumor 4,Tumor
95,96,Tumor 1,Tumor
114,115,Tumor 3,Tumor
83,84,Tumor 3,Tumor
252,253,Tumor 7,Tumor
260,261,Tumor 1,Tumor
275,276,Tumor 1,Tumor
274,275,Tumor 4,Tumor
251,252,Tumor 7,Tumor
220,221,Tumor 4,Tumor
142,143,Tumor 7,Tumor
68,69,Tumor 2 (Ki67 Proliferating),Tumor
75,76,Tumor 2 (Ki67 Proliferating),Tumor
444,445,Tumor 7,Tumor
439,440,Tumor 7,Tumor
334,335,Tumor 4,Tumor
724,725,Tumor 2 (Ki67 Proliferating),Tumor
768,769,Tumor 1,Tumor
628,629,Tumor 3,Tumor
561,562,Tumor 4,Tumor
584,585,Tumor 2 (Ki67 Proliferating),Tumor
634,635,Tumor 4,Tumor
618,619,Tumor 1,Tumor
838,839,Tumor 3,Tumor
746,747,Tumor 4,Tumor
769,770,Tumor 4,Tumor
743,744,Tumor 7,Tumor
346,347,Tumor 3,Tumor
364,365,Tumor 7,Tumor
382,383,Tumor 7,Tumor
239,240,Tumor 1,Tumor
243,244,Tumor 1,Tumor
180,181,Tumor 2 (Ki67 Proliferating),Tumor
152,153,Tumor 2 (Ki67 Proliferating),Tumor
206,207,Tumor 2 (Ki67 Proliferating),Tumor
173,174,Tumor 4,Tumor
191,192,Tumor 2 (Ki67 Proliferating),Tumor
171,172,Tumor 1,Tumor
186,187,Tumor 2 (Ki67 Proliferating),Tumor
203,204,Tumor 2 (Ki67 Proliferating),Tumor
217,218,Tumor 2 (Ki67 Proliferating),Tumor
159,160,Tumor 1,Tumor
621,622,Tumor 4,Tumor
306,307,Tumor 2 (Ki67 Proliferating),Tumor
315,316,Tumor 1,Tumor
322,323,Tumor 2 (Ki67 Proliferating),Tumor
321,322,Tumor 7,Tumor
553,554,Tumor 1,Tumor
539,540,Tumor 2 (Ki67 Proliferating),Tumor
548,549,Tumor 2 (Ki67 Proliferating),Tumor
540,541,Tumor 4,Tumor
437,438,Tumor 4,Tumor
833,834,Tumor 3,Tumor
801,802,Tumor 3,Tumor
387,388,Tumor 2 (Ki67 Proliferating),Tumor
764,765,Tumor 4,Tumor
781,782,Tumor 4,Tumor
987,988,Tumor 4,Tumor
1009,1010,Tumor 3,Tumor
964,965,Tumor 4,Tumor
1037,1038,Tumor 2 (Ki67 Proliferating),Tumor
888,889,Tumor 3,Tumor
915,916,Tumor 3,Tumor
946,947,Tumor 4,Tumor
962,963,Tumor 4,Tumor
1032,1033,Tumor 2 (Ki67 Proliferating),Tumor
1040,1041,Tumor 4,Tumor
1025,1026,Tumor 4,Tumor
645,646,Tumor 4,Tumor
788,789,Tumor 2 (Ki67 Proliferating),Tumor
799,800,Tumor 3,Tumor
120,121,Tumor 2 (Ki67 Proliferating),Tumor
93,94,Tumor 3,Tumor
127,128,Tumor 3,Tumor
77,78,Tumor 7,Tumor
60,61,Tumor 2 (Ki67 Proliferating),Tumor
51,52,Tumor 2 (Ki67 Proliferating),Tumor
116,117,Tumor 4,Tumor
135,136,Tumor 4,Tumor
148,149,Tumor 4,Tumor
183,184,Tumor 4,Tumor
151,152,Tumor 4,Tumor
46,47,Tumor 4,Tumor
49,50,Tumor 4,Tumor
136,137,Tumor 1,Tumor
354,355,Tumor 4,Tumor
378,379,Tumor 4,Tumor
270,271,Tumor 4,Tumor
753,754,Tumor 7,Tumor
653,654,Tumor 3,Tumor
907,908,Tumor 1,Tumor
879,880,Tumor 4,Tumor
295,296,Tumor 1,Tumor
356,357,Tumor 7,Tumor
165,166,Tumor 7,Tumor
170,171,Tumor 2 (Ki67 Proliferating),Tumor
188,189,Tumor 1,Tumor
