,CELL_ID,CELL_TYPE,CELL_CLASS
1513,1514,Tumor 7,Tumor
961,962,Tumor 2 (Ki67 Proliferating),Tumor
1489,1490,Tumor 2 (Ki67 Proliferating),Tumor
1592,1593,Tumor 4,Tumor
929,930,Tumor 2 (Ki67 Proliferating),Tumor
916,917,Tumor 7,Tumor
1580,1581,Tumor 4,Tumor
601,602,Tumor 1,Tumor
1474,1475,Tumor 4,Tumor
1338,1339,Tumor 4,Tumor
8,9,Tumor 3,Tumor
913,914,Tumor 3,Tumor
942,943,Tumor 2 (Ki67 Proliferating),Tumor
918,919,Tumor 3,Tumor
816,817,Tumor 4,Tumor
797,798,Tumor 4,Tumor
847,848,Tumor 4,Tumor
876,877,Tumor 4,Tumor
952,953,Tumor 3,Tumor
478,479,Tumor 1,Tumor
583,584,Tumor 6 / DC,Tumor
631,632,Tumor 3,Tumor
540,541,Tumor 4,Tumor
576,577,Tumor 6 / DC,Tumor
550,551,Tumor 6 / DC,Tumor
504,505,Tumor 2 (Ki67 Proliferating),Tumor
443,444,Tumor 1,Tumor
1282,1283,Tumor 4,Tumor
1267,1268,Tumor 4,Tumor
1297,1298,Tumor 4,Tumor
1079,1080,Tumor 4,Tumor
1100,1101,Tumor 4,Tumor
158,159,Tumor 4,Tumor
148,149,Tumor 2 (Ki67 Proliferating),Tumor
185,186,Tumor 7,Tumor
121,122,Tumor 4,Tumor
125,126,Tumor 1,Tumor
17,18,Tumor 3,Tumor
20,21,Tumor 3,Tumor
968,969,Tumor 3,Tumor
985,986,Tumor 2 (Ki67 Proliferating),Tumor
953,954,Tumor 3,Tumor
955,956,Tumor 3,Tumor
938,939,Tumor 2 (Ki67 Proliferating),Tumor
552,553,Tumor 6 / DC,Tumor
1009,1010,Tumor 1,Tumor
608,609,Tumor 2 (Ki67 Proliferating),Tumor
575,576,Tumor 6 / DC,Tumor
4,5,Tumor 1,Tumor
1021,1022,Tumor 7,Tumor
1004,1005,Tumor 3,Tumor
1040,1041,Tumor 7,Tumor
1045,1046,Tumor 3,Tumor
919,920,Tumor 4,Tumor
893,894,Tumor 3,Tumor
142,143,Tumor 7,Tumor
115,116,Tumor 2 (Ki67 Proliferating),Tumor
163,164,Tumor 2 (Ki67 Proliferating),Tumor
103,104,Tumor 2 (Ki67 Proliferating),Tumor
83,84,Tumor 3,Tumor
93,94,Tumor 3,Tumor
95,96,Tumor 2 (Ki67 Proliferating),Tumor
110,111,Tumor 3,Tumor
135,136,Tumor 2 (Ki67 Proliferating),Tumor
91,92,Tumor 2 (Ki67 Proliferating),Tumor
59,60,Tumor 2 (Ki67 Proliferating),Tumor
77,78,Tumor 3,Tumor
820,821,Tumor 4,Tumor
758,759,Tumor 3,Tumor
715,716,Tumor 2 (Ki67 Proliferating),Tumor
760,761,Tumor 3,Tumor
726,727,Tumor 3,Tumor
759,760,Tumor 7,Tumor
740,741,Tumor 7,Tumor
701,702,Tumor 2 (Ki67 Proliferating),Tumor
208,209,Tumor 7,Tumor
14,15,Tumor 3,Tumor
27,28,Tumor 3,Tumor
51,52,Tumor 7,Tumor
1219,1220,Tumor 3,Tumor
1202,1203,Tumor 3,Tumor
1241,1242,Tumor 7,Tumor
1242,1243,Tumor 4,Tumor
1315,1316,Tumor 3,Tumor
1617,1618,Tumor 4,Tumor
1604,1605,Tumor 4,Tumor
1583,1584,Tumor 4,Tumor
1001,1002,Tumor 3,Tumor
401,402,Tumor 3,Tumor
491,492,Tumor 2 (Ki67 Proliferating),Tumor
517,518,Tumor 7,Tumor
605,606,Tumor 1,Tumor
298,299,Tumor 3,Tumor
343,344,Tumor 1,Tumor
326,327,Tumor 2 (Ki67 Proliferating),Tumor
281,282,Tumor 2 (Ki67 Proliferating),Tumor
253,254,Tumor 2 (Ki67 Proliferating),Tumor
304,305,Tumor 2 (Ki67 Proliferating),Tumor
289,290,Tumor 2 (Ki67 Proliferating),Tumor
308,309,Tumor 2 (Ki67 Proliferating),Tumor
287,288,Tumor 2 (Ki67 Proliferating),Tumor
277,278,Tumor 1,Tumor
280,281,Tumor 2 (Ki67 Proliferating),Tumor
199,200,Tumor 7,Tumor
244,245,Tumor 2 (Ki67 Proliferating),Tumor
272,273,Tumor 7,Tumor
303,304,Tumor 3,Tumor
226,227,Tumor 2 (Ki67 Proliferating),Tumor
266,267,Tumor 2 (Ki67 Proliferating),Tumor
237,238,Tumor 2 (Ki67 Proliferating),Tumor
256,257,Tumor 2 (Ki67 Proliferating),Tumor
130,131,Tumor 7,Tumor
156,157,Tumor 1,Tumor
196,197,Tumor 2 (Ki67 Proliferating),Tumor
245,246,Tumor 3,Tumor
203,204,Tumor 1,Tumor
178,179,Tumor 7,Tumor
798,799,Tumor 7,Tumor
825,826,Tumor 7,Tumor
1243,1244,Tumor 2 (Ki67 Proliferating),Tumor
636,637,Tumor 6 / DC,Tumor
599,600,Tumor 6 / DC,Tumor
990,991,Tumor 2 (Ki67 Proliferating),Tumor
1025,1026,Tumor 7,Tumor
998,999,Tumor 7,Tumor
995,996,Tumor 7,Tumor
6,7,Tumor 3,Tumor
2,3,Tumor 3,Tumor
12,13,Tumor 3,Tumor
3,4,Tumor 1,Tumor
71,72,Tumor 3,Tumor
29,30,Tumor 3,Tumor
1059,1060,Tumor 1,Tumor
1054,1055,Tumor 3,Tumor
1086,1087,Tumor 2 (Ki67 Proliferating),Tumor
1064,1065,Tumor 2 (Ki67 Proliferating),Tumor
1062,1063,Tumor 7,Tumor
1084,1085,Tumor 7,Tumor
1048,1049,Tumor 7,Tumor
1031,1032,Tumor 2 (Ki67 Proliferating),Tumor
1043,1044,Tumor 2 (Ki67 Proliferating),Tumor
956,957,Tumor 2 (Ki67 Proliferating),Tumor
901,902,Tumor 3,Tumor
911,912,Tumor 3,Tumor
908,909,Tumor 3,Tumor
887,888,Tumor 7,Tumor
885,886,Tumor 2 (Ki67 Proliferating),Tumor
1078,1079,Tumor 4,Tumor
222,223,Tumor 7,Tumor
