,CELL_ID,CELL_TYPE,CELL_CLASS
434,435,Tumor 2 (Ki67 Proliferating),Tumor
425,426,Tumor 4,Tumor
456,457,Tumor 4,Tumor
452,453,Tumor 2 (Ki67 Proliferating),Tumor
492,493,Tumor 4,Tumor
1744,1745,Tumor 1,Tumor
493,494,Tumor 3,Tumor
540,541,Tumor 4,Tumor
511,512,Tumor 2 (Ki67 Proliferating),Tumor
430,431,Tumor 4,Tumor
478,479,Tumor 3,Tumor
462,463,Tumor 4,Tumor
1040,1041,Tumor 1,Tumor
1043,1044,Tumor 4,Tumor
1035,1036,Tumor 1,Tumor
710,711,Tumor 7,Tumor
463,464,Tumor 3,Tumor
520,521,Tumor 4,Tumor
827,828,Tumor 4,Tumor
660,661,Tumor 1,Tumor
775,776,Tumor 3,Tumor
1166,1167,Tumor 7,Tumor
1433,1434,Tumor 1,Tumor
1795,1796,Tumor 1,Tumor
1870,1871,Tumor 4,Tumor
1827,1828,Tumor 7,Tumor
1368,1369,Tumor 7,Tumor
1769,1770,Tumor 4,Tumor
1871,1872,Tumor 3,Tumor
1844,1845,Tumor 1,Tumor
1800,1801,Tumor 6 / DC,Tumor
1848,1849,Tumor 3,Tumor
1816,1817,Tumor 4,Tumor
1366,1367,Tumor 7,Tumor
617,618,Tumor 4,Tumor
1603,1604,Tumor 1,Tumor
1562,1563,Tumor 4,Tumor
1635,1636,Tumor 4,Tumor
409,410,Tumor 1,Tumor
382,383,Tumor 4,Tumor
408,409,Tumor 4,Tumor
569,570,Tumor 1,Tumor
584,585,Tumor 2 (Ki67 Proliferating),Tumor
500,501,Tumor 3,Tumor
274,275,Tumor 3,Tumor
376,377,Tumor 2 (Ki67 Proliferating),Tumor
90,91,Tumor 4,Tumor
120,121,Tumor 4,Tumor
1064,1065,Tumor 3,Tumor
315,316,Tumor 7,Tumor
334,335,Tumor 7,Tumor
662,663,Tumor 2 (Ki67 Proliferating),Tumor
475,476,Tumor 4,Tumor
609,610,Tumor 4,Tumor
1029,1030,Tumor 7,Tumor
1036,1037,Tumor 3,Tumor
1028,1029,Tumor 1,Tumor
1032,1033,Tumor 1,Tumor
853,854,Tumor 1,Tumor
1084,1085,Tumor 7,Tumor
589,590,Tumor 7,Tumor
758,759,Tumor 3,Tumor
566,567,Tumor 7,Tumor
570,571,Tumor 4,Tumor
153,154,Tumor 3,Tumor
117,118,Tumor 1,Tumor
65,66,Tumor 2 (Ki67 Proliferating),Tumor
48,49,Tumor 7,Tumor
7,8,Tumor 4,Tumor
9,10,Tumor 4,Tumor
474,475,Tumor 3,Tumor
807,808,Tumor 1,Tumor
762,763,Tumor 1,Tumor
512,513,Tumor 3,Tumor
604,605,Tumor 1,Tumor
843,844,Tumor 4,Tumor
715,716,Tumor 1,Tumor
991,992,Tumor 1,Tumor
987,988,Tumor 3,Tumor
1192,1193,Tumor 7,Tumor
1206,1207,Tumor 7,Tumor
1421,1422,Tumor 7,Tumor
1439,1440,Tumor 7,Tumor
1453,1454,Tumor 6 / DC,Tumor
1498,1499,Tumor 7,Tumor
1358,1359,Tumor 3,Tumor
1117,1118,Tumor 6 / DC,Tumor
1152,1153,Tumor 3,Tumor
1861,1862,Tumor 4,Tumor
1877,1878,Tumor 4,Tumor
1825,1826,Tumor 2 (Ki67 Proliferating),Tumor
1880,1881,Tumor 4,Tumor
1384,1385,Tumor 1,Tumor
1855,1856,Tumor 4,Tumor
1791,1792,Tumor 3,Tumor
1863,1864,Tumor 7,Tumor
1835,1836,Tumor 7,Tumor
1859,1860,Tumor 2 (Ki67 Proliferating),Tumor
