,CELL_ID,CELL_TYPE,CELL_CLASS
513,514,Tumor 3,Tumor
522,523,Tumor 4,Tumor
555,556,Tumor 4,Tumor
984,985,Tumor 3,Tumor
1013,1014,Tumor 4,Tumor
1251,1252,Tumor 1,Tumor
632,633,Tumor 4,Tumor
668,669,Tumor 2 (Ki67 Proliferating),Tumor
779,780,Tumor 4,Tumor
31,32,Tumor 6 / DC,Tumor
26,27,Tumor 6 / DC,Tumor
1272,1273,Tumor 3,Tumor
1435,1436,Tumor 6 / DC,Tumor
1417,1418,Tumor 4,Tumor
1460,1461,Tumor 4,Tumor
1453,1454,Tumor 3,Tumor
878,879,Tumor 1,Tumor
294,295,Tumor 1,Tumor
329,330,Tumor 7,Tumor
303,304,Tumor 4,Tumor
571,572,Tumor 7,Tumor
533,534,Tumor 7,Tumor
557,558,Tumor 7,Tumor
14,15,Tumor 2 (Ki67 Proliferating),Tumor
77,78,Tumor 6 / DC,Tumor
67,68,Tumor 3,Tumor
730,731,Tumor 3,Tumor
156,157,Tumor 1,Tumor
190,191,Tumor 6 / DC,Tumor
182,183,Tumor 7,Tumor
23,24,Tumor 3,Tumor
17,18,Tumor 4,Tumor
40,41,Tumor 4,Tumor
34,35,Tumor 6 / DC,Tumor
491,492,Tumor 7,Tumor
334,335,Tumor 4,Tumor
933,934,Tumor 6 / DC,Tumor
1722,1723,Tumor 3,Tumor
1666,1667,Tumor 6 / DC,Tumor
1488,1489,Tumor 4,Tumor
1846,1847,Tumor 4,Tumor
1616,1617,Tumor 3,Tumor
1632,1633,Tumor 7,Tumor
1600,1601,Tumor 3,Tumor
1008,1009,Tumor 3,Tumor
764,765,Tumor 3,Tumor
1416,1417,Tumor 3,Tumor
1431,1432,Tumor 3,Tumor
1321,1322,Tumor 4,Tumor
1413,1414,Tumor 1,Tumor
1303,1304,Tumor 3,Tumor
943,944,Tumor 7,Tumor
944,945,Tumor 4,Tumor
1226,1227,Tumor 4,Tumor
1301,1302,Tumor 1,Tumor
1268,1269,Tumor 1,Tumor
1190,1191,Tumor 7,Tumor
1239,1240,Tumor 1,Tumor
1192,1193,Tumor 4,Tumor
1223,1224,Tumor 4,Tumor
1463,1464,Tumor 7,Tumor
604,605,Tumor 7,Tumor
24,25,Tumor 4,Tumor
76,77,Tumor 4,Tumor
57,58,Tumor 2 (Ki67 Proliferating),Tumor
60,61,Tumor 2 (Ki67 Proliferating),Tumor
66,67,Tumor 2 (Ki67 Proliferating),Tumor
141,142,Tumor 3,Tumor
81,82,Tumor 7,Tumor
226,227,Tumor 3,Tumor
32,33,Tumor 4,Tumor
29,30,Tumor 4,Tumor
25,26,Tumor 4,Tumor
47,48,Tumor 6 / DC,Tumor
28,29,Tumor 4,Tumor
191,192,Tumor 1,Tumor
192,193,Tumor 1,Tumor
186,187,Tumor 3,Tumor
