,CELL_ID,CELL_TYPE,CELL_CLASS
649,650,Tumor 4,Tumor
1177,1178,Tumor 1,Tumor
1195,1196,Tumor 3,Tumor
1172,1173,Tumor 4,Tumor
1075,1076,Tumor 3,Tumor
597,598,Tumor 2 (Ki67 Proliferating),Tumor
447,448,Tumor 3,Tumor
479,480,Tumor 3,Tumor
631,632,Tumor 4,Tumor
1112,1113,Tumor 3,Tumor
1152,1153,Tumor 4,Tumor
1130,1131,Tumor 4,Tumor
1103,1104,Tumor 3,Tumor
1120,1121,Tumor 3,Tumor
1144,1145,Tumor 2 (Ki67 Proliferating),Tumor
837,838,Tumor 4,Tumor
1328,1329,Tumor 4,Tumor
1141,1142,Tumor 1,Tumor
549,550,Tumor 7,Tumor
19,20,Tumor 3,Tumor
139,140,Tumor 6 / DC,Tumor
61,62,Tumor 2 (Ki67 Proliferating),Tumor
71,72,Tumor 4,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
581,582,Tumor 2 (Ki67 Proliferating),Tumor
125,126,Tumor 2 (Ki67 Proliferating),Tumor
679,680,Tumor 4,Tumor
692,693,Tumor 3,Tumor
603,604,Tumor 2 (Ki67 Proliferating),Tumor
829,830,Tumor 4,Tumor
854,855,Tumor 4,Tumor
652,653,Tumor 2 (Ki67 Proliferating),Tumor
623,624,Tumor 2 (Ki67 Proliferating),Tumor
1300,1301,Tumor 2 (Ki67 Proliferating),Tumor
1315,1316,Tumor 4,Tumor
589,590,Tumor 4,Tumor
1329,1330,Tumor 4,Tumor
343,344,Tumor 3,Tumor
444,445,Tumor 3,Tumor
459,460,Tumor 3,Tumor
333,334,Tumor 3,Tumor
62,63,Tumor 7,Tumor
38,39,Tumor 3,Tumor
37,38,Tumor 4,Tumor
47,48,Tumor 3,Tumor
34,35,Tumor 4,Tumor
182,183,Tumor 1,Tumor
195,196,Tumor 1,Tumor
206,207,Tumor 2 (Ki67 Proliferating),Tumor
86,87,Tumor 2 (Ki67 Proliferating),Tumor
74,75,Tumor 3,Tumor
97,98,Tumor 6 / DC,Tumor
245,246,Tumor 3,Tumor
1161,1162,Tumor 3,Tumor
323,324,Tumor 4,Tumor
377,378,Tumor 4,Tumor
340,341,Tumor 3,Tumor
353,354,Tumor 4,Tumor
151,152,Tumor 7,Tumor
161,162,Tumor 7,Tumor
239,240,Tumor 4,Tumor
491,492,Tumor 6 / DC,Tumor
488,489,Tumor 7,Tumor
45,46,Tumor 2 (Ki67 Proliferating),Tumor
108,109,Tumor 4,Tumor
149,150,Tumor 6 / DC,Tumor
127,128,Tumor 7,Tumor
166,167,Tumor 7,Tumor
140,141,Tumor 7,Tumor
158,159,Tumor 7,Tumor
122,123,Tumor 7,Tumor
115,116,Tumor 2 (Ki67 Proliferating),Tumor
126,127,Tumor 2 (Ki67 Proliferating),Tumor
114,115,Tumor 2 (Ki67 Proliferating),Tumor
111,112,Tumor 3,Tumor
33,34,Tumor 7,Tumor
275,276,Tumor 3,Tumor
1167,1168,Tumor 2 (Ki67 Proliferating),Tumor
546,547,Tumor 2 (Ki67 Proliferating),Tumor
526,527,Tumor 2 (Ki67 Proliferating),Tumor
548,549,Tumor 2 (Ki67 Proliferating),Tumor
578,579,Tumor 2 (Ki67 Proliferating),Tumor
486,487,Tumor 7,Tumor
797,798,Tumor 3,Tumor
805,806,Tumor 3,Tumor
1327,1328,Tumor 4,Tumor
1319,1320,Tumor 2 (Ki67 Proliferating),Tumor
1320,1321,Tumor 4,Tumor
1156,1157,Tumor 3,Tumor
613,614,Tumor 3,Tumor
616,617,Tumor 3,Tumor
587,588,Tumor 4,Tumor
602,603,Tumor 4,Tumor
793,794,Tumor 2 (Ki67 Proliferating),Tumor
781,782,Tumor 3,Tumor
1132,1133,Tumor 7,Tumor
1311,1312,Tumor 2 (Ki67 Proliferating),Tumor
1072,1073,Tumor 4,Tumor
822,823,Tumor 4,Tumor
798,799,Tumor 3,Tumor
326,327,Tumor 3,Tumor
345,346,Tumor 7,Tumor
246,247,Tumor 4,Tumor
334,335,Tumor 1,Tumor
332,333,Tumor 3,Tumor
338,339,Tumor 1,Tumor
281,282,Tumor 3,Tumor
301,302,Tumor 6 / DC,Tumor
321,322,Tumor 1,Tumor
93,94,Tumor 3,Tumor
112,113,Tumor 6 / DC,Tumor
55,56,Tumor 2 (Ki67 Proliferating),Tumor
66,67,Tumor 2 (Ki67 Proliferating),Tumor
65,66,Tumor 7,Tumor
58,59,Tumor 2 (Ki67 Proliferating),Tumor
57,58,Tumor 6 / DC,Tumor
53,54,Tumor 7,Tumor
50,51,Tumor 7,Tumor
21,22,Tumor 4,Tumor
30,31,Tumor 4,Tumor
10,11,Tumor 2 (Ki67 Proliferating),Tumor
25,26,Tumor 4,Tumor
17,18,Tumor 4,Tumor
11,12,Tumor 4,Tumor
48,49,Tumor 4,Tumor
78,79,Tumor 3,Tumor
147,148,Tumor 2 (Ki67 Proliferating),Tumor
141,142,Tumor 2 (Ki67 Proliferating),Tumor
207,208,Tumor 6 / DC,Tumor
137,138,Tumor 6 / DC,Tumor
143,144,Tumor 3,Tumor
307,308,Tumor 3,Tumor
180,181,Tumor 3,Tumor
194,195,Tumor 1,Tumor
163,164,Tumor 3,Tumor
189,190,Tumor 3,Tumor
186,187,Tumor 3,Tumor
174,175,Tumor 1,Tumor
191,192,Tumor 1,Tumor
138,139,Tumor 7,Tumor
168,169,Tumor 1,Tumor
169,170,Tumor 1,Tumor
187,188,Tumor 3,Tumor
171,172,Tumor 3,Tumor
236,237,Tumor 3,Tumor
223,224,Tumor 4,Tumor
172,173,Tumor 3,Tumor
199,200,Tumor 3,Tumor
179,180,Tumor 3,Tumor
132,133,Tumor 4,Tumor
123,124,Tumor 6 / DC,Tumor
109,110,Tumor 2 (Ki67 Proliferating),Tumor
118,119,Tumor 7,Tumor
159,160,Tumor 1,Tumor
146,147,Tumor 2 (Ki67 Proliferating),Tumor
160,161,Tumor 2 (Ki67 Proliferating),Tumor
234,235,Tumor 1,Tumor
176,177,Tumor 2 (Ki67 Proliferating),Tumor
192,193,Tumor 7,Tumor
148,149,Tumor 4,Tumor
130,131,Tumor 4,Tumor
303,304,Tumor 4,Tumor
253,254,Tumor 3,Tumor
254,255,Tumor 4,Tumor
1214,1215,Tumor 3,Tumor
1242,1243,Tumor 3,Tumor
1077,1078,Tumor 1,Tumor
527,528,Tumor 3,Tumor
895,896,Tumor 3,Tumor
857,858,Tumor 7,Tumor
914,915,Tumor 7,Tumor
880,881,Tumor 3,Tumor
921,922,Tumor 4,Tumor
