,CELL_ID,CELL_TYPE,CELL_CLASS
38,39,Tumor 4,Tumor
367,368,Tumor 7,Tumor
14,15,Tumor 4,Tumor
1538,1539,Tumor 3,Tumor
873,874,Tumor 1,Tumor
76,77,Tumor 3,Tumor
60,61,Tumor 4,Tumor
44,45,Tumor 1,Tumor
27,28,Tumor 6 / DC,Tumor
61,62,Tumor 4,Tumor
72,73,Tumor 4,Tumor
79,80,Tumor 3,Tumor
37,38,Tumor 4,Tumor
212,213,Tumor 6 / DC,Tumor
324,325,Tumor 4,Tumor
232,233,Tumor 3,Tumor
1546,1547,Tumor 2 (Ki67 Proliferating),Tumor
1002,1003,Tumor 1,Tumor
888,889,Tumor 1,Tumor
990,991,Tumor 7,Tumor
357,358,Tumor 3,Tumor
395,396,Tumor 3,Tumor
2156,2157,Tumor 4,Tumor
707,708,Tumor 1,Tumor
1590,1591,Tumor 4,Tumor
1648,1649,Tumor 2 (Ki67 Proliferating),Tumor
1615,1616,Tumor 1,Tumor
773,774,Tumor 7,Tumor
729,730,Tumor 1,Tumor
832,833,Tumor 7,Tumor
788,789,Tumor 4,Tumor
817,818,Tumor 1,Tumor
739,740,Tumor 1,Tumor
717,718,Tumor 4,Tumor
794,795,Tumor 4,Tumor
926,927,Tumor 1,Tumor
879,880,Tumor 7,Tumor
858,859,Tumor 7,Tumor
918,919,Tumor 7,Tumor
16,17,Tumor 4,Tumor
194,195,Tumor 4,Tumor
138,139,Tumor 3,Tumor
102,103,Tumor 3,Tumor
122,123,Tumor 4,Tumor
176,177,Tumor 4,Tumor
85,86,Tumor 7,Tumor
66,67,Tumor 3,Tumor
49,50,Tumor 4,Tumor
257,258,Tumor 4,Tumor
39,40,Tumor 2 (Ki67 Proliferating),Tumor
28,29,Tumor 1,Tumor
1571,1572,Tumor 2 (Ki67 Proliferating),Tumor
2426,2427,Tumor 6 / DC,Tumor
2563,2564,Tumor 2 (Ki67 Proliferating),Tumor
2546,2547,Tumor 3,Tumor
2474,2475,Tumor 4,Tumor
2496,2497,Tumor 1,Tumor
1041,1042,Tumor 1,Tumor
946,947,Tumor 1,Tumor
425,426,Tumor 3,Tumor
1162,1163,Tumor 4,Tumor
988,989,Tumor 4,Tumor
980,981,Tumor 3,Tumor
958,959,Tumor 4,Tumor
2462,2463,Tumor 3,Tumor
2562,2563,Tumor 4,Tumor
2530,2531,Tumor 2 (Ki67 Proliferating),Tumor
1656,1657,Tumor 3,Tumor
1659,1660,Tumor 3,Tumor
1921,1922,Tumor 1,Tumor
2000,2001,Tumor 3,Tumor
2013,2014,Tumor 6 / DC,Tumor
1965,1966,Tumor 1,Tumor
2093,2094,Tumor 6 / DC,Tumor
2085,2086,Tumor 1,Tumor
1998,1999,Tumor 7,Tumor
678,679,Tumor 7,Tumor
670,671,Tumor 1,Tumor
700,701,Tumor 1,Tumor
671,672,Tumor 2 (Ki67 Proliferating),Tumor
731,732,Tumor 1,Tumor
756,757,Tumor 1,Tumor
807,808,Tumor 4,Tumor
997,998,Tumor 3,Tumor
1007,1008,Tumor 3,Tumor
1049,1050,Tumor 3,Tumor
1028,1029,Tumor 3,Tumor
2273,2274,Tumor 1,Tumor
2319,2320,Tumor 1,Tumor
2203,2204,Tumor 1,Tumor
1139,1140,Tumor 3,Tumor
1185,1186,Tumor 3,Tumor
1184,1185,Tumor 2 (Ki67 Proliferating),Tumor
1050,1051,Tumor 4,Tumor
1522,1523,Tumor 2 (Ki67 Proliferating),Tumor
1212,1213,Tumor 3,Tumor
453,454,Tumor 4,Tumor
795,796,Tumor 1,Tumor
790,791,Tumor 1,Tumor
826,827,Tumor 1,Tumor
822,823,Tumor 1,Tumor
754,755,Tumor 1,Tumor
779,780,Tumor 1,Tumor
193,194,Tumor 3,Tumor
120,121,Tumor 3,Tumor
175,176,Tumor 4,Tumor
142,143,Tumor 6 / DC,Tumor
118,119,Tumor 4,Tumor
131,132,Tumor 4,Tumor
148,149,Tumor 2 (Ki67 Proliferating),Tumor
240,241,Tumor 3,Tumor
181,182,Tumor 4,Tumor
244,245,Tumor 4,Tumor
229,230,Tumor 4,Tumor
3,4,Tumor 4,Tumor
67,68,Tumor 2 (Ki67 Proliferating),Tumor
