,CELL_ID,CELL_TYPE,CELL_CLASS
756,757,Tumor 4,Tumor
790,791,Tumor 2 (Ki67 Proliferating),Tumor
746,747,Tumor 2 (Ki67 Proliferating),Tumor
219,220,Tumor 4,Tumor
791,792,Tumor 4,Tumor
1537,1538,Tumor 3,Tumor
1670,1671,Tumor 7,Tumor
1675,1676,Tumor 4,Tumor
1679,1680,Tumor 4,Tumor
1464,1465,Tumor 3,Tumor
1492,1493,Tumor 2 (Ki67 Proliferating),Tumor
1630,1631,Tumor 4,Tumor
1606,1607,Tumor 3,Tumor
1618,1619,Tumor 3,Tumor
1565,1566,Tumor 3,Tumor
1586,1587,Tumor 3,Tumor
1526,1527,Tumor 3,Tumor
973,974,Tumor 7,Tumor
1049,1050,Tumor 7,Tumor
941,942,Tumor 3,Tumor
880,881,Tumor 2 (Ki67 Proliferating),Tumor
915,916,Tumor 2 (Ki67 Proliferating),Tumor
810,811,Tumor 4,Tumor
243,244,Tumor 3,Tumor
633,634,Tumor 7,Tumor
30,31,Tumor 4,Tumor
211,212,Tumor 4,Tumor
210,211,Tumor 4,Tumor
206,207,Tumor 3,Tumor
399,400,Tumor 3,Tumor
173,174,Tumor 4,Tumor
164,165,Tumor 2 (Ki67 Proliferating),Tumor
394,395,Tumor 3,Tumor
385,386,Tumor 1,Tumor
201,202,Tumor 4,Tumor
189,190,Tumor 7,Tumor
195,196,Tumor 1,Tumor
179,180,Tumor 1,Tumor
138,139,Tumor 2 (Ki67 Proliferating),Tumor
187,188,Tumor 1,Tumor
188,189,Tumor 7,Tumor
186,187,Tumor 3,Tumor
148,149,Tumor 2 (Ki67 Proliferating),Tumor
122,123,Tumor 1,Tumor
906,907,Tumor 4,Tumor
1130,1131,Tumor 4,Tumor
745,746,Tumor 4,Tumor
584,585,Tumor 4,Tumor
555,556,Tumor 4,Tumor
525,526,Tumor 4,Tumor
486,487,Tumor 4,Tumor
451,452,Tumor 4,Tumor
413,414,Tumor 4,Tumor
1543,1544,Tumor 1,Tumor
1588,1589,Tumor 4,Tumor
1438,1439,Tumor 3,Tumor
1422,1423,Tumor 1,Tumor
1428,1429,Tumor 3,Tumor
1444,1445,Tumor 4,Tumor
1400,1401,Tumor 2 (Ki67 Proliferating),Tumor
1387,1388,Tumor 4,Tumor
1185,1186,Tumor 4,Tumor
1192,1193,Tumor 1,Tumor
1318,1319,Tumor 4,Tumor
1658,1659,Tumor 4,Tumor
1646,1647,Tumor 4,Tumor
1667,1668,Tumor 4,Tumor
1638,1639,Tumor 4,Tumor
1051,1052,Tumor 4,Tumor
1574,1575,Tumor 4,Tumor
1371,1372,Tumor 7,Tumor
1355,1356,Tumor 7,Tumor
1415,1416,Tumor 3,Tumor
431,432,Tumor 2 (Ki67 Proliferating),Tumor
696,697,Tumor 4,Tumor
752,753,Tumor 3,Tumor
1437,1438,Tumor 2 (Ki67 Proliferating),Tumor
1458,1459,Tumor 1,Tumor
1460,1461,Tumor 1,Tumor
1126,1127,Tumor 7,Tumor
1238,1239,Tumor 2 (Ki67 Proliferating),Tumor
1111,1112,Tumor 2 (Ki67 Proliferating),Tumor
