,CELL_ID,CELL_TYPE,CELL_CLASS
789,790,Tumor 4,Tumor
198,199,Tumor 3,Tumor
1303,1304,Tumor 4,Tumor
507,508,Tumor 4,Tumor
1083,1084,Tumor 4,Tumor
720,721,Tumor 4,Tumor
770,771,Tumor 4,Tumor
209,210,Tumor 3,Tumor
339,340,Tumor 4,Tumor
1363,1364,Tumor 1,Tumor
1324,1325,Tumor 2 (Ki67 Proliferating),Tumor
1355,1356,Tumor 1,Tumor
1349,1350,Tumor 1,Tumor
1068,1069,Tumor 1,Tumor
1323,1324,Tumor 2 (Ki67 Proliferating),Tumor
548,549,Tumor 3,Tumor
487,488,Tumor 4,Tumor
533,534,Tumor 4,Tumor
802,803,Tumor 4,Tumor
599,600,Tumor 4,Tumor
496,497,Tumor 2 (Ki67 Proliferating),Tumor
365,366,Tumor 3,Tumor
1356,1357,Tumor 1,Tumor
1346,1347,Tumor 7,Tumor
1226,1227,Tumor 1,Tumor
1219,1220,Tumor 7,Tumor
1301,1302,Tumor 1,Tumor
1311,1312,Tumor 2 (Ki67 Proliferating),Tumor
1347,1348,Tumor 2 (Ki67 Proliferating),Tumor
1216,1217,Tumor 4,Tumor
79,80,Tumor 6 / DC,Tumor
218,219,Tumor 2 (Ki67 Proliferating),Tumor
42,43,Tumor 3,Tumor
556,557,Tumor 3,Tumor
546,547,Tumor 2 (Ki67 Proliferating),Tumor
528,529,Tumor 7,Tumor
555,556,Tumor 4,Tumor
543,544,Tumor 7,Tumor
575,576,Tumor 3,Tumor
595,596,Tumor 2 (Ki67 Proliferating),Tumor
585,586,Tumor 2 (Ki67 Proliferating),Tumor
474,475,Tumor 1,Tumor
454,455,Tumor 2 (Ki67 Proliferating),Tumor
468,469,Tumor 7,Tumor
431,432,Tumor 3,Tumor
447,448,Tumor 2 (Ki67 Proliferating),Tumor
261,262,Tumor 7,Tumor
860,861,Tumor 3,Tumor
1001,1002,Tumor 7,Tumor
969,970,Tumor 7,Tumor
1183,1184,Tumor 7,Tumor
1097,1098,Tumor 7,Tumor
744,745,Tumor 2 (Ki67 Proliferating),Tumor
719,720,Tumor 6 / DC,Tumor
763,764,Tumor 2 (Ki67 Proliferating),Tumor
772,773,Tumor 6 / DC,Tumor
757,758,Tumor 1,Tumor
1320,1321,Tumor 7,Tumor
1338,1339,Tumor 6 / DC,Tumor
1348,1349,Tumor 2 (Ki67 Proliferating),Tumor
1092,1093,Tumor 1,Tumor
1111,1112,Tumor 3,Tumor
1040,1041,Tumor 1,Tumor
1013,1014,Tumor 7,Tumor
1056,1057,Tumor 3,Tumor
1059,1060,Tumor 7,Tumor
1034,1035,Tumor 2 (Ki67 Proliferating),Tumor
1087,1088,Tumor 7,Tumor
1278,1279,Tumor 1,Tumor
1237,1238,Tumor 3,Tumor
1308,1309,Tumor 1,Tumor
1141,1142,Tumor 7,Tumor
1195,1196,Tumor 3,Tumor
1153,1154,Tumor 3,Tumor
1210,1211,Tumor 1,Tumor
1279,1280,Tumor 2 (Ki67 Proliferating),Tumor
1225,1226,Tumor 7,Tumor
1269,1270,Tumor 1,Tumor
1209,1210,Tumor 2 (Ki67 Proliferating),Tumor
1208,1209,Tumor 2 (Ki67 Proliferating),Tumor
1182,1183,Tumor 7,Tumor
522,523,Tumor 3,Tumor
527,528,Tumor 7,Tumor
535,536,Tumor 3,Tumor
530,531,Tumor 3,Tumor
235,236,Tumor 4,Tumor
649,650,Tumor 7,Tumor
620,621,Tumor 7,Tumor
58,59,Tumor 3,Tumor
26,27,Tumor 3,Tumor
24,25,Tumor 4,Tumor
413,414,Tumor 4,Tumor
551,552,Tumor 4,Tumor
628,629,Tumor 7,Tumor
618,619,Tumor 3,Tumor
612,613,Tumor 7,Tumor
630,631,Tumor 7,Tumor
643,644,Tumor 7,Tumor
738,739,Tumor 3,Tumor
659,660,Tumor 1,Tumor
760,761,Tumor 3,Tumor
983,984,Tumor 3,Tumor
552,553,Tumor 2 (Ki67 Proliferating),Tumor
536,537,Tumor 2 (Ki67 Proliferating),Tumor
567,568,Tumor 2 (Ki67 Proliferating),Tumor
559,560,Tumor 3,Tumor
652,653,Tumor 2 (Ki67 Proliferating),Tumor
615,616,Tumor 3,Tumor
636,637,Tumor 3,Tumor
613,614,Tumor 2 (Ki67 Proliferating),Tumor
634,635,Tumor 2 (Ki67 Proliferating),Tumor
619,620,Tumor 3,Tumor
605,606,Tumor 3,Tumor
554,555,Tumor 6 / DC,Tumor
553,554,Tumor 2 (Ki67 Proliferating),Tumor
583,584,Tumor 1,Tumor
590,591,Tumor 3,Tumor
581,582,Tumor 3,Tumor
598,599,Tumor 3,Tumor
589,590,Tumor 3,Tumor
576,577,Tumor 3,Tumor
572,573,Tumor 3,Tumor
631,632,Tumor 3,Tumor
462,463,Tumor 3,Tumor
471,472,Tumor 7,Tumor
477,478,Tumor 3,Tumor
491,492,Tumor 3,Tumor
489,490,Tumor 3,Tumor
457,458,Tumor 4,Tumor
456,457,Tumor 3,Tumor
419,420,Tumor 3,Tumor
406,407,Tumor 7,Tumor
995,996,Tumor 7,Tumor
970,971,Tumor 5,Tumor
961,962,Tumor 2 (Ki67 Proliferating),Tumor
980,981,Tumor 7,Tumor
1189,1190,Tumor 3,Tumor
1176,1177,Tumor 2 (Ki67 Proliferating),Tumor
1193,1194,Tumor 2 (Ki67 Proliferating),Tumor
1136,1137,Tumor 2 (Ki67 Proliferating),Tumor
1105,1106,Tumor 3,Tumor
1163,1164,Tumor 7,Tumor
1126,1127,Tumor 2 (Ki67 Proliferating),Tumor
1177,1178,Tumor 2 (Ki67 Proliferating),Tumor
941,942,Tumor 3,Tumor
741,742,Tumor 2 (Ki67 Proliferating),Tumor
737,738,Tumor 7,Tumor
781,782,Tumor 1,Tumor
795,796,Tumor 1,Tumor
774,775,Tumor 3,Tumor
768,769,Tumor 3,Tumor
688,689,Tumor 2 (Ki67 Proliferating),Tumor
704,705,Tumor 6 / DC,Tumor
834,835,Tumor 7,Tumor
892,893,Tumor 2 (Ki67 Proliferating),Tumor
740,741,Tumor 1,Tumor
1294,1295,Tumor 3,Tumor
1313,1314,Tumor 3,Tumor
1248,1249,Tumor 3,Tumor
1275,1276,Tumor 3,Tumor
1342,1343,Tumor 3,Tumor
1063,1064,Tumor 7,Tumor
1027,1028,Tumor 7,Tumor
1065,1066,Tumor 1,Tumor
1066,1067,Tumor 3,Tumor
1099,1100,Tumor 3,Tumor
1089,1090,Tumor 7,Tumor
1171,1172,Tumor 7,Tumor
1145,1146,Tumor 3,Tumor
1256,1257,Tumor 7,Tumor
1293,1294,Tumor 7,Tumor
1150,1151,Tumor 2 (Ki67 Proliferating),Tumor
1125,1126,Tumor 2 (Ki67 Proliferating),Tumor
1071,1072,Tumor 2 (Ki67 Proliferating),Tumor
1047,1048,Tumor 2 (Ki67 Proliferating),Tumor
1043,1044,Tumor 2 (Ki67 Proliferating),Tumor
1022,1023,Tumor 3,Tumor
1307,1308,Tumor 3,Tumor
1240,1241,Tumor 2 (Ki67 Proliferating),Tumor
1268,1269,Tumor 3,Tumor
1277,1278,Tumor 3,Tumor
1229,1230,Tumor 3,Tumor
1272,1273,Tumor 3,Tumor
1192,1193,Tumor 3,Tumor
1168,1169,Tumor 6 / DC,Tumor
1263,1264,Tumor 2 (Ki67 Proliferating),Tumor
1222,1223,Tumor 2 (Ki67 Proliferating),Tumor
1245,1246,Tumor 7,Tumor
1239,1240,Tumor 2 (Ki67 Proliferating),Tumor
1253,1254,Tumor 2 (Ki67 Proliferating),Tumor
1273,1274,Tumor 2 (Ki67 Proliferating),Tumor
1312,1313,Tumor 3,Tumor
1085,1086,Tumor 3,Tumor
