,CELL_ID,CELL_TYPE,CELL_CLASS
1013,1014,Tumor 7,Tumor
1371,1372,Tumor 1,Tumor
1326,1327,Tumor 7,Tumor
1396,1397,Tumor 1,Tumor
1045,1046,Tumor 3,Tumor
1041,1042,Tumor 7,Tumor
1044,1045,Tumor 3,Tumor
1015,1016,Tumor 7,Tumor
214,215,Tumor 7,Tumor
12,13,Tumor 3,Tumor
162,163,Tumor 3,Tumor
128,129,Tumor 2 (Ki67 Proliferating),Tumor
197,198,Tumor 3,Tumor
221,222,Tumor 4,Tumor
984,985,Tumor 3,Tumor
887,888,Tumor 4,Tumor
1310,1311,Tumor 3,Tumor
1427,1428,Tumor 7,Tumor
1504,1505,Tumor 1,Tumor
1838,1839,Tumor 3,Tumor
1844,1845,Tumor 7,Tumor
1939,1940,Tumor 3,Tumor
2015,2016,Tumor 4,Tumor
1981,1982,Tumor 4,Tumor
1926,1927,Tumor 4,Tumor
2028,2029,Tumor 3,Tumor
1214,1215,Tumor 3,Tumor
865,866,Tumor 7,Tumor
749,750,Tumor 3,Tumor
659,660,Tumor 7,Tumor
720,721,Tumor 7,Tumor
1050,1051,Tumor 3,Tumor
1069,1070,Tumor 7,Tumor
1077,1078,Tumor 2 (Ki67 Proliferating),Tumor
1294,1295,Tumor 3,Tumor
1239,1240,Tumor 3,Tumor
1308,1309,Tumor 3,Tumor
444,445,Tumor 4,Tumor
384,385,Tumor 4,Tumor
314,315,Tumor 1,Tumor
333,334,Tumor 4,Tumor
32,33,Tumor 2 (Ki67 Proliferating),Tumor
41,42,Tumor 2 (Ki67 Proliferating),Tumor
15,16,Tumor 4,Tumor
1348,1349,Tumor 2 (Ki67 Proliferating),Tumor
1322,1323,Tumor 3,Tumor
952,953,Tumor 7,Tumor
997,998,Tumor 3,Tumor
1052,1053,Tumor 3,Tumor
321,322,Tumor 7,Tumor
340,341,Tumor 1,Tumor
171,172,Tumor 1,Tumor
42,43,Tumor 4,Tumor
11,12,Tumor 2 (Ki67 Proliferating),Tumor
99,100,Tumor 3,Tumor
56,57,Tumor 7,Tumor
228,229,Tumor 7,Tumor
277,278,Tumor 7,Tumor
300,301,Tumor 7,Tumor
243,244,Tumor 3,Tumor
611,612,Tumor 7,Tumor
926,927,Tumor 3,Tumor
815,816,Tumor 3,Tumor
730,731,Tumor 3,Tumor
784,785,Tumor 3,Tumor
763,764,Tumor 2 (Ki67 Proliferating),Tumor
557,558,Tumor 3,Tumor
1347,1348,Tumor 7,Tumor
1351,1352,Tumor 3,Tumor
1391,1392,Tumor 7,Tumor
1315,1316,Tumor 7,Tumor
1349,1350,Tumor 7,Tumor
1432,1433,Tumor 3,Tumor
1466,1467,Tumor 3,Tumor
1736,1737,Tumor 1,Tumor
