,CELL_ID,CELL_TYPE,CELL_CLASS
759,760,Tumor 3,Tumor
591,592,Tumor 4,Tumor
641,642,Tumor 4,Tumor
977,978,Tumor 1,Tumor
1748,1749,Tumor 1,Tumor
1469,1470,Tumor 1,Tumor
1421,1422,Tumor 7,Tumor
873,874,Tumor 1,Tumor
1707,1708,Tumor 7,Tumor
1732,1733,Tumor 7,Tumor
827,828,Tumor 7,Tumor
1944,1945,Tumor 1,Tumor
1910,1911,Tumor 7,Tumor
1869,1870,Tumor 7,Tumor
1825,1826,Tumor 1,Tumor
1903,1904,Tumor 7,Tumor
1878,1879,Tumor 1,Tumor
1670,1671,Tumor 7,Tumor
1769,1770,Tumor 1,Tumor
1733,1734,Tumor 1,Tumor
1799,1800,Tumor 1,Tumor
1714,1715,Tumor 7,Tumor
1740,1741,Tumor 7,Tumor
1477,1478,Tumor 7,Tumor
1437,1438,Tumor 7,Tumor
1502,1503,Tumor 7,Tumor
1553,1554,Tumor 7,Tumor
1589,1590,Tumor 1,Tumor
1514,1515,Tumor 7,Tumor
1562,1563,Tumor 7,Tumor
1616,1617,Tumor 7,Tumor
1389,1390,Tumor 7,Tumor
2008,2009,Tumor 7,Tumor
2035,2036,Tumor 4,Tumor
1983,1984,Tumor 6 / DC,Tumor
1943,1944,Tumor 4,Tumor
896,897,Tumor 7,Tumor
967,968,Tumor 1,Tumor
756,757,Tumor 7,Tumor
796,797,Tumor 7,Tumor
857,858,Tumor 7,Tumor
296,297,Tumor 1,Tumor
2015,2016,Tumor 2 (Ki67 Proliferating),Tumor
1977,1978,Tumor 2 (Ki67 Proliferating),Tumor
1886,1887,Tumor 7,Tumor
1930,1931,Tumor 3,Tumor
1941,1942,Tumor 7,Tumor
1858,1859,Tumor 3,Tumor
1905,1906,Tumor 7,Tumor
752,753,Tumor 4,Tumor
776,777,Tumor 7,Tumor
813,814,Tumor 7,Tumor
822,823,Tumor 7,Tumor
772,773,Tumor 7,Tumor
1807,1808,Tumor 1,Tumor
1781,1782,Tumor 3,Tumor
1847,1848,Tumor 7,Tumor
1854,1855,Tumor 4,Tumor
1551,1552,Tumor 7,Tumor
1603,1604,Tumor 7,Tumor
1620,1621,Tumor 7,Tumor
1573,1574,Tumor 7,Tumor
1636,1637,Tumor 7,Tumor
1627,1628,Tumor 7,Tumor
1693,1694,Tumor 1,Tumor
1648,1649,Tumor 7,Tumor
1587,1588,Tumor 7,Tumor
1578,1579,Tumor 7,Tumor
1593,1594,Tumor 7,Tumor
1508,1509,Tumor 7,Tumor
1536,1537,Tumor 7,Tumor
1480,1481,Tumor 7,Tumor
1447,1448,Tumor 3,Tumor
1418,1419,Tumor 7,Tumor
2046,2047,Tumor 4,Tumor
1920,1921,Tumor 7,Tumor
1952,1953,Tumor 3,Tumor
1950,1951,Tumor 3,Tumor
1963,1964,Tumor 3,Tumor
906,907,Tumor 7,Tumor
508,509,Tumor 2 (Ki67 Proliferating),Tumor
797,798,Tumor 1,Tumor
762,763,Tumor 7,Tumor
1969,1970,Tumor 3,Tumor
1929,1930,Tumor 3,Tumor
1938,1939,Tumor 1,Tumor
1935,1936,Tumor 3,Tumor
1197,1198,Tumor 2 (Ki67 Proliferating),Tumor
742,743,Tumor 3,Tumor
662,663,Tumor 7,Tumor
1155,1156,Tumor 7,Tumor
849,850,Tumor 3,Tumor
875,876,Tumor 2 (Ki67 Proliferating),Tumor
2030,2031,Tumor 3,Tumor
1986,1987,Tumor 3,Tumor
2039,2040,Tumor 4,Tumor
1990,1991,Tumor 2 (Ki67 Proliferating),Tumor
2044,2045,Tumor 4,Tumor
787,788,Tumor 7,Tumor
848,849,Tumor 7,Tumor
819,820,Tumor 7,Tumor
899,900,Tumor 7,Tumor
863,864,Tumor 7,Tumor
1206,1207,Tumor 2 (Ki67 Proliferating),Tumor
1226,1227,Tumor 7,Tumor
1171,1172,Tumor 3,Tumor
1153,1154,Tumor 7,Tumor
1195,1196,Tumor 3,Tumor
1225,1226,Tumor 2 (Ki67 Proliferating),Tumor
1597,1598,Tumor 7,Tumor
1635,1636,Tumor 1,Tumor
1674,1675,Tumor 1,Tumor
1656,1657,Tumor 7,Tumor
1622,1623,Tumor 7,Tumor
1351,1352,Tumor 2 (Ki67 Proliferating),Tumor
1842,1843,Tumor 7,Tumor
1853,1854,Tumor 3,Tumor
1852,1853,Tumor 7,Tumor
1877,1878,Tumor 7,Tumor
1915,1916,Tumor 7,Tumor
2024,2025,Tumor 3,Tumor
2012,2013,Tumor 2 (Ki67 Proliferating),Tumor
2040,2041,Tumor 4,Tumor
1995,1996,Tumor 2 (Ki67 Proliferating),Tumor
2001,2002,Tumor 2 (Ki67 Proliferating),Tumor
2045,2046,Tumor 4,Tumor
669,670,Tumor 2 (Ki67 Proliferating),Tumor
712,713,Tumor 3,Tumor
738,739,Tumor 1,Tumor
709,710,Tumor 3,Tumor
725,726,Tumor 2 (Ki67 Proliferating),Tumor
648,649,Tumor 2 (Ki67 Proliferating),Tumor
711,712,Tumor 2 (Ki67 Proliferating),Tumor
805,806,Tumor 2 (Ki67 Proliferating),Tumor
50,51,Tumor 7,Tumor
593,594,Tumor 2 (Ki67 Proliferating),Tumor
462,463,Tumor 2 (Ki67 Proliferating),Tumor
228,229,Tumor 2 (Ki67 Proliferating),Tumor
109,110,Tumor 1,Tumor
44,45,Tumor 7,Tumor
76,77,Tumor 2 (Ki67 Proliferating),Tumor
837,838,Tumor 2 (Ki67 Proliferating),Tumor
789,790,Tumor 7,Tumor
828,829,Tumor 7,Tumor
889,890,Tumor 2 (Ki67 Proliferating),Tumor
865,866,Tumor 3,Tumor
1039,1040,Tumor 1,Tumor
843,844,Tumor 2 (Ki67 Proliferating),Tumor
893,894,Tumor 7,Tumor
14,15,Tumor 2 (Ki67 Proliferating),Tumor
874,875,Tumor 2 (Ki67 Proliferating),Tumor
838,839,Tumor 2 (Ki67 Proliferating),Tumor
884,885,Tumor 4,Tumor
795,796,Tumor 2 (Ki67 Proliferating),Tumor
881,882,Tumor 2 (Ki67 Proliferating),Tumor
1673,1674,Tumor 2 (Ki67 Proliferating),Tumor
823,824,Tumor 2 (Ki67 Proliferating),Tumor
801,802,Tumor 3,Tumor
637,638,Tumor 7,Tumor
1035,1036,Tumor 7,Tumor
950,951,Tumor 3,Tumor
914,915,Tumor 7,Tumor
1011,1012,Tumor 7,Tumor
1078,1079,Tumor 4,Tumor
1004,1005,Tumor 4,Tumor
1052,1053,Tumor 3,Tumor
985,986,Tumor 3,Tumor
920,921,Tumor 2 (Ki67 Proliferating),Tumor
880,881,Tumor 3,Tumor
1974,1975,Tumor 2 (Ki67 Proliferating),Tumor
2036,2037,Tumor 4,Tumor
1989,1990,Tumor 2 (Ki67 Proliferating),Tumor
2019,2020,Tumor 2 (Ki67 Proliferating),Tumor
1985,1986,Tumor 3,Tumor
1973,1974,Tumor 3,Tumor
1893,1894,Tumor 4,Tumor
2013,2014,Tumor 4,Tumor
1444,1445,Tumor 2 (Ki67 Proliferating),Tumor
1402,1403,Tumor 3,Tumor
943,944,Tumor 4,Tumor
935,936,Tumor 2 (Ki67 Proliferating),Tumor
1059,1060,Tumor 4,Tumor
722,723,Tumor 4,Tumor
724,725,Tumor 3,Tumor
640,641,Tumor 7,Tumor
870,871,Tumor 4,Tumor
1397,1398,Tumor 1,Tumor
821,822,Tumor 3,Tumor
841,842,Tumor 7,Tumor
951,952,Tumor 7,Tumor
882,883,Tumor 7,Tumor
839,840,Tumor 7,Tumor
1123,1124,Tumor 2 (Ki67 Proliferating),Tumor
1152,1153,Tumor 3,Tumor
1162,1163,Tumor 7,Tumor
1097,1098,Tumor 3,Tumor
1071,1072,Tumor 7,Tumor
1072,1073,Tumor 7,Tumor
1125,1126,Tumor 3,Tumor
1159,1160,Tumor 7,Tumor
1166,1167,Tumor 3,Tumor
1256,1257,Tumor 7,Tumor
1265,1266,Tumor 2 (Ki67 Proliferating),Tumor
1230,1231,Tumor 2 (Ki67 Proliferating),Tumor
1836,1837,Tumor 7,Tumor
1357,1358,Tumor 2 (Ki67 Proliferating),Tumor
1280,1281,Tumor 2 (Ki67 Proliferating),Tumor
1999,2000,Tumor 3,Tumor
1957,1958,Tumor 3,Tumor
2002,2003,Tumor 2 (Ki67 Proliferating),Tumor
1992,1993,Tumor 3,Tumor
2042,2043,Tumor 3,Tumor
2029,2030,Tumor 4,Tumor
2043,2044,Tumor 3,Tumor
788,789,Tumor 4,Tumor
812,813,Tumor 3,Tumor
642,643,Tumor 2 (Ki67 Proliferating),Tumor
726,727,Tumor 4,Tumor
646,647,Tumor 4,Tumor
695,696,Tumor 2 (Ki67 Proliferating),Tumor
667,668,Tumor 4,Tumor
785,786,Tumor 2 (Ki67 Proliferating),Tumor
746,747,Tumor 2 (Ki67 Proliferating),Tumor
608,609,Tumor 2 (Ki67 Proliferating),Tumor
942,943,Tumor 2 (Ki67 Proliferating),Tumor
854,855,Tumor 2 (Ki67 Proliferating),Tumor
798,799,Tumor 3,Tumor
807,808,Tumor 2 (Ki67 Proliferating),Tumor
840,841,Tumor 2 (Ki67 Proliferating),Tumor
