,CELL_ID,CELL_TYPE,CELL_CLASS
2249,2250,Tumor 4,Tumor
2219,2220,Tumor 2 (Ki67 Proliferating),Tumor
1424,1425,Tumor 7,Tumor
814,815,Tumor 7,Tumor
2236,2237,Tumor 4,Tumor
2210,2211,Tumor 2 (Ki67 Proliferating),Tumor
2221,2222,Tumor 2 (Ki67 Proliferating),Tumor
2238,2239,Tumor 4,Tumor
2241,2242,Tumor 2 (Ki67 Proliferating),Tumor
2217,2218,Tumor 4,Tumor
2250,2251,Tumor 4,Tumor
1869,1870,Tumor 4,Tumor
1528,1529,Tumor 1,Tumor
1411,1412,Tumor 7,Tumor
1147,1148,Tumor 7,Tumor
972,973,Tumor 2 (Ki67 Proliferating),Tumor
1491,1492,Tumor 7,Tumor
1563,1564,Tumor 7,Tumor
2193,2194,Tumor 2 (Ki67 Proliferating),Tumor
2203,2204,Tumor 4,Tumor
2159,2160,Tumor 4,Tumor
2251,2252,Tumor 4,Tumor
1167,1168,Tumor 7,Tumor
1396,1397,Tumor 7,Tumor
993,994,Tumor 7,Tumor
1056,1057,Tumor 7,Tumor
1030,1031,Tumor 1,Tumor
871,872,Tumor 2 (Ki67 Proliferating),Tumor
936,937,Tumor 4,Tumor
585,586,Tumor 1,Tumor
542,543,Tumor 7,Tumor
592,593,Tumor 1,Tumor
638,639,Tumor 7,Tumor
353,354,Tumor 7,Tumor
405,406,Tumor 6 / DC,Tumor
713,714,Tumor 7,Tumor
663,664,Tumor 7,Tumor
772,773,Tumor 6 / DC,Tumor
721,722,Tumor 1,Tumor
992,993,Tumor 7,Tumor
2207,2208,Tumor 3,Tumor
2168,2169,Tumor 3,Tumor
2198,2199,Tumor 3,Tumor
2205,2206,Tumor 7,Tumor
2231,2232,Tumor 4,Tumor
1493,1494,Tumor 7,Tumor
1504,1505,Tumor 7,Tumor
1479,1480,Tumor 1,Tumor
785,786,Tumor 7,Tumor
737,738,Tumor 7,Tumor
1741,1742,Tumor 7,Tumor
1756,1757,Tumor 7,Tumor
1765,1766,Tumor 1,Tumor
1972,1973,Tumor 2 (Ki67 Proliferating),Tumor
1991,1992,Tumor 1,Tumor
2024,2025,Tumor 4,Tumor
1995,1996,Tumor 4,Tumor
