,CELL_ID,CELL_TYPE,CELL_CLASS
838,839,Tumor 1,Tumor
1283,1284,Tumor 7,Tumor
877,878,Tumor 1,Tumor
919,920,Tumor 3,Tumor
317,318,Tumor 4,Tumor
1288,1289,Tumor 7,Tumor
2066,2067,Tumor 1,Tumor
2118,2119,Tumor 7,Tumor
1450,1451,Tumor 7,Tumor
1427,1428,Tumor 7,Tumor
1529,1530,Tumor 7,Tumor
1520,1521,Tumor 7,Tumor
1098,1099,Tumor 4,Tumor
773,774,Tumor 7,Tumor
137,138,Tumor 1,Tumor
2266,2267,Tumor 4,Tumor
2323,2324,Tumor 4,Tumor
2329,2330,Tumor 3,Tumor
2302,2303,Tumor 4,Tumor
2301,2302,Tumor 3,Tumor
1655,1656,Tumor 1,Tumor
1644,1645,Tumor 7,Tumor
1083,1084,Tumor 7,Tumor
1050,1051,Tumor 2 (Ki67 Proliferating),Tumor
1013,1014,Tumor 7,Tumor
1053,1054,Tumor 7,Tumor
1047,1048,Tumor 3,Tumor
1572,1573,Tumor 1,Tumor
1618,1619,Tumor 7,Tumor
1609,1610,Tumor 3,Tumor
998,999,Tumor 7,Tumor
1866,1867,Tumor 7,Tumor
1805,1806,Tumor 7,Tumor
1975,1976,Tumor 4,Tumor
1553,1554,Tumor 1,Tumor
1710,1711,Tumor 1,Tumor
1650,1651,Tumor 7,Tumor
2215,2216,Tumor 7,Tumor
2333,2334,Tumor 3,Tumor
2330,2331,Tumor 3,Tumor
2228,2229,Tumor 7,Tumor
2336,2337,Tumor 4,Tumor
2310,2311,Tumor 7,Tumor
1354,1355,Tumor 7,Tumor
1320,1321,Tumor 7,Tumor
1321,1322,Tumor 7,Tumor
1286,1287,Tumor 2 (Ki67 Proliferating),Tumor
1327,1328,Tumor 2 (Ki67 Proliferating),Tumor
1399,1400,Tumor 7,Tumor
1428,1429,Tumor 3,Tumor
1342,1343,Tumor 3,Tumor
863,864,Tumor 1,Tumor
888,889,Tumor 3,Tumor
933,934,Tumor 7,Tumor
913,914,Tumor 3,Tumor
1312,1313,Tumor 2 (Ki67 Proliferating),Tumor
1415,1416,Tumor 7,Tumor
1400,1401,Tumor 1,Tumor
1417,1418,Tumor 1,Tumor
1489,1490,Tumor 7,Tumor
542,543,Tumor 4,Tumor
1357,1358,Tumor 1,Tumor
1319,1320,Tumor 7,Tumor
1263,1264,Tumor 2 (Ki67 Proliferating),Tumor
1467,1468,Tumor 7,Tumor
1440,1441,Tumor 3,Tumor
1410,1411,Tumor 7,Tumor
1394,1395,Tumor 1,Tumor
981,982,Tumor 3,Tumor
953,954,Tumor 3,Tumor
736,737,Tumor 7,Tumor
739,740,Tumor 7,Tumor
868,869,Tumor 1,Tumor
2326,2327,Tumor 4,Tumor
2307,2308,Tumor 4,Tumor
2298,2299,Tumor 1,Tumor
2321,2322,Tumor 3,Tumor
2334,2335,Tumor 3,Tumor
2308,2309,Tumor 7,Tumor
2332,2333,Tumor 3,Tumor
2285,2286,Tumor 3,Tumor
1755,1756,Tumor 3,Tumor
1118,1119,Tumor 3,Tumor
1090,1091,Tumor 3,Tumor
1087,1088,Tumor 6 / DC,Tumor
1097,1098,Tumor 7,Tumor
1135,1136,Tumor 2 (Ki67 Proliferating),Tumor
1165,1166,Tumor 7,Tumor
1360,1361,Tumor 3,Tumor
1167,1168,Tumor 2 (Ki67 Proliferating),Tumor
1109,1110,Tumor 2 (Ki67 Proliferating),Tumor
1121,1122,Tumor 7,Tumor
1247,1248,Tumor 2 (Ki67 Proliferating),Tumor
1278,1279,Tumor 4,Tumor
1217,1218,Tumor 3,Tumor
484,485,Tumor 3,Tumor
418,419,Tumor 3,Tumor
450,451,Tumor 7,Tumor
476,477,Tumor 7,Tumor
633,634,Tumor 2 (Ki67 Proliferating),Tumor
677,678,Tumor 7,Tumor
742,743,Tumor 7,Tumor
106,107,Tumor 2 (Ki67 Proliferating),Tumor
140,141,Tumor 7,Tumor
222,223,Tumor 4,Tumor
44,45,Tumor 4,Tumor
1501,1502,Tumor 7,Tumor
1515,1516,Tumor 1,Tumor
1466,1467,Tumor 7,Tumor
1132,1133,Tumor 7,Tumor
1051,1052,Tumor 3,Tumor
1034,1035,Tumor 4,Tumor
1000,1001,Tumor 7,Tumor
1172,1173,Tumor 4,Tumor
1770,1771,Tumor 7,Tumor
1599,1600,Tumor 7,Tumor
1629,1630,Tumor 2 (Ki67 Proliferating),Tumor
1711,1712,Tumor 7,Tumor
1641,1642,Tumor 7,Tumor
1637,1638,Tumor 3,Tumor
1675,1676,Tumor 6 / DC,Tumor
1680,1681,Tumor 7,Tumor
2155,2156,Tumor 7,Tumor
2183,2184,Tumor 7,Tumor
2174,2175,Tumor 4,Tumor
2206,2207,Tumor 7,Tumor
2331,2332,Tumor 6 / DC,Tumor
2259,2260,Tumor 7,Tumor
2265,2266,Tumor 7,Tumor
2315,2316,Tumor 7,Tumor
2328,2329,Tumor 4,Tumor
1284,1285,Tumor 2 (Ki67 Proliferating),Tumor
1285,1286,Tumor 7,Tumor
1468,1469,Tumor 7,Tumor
906,907,Tumor 2 (Ki67 Proliferating),Tumor
937,938,Tumor 7,Tumor
993,994,Tumor 3,Tumor
1006,1007,Tumor 7,Tumor
936,937,Tumor 7,Tumor
1612,1613,Tumor 7,Tumor
1636,1637,Tumor 7,Tumor
1507,1508,Tumor 1,Tumor
1528,1529,Tumor 2 (Ki67 Proliferating),Tumor
1300,1301,Tumor 1,Tumor
1392,1393,Tumor 1,Tumor
1184,1185,Tumor 3,Tumor
1272,1273,Tumor 3,Tumor
1235,1236,Tumor 3,Tumor
1279,1280,Tumor 1,Tumor
1332,1333,Tumor 3,Tumor
1362,1363,Tumor 1,Tumor
1308,1309,Tumor 3,Tumor
1251,1252,Tumor 3,Tumor
1265,1266,Tumor 1,Tumor
1197,1198,Tumor 3,Tumor
1273,1274,Tumor 1,Tumor
1228,1229,Tumor 1,Tumor
573,574,Tumor 7,Tumor
280,281,Tumor 7,Tumor
674,675,Tumor 7,Tumor
764,765,Tumor 3,Tumor
696,697,Tumor 3,Tumor
688,689,Tumor 1,Tumor
298,299,Tumor 1,Tumor
331,332,Tumor 1,Tumor
530,531,Tumor 1,Tumor
653,654,Tumor 3,Tumor
647,648,Tumor 7,Tumor
617,618,Tumor 7,Tumor
591,592,Tumor 7,Tumor
1343,1344,Tumor 3,Tumor
1411,1412,Tumor 7,Tumor
1318,1319,Tumor 7,Tumor
1259,1260,Tumor 7,Tumor
1282,1283,Tumor 7,Tumor
1210,1211,Tumor 7,Tumor
1238,1239,Tumor 7,Tumor
1211,1212,Tumor 7,Tumor
1459,1460,Tumor 1,Tumor
1372,1373,Tumor 3,Tumor
1344,1345,Tumor 7,Tumor
1497,1498,Tumor 7,Tumor
1315,1316,Tumor 2 (Ki67 Proliferating),Tumor
1371,1372,Tumor 3,Tumor
1277,1278,Tumor 4,Tumor
1252,1253,Tumor 7,Tumor
1222,1223,Tumor 7,Tumor
805,806,Tumor 1,Tumor
778,779,Tumor 3,Tumor
735,736,Tumor 3,Tumor
1686,1687,Tumor 2 (Ki67 Proliferating),Tumor
1719,1720,Tumor 7,Tumor
1744,1745,Tumor 2 (Ki67 Proliferating),Tumor
1652,1653,Tumor 2 (Ki67 Proliferating),Tumor
1624,1625,Tumor 2 (Ki67 Proliferating),Tumor
1635,1636,Tumor 2 (Ki67 Proliferating),Tumor
1577,1578,Tumor 2 (Ki67 Proliferating),Tumor
1589,1590,Tumor 4,Tumor
2324,2325,Tumor 7,Tumor
2184,2185,Tumor 3,Tumor
2284,2285,Tumor 3,Tumor
2293,2294,Tumor 4,Tumor
2254,2255,Tumor 3,Tumor
2275,2276,Tumor 1,Tumor
2248,2249,Tumor 6 / DC,Tumor
2261,2262,Tumor 3,Tumor
2235,2236,Tumor 3,Tumor
2313,2314,Tumor 6 / DC,Tumor
2292,2293,Tumor 4,Tumor
2276,2277,Tumor 3,Tumor
2250,2251,Tumor 7,Tumor
2274,2275,Tumor 3,Tumor
2325,2326,Tumor 3,Tumor
2335,2336,Tumor 3,Tumor
978,979,Tumor 3,Tumor
880,881,Tumor 7,Tumor
748,749,Tumor 7,Tumor
845,846,Tumor 3,Tumor
793,794,Tumor 3,Tumor
990,991,Tumor 3,Tumor
952,953,Tumor 1,Tumor
1040,1041,Tumor 1,Tumor
1009,1010,Tumor 3,Tumor
762,763,Tumor 7,Tumor
728,729,Tumor 7,Tumor
790,791,Tumor 7,Tumor
839,840,Tumor 6 / DC,Tumor
979,980,Tumor 1,Tumor
830,831,Tumor 1,Tumor
844,845,Tumor 7,Tumor
810,811,Tumor 7,Tumor
763,764,Tumor 3,Tumor
1071,1072,Tumor 1,Tumor
1110,1111,Tumor 1,Tumor
1130,1131,Tumor 7,Tumor
1146,1147,Tumor 3,Tumor
927,928,Tumor 3,Tumor
1187,1188,Tumor 2 (Ki67 Proliferating),Tumor
1162,1163,Tumor 7,Tumor
1215,1216,Tumor 7,Tumor
1244,1245,Tumor 3,Tumor
1266,1267,Tumor 3,Tumor
1299,1300,Tumor 2 (Ki67 Proliferating),Tumor
1504,1505,Tumor 7,Tumor
1351,1352,Tumor 2 (Ki67 Proliferating),Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1376,1377,Tumor 3,Tumor
1169,1170,Tumor 1,Tumor
1218,1219,Tumor 2 (Ki67 Proliferating),Tumor
1226,1227,Tumor 1,Tumor
1221,1222,Tumor 3,Tumor
1041,1042,Tumor 2 (Ki67 Proliferating),Tumor
1075,1076,Tumor 7,Tumor
1117,1118,Tumor 7,Tumor
1080,1081,Tumor 7,Tumor
646,647,Tumor 7,Tumor
170,171,Tumor 7,Tumor
273,274,Tumor 7,Tumor
17,18,Tumor 6 / DC,Tumor
460,461,Tumor 2 (Ki67 Proliferating),Tumor
409,410,Tumor 2 (Ki67 Proliferating),Tumor
25,26,Tumor 3,Tumor
36,37,Tumor 4,Tumor
1,2,Tumor 4,Tumor
1182,1183,Tumor 7,Tumor
1199,1200,Tumor 7,Tumor
1164,1165,Tumor 7,Tumor
1209,1210,Tumor 7,Tumor
1431,1432,Tumor 7,Tumor
1143,1144,Tumor 3,Tumor
1138,1139,Tumor 7,Tumor
1124,1125,Tumor 2 (Ki67 Proliferating),Tumor
1203,1204,Tumor 3,Tumor
1177,1178,Tumor 7,Tumor
1092,1093,Tumor 2 (Ki67 Proliferating),Tumor
1189,1190,Tumor 1,Tumor
1152,1153,Tumor 3,Tumor
1011,1012,Tumor 2 (Ki67 Proliferating),Tumor
1005,1006,Tumor 3,Tumor
945,946,Tumor 1,Tumor
922,923,Tumor 3,Tumor
974,975,Tumor 3,Tumor
956,957,Tumor 3,Tumor
926,927,Tumor 3,Tumor
1237,1238,Tumor 7,Tumor
1296,1297,Tumor 7,Tumor
1129,1130,Tumor 7,Tumor
1200,1201,Tumor 7,Tumor
1107,1108,Tumor 3,Tumor
1070,1071,Tumor 3,Tumor
1096,1097,Tumor 4,Tumor
1137,1138,Tumor 3,Tumor
1056,1057,Tumor 4,Tumor
1773,1774,Tumor 7,Tumor
1838,1839,Tumor 7,Tumor
1809,1810,Tumor 1,Tumor
1844,1845,Tumor 7,Tumor
1860,1861,Tumor 7,Tumor
1857,1858,Tumor 7,Tumor
1781,1782,Tumor 7,Tumor
1700,1701,Tumor 6 / DC,Tumor
1762,1763,Tumor 7,Tumor
1725,1726,Tumor 7,Tumor
1731,1732,Tumor 7,Tumor
1611,1612,Tumor 7,Tumor
1557,1558,Tumor 3,Tumor
1587,1588,Tumor 7,Tumor
1556,1557,Tumor 7,Tumor
1578,1579,Tumor 7,Tumor
1543,1544,Tumor 7,Tumor
1598,1599,Tumor 7,Tumor
1532,1533,Tumor 2 (Ki67 Proliferating),Tumor
1495,1496,Tumor 7,Tumor
1730,1731,Tumor 3,Tumor
1695,1696,Tumor 1,Tumor
1751,1752,Tumor 1,Tumor
1703,1704,Tumor 7,Tumor
1566,1567,Tumor 2 (Ki67 Proliferating),Tumor
1607,1608,Tumor 2 (Ki67 Proliferating),Tumor
1555,1556,Tumor 2 (Ki67 Proliferating),Tumor
1536,1537,Tumor 3,Tumor
1576,1577,Tumor 7,Tumor
1628,1629,Tumor 7,Tumor
1726,1727,Tumor 7,Tumor
1674,1675,Tumor 7,Tumor
1670,1671,Tumor 2 (Ki67 Proliferating),Tumor
1664,1665,Tumor 2 (Ki67 Proliferating),Tumor
1776,1777,Tumor 3,Tumor
2162,2163,Tumor 7,Tumor
2092,2093,Tumor 7,Tumor
1260,1261,Tumor 7,Tumor
1453,1454,Tumor 7,Tumor
1559,1560,Tumor 7,Tumor
1511,1512,Tumor 1,Tumor
982,983,Tumor 2 (Ki67 Proliferating),Tumor
1002,1003,Tumor 3,Tumor
1037,1038,Tumor 3,Tumor
1001,1002,Tumor 3,Tumor
