,CELL_ID,CELL_TYPE,CELL_CLASS
1956,1957,Tumor 3,Tumor
1527,1528,Tumor 4,Tumor
2118,2119,Tumor 6 / DC,Tumor
2126,2127,Tumor 6 / DC,Tumor
1299,1300,Tumor 7,Tumor
55,56,Tumor 2 (Ki67 Proliferating),Tumor
116,117,Tumor 3,Tumor
84,85,Tumor 3,Tumor
72,73,Tumor 3,Tumor
70,71,Tumor 4,Tumor
114,115,Tumor 6 / DC,Tumor
1945,1946,Tumor 7,Tumor
157,158,Tumor 7,Tumor
167,168,Tumor 7,Tumor
1452,1453,Tumor 3,Tumor
1381,1382,Tumor 3,Tumor
1416,1417,Tumor 3,Tumor
2263,2264,Tumor 4,Tumor
918,919,Tumor 7,Tumor
976,977,Tumor 3,Tumor
922,923,Tumor 2 (Ki67 Proliferating),Tumor
985,986,Tumor 7,Tumor
875,876,Tumor 3,Tumor
959,960,Tumor 7,Tumor
2160,2161,Tumor 2 (Ki67 Proliferating),Tumor
1871,1872,Tumor 7,Tumor
1938,1939,Tumor 7,Tumor
1984,1985,Tumor 3,Tumor
1279,1280,Tumor 3,Tumor
1315,1316,Tumor 7,Tumor
1113,1114,Tumor 3,Tumor
1154,1155,Tumor 2 (Ki67 Proliferating),Tumor
1827,1828,Tumor 7,Tumor
1650,1651,Tumor 4,Tumor
1351,1352,Tumor 7,Tumor
1337,1338,Tumor 7,Tumor
1179,1180,Tumor 1,Tumor
147,148,Tumor 7,Tumor
131,132,Tumor 3,Tumor
172,173,Tumor 3,Tumor
162,163,Tumor 3,Tumor
144,145,Tumor 3,Tumor
850,851,Tumor 4,Tumor
101,102,Tumor 2 (Ki67 Proliferating),Tumor
302,303,Tumor 3,Tumor
203,204,Tumor 6 / DC,Tumor
221,222,Tumor 2 (Ki67 Proliferating),Tumor
250,251,Tumor 1,Tumor
73,74,Tumor 3,Tumor
64,65,Tumor 3,Tumor
34,35,Tumor 2 (Ki67 Proliferating),Tumor
48,49,Tumor 2 (Ki67 Proliferating),Tumor
77,78,Tumor 2 (Ki67 Proliferating),Tumor
107,108,Tumor 2 (Ki67 Proliferating),Tumor
436,437,Tumor 7,Tumor
473,474,Tumor 7,Tumor
426,427,Tumor 7,Tumor
629,630,Tumor 7,Tumor
645,646,Tumor 7,Tumor
702,703,Tumor 6 / DC,Tumor
2242,2243,Tumor 3,Tumor
1544,1545,Tumor 1,Tumor
1571,1572,Tumor 1,Tumor
1632,1633,Tumor 1,Tumor
1554,1555,Tumor 1,Tumor
1588,1589,Tumor 1,Tumor
1541,1542,Tumor 7,Tumor
1152,1153,Tumor 3,Tumor
1752,1753,Tumor 4,Tumor
1843,1844,Tumor 7,Tumor
1813,1814,Tumor 7,Tumor
2158,2159,Tumor 4,Tumor
2125,2126,Tumor 7,Tumor
2107,2108,Tumor 1,Tumor
1895,1896,Tumor 7,Tumor
123,124,Tumor 7,Tumor
206,207,Tumor 7,Tumor
44,45,Tumor 2 (Ki67 Proliferating),Tumor
43,44,Tumor 3,Tumor
1,2,Tumor 4,Tumor
26,27,Tumor 3,Tumor
1074,1075,Tumor 5,Tumor
1056,1057,Tumor 7,Tumor
1059,1060,Tumor 3,Tumor
963,964,Tumor 3,Tumor
978,979,Tumor 3,Tumor
939,940,Tumor 3,Tumor
937,938,Tumor 3,Tumor
1376,1377,Tumor 4,Tumor
1514,1515,Tumor 3,Tumor
1377,1378,Tumor 3,Tumor
1371,1372,Tumor 3,Tumor
1515,1516,Tumor 4,Tumor
1558,1559,Tumor 4,Tumor
2296,2297,Tumor 4,Tumor
2315,2316,Tumor 4,Tumor
1031,1032,Tumor 5,Tumor
1010,1011,Tumor 4,Tumor
1084,1085,Tumor 7,Tumor
942,943,Tumor 4,Tumor
926,927,Tumor 7,Tumor
787,788,Tumor 6 / DC,Tumor
669,670,Tumor 3,Tumor
962,963,Tumor 2 (Ki67 Proliferating),Tumor
901,902,Tumor 2 (Ki67 Proliferating),Tumor
893,894,Tumor 2 (Ki67 Proliferating),Tumor
927,928,Tumor 7,Tumor
2181,2182,Tumor 1,Tumor
1820,1821,Tumor 7,Tumor
1850,1851,Tumor 7,Tumor
1899,1900,Tumor 7,Tumor
1284,1285,Tumor 1,Tumor
1243,1244,Tumor 3,Tumor
1198,1199,Tumor 3,Tumor
1175,1176,Tumor 7,Tumor
1184,1185,Tumor 3,Tumor
1194,1195,Tumor 7,Tumor
1206,1207,Tumor 7,Tumor
1626,1627,Tumor 4,Tumor
1657,1658,Tumor 4,Tumor
1695,1696,Tumor 4,Tumor
1718,1719,Tumor 1,Tumor
1806,1807,Tumor 7,Tumor
1933,1934,Tumor 7,Tumor
1932,1933,Tumor 4,Tumor
1510,1511,Tumor 4,Tumor
1226,1227,Tumor 7,Tumor
1287,1288,Tumor 2 (Ki67 Proliferating),Tumor
1290,1291,Tumor 4,Tumor
1235,1236,Tumor 7,Tumor
1207,1208,Tumor 3,Tumor
1261,1262,Tumor 7,Tumor
1302,1303,Tumor 7,Tumor
1230,1231,Tumor 7,Tumor
1265,1266,Tumor 7,Tumor
1156,1157,Tumor 7,Tumor
1151,1152,Tumor 1,Tumor
1199,1200,Tumor 7,Tumor
1109,1110,Tumor 7,Tumor
1131,1132,Tumor 7,Tumor
1135,1136,Tumor 7,Tumor
1102,1103,Tumor 7,Tumor
797,798,Tumor 3,Tumor
852,853,Tumor 4,Tumor
824,825,Tumor 3,Tumor
851,852,Tumor 1,Tumor
50,51,Tumor 4,Tumor
298,299,Tumor 4,Tumor
294,295,Tumor 2 (Ki67 Proliferating),Tumor
273,274,Tumor 4,Tumor
290,291,Tumor 4,Tumor
331,332,Tumor 2 (Ki67 Proliferating),Tumor
334,335,Tumor 3,Tumor
286,287,Tumor 4,Tumor
394,395,Tumor 2 (Ki67 Proliferating),Tumor
393,394,Tumor 2 (Ki67 Proliferating),Tumor
345,346,Tumor 2 (Ki67 Proliferating),Tumor
405,406,Tumor 2 (Ki67 Proliferating),Tumor
377,378,Tumor 3,Tumor
423,424,Tumor 2 (Ki67 Proliferating),Tumor
52,53,Tumor 3,Tumor
38,39,Tumor 4,Tumor
638,639,Tumor 7,Tumor
704,705,Tumor 7,Tumor
45,46,Tumor 3,Tumor
195,196,Tumor 7,Tumor
191,192,Tumor 7,Tumor
364,365,Tumor 1,Tumor
282,283,Tumor 7,Tumor
1367,1368,Tumor 7,Tumor
418,419,Tumor 7,Tumor
397,398,Tumor 7,Tumor
385,386,Tumor 1,Tumor
