,CELL_ID,CELL_TYPE,CELL_CLASS
412,413,Tumor 4,Tumor
360,361,Tumor 4,Tumor
408,409,Tumor 2 (Ki67 Proliferating),Tumor
702,703,Tumor 4,Tumor
744,745,Tumor 4,Tumor
406,407,Tumor 7,Tumor
542,543,Tumor 6 / DC,Tumor
523,524,Tumor 4,Tumor
583,584,Tumor 1,Tumor
2122,2123,Tumor 7,Tumor
2184,2185,Tumor 7,Tumor
1539,1540,Tumor 3,Tumor
1506,1507,Tumor 2 (Ki67 Proliferating),Tumor
2054,2055,Tumor 7,Tumor
2167,2168,Tumor 7,Tumor
122,123,Tumor 7,Tumor
322,323,Tumor 7,Tumor
389,390,Tumor 1,Tumor
297,298,Tumor 4,Tumor
318,319,Tumor 4,Tumor
350,351,Tumor 1,Tumor
636,637,Tumor 6 / DC,Tumor
609,610,Tumor 7,Tumor
548,549,Tumor 4,Tumor
666,667,Tumor 7,Tumor
667,668,Tumor 7,Tumor
834,835,Tumor 7,Tumor
908,909,Tumor 4,Tumor
2129,2130,Tumor 7,Tumor
739,740,Tumor 4,Tumor
633,634,Tumor 4,Tumor
103,104,Tumor 4,Tumor
35,36,Tumor 7,Tumor
514,515,Tumor 4,Tumor
2036,2037,Tumor 7,Tumor
2049,2050,Tumor 3,Tumor
764,765,Tumor 2 (Ki67 Proliferating),Tumor
786,787,Tumor 2 (Ki67 Proliferating),Tumor
737,738,Tumor 7,Tumor
776,777,Tumor 3,Tumor
1418,1419,Tumor 1,Tumor
1455,1456,Tumor 7,Tumor
1428,1429,Tumor 2 (Ki67 Proliferating),Tumor
1505,1506,Tumor 2 (Ki67 Proliferating),Tumor
1366,1367,Tumor 4,Tumor
2164,2165,Tumor 7,Tumor
2214,2215,Tumor 3,Tumor
2216,2217,Tumor 4,Tumor
2128,2129,Tumor 3,Tumor
2187,2188,Tumor 4,Tumor
1454,1455,Tumor 2 (Ki67 Proliferating),Tumor
2192,2193,Tumor 7,Tumor
2225,2226,Tumor 4,Tumor
1541,1542,Tumor 3,Tumor
1542,1543,Tumor 3,Tumor
1567,1568,Tumor 1,Tumor
1871,1872,Tumor 1,Tumor
1900,1901,Tumor 1,Tumor
1961,1962,Tumor 7,Tumor
563,564,Tumor 2 (Ki67 Proliferating),Tumor
395,396,Tumor 3,Tumor
455,456,Tumor 4,Tumor
415,416,Tumor 3,Tumor
384,385,Tumor 2 (Ki67 Proliferating),Tumor
385,386,Tumor 2 (Ki67 Proliferating),Tumor
336,337,Tumor 2 (Ki67 Proliferating),Tumor
355,356,Tumor 2 (Ki67 Proliferating),Tumor
98,99,Tumor 3,Tumor
85,86,Tumor 2 (Ki67 Proliferating),Tumor
199,200,Tumor 7,Tumor
226,227,Tumor 3,Tumor
648,649,Tumor 4,Tumor
618,619,Tumor 1,Tumor
600,601,Tumor 3,Tumor
554,555,Tumor 3,Tumor
586,587,Tumor 1,Tumor
570,571,Tumor 1,Tumor
533,534,Tumor 3,Tumor
657,658,Tumor 1,Tumor
661,662,Tumor 7,Tumor
1055,1056,Tumor 4,Tumor
919,920,Tumor 7,Tumor
851,852,Tumor 7,Tumor
884,885,Tumor 7,Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
966,967,Tumor 4,Tumor
1077,1078,Tumor 4,Tumor
1002,1003,Tumor 4,Tumor
877,878,Tumor 7,Tumor
847,848,Tumor 7,Tumor
860,861,Tumor 7,Tumor
914,915,Tumor 7,Tumor
