,CELL_ID,CELL_TYPE,CELL_CLASS
2044,2045,Tumor 4,Tumor
852,853,Tumor 1,Tumor
21,22,Tumor 4,Tumor
801,802,Tumor 1,Tumor
863,864,Tumor 1,Tumor
839,840,Tumor 3,Tumor
843,844,Tumor 1,Tumor
808,809,Tumor 1,Tumor
890,891,Tumor 3,Tumor
961,962,Tumor 3,Tumor
921,922,Tumor 3,Tumor
1722,1723,Tumor 4,Tumor
1637,1638,Tumor 1,Tumor
1589,1590,Tumor 1,Tumor
1763,1764,Tumor 1,Tumor
1641,1642,Tumor 6 / DC,Tumor
440,441,Tumor 6 / DC,Tumor
564,565,Tumor 7,Tumor
598,599,Tumor 3,Tumor
16,17,Tumor 4,Tumor
2,3,Tumor 4,Tumor
870,871,Tumor 1,Tumor
845,846,Tumor 1,Tumor
862,863,Tumor 1,Tumor
943,944,Tumor 1,Tumor
983,984,Tumor 4,Tumor
916,917,Tumor 1,Tumor
1027,1028,Tumor 1,Tumor
892,893,Tumor 1,Tumor
885,886,Tumor 1,Tumor
897,898,Tumor 3,Tumor
1090,1091,Tumor 1,Tumor
945,946,Tumor 1,Tumor
914,915,Tumor 3,Tumor
913,914,Tumor 1,Tumor
971,972,Tumor 1,Tumor
886,887,Tumor 1,Tumor
1934,1935,Tumor 1,Tumor
1962,1963,Tumor 7,Tumor
1842,1843,Tumor 1,Tumor
1902,1903,Tumor 7,Tumor
1733,1734,Tumor 1,Tumor
2175,2176,Tumor 4,Tumor
1130,1131,Tumor 2 (Ki67 Proliferating),Tumor
1125,1126,Tumor 1,Tumor
1301,1302,Tumor 7,Tumor
661,662,Tumor 1,Tumor
655,656,Tumor 1,Tumor
612,613,Tumor 1,Tumor
607,608,Tumor 1,Tumor
10,11,Tumor 3,Tumor
404,405,Tumor 4,Tumor
454,455,Tumor 4,Tumor
457,458,Tumor 4,Tumor
424,425,Tumor 4,Tumor
381,382,Tumor 4,Tumor
421,422,Tumor 4,Tumor
129,130,Tumor 4,Tumor
5,6,Tumor 2 (Ki67 Proliferating),Tumor
508,509,Tumor 1,Tumor
614,615,Tumor 7,Tumor
529,530,Tumor 6 / DC,Tumor
621,622,Tumor 7,Tumor
669,670,Tumor 7,Tumor
728,729,Tumor 3,Tumor
704,705,Tumor 4,Tumor
588,589,Tumor 4,Tumor
742,743,Tumor 1,Tumor
706,707,Tumor 1,Tumor
707,708,Tumor 1,Tumor
871,872,Tumor 1,Tumor
831,832,Tumor 3,Tumor
768,769,Tumor 1,Tumor
984,985,Tumor 3,Tumor
987,988,Tumor 3,Tumor
992,993,Tumor 4,Tumor
1136,1137,Tumor 2 (Ki67 Proliferating),Tumor
1084,1085,Tumor 2 (Ki67 Proliferating),Tumor
1075,1076,Tumor 2 (Ki67 Proliferating),Tumor
1051,1052,Tumor 2 (Ki67 Proliferating),Tumor
1106,1107,Tumor 2 (Ki67 Proliferating),Tumor
627,628,Tumor 4,Tumor
2181,2182,Tumor 4,Tumor
1094,1095,Tumor 2 (Ki67 Proliferating),Tumor
828,829,Tumor 4,Tumor
1822,1823,Tumor 1,Tumor
1774,1775,Tumor 4,Tumor
1764,1765,Tumor 2 (Ki67 Proliferating),Tumor
1839,1840,Tumor 1,Tumor
1803,1804,Tumor 1,Tumor
1638,1639,Tumor 7,Tumor
1012,1013,Tumor 3,Tumor
1099,1100,Tumor 4,Tumor
1264,1265,Tumor 3,Tumor
