,CELL_ID,CELL_TYPE,CELL_CLASS
1217,1218,Tumor 3,Tumor
1234,1235,Tumor 3,Tumor
923,924,Tumor 4,Tumor
1037,1038,Tumor 4,Tumor
1226,1227,Tumor 3,Tumor
943,944,Tumor 3,Tumor
33,34,Tumor 1,Tumor
0,1,Tumor 4,Tumor
912,913,Tumor 4,Tumor
860,861,Tumor 4,Tumor
879,880,Tumor 4,Tumor
986,987,Tumor 3,Tumor
1022,1023,Tumor 4,Tumor
995,996,Tumor 4,Tumor
969,970,Tumor 4,Tumor
1242,1243,Tumor 4,Tumor
1190,1191,Tumor 4,Tumor
1195,1196,Tumor 4,Tumor
913,914,Tumor 3,Tumor
941,942,Tumor 3,Tumor
926,927,Tumor 3,Tumor
292,293,Tumor 4,Tumor
1,2,Tumor 4,Tumor
1216,1217,Tumor 4,Tumor
1223,1224,Tumor 4,Tumor
976,977,Tumor 4,Tumor
1006,1007,Tumor 3,Tumor
939,940,Tumor 3,Tumor
1239,1240,Tumor 4,Tumor
1177,1178,Tumor 4,Tumor
1198,1199,Tumor 4,Tumor
1209,1210,Tumor 4,Tumor
1188,1189,Tumor 4,Tumor
1210,1211,Tumor 4,Tumor
1208,1209,Tumor 4,Tumor
1155,1156,Tumor 3,Tumor
1174,1175,Tumor 4,Tumor
1159,1160,Tumor 3,Tumor
1144,1145,Tumor 3,Tumor
1160,1161,Tumor 4,Tumor
647,648,Tumor 4,Tumor
1098,1099,Tumor 4,Tumor
1140,1141,Tumor 4,Tumor
1179,1180,Tumor 4,Tumor
1135,1136,Tumor 1,Tumor
1156,1157,Tumor 4,Tumor
1176,1177,Tumor 4,Tumor
1053,1054,Tumor 5,Tumor
1026,1027,Tumor 5,Tumor
1065,1066,Tumor 3,Tumor
1069,1070,Tumor 3,Tumor
929,930,Tumor 7,Tumor
922,923,Tumor 7,Tumor
1004,1005,Tumor 1,Tumor
1031,1032,Tumor 3,Tumor
1002,1003,Tumor 3,Tumor
1009,1010,Tumor 1,Tumor
942,943,Tumor 3,Tumor
991,992,Tumor 2 (Ki67 Proliferating),Tumor
956,957,Tumor 3,Tumor
985,986,Tumor 1,Tumor
931,932,Tumor 3,Tumor
1003,1004,Tumor 3,Tumor
1018,1019,Tumor 3,Tumor
70,71,Tumor 1,Tumor
73,74,Tumor 6 / DC,Tumor
639,640,Tumor 4,Tumor
659,660,Tumor 4,Tumor
903,904,Tumor 4,Tumor
1207,1208,Tumor 4,Tumor
1224,1225,Tumor 4,Tumor
1235,1236,Tumor 4,Tumor
1213,1214,Tumor 4,Tumor
965,966,Tumor 4,Tumor
1070,1071,Tumor 3,Tumor
996,997,Tumor 4,Tumor
1008,1009,Tumor 4,Tumor
1050,1051,Tumor 4,Tumor
1023,1024,Tumor 4,Tumor
1017,1018,Tumor 3,Tumor
1027,1028,Tumor 3,Tumor
1038,1039,Tumor 3,Tumor
1063,1064,Tumor 3,Tumor
1104,1105,Tumor 4,Tumor
1093,1094,Tumor 4,Tumor
1146,1147,Tumor 4,Tumor
1162,1163,Tumor 4,Tumor
1137,1138,Tumor 4,Tumor
1138,1139,Tumor 4,Tumor
1112,1113,Tumor 4,Tumor
974,975,Tumor 3,Tumor
937,938,Tumor 3,Tumor
1014,1015,Tumor 4,Tumor
1024,1025,Tumor 3,Tumor
955,956,Tumor 3,Tumor
945,946,Tumor 3,Tumor
907,908,Tumor 3,Tumor
1233,1234,Tumor 4,Tumor
1243,1244,Tumor 4,Tumor
1237,1238,Tumor 4,Tumor
1230,1231,Tumor 4,Tumor
1227,1228,Tumor 4,Tumor
1220,1221,Tumor 4,Tumor
1120,1121,Tumor 4,Tumor
1148,1149,Tumor 4,Tumor
1127,1128,Tumor 3,Tumor
1141,1142,Tumor 3,Tumor
1090,1091,Tumor 5,Tumor
1124,1125,Tumor 3,Tumor
998,999,Tumor 1,Tumor
993,994,Tumor 3,Tumor
874,875,Tumor 3,Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
967,968,Tumor 3,Tumor
968,969,Tumor 3,Tumor
990,991,Tumor 3,Tumor
978,979,Tumor 1,Tumor
950,951,Tumor 3,Tumor
963,964,Tumor 1,Tumor
910,911,Tumor 3,Tumor
889,890,Tumor 7,Tumor
908,909,Tumor 7,Tumor
944,945,Tumor 1,Tumor
930,931,Tumor 3,Tumor
947,948,Tumor 3,Tumor
961,962,Tumor 3,Tumor
951,952,Tumor 4,Tumor
934,935,Tumor 4,Tumor
924,925,Tumor 4,Tumor
1019,1020,Tumor 3,Tumor
1007,1008,Tumor 1,Tumor
79,80,Tumor 1,Tumor
72,73,Tumor 7,Tumor
96,97,Tumor 2 (Ki67 Proliferating),Tumor
34,35,Tumor 7,Tumor
5,6,Tumor 3,Tumor
4,5,Tumor 4,Tumor
227,228,Tumor 1,Tumor
206,207,Tumor 3,Tumor
827,828,Tumor 4,Tumor
801,802,Tumor 4,Tumor
834,835,Tumor 4,Tumor
877,878,Tumor 4,Tumor
813,814,Tumor 4,Tumor
816,817,Tumor 4,Tumor
928,929,Tumor 4,Tumor
180,181,Tumor 7,Tumor
615,616,Tumor 3,Tumor
588,589,Tumor 3,Tumor
618,619,Tumor 3,Tumor
608,609,Tumor 3,Tumor
584,585,Tumor 3,Tumor
568,569,Tumor 3,Tumor
758,759,Tumor 4,Tumor
705,706,Tumor 4,Tumor
763,764,Tumor 4,Tumor
782,783,Tumor 4,Tumor
728,729,Tumor 4,Tumor
891,892,Tumor 4,Tumor
812,813,Tumor 4,Tumor
807,808,Tumor 4,Tumor
918,919,Tumor 4,Tumor
844,845,Tumor 4,Tumor
1036,1037,Tumor 3,Tumor
1109,1110,Tumor 3,Tumor
1132,1133,Tumor 3,Tumor
1145,1146,Tumor 4,Tumor
1167,1168,Tumor 4,Tumor
1185,1186,Tumor 4,Tumor
1201,1202,Tumor 4,Tumor
1204,1205,Tumor 4,Tumor
1058,1059,Tumor 3,Tumor
680,681,Tumor 4,Tumor
731,732,Tumor 4,Tumor
1168,1169,Tumor 3,Tumor
1170,1171,Tumor 4,Tumor
1123,1124,Tumor 4,Tumor
1139,1140,Tumor 3,Tumor
1072,1073,Tumor 3,Tumor
1078,1079,Tumor 3,Tumor
1087,1088,Tumor 4,Tumor
1081,1082,Tumor 4,Tumor
1044,1045,Tumor 3,Tumor
970,971,Tumor 5,Tumor
992,993,Tumor 5,Tumor
981,982,Tumor 4,Tumor
966,967,Tumor 2 (Ki67 Proliferating),Tumor
1005,1006,Tumor 3,Tumor
972,973,Tumor 4,Tumor
872,873,Tumor 3,Tumor
878,879,Tumor 3,Tumor
909,910,Tumor 3,Tumor
1128,1129,Tumor 4,Tumor
1125,1126,Tumor 4,Tumor
1142,1143,Tumor 4,Tumor
1131,1132,Tumor 4,Tumor
1111,1112,Tumor 3,Tumor
1001,1002,Tumor 4,Tumor
1106,1107,Tumor 4,Tumor
1094,1095,Tumor 4,Tumor
1105,1106,Tumor 1,Tumor
1113,1114,Tumor 3,Tumor
1092,1093,Tumor 1,Tumor
1119,1120,Tumor 3,Tumor
1088,1089,Tumor 3,Tumor
1057,1058,Tumor 3,Tumor
900,901,Tumor 2 (Ki67 Proliferating),Tumor
917,918,Tumor 2 (Ki67 Proliferating),Tumor
870,871,Tumor 6 / DC,Tumor
898,899,Tumor 7,Tumor
946,947,Tumor 4,Tumor
896,897,Tumor 4,Tumor
935,936,Tumor 1,Tumor
938,939,Tumor 3,Tumor
914,915,Tumor 1,Tumor
925,926,Tumor 3,Tumor
932,933,Tumor 2 (Ki67 Proliferating),Tumor
952,953,Tumor 3,Tumor
936,937,Tumor 3,Tumor
964,965,Tumor 3,Tumor
953,954,Tumor 2 (Ki67 Proliferating),Tumor
977,978,Tumor 1,Tumor
962,963,Tumor 3,Tumor
980,981,Tumor 1,Tumor
856,857,Tumor 7,Tumor
842,843,Tumor 2 (Ki67 Proliferating),Tumor
1084,1085,Tumor 5,Tumor
1103,1104,Tumor 3,Tumor
1055,1056,Tumor 3,Tumor
1040,1041,Tumor 3,Tumor
1082,1083,Tumor 3,Tumor
1073,1074,Tumor 3,Tumor
1048,1049,Tumor 3,Tumor
994,995,Tumor 3,Tumor
989,990,Tumor 1,Tumor
1000,1001,Tumor 1,Tumor
975,976,Tumor 3,Tumor
983,984,Tumor 1,Tumor
916,917,Tumor 2 (Ki67 Proliferating),Tumor
919,920,Tumor 3,Tumor
853,854,Tumor 7,Tumor
881,882,Tumor 7,Tumor
863,864,Tumor 7,Tumor
884,885,Tumor 1,Tumor
1021,1022,Tumor 3,Tumor
1012,1013,Tumor 3,Tumor
1013,1014,Tumor 3,Tumor
1032,1033,Tumor 4,Tumor
1010,1011,Tumor 4,Tumor
