,CELL_ID,CELL_TYPE,CELL_CLASS
1657,1658,Tumor 1,Tumor
447,448,Tumor 1,Tumor
341,342,Tumor 1,Tumor
71,72,Tumor 3,Tumor
2452,2453,Tumor 4,Tumor
2488,2489,Tumor 4,Tumor
2466,2467,Tumor 4,Tumor
2449,2450,Tumor 4,Tumor
2414,2415,Tumor 3,Tumor
2298,2299,Tumor 4,Tumor
1961,1962,Tumor 4,Tumor
1989,1990,Tumor 3,Tumor
2407,2408,Tumor 2 (Ki67 Proliferating),Tumor
2253,2254,Tumor 7,Tumor
1316,1317,Tumor 4,Tumor
1597,1598,Tumor 6 / DC,Tumor
932,933,Tumor 7,Tumor
1925,1926,Tumor 1,Tumor
574,575,Tumor 1,Tumor
566,567,Tumor 1,Tumor
575,576,Tumor 1,Tumor
616,617,Tumor 1,Tumor
652,653,Tumor 4,Tumor
953,954,Tumor 3,Tumor
635,636,Tumor 4,Tumor
602,603,Tumor 1,Tumor
577,578,Tumor 3,Tumor
180,181,Tumor 1,Tumor
228,229,Tumor 7,Tumor
1620,1621,Tumor 1,Tumor
1609,1610,Tumor 7,Tumor
1648,1649,Tumor 7,Tumor
1567,1568,Tumor 7,Tumor
1616,1617,Tumor 7,Tumor
1796,1797,Tumor 7,Tumor
1693,1694,Tumor 7,Tumor
1647,1648,Tumor 7,Tumor
1740,1741,Tumor 7,Tumor
2509,2510,Tumor 1,Tumor
1976,1977,Tumor 3,Tumor
2024,2025,Tumor 2 (Ki67 Proliferating),Tumor
1520,1521,Tumor 4,Tumor
2301,2302,Tumor 4,Tumor
2434,2435,Tumor 7,Tumor
2404,2405,Tumor 2 (Ki67 Proliferating),Tumor
2374,2375,Tumor 3,Tumor
2281,2282,Tumor 3,Tumor
1836,1837,Tumor 3,Tumor
1817,1818,Tumor 3,Tumor
2246,2247,Tumor 6 / DC,Tumor
2393,2394,Tumor 1,Tumor
2505,2506,Tumor 1,Tumor
2483,2484,Tumor 3,Tumor
2441,2442,Tumor 1,Tumor
2421,2422,Tumor 3,Tumor
2426,2427,Tumor 3,Tumor
2458,2459,Tumor 1,Tumor
2454,2455,Tumor 7,Tumor
2463,2464,Tumor 1,Tumor
2432,2433,Tumor 7,Tumor
2503,2504,Tumor 2 (Ki67 Proliferating),Tumor
2502,2503,Tumor 1,Tumor
1641,1642,Tumor 4,Tumor
1633,1634,Tumor 4,Tumor
1606,1607,Tumor 7,Tumor
1570,1571,Tumor 7,Tumor
1743,1744,Tumor 4,Tumor
1703,1704,Tumor 1,Tumor
1986,1987,Tumor 4,Tumor
1995,1996,Tumor 3,Tumor
2017,2018,Tumor 3,Tumor
1872,1873,Tumor 1,Tumor
