,CELL_ID,CELL_TYPE,CELL_CLASS
2364,2365,Tumor 4,Tumor
12,13,Tumor 4,Tumor
0,1,Tumor 4,Tumor
15,16,Tumor 4,Tumor
11,12,Tumor 4,Tumor
77,78,Tumor 7,Tumor
555,556,Tumor 7,Tumor
249,250,Tumor 1,Tumor
254,255,Tumor 3,Tumor
1878,1879,Tumor 1,Tumor
1,2,Tumor 6 / DC,Tumor
10,11,Tumor 2 (Ki67 Proliferating),Tumor
60,61,Tumor 6 / DC,Tumor
253,254,Tumor 7,Tumor
49,50,Tumor 6 / DC,Tumor
39,40,Tumor 6 / DC,Tumor
375,376,Tumor 6 / DC,Tumor
2488,2489,Tumor 4,Tumor
1313,1314,Tumor 7,Tumor
1703,1704,Tumor 1,Tumor
470,471,Tumor 7,Tumor
483,484,Tumor 7,Tumor
509,510,Tumor 7,Tumor
598,599,Tumor 7,Tumor
537,538,Tumor 7,Tumor
404,405,Tumor 6 / DC,Tumor
293,294,Tumor 7,Tumor
1757,1758,Tumor 3,Tumor
1782,1783,Tumor 7,Tumor
2185,2186,Tumor 6 / DC,Tumor
2237,2238,Tumor 3,Tumor
2173,2174,Tumor 1,Tumor
3,4,Tumor 4,Tumor
8,9,Tumor 4,Tumor
4,5,Tumor 2 (Ki67 Proliferating),Tumor
2,3,Tumor 4,Tumor
694,695,Tumor 1,Tumor
577,578,Tumor 1,Tumor
18,19,Tumor 6 / DC,Tumor
262,263,Tumor 7,Tumor
207,208,Tumor 7,Tumor
191,192,Tumor 6 / DC,Tumor
34,35,Tumor 4,Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
31,32,Tumor 4,Tumor
844,845,Tumor 3,Tumor
1167,1168,Tumor 2 (Ki67 Proliferating),Tumor
1851,1852,Tumor 2 (Ki67 Proliferating),Tumor
2489,2490,Tumor 4,Tumor
1600,1601,Tumor 2 (Ki67 Proliferating),Tumor
1642,1643,Tumor 2 (Ki67 Proliferating),Tumor
2069,2070,Tumor 3,Tumor
2490,2491,Tumor 4,Tumor
1849,1850,Tumor 3,Tumor
1512,1513,Tumor 1,Tumor
1661,1662,Tumor 3,Tumor
1763,1764,Tumor 2 (Ki67 Proliferating),Tumor
1818,1819,Tumor 2 (Ki67 Proliferating),Tumor
1716,1717,Tumor 4,Tumor
1403,1404,Tumor 1,Tumor
1459,1460,Tumor 7,Tumor
1879,1880,Tumor 1,Tumor
1855,1856,Tumor 4,Tumor
1390,1391,Tumor 1,Tumor
1393,1394,Tumor 7,Tumor
1520,1521,Tumor 7,Tumor
1443,1444,Tumor 7,Tumor
1458,1459,Tumor 7,Tumor
1127,1128,Tumor 7,Tumor
1083,1084,Tumor 7,Tumor
1172,1173,Tumor 7,Tumor
1047,1048,Tumor 7,Tumor
1007,1008,Tumor 7,Tumor
1080,1081,Tumor 6 / DC,Tumor
1079,1080,Tumor 7,Tumor
1568,1569,Tumor 7,Tumor
1524,1525,Tumor 1,Tumor
