,CELL_ID,CELL_TYPE,CELL_CLASS
784,785,Tumor 7,Tumor
101,102,Tumor 6 / DC,Tumor
741,742,Tumor 7,Tumor
773,774,Tumor 1,Tumor
819,820,Tumor 7,Tumor
1183,1184,Tumor 1,Tumor
1219,1220,Tumor 7,Tumor
574,575,Tumor 7,Tumor
607,608,Tumor 7,Tumor
618,619,Tumor 7,Tumor
755,756,Tumor 1,Tumor
605,606,Tumor 7,Tumor
1023,1024,Tumor 7,Tumor
2773,2774,Tumor 4,Tumor
1905,1906,Tumor 1,Tumor
1771,1772,Tumor 1,Tumor
1813,1814,Tumor 4,Tumor
1836,1837,Tumor 7,Tumor
2782,2783,Tumor 4,Tumor
825,826,Tumor 1,Tumor
29,30,Tumor 4,Tumor
47,48,Tumor 4,Tumor
1768,1769,Tumor 7,Tumor
1818,1819,Tumor 3,Tumor
313,314,Tumor 1,Tumor
234,235,Tumor 4,Tumor
526,527,Tumor 2 (Ki67 Proliferating),Tumor
487,488,Tumor 6 / DC,Tumor
327,328,Tumor 7,Tumor
733,734,Tumor 7,Tumor
711,712,Tumor 1,Tumor
754,755,Tumor 7,Tumor
837,838,Tumor 1,Tumor
877,878,Tumor 7,Tumor
809,810,Tumor 6 / DC,Tumor
843,844,Tumor 7,Tumor
794,795,Tumor 7,Tumor
887,888,Tumor 7,Tumor
861,862,Tumor 7,Tumor
864,865,Tumor 7,Tumor
1084,1085,Tumor 1,Tumor
1149,1150,Tumor 4,Tumor
1105,1106,Tumor 1,Tumor
2211,2212,Tumor 1,Tumor
2200,2201,Tumor 1,Tumor
1632,1633,Tumor 2 (Ki67 Proliferating),Tumor
2245,2246,Tumor 1,Tumor
2446,2447,Tumor 1,Tumor
2410,2411,Tumor 1,Tumor
2422,2423,Tumor 1,Tumor
2441,2442,Tumor 4,Tumor
2261,2262,Tumor 1,Tumor
2437,2438,Tumor 1,Tumor
2482,2483,Tumor 7,Tumor
2755,2756,Tumor 3,Tumor
2761,2762,Tumor 4,Tumor
2802,2803,Tumor 6 / DC,Tumor
2752,2753,Tumor 6 / DC,Tumor
2501,2502,Tumor 6 / DC,Tumor
2519,2520,Tumor 2 (Ki67 Proliferating),Tumor
2704,2705,Tumor 1,Tumor
2467,2468,Tumor 7,Tumor
2460,2461,Tumor 1,Tumor
2174,2175,Tumor 3,Tumor
870,871,Tumor 1,Tumor
860,861,Tumor 1,Tumor
854,855,Tumor 1,Tumor
845,846,Tumor 1,Tumor
882,883,Tumor 1,Tumor
797,798,Tumor 7,Tumor
54,55,Tumor 3,Tumor
143,144,Tumor 7,Tumor
110,111,Tumor 7,Tumor
118,119,Tumor 7,Tumor
1366,1367,Tumor 6 / DC,Tumor
1442,1443,Tumor 4,Tumor
1746,1747,Tumor 3,Tumor
1694,1695,Tumor 3,Tumor
1666,1667,Tumor 4,Tumor
1688,1689,Tumor 3,Tumor
1607,1608,Tumor 3,Tumor
1538,1539,Tumor 4,Tumor
1497,1498,Tumor 3,Tumor
1477,1478,Tumor 4,Tumor
1576,1577,Tumor 3,Tumor
1531,1532,Tumor 6 / DC,Tumor
1553,1554,Tumor 6 / DC,Tumor
1604,1605,Tumor 4,Tumor
1670,1671,Tumor 2 (Ki67 Proliferating),Tumor
1663,1664,Tumor 2 (Ki67 Proliferating),Tumor
1692,1693,Tumor 2 (Ki67 Proliferating),Tumor
1588,1589,Tumor 2 (Ki67 Proliferating),Tumor
1597,1598,Tumor 6 / DC,Tumor
1616,1617,Tumor 6 / DC,Tumor
366,367,Tumor 1,Tumor
543,544,Tumor 2 (Ki67 Proliferating),Tumor
516,517,Tumor 3,Tumor
604,605,Tumor 3,Tumor
591,592,Tumor 4,Tumor
597,598,Tumor 7,Tumor
472,473,Tumor 7,Tumor
768,769,Tumor 7,Tumor
752,753,Tumor 6 / DC,Tumor
787,788,Tumor 1,Tumor
909,910,Tumor 7,Tumor
1024,1025,Tumor 2 (Ki67 Proliferating),Tumor
950,951,Tumor 7,Tumor
1030,1031,Tumor 7,Tumor
1020,1021,Tumor 7,Tumor
956,957,Tumor 7,Tumor
992,993,Tumor 7,Tumor
946,947,Tumor 7,Tumor
984,985,Tumor 7,Tumor
925,926,Tumor 7,Tumor
934,935,Tumor 7,Tumor
1999,2000,Tumor 7,Tumor
1579,1580,Tumor 6 / DC,Tumor
1612,1613,Tumor 6 / DC,Tumor
1500,1501,Tumor 2 (Ki67 Proliferating),Tumor
1340,1341,Tumor 2 (Ki67 Proliferating),Tumor
1732,1733,Tumor 7,Tumor
1710,1711,Tumor 7,Tumor
1747,1748,Tumor 3,Tumor
1676,1677,Tumor 2 (Ki67 Proliferating),Tumor
2039,2040,Tumor 6 / DC,Tumor
2359,2360,Tumor 1,Tumor
2374,2375,Tumor 1,Tumor
2505,2506,Tumor 4,Tumor
2471,2472,Tumor 4,Tumor
2678,2679,Tumor 4,Tumor
2661,2662,Tumor 4,Tumor
2695,2696,Tumor 1,Tumor
2672,2673,Tumor 4,Tumor
2719,2720,Tumor 1,Tumor
2656,2657,Tumor 1,Tumor
2696,2697,Tumor 3,Tumor
2654,2655,Tumor 3,Tumor
2394,2395,Tumor 2 (Ki67 Proliferating),Tumor
2412,2413,Tumor 2 (Ki67 Proliferating),Tumor
2431,2432,Tumor 3,Tumor
2660,2661,Tumor 2 (Ki67 Proliferating),Tumor
2424,2425,Tumor 2 (Ki67 Proliferating),Tumor
2386,2387,Tumor 2 (Ki67 Proliferating),Tumor
2136,2137,Tumor 6 / DC,Tumor
2073,2074,Tumor 6 / DC,Tumor
2059,2060,Tumor 6 / DC,Tumor
2793,2794,Tumor 4,Tumor
2749,2750,Tumor 6 / DC,Tumor
2788,2789,Tumor 6 / DC,Tumor
2792,2793,Tumor 4,Tumor
2568,2569,Tumor 6 / DC,Tumor
2430,2431,Tumor 2 (Ki67 Proliferating),Tumor
2399,2400,Tumor 3,Tumor
2459,2460,Tumor 3,Tumor
2442,2443,Tumor 6 / DC,Tumor
2038,2039,Tumor 3,Tumor
1964,1965,Tumor 6 / DC,Tumor
2069,2070,Tumor 3,Tumor
2079,2080,Tumor 6 / DC,Tumor
1952,1953,Tumor 6 / DC,Tumor
1703,1704,Tumor 3,Tumor
1709,1710,Tumor 7,Tumor
1741,1742,Tumor 7,Tumor
1721,1722,Tumor 7,Tumor
2645,2646,Tumor 4,Tumor
2673,2674,Tumor 7,Tumor
2340,2341,Tumor 3,Tumor
2339,2340,Tumor 3,Tumor
2328,2329,Tumor 2 (Ki67 Proliferating),Tumor
2307,2308,Tumor 3,Tumor
2600,2601,Tumor 3,Tumor
2607,2608,Tumor 7,Tumor
1796,1797,Tumor 3,Tumor
2207,2208,Tumor 7,Tumor
2665,2666,Tumor 3,Tumor
