,CELL_ID,CELL_TYPE,CELL_CLASS
178,179,Tumor 3,Tumor
67,68,Tumor 6 / DC,Tumor
37,38,Tumor 3,Tumor
28,29,Tumor 3,Tumor
60,61,Tumor 1,Tumor
36,37,Tumor 1,Tumor
126,127,Tumor 2 (Ki67 Proliferating),Tumor
278,279,Tumor 4,Tumor
218,219,Tumor 3,Tumor
258,259,Tumor 4,Tumor
31,32,Tumor 1,Tumor
34,35,Tumor 4,Tumor
56,57,Tumor 1,Tumor
30,31,Tumor 3,Tumor
121,122,Tumor 3,Tumor
81,82,Tumor 1,Tumor
16,17,Tumor 4,Tumor
1792,1793,Tumor 1,Tumor
1807,1808,Tumor 2 (Ki67 Proliferating),Tumor
41,42,Tumor 1,Tumor
1245,1246,Tumor 2 (Ki67 Proliferating),Tumor
1132,1133,Tumor 3,Tumor
42,43,Tumor 1,Tumor
26,27,Tumor 1,Tumor
70,71,Tumor 3,Tumor
64,65,Tumor 3,Tumor
102,103,Tumor 1,Tumor
59,60,Tumor 3,Tumor
85,86,Tumor 3,Tumor
32,33,Tumor 1,Tumor
35,36,Tumor 4,Tumor
57,58,Tumor 3,Tumor
171,172,Tumor 3,Tumor
159,160,Tumor 3,Tumor
78,79,Tumor 1,Tumor
237,238,Tumor 3,Tumor
206,207,Tumor 3,Tumor
382,383,Tumor 3,Tumor
248,249,Tumor 2 (Ki67 Proliferating),Tumor
236,237,Tumor 7,Tumor
223,224,Tumor 3,Tumor
381,382,Tumor 7,Tumor
378,379,Tumor 3,Tumor
329,330,Tumor 2 (Ki67 Proliferating),Tumor
297,298,Tumor 4,Tumor
274,275,Tumor 2 (Ki67 Proliferating),Tumor
358,359,Tumor 4,Tumor
359,360,Tumor 3,Tumor
267,268,Tumor 1,Tumor
367,368,Tumor 7,Tumor
346,347,Tumor 4,Tumor
301,302,Tumor 4,Tumor
204,205,Tumor 1,Tumor
169,170,Tumor 1,Tumor
308,309,Tumor 3,Tumor
179,180,Tumor 4,Tumor
52,53,Tumor 3,Tumor
1790,1791,Tumor 1,Tumor
1730,1731,Tumor 2 (Ki67 Proliferating),Tumor
1753,1754,Tumor 2 (Ki67 Proliferating),Tumor
1721,1722,Tumor 2 (Ki67 Proliferating),Tumor
1737,1738,Tumor 7,Tumor
1729,1730,Tumor 6 / DC,Tumor
71,72,Tumor 1,Tumor
19,20,Tumor 1,Tumor
93,94,Tumor 7,Tumor
65,66,Tumor 7,Tumor
140,141,Tumor 3,Tumor
187,188,Tumor 7,Tumor
180,181,Tumor 7,Tumor
132,133,Tumor 4,Tumor
1808,1809,Tumor 2 (Ki67 Proliferating),Tumor
1781,1782,Tumor 3,Tumor
1811,1812,Tumor 1,Tumor
1755,1756,Tumor 6 / DC,Tumor
1767,1768,Tumor 6 / DC,Tumor
1738,1739,Tumor 3,Tumor
1732,1733,Tumor 3,Tumor
1818,1819,Tumor 2 (Ki67 Proliferating),Tumor
1763,1764,Tumor 3,Tumor
1724,1725,Tumor 7,Tumor
1747,1748,Tumor 3,Tumor
1233,1234,Tumor 2 (Ki67 Proliferating),Tumor
1235,1236,Tumor 3,Tumor
1016,1017,Tumor 3,Tumor
79,80,Tumor 3,Tumor
106,107,Tumor 3,Tumor
158,159,Tumor 4,Tumor
182,183,Tumor 2 (Ki67 Proliferating),Tumor
305,306,Tumor 2 (Ki67 Proliferating),Tumor
241,242,Tumor 4,Tumor
259,260,Tumor 2 (Ki67 Proliferating),Tumor
209,210,Tumor 2 (Ki67 Proliferating),Tumor
200,201,Tumor 2 (Ki67 Proliferating),Tumor
295,296,Tumor 3,Tumor
47,48,Tumor 7,Tumor
15,16,Tumor 1,Tumor
48,49,Tumor 4,Tumor
61,62,Tumor 4,Tumor
40,41,Tumor 4,Tumor
68,69,Tumor 1,Tumor
1359,1360,Tumor 2 (Ki67 Proliferating),Tumor
1142,1143,Tumor 3,Tumor
1252,1253,Tumor 6 / DC,Tumor
1265,1266,Tumor 6 / DC,Tumor
1285,1286,Tumor 2 (Ki67 Proliferating),Tumor
1292,1293,Tumor 6 / DC,Tumor
1244,1245,Tumor 6 / DC,Tumor
1342,1343,Tumor 1,Tumor
1347,1348,Tumor 7,Tumor
1410,1411,Tumor 7,Tumor
1273,1274,Tumor 2 (Ki67 Proliferating),Tumor
1723,1724,Tumor 2 (Ki67 Proliferating),Tumor
1071,1072,Tumor 3,Tumor
246,247,Tumor 7,Tumor
177,178,Tumor 7,Tumor
149,150,Tumor 3,Tumor
339,340,Tumor 2 (Ki67 Proliferating),Tumor
299,300,Tumor 2 (Ki67 Proliferating),Tumor
356,357,Tumor 7,Tumor
360,361,Tumor 1,Tumor
373,374,Tumor 7,Tumor
290,291,Tumor 1,Tumor
298,299,Tumor 3,Tumor
316,317,Tumor 7,Tumor
634,635,Tumor 4,Tumor
324,325,Tumor 1,Tumor
330,331,Tumor 2 (Ki67 Proliferating),Tumor
304,305,Tumor 7,Tumor
276,277,Tumor 2 (Ki67 Proliferating),Tumor
321,322,Tumor 7,Tumor
366,367,Tumor 3,Tumor
377,378,Tumor 3,Tumor
344,345,Tumor 1,Tumor
386,387,Tumor 7,Tumor
402,403,Tumor 3,Tumor
251,252,Tumor 3,Tumor
294,295,Tumor 4,Tumor
287,288,Tumor 3,Tumor
303,304,Tumor 3,Tumor
307,308,Tumor 4,Tumor
173,174,Tumor 7,Tumor
117,118,Tumor 3,Tumor
99,100,Tumor 3,Tumor
111,112,Tumor 1,Tumor
114,115,Tumor 7,Tumor
150,151,Tumor 7,Tumor
110,111,Tumor 3,Tumor
116,117,Tumor 7,Tumor
94,95,Tumor 1,Tumor
82,83,Tumor 3,Tumor
1797,1798,Tumor 1,Tumor
1820,1821,Tumor 4,Tumor
1806,1807,Tumor 3,Tumor
