,CELL_ID,CELL_TYPE,CELL_CLASS
1054,1055,Tumor 1,Tumor
55,56,Tumor 2 (Ki67 Proliferating),Tumor
24,25,Tumor 2 (Ki67 Proliferating),Tumor
1546,1547,Tumor 7,Tumor
1544,1545,Tumor 7,Tumor
1524,1525,Tumor 1,Tumor
1497,1498,Tumor 1,Tumor
1494,1495,Tumor 7,Tumor
1515,1516,Tumor 7,Tumor
1763,1764,Tumor 7,Tumor
1773,1774,Tumor 4,Tumor
1771,1772,Tumor 4,Tumor
1776,1777,Tumor 1,Tumor
1800,1801,Tumor 4,Tumor
1752,1753,Tumor 1,Tumor
1679,1680,Tumor 1,Tumor
1236,1237,Tumor 1,Tumor
1263,1264,Tumor 4,Tumor
1117,1118,Tumor 1,Tumor
915,916,Tumor 2 (Ki67 Proliferating),Tumor
1115,1116,Tumor 3,Tumor
1134,1135,Tumor 2 (Ki67 Proliferating),Tumor
919,920,Tumor 7,Tumor
1020,1021,Tumor 7,Tumor
997,998,Tumor 3,Tumor
981,982,Tumor 3,Tumor
1038,1039,Tumor 5,Tumor
1084,1085,Tumor 2 (Ki67 Proliferating),Tumor
535,536,Tumor 1,Tumor
443,444,Tumor 1,Tumor
514,515,Tumor 3,Tumor
489,490,Tumor 7,Tumor
894,895,Tumor 4,Tumor
1043,1044,Tumor 7,Tumor
956,957,Tumor 4,Tumor
952,953,Tumor 1,Tumor
896,897,Tumor 7,Tumor
945,946,Tumor 1,Tumor
1014,1015,Tumor 2 (Ki67 Proliferating),Tumor
1027,1028,Tumor 3,Tumor
1012,1013,Tumor 2 (Ki67 Proliferating),Tumor
1066,1067,Tumor 2 (Ki67 Proliferating),Tumor
536,537,Tumor 3,Tumor
992,993,Tumor 3,Tumor
936,937,Tumor 2 (Ki67 Proliferating),Tumor
1007,1008,Tumor 3,Tumor
1159,1160,Tumor 7,Tumor
1271,1272,Tumor 4,Tumor
1461,1462,Tumor 1,Tumor
1794,1795,Tumor 3,Tumor
1805,1806,Tumor 7,Tumor
1785,1786,Tumor 3,Tumor
1777,1778,Tumor 3,Tumor
1674,1675,Tumor 2 (Ki67 Proliferating),Tumor
1703,1704,Tumor 3,Tumor
1583,1584,Tumor 2 (Ki67 Proliferating),Tumor
1616,1617,Tumor 2 (Ki67 Proliferating),Tumor
1549,1550,Tumor 2 (Ki67 Proliferating),Tumor
1531,1532,Tumor 2 (Ki67 Proliferating),Tumor
1577,1578,Tumor 3,Tumor
1589,1590,Tumor 3,Tumor
1654,1655,Tumor 2 (Ki67 Proliferating),Tumor
1598,1599,Tumor 1,Tumor
1641,1642,Tumor 3,Tumor
1656,1657,Tumor 1,Tumor
1547,1548,Tumor 7,Tumor
849,850,Tumor 1,Tumor
774,775,Tumor 1,Tumor
862,863,Tumor 4,Tumor
817,818,Tumor 7,Tumor
886,887,Tumor 1,Tumor
1074,1075,Tumor 3,Tumor
1071,1072,Tumor 2 (Ki67 Proliferating),Tumor
1053,1054,Tumor 3,Tumor
1100,1101,Tumor 7,Tumor
1086,1087,Tumor 3,Tumor
1165,1166,Tumor 3,Tumor
1129,1130,Tumor 2 (Ki67 Proliferating),Tumor
1119,1120,Tumor 2 (Ki67 Proliferating),Tumor
1087,1088,Tumor 3,Tumor
1097,1098,Tumor 2 (Ki67 Proliferating),Tumor
