,CELL_ID,CELL_TYPE,CELL_CLASS
1556,1557,Tumor 1,Tumor
1524,1525,Tumor 1,Tumor
1535,1536,Tumor 2 (Ki67 Proliferating),Tumor
1497,1498,Tumor 1,Tumor
1541,1542,Tumor 1,Tumor
1767,1768,Tumor 4,Tumor
1713,1714,Tumor 4,Tumor
1769,1770,Tumor 4,Tumor
1580,1581,Tumor 1,Tumor
1588,1589,Tumor 1,Tumor
93,94,Tumor 2 (Ki67 Proliferating),Tumor
157,158,Tumor 4,Tumor
1559,1560,Tumor 1,Tumor
1570,1571,Tumor 1,Tumor
1280,1281,Tumor 3,Tumor
1507,1508,Tumor 1,Tumor
1534,1535,Tumor 1,Tumor
1530,1531,Tumor 1,Tumor
131,132,Tumor 2 (Ki67 Proliferating),Tumor
1693,1694,Tumor 1,Tumor
918,919,Tumor 2 (Ki67 Proliferating),Tumor
1240,1241,Tumor 4,Tumor
254,255,Tumor 1,Tumor
1398,1399,Tumor 4,Tumor
1578,1579,Tumor 4,Tumor
1531,1532,Tumor 4,Tumor
1262,1263,Tumor 1,Tumor
8,9,Tumor 6 / DC,Tumor
58,59,Tumor 6 / DC,Tumor
80,81,Tumor 6 / DC,Tumor
185,186,Tumor 7,Tumor
1633,1634,Tumor 1,Tumor
1644,1645,Tumor 7,Tumor
1606,1607,Tumor 1,Tumor
1627,1628,Tumor 1,Tumor
1600,1601,Tumor 1,Tumor
814,815,Tumor 2 (Ki67 Proliferating),Tumor
857,858,Tumor 3,Tumor
884,885,Tumor 3,Tumor
988,989,Tumor 7,Tumor
1018,1019,Tumor 3,Tumor
263,264,Tumor 6 / DC,Tumor
213,214,Tumor 7,Tumor
271,272,Tumor 2 (Ki67 Proliferating),Tumor
1134,1135,Tumor 6 / DC,Tumor
1215,1216,Tumor 6 / DC,Tumor
1105,1106,Tumor 2 (Ki67 Proliferating),Tumor
1281,1282,Tumor 1,Tumor
1339,1340,Tumor 1,Tumor
1508,1509,Tumor 4,Tumor
73,74,Tumor 6 / DC,Tumor
56,57,Tumor 2 (Ki67 Proliferating),Tumor
46,47,Tumor 4,Tumor
21,22,Tumor 7,Tumor
24,25,Tumor 7,Tumor
186,187,Tumor 7,Tumor
121,122,Tumor 7,Tumor
149,150,Tumor 7,Tumor
59,60,Tumor 7,Tumor
191,192,Tumor 7,Tumor
81,82,Tumor 7,Tumor
706,707,Tumor 2 (Ki67 Proliferating),Tumor
728,729,Tumor 1,Tumor
135,136,Tumor 7,Tumor
132,133,Tumor 7,Tumor
112,113,Tumor 4,Tumor
26,27,Tumor 6 / DC,Tumor
1,2,Tumor 6 / DC,Tumor
1766,1767,Tumor 3,Tumor
1672,1673,Tumor 6 / DC,Tumor
1594,1595,Tumor 6 / DC,Tumor
1622,1623,Tumor 1,Tumor
1610,1611,Tumor 1,Tumor
1615,1616,Tumor 6 / DC,Tumor
1607,1608,Tumor 1,Tumor
1553,1554,Tumor 2 (Ki67 Proliferating),Tumor
1555,1556,Tumor 7,Tumor
1590,1591,Tumor 1,Tumor
815,816,Tumor 6 / DC,Tumor
860,861,Tumor 7,Tumor
570,571,Tumor 2 (Ki67 Proliferating),Tumor
749,750,Tumor 7,Tumor
1078,1079,Tumor 6 / DC,Tumor
947,948,Tumor 6 / DC,Tumor
444,445,Tumor 4,Tumor
538,539,Tumor 6 / DC,Tumor
593,594,Tumor 2 (Ki67 Proliferating),Tumor
227,228,Tumor 1,Tumor
120,121,Tumor 1,Tumor
327,328,Tumor 2 (Ki67 Proliferating),Tumor
312,313,Tumor 6 / DC,Tumor
408,409,Tumor 2 (Ki67 Proliferating),Tumor
287,288,Tumor 7,Tumor
503,504,Tumor 6 / DC,Tumor
454,455,Tumor 7,Tumor
529,530,Tumor 2 (Ki67 Proliferating),Tumor
439,440,Tumor 4,Tumor
1142,1143,Tumor 1,Tumor
1116,1117,Tumor 6 / DC,Tumor
1172,1173,Tumor 6 / DC,Tumor
1210,1211,Tumor 2 (Ki67 Proliferating),Tumor
1158,1159,Tumor 3,Tumor
1190,1191,Tumor 6 / DC,Tumor
1129,1130,Tumor 2 (Ki67 Proliferating),Tumor
1186,1187,Tumor 2 (Ki67 Proliferating),Tumor
1152,1153,Tumor 2 (Ki67 Proliferating),Tumor
1489,1490,Tumor 7,Tumor
1577,1578,Tumor 1,Tumor
1573,1574,Tumor 7,Tumor
1581,1582,Tumor 1,Tumor
1194,1195,Tumor 2 (Ki67 Proliferating),Tumor
588,589,Tumor 2 (Ki67 Proliferating),Tumor
1140,1141,Tumor 2 (Ki67 Proliferating),Tumor
1074,1075,Tumor 6 / DC,Tumor
1790,1791,Tumor 4,Tumor
1689,1690,Tumor 6 / DC,Tumor
1784,1785,Tumor 4,Tumor
1779,1780,Tumor 4,Tumor
1791,1792,Tumor 4,Tumor
1792,1793,Tumor 6 / DC,Tumor
986,987,Tumor 1,Tumor
1182,1183,Tumor 1,Tumor
1222,1223,Tumor 1,Tumor
1218,1219,Tumor 1,Tumor
1387,1388,Tumor 1,Tumor
1413,1414,Tumor 1,Tumor
1124,1125,Tumor 1,Tumor
1566,1567,Tumor 4,Tumor
1422,1423,Tumor 4,Tumor
1492,1493,Tumor 4,Tumor
20,21,Tumor 6 / DC,Tumor
30,31,Tumor 6 / DC,Tumor
43,44,Tumor 6 / DC,Tumor
10,11,Tumor 2 (Ki67 Proliferating),Tumor
6,7,Tumor 6 / DC,Tumor
9,10,Tumor 1,Tumor
23,24,Tumor 6 / DC,Tumor
94,95,Tumor 6 / DC,Tumor
392,393,Tumor 4,Tumor
324,325,Tumor 7,Tumor
200,201,Tumor 3,Tumor
198,199,Tumor 7,Tumor
220,221,Tumor 7,Tumor
214,215,Tumor 7,Tumor
156,157,Tumor 7,Tumor
95,96,Tumor 6 / DC,Tumor
160,161,Tumor 7,Tumor
182,183,Tumor 7,Tumor
61,62,Tumor 3,Tumor
792,793,Tumor 1,Tumor
