,CELL_ID,CELL_TYPE,CELL_CLASS
171,172,Tumor 4,Tumor
7,8,Tumor 2 (Ki67 Proliferating),Tumor
21,22,Tumor 6 / DC,Tumor
8,9,Tumor 2 (Ki67 Proliferating),Tumor
940,941,Tumor 4,Tumor
1523,1524,Tumor 1,Tumor
13,14,Tumor 4,Tumor
2,3,Tumor 4,Tumor
11,12,Tumor 1,Tumor
4,5,Tumor 2 (Ki67 Proliferating),Tumor
0,1,Tumor 4,Tumor
30,31,Tumor 7,Tumor
24,25,Tumor 3,Tumor
654,655,Tumor 3,Tumor
96,97,Tumor 1,Tumor
102,103,Tumor 1,Tumor
45,46,Tumor 4,Tumor
39,40,Tumor 6 / DC,Tumor
728,729,Tumor 4,Tumor
927,928,Tumor 4,Tumor
1264,1265,Tumor 7,Tumor
1250,1251,Tumor 1,Tumor
1675,1676,Tumor 4,Tumor
831,832,Tumor 7,Tumor
1279,1280,Tumor 2 (Ki67 Proliferating),Tumor
1273,1274,Tumor 4,Tumor
1634,1635,Tumor 1,Tumor
1689,1690,Tumor 4,Tumor
967,968,Tumor 7,Tumor
921,922,Tumor 3,Tumor
704,705,Tumor 1,Tumor
12,13,Tumor 2 (Ki67 Proliferating),Tumor
5,6,Tumor 3,Tumor
1,2,Tumor 4,Tumor
3,4,Tumor 6 / DC,Tumor
838,839,Tumor 4,Tumor
809,810,Tumor 4,Tumor
788,789,Tumor 4,Tumor
768,769,Tumor 2 (Ki67 Proliferating),Tumor
670,671,Tumor 1,Tumor
85,86,Tumor 4,Tumor
69,70,Tumor 4,Tumor
459,460,Tumor 2 (Ki67 Proliferating),Tumor
325,326,Tumor 1,Tumor
760,761,Tumor 1,Tumor
789,790,Tumor 1,Tumor
833,834,Tumor 1,Tumor
817,818,Tumor 1,Tumor
870,871,Tumor 1,Tumor
891,892,Tumor 1,Tumor
906,907,Tumor 1,Tumor
844,845,Tumor 1,Tumor
827,828,Tumor 1,Tumor
769,770,Tumor 4,Tumor
1267,1268,Tumor 7,Tumor
1216,1217,Tumor 7,Tumor
1420,1421,Tumor 7,Tumor
1586,1587,Tumor 1,Tumor
1435,1436,Tumor 3,Tumor
1344,1345,Tumor 7,Tumor
1360,1361,Tumor 7,Tumor
1370,1371,Tumor 1,Tumor
1424,1425,Tumor 1,Tumor
955,956,Tumor 3,Tumor
939,940,Tumor 7,Tumor
