,CELL_ID,CELL_TYPE,CELL_CLASS
431,432,Tumor 7,Tumor
32,33,Tumor 7,Tumor
659,660,Tumor 1,Tumor
714,715,Tumor 1,Tumor
8,9,Tumor 3,Tumor
23,24,Tumor 3,Tumor
461,462,Tumor 1,Tumor
464,465,Tumor 1,Tumor
662,663,Tumor 7,Tumor
610,611,Tumor 1,Tumor
118,119,Tumor 4,Tumor
92,93,Tumor 3,Tumor
22,23,Tumor 7,Tumor
16,17,Tumor 6 / DC,Tumor
29,30,Tumor 6 / DC,Tumor
37,38,Tumor 2 (Ki67 Proliferating),Tumor
65,66,Tumor 3,Tumor
346,347,Tumor 4,Tumor
701,702,Tumor 3,Tumor
764,765,Tumor 7,Tumor
814,815,Tumor 7,Tumor
1539,1540,Tumor 4,Tumor
1543,1544,Tumor 4,Tumor
1540,1541,Tumor 4,Tumor
976,977,Tumor 3,Tumor
802,803,Tumor 7,Tumor
813,814,Tumor 7,Tumor
740,741,Tumor 1,Tumor
722,723,Tumor 5,Tumor
1080,1081,Tumor 2 (Ki67 Proliferating),Tumor
1440,1441,Tumor 2 (Ki67 Proliferating),Tumor
1190,1191,Tumor 2 (Ki67 Proliferating),Tumor
49,50,Tumor 3,Tumor
317,318,Tumor 3,Tumor
306,307,Tumor 3,Tumor
318,319,Tumor 7,Tumor
310,311,Tumor 3,Tumor
96,97,Tumor 4,Tumor
53,54,Tumor 3,Tumor
150,151,Tumor 4,Tumor
138,139,Tumor 1,Tumor
88,89,Tumor 4,Tumor
66,67,Tumor 1,Tumor
78,79,Tumor 1,Tumor
114,115,Tumor 4,Tumor
144,145,Tumor 3,Tumor
6,7,Tumor 3,Tumor
15,16,Tumor 3,Tumor
3,4,Tumor 7,Tumor
67,68,Tumor 3,Tumor
50,51,Tumor 2 (Ki67 Proliferating),Tumor
39,40,Tumor 2 (Ki67 Proliferating),Tumor
36,37,Tumor 7,Tumor
142,143,Tumor 7,Tumor
90,91,Tumor 2 (Ki67 Proliferating),Tumor
87,88,Tumor 4,Tumor
101,102,Tumor 7,Tumor
116,117,Tumor 7,Tumor
695,696,Tumor 3,Tumor
683,684,Tumor 3,Tumor
720,721,Tumor 3,Tumor
713,714,Tumor 3,Tumor
439,440,Tumor 4,Tumor
614,615,Tumor 4,Tumor
673,674,Tumor 3,Tumor
688,689,Tumor 3,Tumor
1169,1170,Tumor 3,Tumor
391,392,Tumor 4,Tumor
361,362,Tumor 4,Tumor
769,770,Tumor 4,Tumor
475,476,Tumor 6 / DC,Tumor
