,CELL_ID,CELL_TYPE,CELL_CLASS
2076,2077,Tumor 3,Tumor
4,5,Tumor 6 / DC,Tumor
1993,1994,Tumor 7,Tumor
2021,2022,Tumor 3,Tumor
2010,2011,Tumor 3,Tumor
2028,2029,Tumor 3,Tumor
2007,2008,Tumor 7,Tumor
1989,1990,Tumor 7,Tumor
1991,1992,Tumor 3,Tumor
2040,2041,Tumor 4,Tumor
2075,2076,Tumor 4,Tumor
2070,2071,Tumor 3,Tumor
2004,2005,Tumor 3,Tumor
1938,1939,Tumor 4,Tumor
49,50,Tumor 3,Tumor
76,77,Tumor 3,Tumor
2011,2012,Tumor 1,Tumor
2025,2026,Tumor 1,Tumor
1996,1997,Tumor 7,Tumor
2030,2031,Tumor 7,Tumor
417,418,Tumor 2 (Ki67 Proliferating),Tumor
3,4,Tumor 4,Tumor
1,2,Tumor 4,Tumor
53,54,Tumor 3,Tumor
107,108,Tumor 3,Tumor
95,96,Tumor 3,Tumor
159,160,Tumor 3,Tumor
179,180,Tumor 3,Tumor
129,130,Tumor 3,Tumor
127,128,Tumor 3,Tumor
244,245,Tumor 3,Tumor
1975,1976,Tumor 1,Tumor
0,1,Tumor 4,Tumor
1862,1863,Tumor 4,Tumor
1430,1431,Tumor 4,Tumor
126,127,Tumor 2 (Ki67 Proliferating),Tumor
348,349,Tumor 3,Tumor
14,15,Tumor 1,Tumor
23,24,Tumor 1,Tumor
233,234,Tumor 3,Tumor
388,389,Tumor 2 (Ki67 Proliferating),Tumor
382,383,Tumor 3,Tumor
363,364,Tumor 2 (Ki67 Proliferating),Tumor
346,347,Tumor 3,Tumor
333,334,Tumor 2 (Ki67 Proliferating),Tumor
132,133,Tumor 3,Tumor
125,126,Tumor 3,Tumor
105,106,Tumor 3,Tumor
79,80,Tumor 3,Tumor
89,90,Tumor 1,Tumor
111,112,Tumor 1,Tumor
1076,1077,Tumor 6 / DC,Tumor
415,416,Tumor 3,Tumor
401,402,Tumor 3,Tumor
978,979,Tumor 1,Tumor
1929,1930,Tumor 3,Tumor
431,432,Tumor 2 (Ki67 Proliferating),Tumor
438,439,Tumor 3,Tumor
441,442,Tumor 3,Tumor
932,933,Tumor 1,Tumor
873,874,Tumor 7,Tumor
836,837,Tumor 7,Tumor
894,895,Tumor 7,Tumor
1033,1034,Tumor 4,Tumor
130,131,Tumor 3,Tumor
300,301,Tumor 2 (Ki67 Proliferating),Tumor
230,231,Tumor 3,Tumor
456,457,Tumor 3,Tumor
459,460,Tumor 6 / DC,Tumor
367,368,Tumor 2 (Ki67 Proliferating),Tumor
390,391,Tumor 2 (Ki67 Proliferating),Tumor
412,413,Tumor 2 (Ki67 Proliferating),Tumor
398,399,Tumor 3,Tumor
343,344,Tumor 3,Tumor
357,358,Tumor 2 (Ki67 Proliferating),Tumor
338,339,Tumor 3,Tumor
326,327,Tumor 2 (Ki67 Proliferating),Tumor
485,486,Tumor 3,Tumor
470,471,Tumor 3,Tumor
434,435,Tumor 3,Tumor
670,671,Tumor 2 (Ki67 Proliferating),Tumor
668,669,Tumor 3,Tumor
162,163,Tumor 4,Tumor
482,483,Tumor 4,Tumor
236,237,Tumor 4,Tumor
255,256,Tumor 3,Tumor
229,230,Tumor 3,Tumor
332,333,Tumor 3,Tumor
331,332,Tumor 3,Tumor
342,343,Tumor 2 (Ki67 Proliferating),Tumor
294,295,Tumor 2 (Ki67 Proliferating),Tumor
