,CELL_ID,CELL_TYPE,CELL_CLASS
4,5,Tumor 1,Tumor
2,3,Tumor 1,Tumor
424,425,Tumor 1,Tumor
0,1,Tumor 1,Tumor
993,994,Tumor 3,Tumor
813,814,Tumor 3,Tumor
1304,1305,Tumor 4,Tumor
1141,1142,Tumor 3,Tumor
2005,2006,Tumor 4,Tumor
974,975,Tumor 7,Tumor
2001,2002,Tumor 3,Tumor
499,500,Tumor 4,Tumor
3,4,Tumor 1,Tumor
5,6,Tumor 1,Tumor
6,7,Tumor 1,Tumor
750,751,Tumor 2 (Ki67 Proliferating),Tumor
707,708,Tumor 6 / DC,Tumor
693,694,Tumor 6 / DC,Tumor
630,631,Tumor 4,Tumor
1093,1094,Tumor 7,Tumor
1058,1059,Tumor 3,Tumor
1182,1183,Tumor 4,Tumor
1226,1227,Tumor 4,Tumor
1177,1178,Tumor 3,Tumor
1072,1073,Tumor 6 / DC,Tumor
1055,1056,Tumor 6 / DC,Tumor
1090,1091,Tumor 7,Tumor
1106,1107,Tumor 2 (Ki67 Proliferating),Tumor
1041,1042,Tumor 4,Tumor
404,405,Tumor 4,Tumor
366,367,Tumor 7,Tumor
26,27,Tumor 1,Tumor
16,17,Tumor 4,Tumor
700,701,Tumor 4,Tumor
666,667,Tumor 4,Tumor
664,665,Tumor 4,Tumor
763,764,Tumor 3,Tumor
705,706,Tumor 6 / DC,Tumor
651,652,Tumor 6 / DC,Tumor
8,9,Tumor 4,Tumor
12,13,Tumor 1,Tumor
325,326,Tumor 4,Tumor
316,317,Tumor 4,Tumor
36,37,Tumor 2 (Ki67 Proliferating),Tumor
440,441,Tumor 4,Tumor
463,464,Tumor 2 (Ki67 Proliferating),Tumor
557,558,Tumor 6 / DC,Tumor
548,549,Tumor 3,Tumor
749,750,Tumor 6 / DC,Tumor
45,46,Tumor 3,Tumor
1629,1630,Tumor 1,Tumor
1907,1908,Tumor 4,Tumor
901,902,Tumor 3,Tumor
658,659,Tumor 4,Tumor
879,880,Tumor 6 / DC,Tumor
1954,1955,Tumor 7,Tumor
1948,1949,Tumor 1,Tumor
1918,1919,Tumor 1,Tumor
1932,1933,Tumor 3,Tumor
1955,1956,Tumor 1,Tumor
1941,1942,Tumor 1,Tumor
1944,1945,Tumor 7,Tumor
1879,1880,Tumor 1,Tumor
1880,1881,Tumor 1,Tumor
1910,1911,Tumor 1,Tumor
1883,1884,Tumor 4,Tumor
1096,1097,Tumor 3,Tumor
2010,2011,Tumor 4,Tumor
1909,1910,Tumor 2 (Ki67 Proliferating),Tumor
1888,1889,Tumor 4,Tumor
431,432,Tumor 1,Tumor
375,376,Tumor 1,Tumor
331,332,Tumor 1,Tumor
459,460,Tumor 2 (Ki67 Proliferating),Tumor
473,474,Tumor 7,Tumor
491,492,Tumor 1,Tumor
209,210,Tumor 7,Tumor
861,862,Tumor 1,Tumor
917,918,Tumor 7,Tumor
946,947,Tumor 7,Tumor
830,831,Tumor 6 / DC,Tumor
393,394,Tumor 1,Tumor
1007,1008,Tumor 6 / DC,Tumor
939,940,Tumor 6 / DC,Tumor
923,924,Tumor 6 / DC,Tumor
807,808,Tumor 5,Tumor
858,859,Tumor 6 / DC,Tumor
770,771,Tumor 2 (Ki67 Proliferating),Tumor
647,648,Tumor 4,Tumor
719,720,Tumor 2 (Ki67 Proliferating),Tumor
787,788,Tumor 6 / DC,Tumor
729,730,Tumor 7,Tumor
790,791,Tumor 3,Tumor
772,773,Tumor 7,Tumor
721,722,Tumor 1,Tumor
694,695,Tumor 3,Tumor
604,605,Tumor 4,Tumor
728,729,Tumor 6 / DC,Tumor
733,734,Tumor 4,Tumor
802,803,Tumor 5,Tumor
972,973,Tumor 6 / DC,Tumor
953,954,Tumor 4,Tumor
1088,1089,Tumor 4,Tumor
1194,1195,Tumor 4,Tumor
1209,1210,Tumor 1,Tumor
1262,1263,Tumor 4,Tumor
1215,1216,Tumor 1,Tumor
1172,1173,Tumor 4,Tumor
1018,1019,Tumor 3,Tumor
1069,1070,Tumor 3,Tumor
1112,1113,Tumor 4,Tumor
1080,1081,Tumor 6 / DC,Tumor
874,875,Tumor 4,Tumor
905,906,Tumor 3,Tumor
1287,1288,Tumor 1,Tumor
330,331,Tumor 2 (Ki67 Proliferating),Tumor
328,329,Tumor 7,Tumor
383,384,Tumor 7,Tumor
423,424,Tumor 7,Tumor
441,442,Tumor 2 (Ki67 Proliferating),Tumor
39,40,Tumor 4,Tumor
22,23,Tumor 3,Tumor
527,528,Tumor 1,Tumor
537,538,Tumor 3,Tumor
555,556,Tumor 3,Tumor
215,216,Tumor 6 / DC,Tumor
271,272,Tumor 2 (Ki67 Proliferating),Tumor
216,217,Tumor 2 (Ki67 Proliferating),Tumor
31,32,Tumor 1,Tumor
13,14,Tumor 4,Tumor
47,48,Tumor 1,Tumor
291,292,Tumor 1,Tumor
261,262,Tumor 1,Tumor
273,274,Tumor 4,Tumor
248,249,Tumor 3,Tumor
220,221,Tumor 4,Tumor
286,287,Tumor 6 / DC,Tumor
370,371,Tumor 4,Tumor
425,426,Tumor 4,Tumor
277,278,Tumor 4,Tumor
268,269,Tumor 4,Tumor
305,306,Tumor 6 / DC,Tumor
302,303,Tumor 4,Tumor
259,260,Tumor 4,Tumor
326,327,Tumor 6 / DC,Tumor
257,258,Tumor 4,Tumor
252,253,Tumor 4,Tumor
452,453,Tumor 6 / DC,Tumor
437,438,Tumor 4,Tumor
481,482,Tumor 6 / DC,Tumor
625,626,Tumor 3,Tumor
53,54,Tumor 3,Tumor
1613,1614,Tumor 1,Tumor
1666,1667,Tumor 7,Tumor
1611,1612,Tumor 7,Tumor
1559,1560,Tumor 1,Tumor
1939,1940,Tumor 1,Tumor
1844,1845,Tumor 1,Tumor
1660,1661,Tumor 7,Tumor
1601,1602,Tumor 7,Tumor
1850,1851,Tumor 1,Tumor
1674,1675,Tumor 1,Tumor
1592,1593,Tumor 7,Tumor
1547,1548,Tumor 1,Tumor
751,752,Tumor 7,Tumor
784,785,Tumor 4,Tumor
730,731,Tumor 4,Tumor
777,778,Tumor 4,Tumor
1148,1149,Tumor 6 / DC,Tumor
1195,1196,Tumor 6 / DC,Tumor
836,837,Tumor 6 / DC,Tumor
1045,1046,Tumor 1,Tumor
994,995,Tumor 1,Tumor
1009,1010,Tumor 4,Tumor
1992,1993,Tumor 1,Tumor
2007,2008,Tumor 4,Tumor
1965,1966,Tumor 1,Tumor
1977,1978,Tumor 1,Tumor
1971,1972,Tumor 4,Tumor
1958,1959,Tumor 4,Tumor
1957,1958,Tumor 3,Tumor
1821,1822,Tumor 6 / DC,Tumor
1869,1870,Tumor 1,Tumor
1854,1855,Tumor 3,Tumor
1842,1843,Tumor 2 (Ki67 Proliferating),Tumor
1884,1885,Tumor 1,Tumor
1889,1890,Tumor 1,Tumor
1911,1912,Tumor 3,Tumor
1922,1923,Tumor 3,Tumor
1912,1913,Tumor 1,Tumor
696,697,Tumor 6 / DC,Tumor
1047,1048,Tumor 4,Tumor
1372,1373,Tumor 3,Tumor
1994,1995,Tumor 1,Tumor
351,352,Tumor 7,Tumor
376,377,Tumor 1,Tumor
343,344,Tumor 3,Tumor
384,385,Tumor 1,Tumor
300,301,Tumor 7,Tumor
337,338,Tumor 1,Tumor
299,300,Tumor 1,Tumor
496,497,Tumor 1,Tumor
471,472,Tumor 3,Tumor
465,466,Tumor 3,Tumor
403,404,Tumor 6 / DC,Tumor
426,427,Tumor 7,Tumor
