,CELL_ID,CELL_TYPE,CELL_CLASS
976,977,Tumor 1,Tumor
734,735,Tumor 1,Tumor
1587,1588,Tumor 1,Tumor
709,710,Tumor 1,Tumor
53,54,Tumor 4,Tumor
1474,1475,Tumor 3,Tumor
1427,1428,Tumor 3,Tumor
632,633,Tumor 4,Tumor
1574,1575,Tumor 1,Tumor
1548,1549,Tumor 2 (Ki67 Proliferating),Tumor
1605,1606,Tumor 2 (Ki67 Proliferating),Tumor
1616,1617,Tumor 1,Tumor
1588,1589,Tumor 1,Tumor
1046,1047,Tumor 6 / DC,Tumor
1817,1818,Tumor 3,Tumor
1823,1824,Tumor 1,Tumor
1862,1863,Tumor 4,Tumor
1847,1848,Tumor 3,Tumor
1831,1832,Tumor 1,Tumor
1866,1867,Tumor 2 (Ki67 Proliferating),Tumor
353,354,Tumor 1,Tumor
1524,1525,Tumor 6 / DC,Tumor
1325,1326,Tumor 6 / DC,Tumor
1299,1300,Tumor 2 (Ki67 Proliferating),Tumor
1370,1371,Tumor 6 / DC,Tumor
1647,1648,Tumor 2 (Ki67 Proliferating),Tumor
789,790,Tumor 1,Tumor
1003,1004,Tumor 2 (Ki67 Proliferating),Tumor
7,8,Tumor 3,Tumor
349,350,Tumor 2 (Ki67 Proliferating),Tumor
1526,1527,Tumor 6 / DC,Tumor
1631,1632,Tumor 1,Tumor
1062,1063,Tumor 1,Tumor
1292,1293,Tumor 7,Tumor
1308,1309,Tumor 7,Tumor
1339,1340,Tumor 3,Tumor
1148,1149,Tumor 1,Tumor
1037,1038,Tumor 6 / DC,Tumor
1077,1078,Tumor 6 / DC,Tumor
1015,1016,Tumor 1,Tumor
1188,1189,Tumor 7,Tumor
1165,1166,Tumor 1,Tumor
1073,1074,Tumor 1,Tumor
1329,1330,Tumor 1,Tumor
1300,1301,Tumor 1,Tumor
1349,1350,Tumor 1,Tumor
1301,1302,Tumor 7,Tumor
1317,1318,Tumor 1,Tumor
1328,1329,Tumor 6 / DC,Tumor
1322,1323,Tumor 7,Tumor
1059,1060,Tumor 6 / DC,Tumor
929,930,Tumor 2 (Ki67 Proliferating),Tumor
964,965,Tumor 1,Tumor
1053,1054,Tumor 4,Tumor
1765,1766,Tumor 2 (Ki67 Proliferating),Tumor
1835,1836,Tumor 4,Tumor
1456,1457,Tumor 1,Tumor
1135,1136,Tumor 7,Tumor
1029,1030,Tumor 6 / DC,Tumor
792,793,Tumor 1,Tumor
780,781,Tumor 4,Tumor
307,308,Tumor 4,Tumor
46,47,Tumor 4,Tumor
1525,1526,Tumor 3,Tumor
1879,1880,Tumor 6 / DC,Tumor
1598,1599,Tumor 2 (Ki67 Proliferating),Tumor
1602,1603,Tumor 2 (Ki67 Proliferating),Tumor
1629,1630,Tumor 6 / DC,Tumor
1738,1739,Tumor 6 / DC,Tumor
1527,1528,Tumor 2 (Ki67 Proliferating),Tumor
1490,1491,Tumor 3,Tumor
1577,1578,Tumor 6 / DC,Tumor
1515,1516,Tumor 2 (Ki67 Proliferating),Tumor
1505,1506,Tumor 3,Tumor
1388,1389,Tumor 3,Tumor
1346,1347,Tumor 3,Tumor
1633,1634,Tumor 3,Tumor
1636,1637,Tumor 6 / DC,Tumor
1670,1671,Tumor 3,Tumor
1243,1244,Tumor 2 (Ki67 Proliferating),Tumor
1255,1256,Tumor 2 (Ki67 Proliferating),Tumor
1192,1193,Tumor 2 (Ki67 Proliferating),Tumor
1204,1205,Tumor 3,Tumor
1055,1056,Tumor 2 (Ki67 Proliferating),Tumor
1118,1119,Tumor 6 / DC,Tumor
1081,1082,Tumor 6 / DC,Tumor
1116,1117,Tumor 3,Tumor
1159,1160,Tumor 2 (Ki67 Proliferating),Tumor
1065,1066,Tumor 3,Tumor
382,383,Tumor 1,Tumor
695,696,Tumor 4,Tumor
768,769,Tumor 7,Tumor
758,759,Tumor 1,Tumor
774,775,Tumor 6 / DC,Tumor
809,810,Tumor 1,Tumor
834,835,Tumor 1,Tumor
848,849,Tumor 7,Tumor
868,869,Tumor 1,Tumor
739,740,Tumor 4,Tumor
867,868,Tumor 6 / DC,Tumor
951,952,Tumor 3,Tumor
920,921,Tumor 2 (Ki67 Proliferating),Tumor
787,788,Tumor 1,Tumor
43,44,Tumor 4,Tumor
38,39,Tumor 4,Tumor
75,76,Tumor 4,Tumor
394,395,Tumor 2 (Ki67 Proliferating),Tumor
436,437,Tumor 2 (Ki67 Proliferating),Tumor
397,398,Tumor 6 / DC,Tumor
376,377,Tumor 3,Tumor
