,CELL_ID,CELL_TYPE,CELL_CLASS
372,373,Tumor 1,Tumor
405,406,Tumor 1,Tumor
432,433,Tumor 3,Tumor
340,341,Tumor 1,Tumor
376,377,Tumor 4,Tumor
623,624,Tumor 6 / DC,Tumor
675,676,Tumor 4,Tumor
641,642,Tumor 2 (Ki67 Proliferating),Tumor
640,641,Tumor 2 (Ki67 Proliferating),Tumor
436,437,Tumor 6 / DC,Tumor
478,479,Tumor 7,Tumor
476,477,Tumor 1,Tumor
126,127,Tumor 1,Tumor
595,596,Tumor 3,Tumor
651,652,Tumor 6 / DC,Tumor
1401,1402,Tumor 1,Tumor
1366,1367,Tumor 1,Tumor
1177,1178,Tumor 7,Tumor
1150,1151,Tumor 1,Tumor
1227,1228,Tumor 1,Tumor
1191,1192,Tumor 1,Tumor
1237,1238,Tumor 1,Tumor
1236,1237,Tumor 3,Tumor
1367,1368,Tumor 3,Tumor
507,508,Tumor 4,Tumor
4,5,Tumor 4,Tumor
269,270,Tumor 1,Tumor
296,297,Tumor 3,Tumor
693,694,Tumor 3,Tumor
668,669,Tumor 1,Tumor
633,634,Tumor 4,Tumor
585,586,Tumor 3,Tumor
1581,1582,Tumor 2 (Ki67 Proliferating),Tumor
1649,1650,Tumor 4,Tumor
1653,1654,Tumor 4,Tumor
1665,1666,Tumor 4,Tumor
1656,1657,Tumor 4,Tumor
1548,1549,Tumor 4,Tumor
1459,1460,Tumor 2 (Ki67 Proliferating),Tumor
1610,1611,Tumor 4,Tumor
1624,1625,Tumor 2 (Ki67 Proliferating),Tumor
1595,1596,Tumor 1,Tumor
1664,1665,Tumor 6 / DC,Tumor
1407,1408,Tumor 1,Tumor
1414,1415,Tumor 1,Tumor
1433,1434,Tumor 4,Tumor
1285,1286,Tumor 1,Tumor
1261,1262,Tumor 3,Tumor
1266,1267,Tumor 1,Tumor
1308,1309,Tumor 1,Tumor
1365,1366,Tumor 4,Tumor
1351,1352,Tumor 1,Tumor
1330,1331,Tumor 3,Tumor
378,379,Tumor 1,Tumor
448,449,Tumor 6 / DC,Tumor
890,891,Tumor 4,Tumor
387,388,Tumor 4,Tumor
352,353,Tumor 2 (Ki67 Proliferating),Tumor
1129,1130,Tumor 1,Tumor
925,926,Tumor 4,Tumor
598,599,Tumor 6 / DC,Tumor
813,814,Tumor 3,Tumor
898,899,Tumor 4,Tumor
8,9,Tumor 1,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
599,600,Tumor 6 / DC,Tumor
532,533,Tumor 4,Tumor
580,581,Tumor 6 / DC,Tumor
482,483,Tumor 7,Tumor
517,518,Tumor 1,Tumor
465,466,Tumor 7,Tumor
427,428,Tumor 7,Tumor
194,195,Tumor 3,Tumor
184,185,Tumor 3,Tumor
81,82,Tumor 3,Tumor
309,310,Tumor 3,Tumor
195,196,Tumor 4,Tumor
1281,1282,Tumor 4,Tumor
1144,1145,Tumor 4,Tumor
526,527,Tumor 3,Tumor
342,343,Tumor 7,Tumor
377,378,Tumor 4,Tumor
777,778,Tumor 4,Tumor
742,743,Tumor 4,Tumor
761,762,Tumor 4,Tumor
684,685,Tumor 2 (Ki67 Proliferating),Tumor
748,749,Tumor 4,Tumor
659,660,Tumor 2 (Ki67 Proliferating),Tumor
702,703,Tumor 3,Tumor
663,664,Tumor 3,Tumor
610,611,Tumor 4,Tumor
1064,1065,Tumor 4,Tumor
1032,1033,Tumor 4,Tumor
542,543,Tumor 7,Tumor
516,517,Tumor 4,Tumor
554,555,Tumor 3,Tumor
493,494,Tumor 3,Tumor
553,554,Tumor 4,Tumor
917,918,Tumor 4,Tumor
908,909,Tumor 4,Tumor
885,886,Tumor 4,Tumor
1645,1646,Tumor 4,Tumor
1655,1656,Tumor 3,Tumor
1659,1660,Tumor 4,Tumor
1667,1668,Tumor 4,Tumor
1629,1630,Tumor 4,Tumor
1640,1641,Tumor 4,Tumor
1619,1620,Tumor 4,Tumor
1417,1418,Tumor 3,Tumor
1389,1390,Tumor 3,Tumor
1338,1339,Tumor 2 (Ki67 Proliferating),Tumor
1347,1348,Tumor 4,Tumor
1660,1661,Tumor 4,Tumor
1638,1639,Tumor 4,Tumor
1577,1578,Tumor 1,Tumor
1625,1626,Tumor 4,Tumor
1642,1643,Tumor 4,Tumor
1628,1629,Tumor 2 (Ki67 Proliferating),Tumor
1650,1651,Tumor 4,Tumor
1648,1649,Tumor 4,Tumor
1658,1659,Tumor 4,Tumor
1507,1508,Tumor 4,Tumor
1506,1507,Tumor 4,Tumor
1470,1471,Tumor 4,Tumor
1518,1519,Tumor 4,Tumor
1569,1570,Tumor 4,Tumor
1552,1553,Tumor 2 (Ki67 Proliferating),Tumor
1608,1609,Tumor 4,Tumor
1613,1614,Tumor 4,Tumor
1339,1340,Tumor 3,Tumor
1386,1387,Tumor 1,Tumor
1643,1644,Tumor 4,Tumor
1644,1645,Tumor 2 (Ki67 Proliferating),Tumor
1630,1631,Tumor 2 (Ki67 Proliferating),Tumor
1603,1604,Tumor 4,Tumor
1663,1664,Tumor 2 (Ki67 Proliferating),Tumor
1244,1245,Tumor 3,Tumor
1269,1270,Tumor 4,Tumor
1262,1263,Tumor 4,Tumor
1337,1338,Tumor 4,Tumor
504,505,Tumor 6 / DC,Tumor
447,448,Tumor 4,Tumor
602,603,Tumor 6 / DC,Tumor
505,506,Tumor 6 / DC,Tumor
522,523,Tumor 4,Tumor
446,447,Tumor 4,Tumor
469,470,Tumor 4,Tumor
421,422,Tumor 6 / DC,Tumor
969,970,Tumor 3,Tumor
959,960,Tumor 3,Tumor
1220,1221,Tumor 3,Tumor
1219,1220,Tumor 3,Tumor
1099,1100,Tumor 1,Tumor
1048,1049,Tumor 1,Tumor
989,990,Tumor 4,Tumor
955,956,Tumor 4,Tumor
1160,1161,Tumor 4,Tumor
840,841,Tumor 4,Tumor
760,761,Tumor 4,Tumor
281,282,Tumor 2 (Ki67 Proliferating),Tumor
297,298,Tumor 2 (Ki67 Proliferating),Tumor
562,563,Tumor 3,Tumor
511,512,Tumor 1,Tumor
593,594,Tumor 4,Tumor
619,620,Tumor 4,Tumor
412,413,Tumor 3,Tumor
624,625,Tumor 6 / DC,Tumor
823,824,Tumor 7,Tumor
798,799,Tumor 4,Tumor
830,831,Tumor 1,Tumor
831,832,Tumor 1,Tumor
799,800,Tumor 4,Tumor
949,950,Tumor 4,Tumor
931,932,Tumor 4,Tumor
978,979,Tumor 4,Tumor
986,987,Tumor 1,Tumor
83,84,Tumor 7,Tumor
34,35,Tumor 7,Tumor
3,4,Tumor 4,Tumor
30,31,Tumor 3,Tumor
47,48,Tumor 7,Tumor
66,67,Tumor 7,Tumor
32,33,Tumor 3,Tumor
43,44,Tumor 4,Tumor
61,62,Tumor 3,Tumor
25,26,Tumor 7,Tumor
45,46,Tumor 7,Tumor
1,2,Tumor 4,Tumor
28,29,Tumor 2 (Ki67 Proliferating),Tumor
7,8,Tumor 4,Tumor
17,18,Tumor 3,Tumor
37,38,Tumor 3,Tumor
29,30,Tumor 3,Tumor
13,14,Tumor 1,Tumor
31,32,Tumor 3,Tumor
110,111,Tumor 3,Tumor
112,113,Tumor 3,Tumor
127,128,Tumor 3,Tumor
107,108,Tumor 3,Tumor
563,564,Tumor 3,Tumor
549,550,Tumor 2 (Ki67 Proliferating),Tumor
9,10,Tumor 4,Tumor
163,164,Tumor 3,Tumor
104,105,Tumor 3,Tumor
