,CELL_ID,CELL_TYPE,CELL_CLASS
5,6,Tumor 4,Tumor
541,542,Tumor 2 (Ki67 Proliferating),Tumor
323,324,Tumor 6 / DC,Tumor
214,215,Tumor 4,Tumor
267,268,Tumor 4,Tumor
185,186,Tumor 4,Tumor
182,183,Tumor 6 / DC,Tumor
287,288,Tumor 6 / DC,Tumor
1,2,Tumor 4,Tumor
0,1,Tumor 4,Tumor
583,584,Tumor 4,Tumor
442,443,Tumor 4,Tumor
499,500,Tumor 4,Tumor
530,531,Tumor 4,Tumor
353,354,Tumor 4,Tumor
46,47,Tumor 4,Tumor
49,50,Tumor 4,Tumor
1030,1031,Tumor 6 / DC,Tumor
989,990,Tumor 4,Tumor
30,31,Tumor 4,Tumor
4,5,Tumor 4,Tumor
9,10,Tumor 4,Tumor
25,26,Tumor 4,Tumor
215,216,Tumor 7,Tumor
14,15,Tumor 4,Tumor
6,7,Tumor 4,Tumor
36,37,Tumor 4,Tumor
7,8,Tumor 4,Tumor
88,89,Tumor 6 / DC,Tumor
59,60,Tumor 4,Tumor
40,41,Tumor 4,Tumor
33,34,Tumor 4,Tumor
10,11,Tumor 4,Tumor
2,3,Tumor 4,Tumor
608,609,Tumor 2 (Ki67 Proliferating),Tumor
487,488,Tumor 7,Tumor
558,559,Tumor 7,Tumor
645,646,Tumor 7,Tumor
510,511,Tumor 7,Tumor
690,691,Tumor 2 (Ki67 Proliferating),Tumor
142,143,Tumor 4,Tumor
847,848,Tumor 2 (Ki67 Proliferating),Tumor
628,629,Tumor 4,Tumor
592,593,Tumor 3,Tumor
91,92,Tumor 4,Tumor
38,39,Tumor 4,Tumor
11,12,Tumor 4,Tumor
20,21,Tumor 4,Tumor
31,32,Tumor 4,Tumor
926,927,Tumor 7,Tumor
41,42,Tumor 3,Tumor
12,13,Tumor 4,Tumor
3,4,Tumor 4,Tumor
74,75,Tumor 3,Tumor
26,27,Tumor 4,Tumor
66,67,Tumor 6 / DC,Tumor
37,38,Tumor 4,Tumor
24,25,Tumor 4,Tumor
