,CELL_ID,CELL_TYPE,CELL_CLASS
542,543,Tumor 4,Tumor
917,918,Tumor 4,Tumor
13,14,Tumor 6 / DC,Tumor
15,16,Tumor 7,Tumor
23,24,Tumor 6 / DC,Tumor
9,10,Tumor 6 / DC,Tumor
6,7,Tumor 6 / DC,Tumor
21,22,Tumor 7,Tumor
903,904,Tumor 1,Tumor
892,893,Tumor 4,Tumor
642,643,Tumor 4,Tumor
38,39,Tumor 6 / DC,Tumor
54,55,Tumor 4,Tumor
647,648,Tumor 4,Tumor
4,5,Tumor 6 / DC,Tumor
130,131,Tumor 7,Tumor
125,126,Tumor 7,Tumor
105,106,Tumor 2 (Ki67 Proliferating),Tumor
108,109,Tumor 7,Tumor
142,143,Tumor 6 / DC,Tumor
126,127,Tumor 7,Tumor
115,116,Tumor 4,Tumor
217,218,Tumor 2 (Ki67 Proliferating),Tumor
789,790,Tumor 7,Tumor
696,697,Tumor 4,Tumor
686,687,Tumor 4,Tumor
828,829,Tumor 3,Tumor
883,884,Tumor 3,Tumor
698,699,Tumor 4,Tumor
693,694,Tumor 4,Tumor
168,169,Tumor 4,Tumor
189,190,Tumor 4,Tumor
159,160,Tumor 4,Tumor
733,734,Tumor 4,Tumor
694,695,Tumor 4,Tumor
336,337,Tumor 3,Tumor
311,312,Tumor 6 / DC,Tumor
308,309,Tumor 7,Tumor
302,303,Tumor 7,Tumor
271,272,Tumor 1,Tumor
249,250,Tumor 3,Tumor
748,749,Tumor 4,Tumor
777,778,Tumor 4,Tumor
47,48,Tumor 6 / DC,Tumor
17,18,Tumor 6 / DC,Tumor
1,2,Tumor 6 / DC,Tumor
11,12,Tumor 6 / DC,Tumor
106,107,Tumor 6 / DC,Tumor
58,59,Tumor 6 / DC,Tumor
31,32,Tumor 7,Tumor
50,51,Tumor 6 / DC,Tumor
134,135,Tumor 7,Tumor
139,140,Tumor 6 / DC,Tumor
113,114,Tumor 7,Tumor
120,121,Tumor 6 / DC,Tumor
143,144,Tumor 7,Tumor
137,138,Tumor 6 / DC,Tumor
140,141,Tumor 7,Tumor
157,158,Tumor 6 / DC,Tumor
146,147,Tumor 6 / DC,Tumor
151,152,Tumor 7,Tumor
158,159,Tumor 6 / DC,Tumor
148,149,Tumor 7,Tumor
528,529,Tumor 7,Tumor
494,495,Tumor 3,Tumor
454,455,Tumor 3,Tumor
344,345,Tumor 3,Tumor
372,373,Tumor 6 / DC,Tumor
890,891,Tumor 1,Tumor
829,830,Tumor 6 / DC,Tumor
856,857,Tumor 1,Tumor
867,868,Tumor 3,Tumor
889,890,Tumor 1,Tumor
891,892,Tumor 6 / DC,Tumor
863,864,Tumor 6 / DC,Tumor
833,834,Tumor 7,Tumor
884,885,Tumor 7,Tumor
844,845,Tumor 6 / DC,Tumor
798,799,Tumor 7,Tumor
826,827,Tumor 6 / DC,Tumor
787,788,Tumor 7,Tumor
