,CELL_ID,CELL_TYPE,CELL_CLASS
1397,1398,Tumor 4,Tumor
1388,1389,Tumor 4,Tumor
1365,1366,Tumor 1,Tumor
1481,1482,Tumor 6 / DC,Tumor
1480,1481,Tumor 6 / DC,Tumor
1467,1468,Tumor 3,Tumor
640,641,Tumor 4,Tumor
1286,1287,Tumor 1,Tumor
1403,1404,Tumor 4,Tumor
653,654,Tumor 4,Tumor
617,618,Tumor 4,Tumor
376,377,Tumor 4,Tumor
1482,1483,Tumor 6 / DC,Tumor
898,899,Tumor 1,Tumor
931,932,Tumor 5,Tumor
879,880,Tumor 4,Tumor
983,984,Tumor 4,Tumor
973,974,Tumor 4,Tumor
955,956,Tumor 4,Tumor
1331,1332,Tumor 4,Tumor
1313,1314,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1191,1192,Tumor 1,Tumor
1287,1288,Tumor 1,Tumor
1271,1272,Tumor 1,Tumor
1304,1305,Tumor 2 (Ki67 Proliferating),Tumor
692,693,Tumor 1,Tumor
724,725,Tumor 7,Tumor
753,754,Tumor 3,Tumor
671,672,Tumor 1,Tumor
423,424,Tumor 1,Tumor
437,438,Tumor 4,Tumor
181,182,Tumor 7,Tumor
111,112,Tumor 2 (Ki67 Proliferating),Tumor
133,134,Tumor 7,Tumor
113,114,Tumor 7,Tumor
96,97,Tumor 2 (Ki67 Proliferating),Tumor
82,83,Tumor 1,Tumor
435,436,Tumor 4,Tumor
1421,1422,Tumor 4,Tumor
625,626,Tumor 4,Tumor
1427,1428,Tumor 1,Tumor
1149,1150,Tumor 1,Tumor
1170,1171,Tumor 1,Tumor
1140,1141,Tumor 4,Tumor
1103,1104,Tumor 4,Tumor
1472,1473,Tumor 4,Tumor
1409,1410,Tumor 1,Tumor
1399,1400,Tumor 1,Tumor
1386,1387,Tumor 1,Tumor
1429,1430,Tumor 4,Tumor
1244,1245,Tumor 1,Tumor
1216,1217,Tumor 7,Tumor
373,374,Tumor 7,Tumor
399,400,Tumor 4,Tumor
387,388,Tumor 7,Tumor
431,432,Tumor 7,Tumor
440,441,Tumor 3,Tumor
342,343,Tumor 2 (Ki67 Proliferating),Tumor
366,367,Tumor 7,Tumor
349,350,Tumor 7,Tumor
314,315,Tumor 7,Tumor
328,329,Tumor 7,Tumor
242,243,Tumor 2 (Ki67 Proliferating),Tumor
266,267,Tumor 3,Tumor
224,225,Tumor 6 / DC,Tumor
302,303,Tumor 7,Tumor
1015,1016,Tumor 4,Tumor
626,627,Tumor 7,Tumor
439,440,Tumor 1,Tumor
407,408,Tumor 1,Tumor
416,417,Tumor 1,Tumor
491,492,Tumor 3,Tumor
379,380,Tumor 7,Tumor
392,393,Tumor 7,Tumor
369,370,Tumor 1,Tumor
47,48,Tumor 2 (Ki67 Proliferating),Tumor
73,74,Tumor 3,Tumor
31,32,Tumor 7,Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
40,41,Tumor 1,Tumor
315,316,Tumor 1,Tumor
329,330,Tumor 7,Tumor
280,281,Tumor 4,Tumor
400,401,Tumor 5,Tumor
134,135,Tumor 1,Tumor
114,115,Tumor 1,Tumor
139,140,Tumor 1,Tumor
145,146,Tumor 2 (Ki67 Proliferating),Tumor
149,150,Tumor 4,Tumor
162,163,Tumor 2 (Ki67 Proliferating),Tumor
135,136,Tumor 1,Tumor
775,776,Tumor 4,Tumor
477,478,Tumor 2 (Ki67 Proliferating),Tumor
463,464,Tumor 2 (Ki67 Proliferating),Tumor
1412,1413,Tumor 4,Tumor
1384,1385,Tumor 4,Tumor
1339,1340,Tumor 7,Tumor
1351,1352,Tumor 7,Tumor
1436,1437,Tumor 1,Tumor
460,461,Tumor 4,Tumor
503,504,Tumor 5,Tumor
854,855,Tumor 4,Tumor
805,806,Tumor 4,Tumor
840,841,Tumor 2 (Ki67 Proliferating),Tumor
877,878,Tumor 3,Tumor
750,751,Tumor 4,Tumor
754,755,Tumor 3,Tumor
868,869,Tumor 3,Tumor
864,865,Tumor 2 (Ki67 Proliferating),Tumor
844,845,Tumor 7,Tumor
819,820,Tumor 7,Tumor
700,701,Tumor 7,Tumor
681,682,Tumor 7,Tumor
535,536,Tumor 3,Tumor
505,506,Tumor 5,Tumor
1174,1175,Tumor 7,Tumor
1200,1201,Tumor 3,Tumor
1014,1015,Tumor 7,Tumor
1131,1132,Tumor 1,Tumor
1132,1133,Tumor 1,Tumor
487,488,Tumor 7,Tumor
472,473,Tumor 7,Tumor
489,490,Tumor 3,Tumor
496,497,Tumor 2 (Ki67 Proliferating),Tumor
419,420,Tumor 1,Tumor
420,421,Tumor 7,Tumor
402,403,Tumor 2 (Ki67 Proliferating),Tumor
237,238,Tumor 4,Tumor
800,801,Tumor 7,Tumor
788,789,Tumor 7,Tumor
810,811,Tumor 1,Tumor
813,814,Tumor 1,Tumor
838,839,Tumor 2 (Ki67 Proliferating),Tumor
795,796,Tumor 1,Tumor
829,830,Tumor 3,Tumor
881,882,Tumor 7,Tumor
867,868,Tumor 7,Tumor
865,866,Tumor 4,Tumor
928,929,Tumor 7,Tumor
889,890,Tumor 6 / DC,Tumor
922,923,Tumor 7,Tumor
943,944,Tumor 7,Tumor
930,931,Tumor 1,Tumor
975,976,Tumor 1,Tumor
964,965,Tumor 7,Tumor
986,987,Tumor 1,Tumor
950,951,Tumor 7,Tumor
940,941,Tumor 1,Tumor
961,962,Tumor 5,Tumor
784,785,Tumor 4,Tumor
771,772,Tumor 4,Tumor
669,670,Tumor 3,Tumor
674,675,Tumor 7,Tumor
648,649,Tumor 7,Tumor
194,195,Tumor 1,Tumor
485,486,Tumor 7,Tumor
362,363,Tumor 2 (Ki67 Proliferating),Tumor
413,414,Tumor 1,Tumor
406,407,Tumor 7,Tumor
453,454,Tumor 3,Tumor
353,354,Tumor 3,Tumor
65,66,Tumor 4,Tumor
70,71,Tumor 7,Tumor
110,111,Tumor 7,Tumor
137,138,Tumor 3,Tumor
58,59,Tumor 3,Tumor
74,75,Tumor 4,Tumor
263,264,Tumor 3,Tumor
69,70,Tumor 6 / DC,Tumor
493,494,Tumor 7,Tumor
502,503,Tumor 7,Tumor
433,434,Tumor 1,Tumor
414,415,Tumor 3,Tumor
367,368,Tumor 2 (Ki67 Proliferating),Tumor
347,348,Tumor 2 (Ki67 Proliferating),Tumor
370,371,Tumor 3,Tumor
382,383,Tumor 3,Tumor
390,391,Tumor 4,Tumor
68,69,Tumor 2 (Ki67 Proliferating),Tumor
52,53,Tumor 1,Tumor
140,141,Tumor 3,Tumor
517,518,Tumor 3,Tumor
524,525,Tumor 2 (Ki67 Proliferating),Tumor
786,787,Tumor 6 / DC,Tumor
756,757,Tumor 4,Tumor
872,873,Tumor 3,Tumor
1473,1474,Tumor 3,Tumor
1479,1480,Tumor 2 (Ki67 Proliferating),Tumor
1477,1478,Tumor 2 (Ki67 Proliferating),Tumor
1470,1471,Tumor 6 / DC,Tumor
1325,1326,Tumor 7,Tumor
1419,1420,Tumor 7,Tumor
1460,1461,Tumor 2 (Ki67 Proliferating),Tumor
1444,1445,Tumor 6 / DC,Tumor
1430,1431,Tumor 2 (Ki67 Proliferating),Tumor
1445,1446,Tumor 3,Tumor
1374,1375,Tumor 1,Tumor
1359,1360,Tumor 7,Tumor
1382,1383,Tumor 2 (Ki67 Proliferating),Tumor
1345,1346,Tumor 7,Tumor
1441,1442,Tumor 3,Tumor
534,535,Tumor 6 / DC,Tumor
521,522,Tumor 1,Tumor
507,508,Tumor 6 / DC,Tumor
528,529,Tumor 4,Tumor
548,549,Tumor 7,Tumor
540,541,Tumor 4,Tumor
781,782,Tumor 4,Tumor
664,665,Tumor 4,Tumor
429,430,Tumor 7,Tumor
412,413,Tumor 2 (Ki67 Proliferating),Tumor
403,404,Tumor 7,Tumor
396,397,Tumor 7,Tumor
905,906,Tumor 1,Tumor
1007,1008,Tumor 1,Tumor
874,875,Tumor 1,Tumor
904,905,Tumor 6 / DC,Tumor
886,887,Tumor 7,Tumor
871,872,Tumor 7,Tumor
921,922,Tumor 7,Tumor
902,903,Tumor 6 / DC,Tumor
790,791,Tumor 2 (Ki67 Proliferating),Tumor
785,786,Tumor 7,Tumor
814,815,Tumor 7,Tumor
792,793,Tumor 7,Tumor
817,818,Tumor 2 (Ki67 Proliferating),Tumor
815,816,Tumor 3,Tumor
751,752,Tumor 3,Tumor
761,762,Tumor 7,Tumor
730,731,Tumor 6 / DC,Tumor
726,727,Tumor 3,Tumor
712,713,Tumor 7,Tumor
736,737,Tumor 7,Tumor
684,685,Tumor 7,Tumor
680,681,Tumor 7,Tumor
807,808,Tumor 7,Tumor
642,643,Tumor 4,Tumor
706,707,Tumor 7,Tumor
710,711,Tumor 2 (Ki67 Proliferating),Tumor
618,619,Tumor 4,Tumor
520,521,Tumor 7,Tumor
550,551,Tumor 4,Tumor
269,270,Tumor 2 (Ki67 Proliferating),Tumor
265,266,Tumor 2 (Ki67 Proliferating),Tumor
1468,1469,Tumor 7,Tumor
1447,1448,Tumor 3,Tumor
937,938,Tumor 4,Tumor
1448,1449,Tumor 4,Tumor
1442,1443,Tumor 4,Tumor
1453,1454,Tumor 4,Tumor
1416,1417,Tumor 1,Tumor
1440,1441,Tumor 4,Tumor
466,467,Tumor 4,Tumor
417,418,Tumor 4,Tumor
862,863,Tumor 1,Tumor
850,851,Tumor 7,Tumor
894,895,Tumor 7,Tumor
831,832,Tumor 1,Tumor
743,744,Tumor 7,Tumor
848,849,Tumor 3,Tumor
824,825,Tumor 1,Tumor
837,838,Tumor 4,Tumor
911,912,Tumor 3,Tumor
849,850,Tumor 7,Tumor
766,767,Tumor 1,Tumor
749,750,Tumor 3,Tumor
739,740,Tumor 4,Tumor
717,718,Tumor 7,Tumor
768,769,Tumor 7,Tumor
764,765,Tumor 1,Tumor
699,700,Tumor 1,Tumor
702,703,Tumor 1,Tumor
663,664,Tumor 3,Tumor
715,716,Tumor 3,Tumor
701,702,Tumor 7,Tumor
606,607,Tumor 3,Tumor
586,587,Tumor 7,Tumor
602,603,Tumor 7,Tumor
623,624,Tumor 2 (Ki67 Proliferating),Tumor
660,661,Tumor 4,Tumor
233,234,Tumor 4,Tumor
144,145,Tumor 2 (Ki67 Proliferating),Tumor
132,133,Tumor 2 (Ki67 Proliferating),Tumor
223,224,Tumor 2 (Ki67 Proliferating),Tumor
167,168,Tumor 6 / DC,Tumor
422,423,Tumor 4,Tumor
454,455,Tumor 4,Tumor
381,382,Tumor 1,Tumor
385,386,Tumor 7,Tumor
364,365,Tumor 7,Tumor
398,399,Tumor 1,Tumor
395,396,Tumor 7,Tumor
354,355,Tumor 4,Tumor
476,477,Tumor 1,Tumor
482,483,Tumor 7,Tumor
464,465,Tumor 3,Tumor
500,501,Tumor 3,Tumor
467,468,Tumor 3,Tumor
311,312,Tumor 2 (Ki67 Proliferating),Tumor
337,338,Tumor 3,Tumor
336,337,Tumor 1,Tumor
