,CELL_ID,CELL_TYPE,CELL_CLASS
300,301,Tumor 6 / DC,Tumor
298,299,Tumor 6 / DC,Tumor
561,562,Tumor 1,Tumor
553,554,Tumor 4,Tumor
546,547,Tumor 4,Tumor
583,584,Tumor 4,Tumor
539,540,Tumor 4,Tumor
541,542,Tumor 3,Tumor
609,610,Tumor 1,Tumor
639,640,Tumor 7,Tumor
628,629,Tumor 1,Tumor
637,638,Tumor 1,Tumor
153,154,Tumor 2 (Ki67 Proliferating),Tumor
556,557,Tumor 1,Tumor
697,698,Tumor 6 / DC,Tumor
864,865,Tumor 1,Tumor
640,641,Tumor 7,Tumor
18,19,Tumor 4,Tumor
38,39,Tumor 4,Tumor
510,511,Tumor 4,Tumor
533,534,Tumor 4,Tumor
545,546,Tumor 4,Tumor
562,563,Tumor 4,Tumor
139,140,Tumor 2 (Ki67 Proliferating),Tumor
83,84,Tumor 2 (Ki67 Proliferating),Tumor
115,116,Tumor 2 (Ki67 Proliferating),Tumor
471,472,Tumor 4,Tumor
537,538,Tumor 3,Tumor
466,467,Tumor 3,Tumor
612,613,Tumor 1,Tumor
613,614,Tumor 1,Tumor
619,620,Tumor 1,Tumor
594,595,Tumor 1,Tumor
615,616,Tumor 1,Tumor
618,619,Tumor 1,Tumor
666,667,Tumor 2 (Ki67 Proliferating),Tumor
686,687,Tumor 1,Tumor
787,788,Tumor 1,Tumor
811,812,Tumor 6 / DC,Tumor
831,832,Tumor 7,Tumor
651,652,Tumor 7,Tumor
1823,1824,Tumor 1,Tumor
1769,1770,Tumor 7,Tumor
1218,1219,Tumor 1,Tumor
1154,1155,Tumor 1,Tumor
1134,1135,Tumor 1,Tumor
1089,1090,Tumor 1,Tumor
147,148,Tumor 7,Tumor
578,579,Tumor 1,Tumor
566,567,Tumor 1,Tumor
581,582,Tumor 3,Tumor
576,577,Tumor 4,Tumor
579,580,Tumor 4,Tumor
1872,1873,Tumor 4,Tumor
1876,1877,Tumor 1,Tumor
1905,1906,Tumor 7,Tumor
1941,1942,Tumor 4,Tumor
1746,1747,Tumor 7,Tumor
1722,1723,Tumor 7,Tumor
1768,1769,Tumor 2 (Ki67 Proliferating),Tumor
817,818,Tumor 7,Tumor
808,809,Tumor 1,Tumor
866,867,Tumor 6 / DC,Tumor
877,878,Tumor 6 / DC,Tumor
936,937,Tumor 2 (Ki67 Proliferating),Tumor
908,909,Tumor 3,Tumor
929,930,Tumor 6 / DC,Tumor
858,859,Tumor 3,Tumor
355,356,Tumor 3,Tumor
513,514,Tumor 3,Tumor
592,593,Tumor 3,Tumor
606,607,Tumor 3,Tumor
779,780,Tumor 3,Tumor
746,747,Tumor 3,Tumor
584,585,Tumor 4,Tumor
597,598,Tumor 3,Tumor
394,395,Tumor 6 / DC,Tumor
404,405,Tumor 3,Tumor
358,359,Tumor 3,Tumor
385,386,Tumor 3,Tumor
564,565,Tumor 4,Tumor
582,583,Tumor 4,Tumor
586,587,Tumor 4,Tumor
520,521,Tumor 4,Tumor
