,CELL_ID,CELL_TYPE,CELL_CLASS
1110,1111,Tumor 3,Tumor
1105,1106,Tumor 3,Tumor
1645,1646,Tumor 1,Tumor
1898,1899,Tumor 7,Tumor
734,735,Tumor 7,Tumor
1127,1128,Tumor 3,Tumor
805,806,Tumor 6 / DC,Tumor
791,792,Tumor 6 / DC,Tumor
1571,1572,Tumor 4,Tumor
1587,1588,Tumor 1,Tumor
1560,1561,Tumor 1,Tumor
1616,1617,Tumor 1,Tumor
1674,1675,Tumor 1,Tumor
1575,1576,Tumor 4,Tumor
1612,1613,Tumor 3,Tumor
1591,1592,Tumor 1,Tumor
1462,1463,Tumor 7,Tumor
1520,1521,Tumor 3,Tumor
1234,1235,Tumor 7,Tumor
781,782,Tumor 7,Tumor
799,800,Tumor 7,Tumor
753,754,Tumor 7,Tumor
782,783,Tumor 7,Tumor
1918,1919,Tumor 4,Tumor
1891,1892,Tumor 3,Tumor
1911,1912,Tumor 1,Tumor
1695,1696,Tumor 3,Tumor
754,755,Tumor 3,Tumor
773,774,Tumor 3,Tumor
808,809,Tumor 4,Tumor
1446,1447,Tumor 6 / DC,Tumor
1482,1483,Tumor 2 (Ki67 Proliferating),Tumor
1486,1487,Tumor 7,Tumor
1472,1473,Tumor 7,Tumor
1569,1570,Tumor 7,Tumor
1586,1587,Tumor 6 / DC,Tumor
1341,1342,Tumor 1,Tumor
1303,1304,Tumor 4,Tumor
1356,1357,Tumor 1,Tumor
1350,1351,Tumor 4,Tumor
749,750,Tumor 6 / DC,Tumor
737,738,Tumor 7,Tumor
518,519,Tumor 7,Tumor
631,632,Tumor 3,Tumor
362,363,Tumor 4,Tumor
339,340,Tumor 4,Tumor
486,487,Tumor 6 / DC,Tumor
299,300,Tumor 4,Tumor
363,364,Tumor 6 / DC,Tumor
811,812,Tumor 3,Tumor
789,790,Tumor 3,Tumor
769,770,Tumor 6 / DC,Tumor
326,327,Tumor 3,Tumor
1692,1693,Tumor 3,Tumor
1624,1625,Tumor 1,Tumor
1627,1628,Tumor 1,Tumor
1646,1647,Tumor 1,Tumor
1642,1643,Tumor 1,Tumor
1568,1569,Tumor 3,Tumor
1669,1670,Tumor 1,Tumor
1668,1669,Tumor 1,Tumor
1685,1686,Tumor 3,Tumor
1628,1629,Tumor 1,Tumor
1439,1440,Tumor 7,Tumor
1413,1414,Tumor 2 (Ki67 Proliferating),Tumor
1813,1814,Tumor 4,Tumor
1719,1720,Tumor 7,Tumor
1854,1855,Tumor 1,Tumor
1866,1867,Tumor 3,Tumor
1896,1897,Tumor 7,Tumor
1812,1813,Tumor 6 / DC,Tumor
1836,1837,Tumor 1,Tumor
1237,1238,Tumor 2 (Ki67 Proliferating),Tumor
1133,1134,Tumor 7,Tumor
1091,1092,Tumor 7,Tumor
1154,1155,Tumor 7,Tumor
1228,1229,Tumor 6 / DC,Tumor
1219,1220,Tumor 6 / DC,Tumor
521,522,Tumor 6 / DC,Tumor
502,503,Tumor 7,Tumor
532,533,Tumor 6 / DC,Tumor
1351,1352,Tumor 2 (Ki67 Proliferating),Tumor
1325,1326,Tumor 3,Tumor
1345,1346,Tumor 2 (Ki67 Proliferating),Tumor
1300,1301,Tumor 3,Tumor
1297,1298,Tumor 3,Tumor
1348,1349,Tumor 4,Tumor
1897,1898,Tumor 3,Tumor
1893,1894,Tumor 1,Tumor
1894,1895,Tumor 2 (Ki67 Proliferating),Tumor
1864,1865,Tumor 1,Tumor
1324,1325,Tumor 1,Tumor
1336,1337,Tumor 1,Tumor
953,954,Tumor 3,Tumor
904,905,Tumor 6 / DC,Tumor
933,934,Tumor 6 / DC,Tumor
984,985,Tumor 3,Tumor
1059,1060,Tumor 6 / DC,Tumor
1632,1633,Tumor 1,Tumor
774,775,Tumor 3,Tumor
751,752,Tumor 6 / DC,Tumor
857,858,Tumor 3,Tumor
1444,1445,Tumor 4,Tumor
1457,1458,Tumor 2 (Ki67 Proliferating),Tumor
1853,1854,Tumor 7,Tumor
1828,1829,Tumor 6 / DC,Tumor
1567,1568,Tumor 7,Tumor
1592,1593,Tumor 1,Tumor
1279,1280,Tumor 3,Tumor
1299,1300,Tumor 1,Tumor
1366,1367,Tumor 1,Tumor
1283,1284,Tumor 1,Tumor
607,608,Tumor 6 / DC,Tumor
504,505,Tumor 1,Tumor
511,512,Tumor 7,Tumor
399,400,Tumor 4,Tumor
435,436,Tumor 4,Tumor
533,534,Tumor 3,Tumor
