,CELL_ID,CELL_TYPE,CELL_CLASS
727,728,Tumor 2 (Ki67 Proliferating),Tumor
1741,1742,Tumor 2 (Ki67 Proliferating),Tumor
1991,1992,Tumor 4,Tumor
1990,1991,Tumor 1,Tumor
1947,1948,Tumor 4,Tumor
2096,2097,Tumor 2 (Ki67 Proliferating),Tumor
668,669,Tumor 6 / DC,Tumor
654,655,Tumor 1,Tumor
891,892,Tumor 3,Tumor
2121,2122,Tumor 4,Tumor
1504,1505,Tumor 3,Tumor
1780,1781,Tumor 4,Tumor
1840,1841,Tumor 4,Tumor
1685,1686,Tumor 4,Tumor
1795,1796,Tumor 1,Tumor
1785,1786,Tumor 2 (Ki67 Proliferating),Tumor
1062,1063,Tumor 4,Tumor
834,835,Tumor 4,Tumor
969,970,Tumor 4,Tumor
914,915,Tumor 4,Tumor
880,881,Tumor 6 / DC,Tumor
18,19,Tumor 1,Tumor
19,20,Tumor 1,Tumor
9,10,Tumor 7,Tumor
282,283,Tumor 2 (Ki67 Proliferating),Tumor
2093,2094,Tumor 4,Tumor
2079,2080,Tumor 4,Tumor
2117,2118,Tumor 7,Tumor
1935,1936,Tumor 1,Tumor
2025,2026,Tumor 2 (Ki67 Proliferating),Tumor
2048,2049,Tumor 6 / DC,Tumor
1973,1974,Tumor 7,Tumor
2118,2119,Tumor 7,Tumor
2109,2110,Tumor 7,Tumor
2138,2139,Tumor 1,Tumor
2129,2130,Tumor 6 / DC,Tumor
2122,2123,Tumor 3,Tumor
2095,2096,Tumor 7,Tumor
2094,2095,Tumor 4,Tumor
2033,2034,Tumor 4,Tumor
10,11,Tumor 7,Tumor
0,1,Tumor 1,Tumor
190,191,Tumor 4,Tumor
300,301,Tumor 2 (Ki67 Proliferating),Tumor
1559,1560,Tumor 3,Tumor
1649,1650,Tumor 4,Tumor
1953,1954,Tumor 1,Tumor
2105,2106,Tumor 2 (Ki67 Proliferating),Tumor
2071,2072,Tumor 7,Tumor
2084,2085,Tumor 3,Tumor
2081,2082,Tumor 7,Tumor
1955,1956,Tumor 1,Tumor
1944,1945,Tumor 7,Tumor
1963,1964,Tumor 1,Tumor
2003,2004,Tumor 1,Tumor
1958,1959,Tumor 1,Tumor
1981,1982,Tumor 1,Tumor
2046,2047,Tumor 1,Tumor
624,625,Tumor 1,Tumor
493,494,Tumor 4,Tumor
398,399,Tumor 4,Tumor
565,566,Tumor 7,Tumor
548,549,Tumor 2 (Ki67 Proliferating),Tumor
572,573,Tumor 4,Tumor
705,706,Tumor 2 (Ki67 Proliferating),Tumor
875,876,Tumor 3,Tumor
825,826,Tumor 7,Tumor
816,817,Tumor 2 (Ki67 Proliferating),Tumor
844,845,Tumor 7,Tumor
1351,1352,Tumor 3,Tumor
1450,1451,Tumor 4,Tumor
1249,1250,Tumor 4,Tumor
1181,1182,Tumor 7,Tumor
1192,1193,Tumor 3,Tumor
1572,1573,Tumor 1,Tumor
1531,1532,Tumor 4,Tumor
1507,1508,Tumor 4,Tumor
1409,1410,Tumor 1,Tumor
1370,1371,Tumor 4,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1269,1270,Tumor 4,Tumor
1172,1173,Tumor 2 (Ki67 Proliferating),Tumor
1018,1019,Tumor 4,Tumor
1435,1436,Tumor 4,Tumor
915,916,Tumor 6 / DC,Tumor
1513,1514,Tumor 4,Tumor
1539,1540,Tumor 3,Tumor
1707,1708,Tumor 6 / DC,Tumor
1698,1699,Tumor 6 / DC,Tumor
1376,1377,Tumor 6 / DC,Tumor
1287,1288,Tumor 6 / DC,Tumor
1534,1535,Tumor 4,Tumor
1378,1379,Tumor 2 (Ki67 Proliferating),Tumor
1330,1331,Tumor 4,Tumor
1418,1419,Tumor 6 / DC,Tumor
1393,1394,Tumor 6 / DC,Tumor
1428,1429,Tumor 6 / DC,Tumor
1323,1324,Tumor 6 / DC,Tumor
1605,1606,Tumor 4,Tumor
635,636,Tumor 4,Tumor
778,779,Tumor 4,Tumor
130,131,Tumor 4,Tumor
114,115,Tumor 1,Tumor
34,35,Tumor 1,Tumor
108,109,Tumor 2 (Ki67 Proliferating),Tumor
16,17,Tumor 6 / DC,Tumor
156,157,Tumor 7,Tumor
96,97,Tumor 1,Tumor
135,136,Tumor 5,Tumor
38,39,Tumor 7,Tumor
84,85,Tumor 1,Tumor
55,56,Tumor 1,Tumor
148,149,Tumor 1,Tumor
153,154,Tumor 2 (Ki67 Proliferating),Tumor
39,40,Tumor 6 / DC,Tumor
11,12,Tumor 1,Tumor
22,23,Tumor 7,Tumor
434,435,Tumor 2 (Ki67 Proliferating),Tumor
263,264,Tumor 2 (Ki67 Proliferating),Tumor
315,316,Tumor 4,Tumor
332,333,Tumor 3,Tumor
176,177,Tumor 7,Tumor
1480,1481,Tumor 3,Tumor
1479,1480,Tumor 6 / DC,Tumor
1673,1674,Tumor 6 / DC,Tumor
1680,1681,Tumor 6 / DC,Tumor
1675,1676,Tumor 3,Tumor
1640,1641,Tumor 2 (Ki67 Proliferating),Tumor
1648,1649,Tumor 4,Tumor
1643,1644,Tumor 6 / DC,Tumor
1646,1647,Tumor 2 (Ki67 Proliferating),Tumor
1633,1634,Tumor 2 (Ki67 Proliferating),Tumor
1658,1659,Tumor 2 (Ki67 Proliferating),Tumor
1681,1682,Tumor 3,Tumor
1717,1718,Tumor 3,Tumor
1693,1694,Tumor 4,Tumor
1893,1894,Tumor 4,Tumor
1896,1897,Tumor 4,Tumor
1918,1919,Tumor 4,Tumor
1932,1933,Tumor 4,Tumor
1930,1931,Tumor 3,Tumor
1923,1924,Tumor 4,Tumor
1912,1913,Tumor 4,Tumor
1984,1985,Tumor 6 / DC,Tumor
2007,2008,Tumor 2 (Ki67 Proliferating),Tumor
2034,2035,Tumor 6 / DC,Tumor
2056,2057,Tumor 4,Tumor
2016,2017,Tumor 6 / DC,Tumor
2000,2001,Tumor 2 (Ki67 Proliferating),Tumor
2023,2024,Tumor 2 (Ki67 Proliferating),Tumor
1927,1928,Tumor 3,Tumor
1934,1935,Tumor 1,Tumor
1948,1949,Tumor 7,Tumor
1906,1907,Tumor 3,Tumor
1919,1920,Tumor 4,Tumor
1959,1960,Tumor 4,Tumor
2099,2100,Tumor 3,Tumor
2123,2124,Tumor 4,Tumor
2085,2086,Tumor 4,Tumor
2115,2116,Tumor 6 / DC,Tumor
2103,2104,Tumor 7,Tumor
2137,2138,Tumor 4,Tumor
2134,2135,Tumor 4,Tumor
2042,2043,Tumor 4,Tumor
2088,2089,Tumor 4,Tumor
2035,2036,Tumor 4,Tumor
2066,2067,Tumor 6 / DC,Tumor
2041,2042,Tumor 2 (Ki67 Proliferating),Tumor
1043,1044,Tumor 4,Tumor
226,227,Tumor 7,Tumor
581,582,Tumor 4,Tumor
1745,1746,Tumor 4,Tumor
