,CELL_ID,CELL_TYPE,CELL_CLASS
431,432,Tumor 4,Tumor
437,438,Tumor 3,Tumor
490,491,Tumor 2 (Ki67 Proliferating),Tumor
496,497,Tumor 2 (Ki67 Proliferating),Tumor
498,499,Tumor 1,Tumor
411,412,Tumor 3,Tumor
546,547,Tumor 7,Tumor
335,336,Tumor 3,Tumor
618,619,Tumor 1,Tumor
250,251,Tumor 1,Tumor
2183,2184,Tumor 1,Tumor
539,540,Tumor 2 (Ki67 Proliferating),Tumor
572,573,Tumor 1,Tumor
1301,1302,Tumor 3,Tumor
1294,1295,Tumor 3,Tumor
1711,1712,Tumor 4,Tumor
1735,1736,Tumor 4,Tumor
1163,1164,Tumor 2 (Ki67 Proliferating),Tumor
1024,1025,Tumor 4,Tumor
1197,1198,Tumor 1,Tumor
1168,1169,Tumor 1,Tumor
1152,1153,Tumor 2 (Ki67 Proliferating),Tumor
63,64,Tumor 4,Tumor
153,154,Tumor 4,Tumor
273,274,Tumor 4,Tumor
182,183,Tumor 4,Tumor
270,271,Tumor 1,Tumor
288,289,Tumor 1,Tumor
439,440,Tumor 4,Tumor
2204,2205,Tumor 1,Tumor
2212,2213,Tumor 1,Tumor
2260,2261,Tumor 1,Tumor
2248,2249,Tumor 1,Tumor
1910,1911,Tumor 3,Tumor
1865,1866,Tumor 2 (Ki67 Proliferating),Tumor
1860,1861,Tumor 2 (Ki67 Proliferating),Tumor
2038,2039,Tumor 7,Tumor
2004,2005,Tumor 7,Tumor
2013,2014,Tumor 2 (Ki67 Proliferating),Tumor
1909,1910,Tumor 2 (Ki67 Proliferating),Tumor
1922,1923,Tumor 3,Tumor
1912,1913,Tumor 3,Tumor
1946,1947,Tumor 2 (Ki67 Proliferating),Tumor
1894,1895,Tumor 3,Tumor
2029,2030,Tumor 2 (Ki67 Proliferating),Tumor
690,691,Tumor 4,Tumor
479,480,Tumor 2 (Ki67 Proliferating),Tumor
2409,2410,Tumor 2 (Ki67 Proliferating),Tumor
1815,1816,Tumor 2 (Ki67 Proliferating),Tumor
2194,2195,Tumor 3,Tumor
2165,2166,Tumor 2 (Ki67 Proliferating),Tumor
1570,1571,Tumor 7,Tumor
1645,1646,Tumor 1,Tumor
1664,1665,Tumor 3,Tumor
1685,1686,Tumor 4,Tumor
1534,1535,Tumor 1,Tumor
1436,1437,Tumor 4,Tumor
1395,1396,Tumor 4,Tumor
1573,1574,Tumor 1,Tumor
1550,1551,Tumor 1,Tumor
1146,1147,Tumor 2 (Ki67 Proliferating),Tumor
1147,1148,Tumor 2 (Ki67 Proliferating),Tumor
1177,1178,Tumor 3,Tumor
1186,1187,Tumor 3,Tumor
1431,1432,Tumor 2 (Ki67 Proliferating),Tumor
1406,1407,Tumor 2 (Ki67 Proliferating),Tumor
1205,1206,Tumor 1,Tumor
1139,1140,Tumor 4,Tumor
1179,1180,Tumor 1,Tumor
1217,1218,Tumor 4,Tumor
106,107,Tumor 3,Tumor
884,885,Tumor 3,Tumor
278,279,Tumor 4,Tumor
325,326,Tumor 3,Tumor
372,373,Tumor 2 (Ki67 Proliferating),Tumor
202,203,Tumor 3,Tumor
269,270,Tumor 4,Tumor
299,300,Tumor 4,Tumor
177,178,Tumor 3,Tumor
1063,1064,Tumor 4,Tumor
419,420,Tumor 1,Tumor
1109,1110,Tumor 4,Tumor
963,964,Tumor 3,Tumor
968,969,Tumor 3,Tumor
1180,1181,Tumor 4,Tumor
1210,1211,Tumor 2 (Ki67 Proliferating),Tumor
1193,1194,Tumor 2 (Ki67 Proliferating),Tumor
1207,1208,Tumor 1,Tumor
1221,1222,Tumor 7,Tumor
1247,1248,Tumor 1,Tumor
1200,1201,Tumor 1,Tumor
1208,1209,Tumor 7,Tumor
2154,2155,Tumor 2 (Ki67 Proliferating),Tumor
2134,2135,Tumor 2 (Ki67 Proliferating),Tumor
2152,2153,Tumor 3,Tumor
2170,2171,Tumor 2 (Ki67 Proliferating),Tumor
1866,1867,Tumor 3,Tumor
1888,1889,Tumor 2 (Ki67 Proliferating),Tumor
2101,2102,Tumor 7,Tumor
2074,2075,Tumor 4,Tumor
2465,2466,Tumor 4,Tumor
2199,2200,Tumor 2 (Ki67 Proliferating),Tumor
1981,1982,Tumor 4,Tumor
1849,1850,Tumor 3,Tumor
1833,1834,Tumor 3,Tumor
1854,1855,Tumor 3,Tumor
1949,1950,Tumor 2 (Ki67 Proliferating),Tumor
2068,2069,Tumor 2 (Ki67 Proliferating),Tumor
2032,2033,Tumor 4,Tumor
2453,2454,Tumor 6 / DC,Tumor
2463,2464,Tumor 6 / DC,Tumor
1103,1104,Tumor 2 (Ki67 Proliferating),Tumor
1068,1069,Tumor 3,Tumor
240,241,Tumor 2 (Ki67 Proliferating),Tumor
260,261,Tumor 2 (Ki67 Proliferating),Tumor
319,320,Tumor 2 (Ki67 Proliferating),Tumor
283,284,Tumor 2 (Ki67 Proliferating),Tumor
1872,1873,Tumor 2 (Ki67 Proliferating),Tumor
350,351,Tumor 3,Tumor
317,318,Tumor 3,Tumor
2205,2206,Tumor 2 (Ki67 Proliferating),Tumor
1712,1713,Tumor 2 (Ki67 Proliferating),Tumor
