,CELL_ID,CELL_TYPE,CELL_CLASS
1468,1469,Tumor 7,Tumor
1543,1544,Tumor 7,Tumor
1451,1452,Tumor 7,Tumor
424,425,Tumor 4,Tumor
891,892,Tumor 4,Tumor
1578,1579,Tumor 7,Tumor
1606,1607,Tumor 7,Tumor
1324,1325,Tumor 4,Tumor
1666,1667,Tumor 4,Tumor
186,187,Tumor 4,Tumor
5,6,Tumor 1,Tumor
178,179,Tumor 2 (Ki67 Proliferating),Tumor
585,586,Tumor 4,Tumor
1223,1224,Tumor 1,Tumor
1221,1222,Tumor 6 / DC,Tumor
1162,1163,Tumor 6 / DC,Tumor
1273,1274,Tumor 6 / DC,Tumor
1258,1259,Tumor 2 (Ki67 Proliferating),Tumor
1169,1170,Tumor 4,Tumor
1580,1581,Tumor 1,Tumor
1537,1538,Tumor 4,Tumor
1494,1495,Tumor 1,Tumor
1423,1424,Tumor 4,Tumor
1371,1372,Tumor 1,Tumor
1355,1356,Tumor 7,Tumor
1360,1361,Tumor 1,Tumor
1471,1472,Tumor 7,Tumor
75,76,Tumor 4,Tumor
34,35,Tumor 4,Tumor
35,36,Tumor 3,Tumor
320,321,Tumor 4,Tumor
285,286,Tumor 6 / DC,Tumor
348,349,Tumor 7,Tumor
1585,1586,Tumor 7,Tumor
1624,1625,Tumor 2 (Ki67 Proliferating),Tumor
247,248,Tumor 4,Tumor
245,246,Tumor 4,Tumor
54,55,Tumor 7,Tumor
16,17,Tumor 1,Tumor
427,428,Tumor 1,Tumor
483,484,Tumor 1,Tumor
678,679,Tumor 4,Tumor
557,558,Tumor 4,Tumor
1216,1217,Tumor 6 / DC,Tumor
1150,1151,Tumor 6 / DC,Tumor
1095,1096,Tumor 6 / DC,Tumor
1166,1167,Tumor 1,Tumor
1316,1317,Tumor 4,Tumor
1270,1271,Tumor 1,Tumor
1348,1349,Tumor 6 / DC,Tumor
856,857,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1784,1785,Tumor 4,Tumor
1944,1945,Tumor 4,Tumor
1980,1981,Tumor 4,Tumor
1335,1336,Tumor 6 / DC,Tumor
1306,1307,Tumor 1,Tumor
1347,1348,Tumor 4,Tumor
1665,1666,Tumor 4,Tumor
1856,1857,Tumor 4,Tumor
1503,1504,Tumor 4,Tumor
1007,1008,Tumor 6 / DC,Tumor
887,888,Tumor 4,Tumor
46,47,Tumor 7,Tumor
164,165,Tumor 1,Tumor
639,640,Tumor 3,Tumor
955,956,Tumor 5,Tumor
1209,1210,Tumor 1,Tumor
1228,1229,Tumor 7,Tumor
1163,1164,Tumor 2 (Ki67 Proliferating),Tumor
1257,1258,Tumor 7,Tumor
1244,1245,Tumor 4,Tumor
895,896,Tumor 7,Tumor
954,955,Tumor 3,Tumor
935,936,Tumor 7,Tumor
1002,1003,Tumor 6 / DC,Tumor
1050,1051,Tumor 1,Tumor
1087,1088,Tumor 1,Tumor
996,997,Tumor 2 (Ki67 Proliferating),Tumor
1283,1284,Tumor 6 / DC,Tumor
1063,1064,Tumor 4,Tumor
1083,1084,Tumor 7,Tumor
1158,1159,Tumor 6 / DC,Tumor
1149,1150,Tumor 1,Tumor
1030,1031,Tumor 6 / DC,Tumor
995,996,Tumor 7,Tumor
675,676,Tumor 7,Tumor
676,677,Tumor 1,Tumor
706,707,Tumor 4,Tumor
1319,1320,Tumor 6 / DC,Tumor
1379,1380,Tumor 1,Tumor
1317,1318,Tumor 1,Tumor
1289,1290,Tumor 4,Tumor
1381,1382,Tumor 4,Tumor
1006,1007,Tumor 6 / DC,Tumor
1055,1056,Tumor 2 (Ki67 Proliferating),Tumor
1730,1731,Tumor 4,Tumor
1780,1781,Tumor 4,Tumor
1943,1944,Tumor 2 (Ki67 Proliferating),Tumor
1996,1997,Tumor 4,Tumor
1862,1863,Tumor 4,Tumor
1841,1842,Tumor 4,Tumor
1835,1836,Tumor 4,Tumor
1887,1888,Tumor 4,Tumor
1807,1808,Tumor 6 / DC,Tumor
1843,1844,Tumor 6 / DC,Tumor
1710,1711,Tumor 4,Tumor
1922,1923,Tumor 4,Tumor
2040,2041,Tumor 4,Tumor
2059,2060,Tumor 4,Tumor
2032,2033,Tumor 4,Tumor
2000,2001,Tumor 2 (Ki67 Proliferating),Tumor
1691,1692,Tumor 7,Tumor
1840,1841,Tumor 2 (Ki67 Proliferating),Tumor
1645,1646,Tumor 1,Tumor
1607,1608,Tumor 3,Tumor
1460,1461,Tumor 6 / DC,Tumor
1384,1385,Tumor 2 (Ki67 Proliferating),Tumor
1369,1370,Tumor 4,Tumor
1600,1601,Tumor 4,Tumor
1632,1633,Tumor 1,Tumor
1696,1697,Tumor 1,Tumor
1731,1732,Tumor 6 / DC,Tumor
1686,1687,Tumor 6 / DC,Tumor
1778,1779,Tumor 4,Tumor
1693,1694,Tumor 4,Tumor
1889,1890,Tumor 4,Tumor
818,819,Tumor 4,Tumor
812,813,Tumor 4,Tumor
770,771,Tumor 4,Tumor
834,835,Tumor 4,Tumor
769,770,Tumor 4,Tumor
1051,1052,Tumor 4,Tumor
1068,1069,Tumor 4,Tumor
1235,1236,Tumor 6 / DC,Tumor
889,890,Tumor 4,Tumor
759,760,Tumor 4,Tumor
890,891,Tumor 4,Tumor
1242,1243,Tumor 7,Tumor
1951,1952,Tumor 4,Tumor
112,113,Tumor 1,Tumor
127,128,Tumor 6 / DC,Tumor
80,81,Tumor 4,Tumor
292,293,Tumor 3,Tumor
385,386,Tumor 4,Tumor
486,487,Tumor 4,Tumor
13,14,Tumor 4,Tumor
293,294,Tumor 4,Tumor
14,15,Tumor 3,Tumor
868,869,Tumor 6 / DC,Tumor
661,662,Tumor 2 (Ki67 Proliferating),Tumor
656,657,Tumor 7,Tumor
646,647,Tumor 1,Tumor
655,656,Tumor 7,Tumor
484,485,Tumor 4,Tumor
1184,1185,Tumor 6 / DC,Tumor
1148,1149,Tumor 6 / DC,Tumor
1225,1226,Tumor 4,Tumor
710,711,Tumor 2 (Ki67 Proliferating),Tumor
1553,1554,Tumor 4,Tumor
1285,1286,Tumor 6 / DC,Tumor
907,908,Tumor 5,Tumor
997,998,Tumor 4,Tumor
870,871,Tumor 2 (Ki67 Proliferating),Tumor
885,886,Tumor 2 (Ki67 Proliferating),Tumor
1107,1108,Tumor 4,Tumor
1380,1381,Tumor 2 (Ki67 Proliferating),Tumor
1011,1012,Tumor 4,Tumor
1033,1034,Tumor 4,Tumor
1138,1139,Tumor 4,Tumor
976,977,Tumor 2 (Ki67 Proliferating),Tumor
1020,1021,Tumor 4,Tumor
1127,1128,Tumor 2 (Ki67 Proliferating),Tumor
1111,1112,Tumor 4,Tumor
1069,1070,Tumor 2 (Ki67 Proliferating),Tumor
1636,1637,Tumor 4,Tumor
1400,1401,Tumor 4,Tumor
1933,1934,Tumor 2 (Ki67 Proliferating),Tumor
1929,1930,Tumor 4,Tumor
1635,1636,Tumor 4,Tumor
2083,2084,Tumor 4,Tumor
1839,1840,Tumor 6 / DC,Tumor
1788,1789,Tumor 4,Tumor
1991,1992,Tumor 4,Tumor
1988,1989,Tumor 4,Tumor
2055,2056,Tumor 2 (Ki67 Proliferating),Tumor
2011,2012,Tumor 4,Tumor
2006,2007,Tumor 4,Tumor
2060,2061,Tumor 4,Tumor
2056,2057,Tumor 4,Tumor
1892,1893,Tumor 4,Tumor
1873,1874,Tumor 4,Tumor
1563,1564,Tumor 4,Tumor
1819,1820,Tumor 4,Tumor
1431,1432,Tumor 1,Tumor
1507,1508,Tumor 2 (Ki67 Proliferating),Tumor
1437,1438,Tumor 7,Tumor
1818,1819,Tumor 4,Tumor
1617,1618,Tumor 4,Tumor
1719,1720,Tumor 4,Tumor
1314,1315,Tumor 6 / DC,Tumor
1248,1249,Tumor 6 / DC,Tumor
1112,1113,Tumor 4,Tumor
1264,1265,Tumor 4,Tumor
1165,1166,Tumor 4,Tumor
1128,1129,Tumor 2 (Ki67 Proliferating),Tumor
1853,1854,Tumor 4,Tumor
762,763,Tumor 4,Tumor
802,803,Tumor 4,Tumor
695,696,Tumor 4,Tumor
266,267,Tumor 4,Tumor
324,325,Tumor 4,Tumor
774,775,Tumor 4,Tumor
719,720,Tumor 4,Tumor
761,762,Tumor 4,Tumor
760,761,Tumor 4,Tumor
926,927,Tumor 7,Tumor
990,991,Tumor 4,Tumor
1043,1044,Tumor 2 (Ki67 Proliferating),Tumor
753,754,Tumor 6 / DC,Tumor
1463,1464,Tumor 2 (Ki67 Proliferating),Tumor
1456,1457,Tumor 3,Tumor
1962,1963,Tumor 4,Tumor
262,263,Tumor 7,Tumor
107,108,Tumor 4,Tumor
250,251,Tumor 6 / DC,Tumor
190,191,Tumor 4,Tumor
93,94,Tumor 1,Tumor
158,159,Tumor 1,Tumor
281,282,Tumor 3,Tumor
124,125,Tumor 7,Tumor
261,262,Tumor 4,Tumor
416,417,Tumor 4,Tumor
18,19,Tumor 7,Tumor
153,154,Tumor 7,Tumor
317,318,Tumor 7,Tumor
313,314,Tumor 2 (Ki67 Proliferating),Tumor
576,577,Tumor 4,Tumor
878,879,Tumor 7,Tumor
869,870,Tumor 7,Tumor
884,885,Tumor 6 / DC,Tumor
654,655,Tumor 3,Tumor
1159,1160,Tumor 6 / DC,Tumor
1229,1230,Tumor 1,Tumor
1151,1152,Tumor 6 / DC,Tumor
1116,1117,Tumor 1,Tumor
755,756,Tumor 2 (Ki67 Proliferating),Tumor
1025,1026,Tumor 4,Tumor
1064,1065,Tumor 4,Tumor
1281,1282,Tumor 4,Tumor
1263,1264,Tumor 4,Tumor
1219,1220,Tumor 1,Tumor
1137,1138,Tumor 2 (Ki67 Proliferating),Tumor
1188,1189,Tumor 2 (Ki67 Proliferating),Tumor
1481,1482,Tumor 1,Tumor
1415,1416,Tumor 1,Tumor
1343,1344,Tumor 4,Tumor
1284,1285,Tumor 6 / DC,Tumor
1295,1296,Tumor 6 / DC,Tumor
1473,1474,Tumor 2 (Ki67 Proliferating),Tumor
1424,1425,Tumor 1,Tumor
1230,1231,Tumor 4,Tumor
1028,1029,Tumor 4,Tumor
925,926,Tumor 4,Tumor
956,957,Tumor 2 (Ki67 Proliferating),Tumor
1577,1578,Tumor 4,Tumor
1554,1555,Tumor 4,Tumor
1631,1632,Tumor 4,Tumor
1237,1238,Tumor 2 (Ki67 Proliferating),Tumor
1390,1391,Tumor 4,Tumor
1299,1300,Tumor 3,Tumor
1226,1227,Tumor 4,Tumor
1368,1369,Tumor 4,Tumor
1300,1301,Tumor 4,Tumor
1620,1621,Tumor 3,Tumor
2071,2072,Tumor 3,Tumor
2108,2109,Tumor 4,Tumor
2107,2108,Tumor 4,Tumor
2096,2097,Tumor 7,Tumor
2089,2090,Tumor 4,Tumor
2105,2106,Tumor 4,Tumor
2079,2080,Tumor 4,Tumor
2061,2062,Tumor 4,Tumor
2078,2079,Tumor 3,Tumor
1790,1791,Tumor 6 / DC,Tumor
1713,1714,Tumor 4,Tumor
1650,1651,Tumor 4,Tumor
1491,1492,Tumor 4,Tumor
1662,1663,Tumor 7,Tumor
1687,1688,Tumor 1,Tumor
1724,1725,Tumor 4,Tumor
1649,1650,Tumor 4,Tumor
1804,1805,Tumor 4,Tumor
1452,1453,Tumor 1,Tumor
1502,1503,Tumor 6 / DC,Tumor
1643,1644,Tumor 1,Tumor
1353,1354,Tumor 4,Tumor
1358,1359,Tumor 4,Tumor
1279,1280,Tumor 4,Tumor
1401,1402,Tumor 4,Tumor
1260,1261,Tumor 4,Tumor
1145,1146,Tumor 2 (Ki67 Proliferating),Tumor
1180,1181,Tumor 4,Tumor
