,CELL_ID,CELL_TYPE,CELL_CLASS
13,14,Tumor 4,Tumor
18,19,Tumor 1,Tumor
8,9,Tumor 2 (Ki67 Proliferating),Tumor
2303,2304,Tumor 7,Tumor
524,525,Tumor 7,Tumor
2,3,Tumor 3,Tumor
144,145,Tumor 2 (Ki67 Proliferating),Tumor
185,186,Tumor 3,Tumor
173,174,Tumor 2 (Ki67 Proliferating),Tumor
158,159,Tumor 2 (Ki67 Proliferating),Tumor
571,572,Tumor 1,Tumor
31,32,Tumor 7,Tumor
24,25,Tumor 7,Tumor
21,22,Tumor 1,Tumor
38,39,Tumor 7,Tumor
32,33,Tumor 7,Tumor
49,50,Tumor 7,Tumor
47,48,Tumor 2 (Ki67 Proliferating),Tumor
36,37,Tumor 7,Tumor
44,45,Tumor 1,Tumor
1006,1007,Tumor 7,Tumor
1961,1962,Tumor 1,Tumor
1178,1179,Tumor 7,Tumor
2325,2326,Tumor 4,Tumor
2317,2318,Tumor 2 (Ki67 Proliferating),Tumor
2321,2322,Tumor 3,Tumor
2176,2177,Tumor 7,Tumor
2195,2196,Tumor 3,Tumor
1927,1928,Tumor 1,Tumor
2027,2028,Tumor 7,Tumor
2293,2294,Tumor 1,Tumor
2300,2301,Tumor 1,Tumor
2311,2312,Tumor 1,Tumor
2290,2291,Tumor 2 (Ki67 Proliferating),Tumor
1752,1753,Tumor 3,Tumor
1946,1947,Tumor 4,Tumor
1396,1397,Tumor 7,Tumor
420,421,Tumor 4,Tumor
500,501,Tumor 1,Tumor
382,383,Tumor 1,Tumor
480,481,Tumor 7,Tumor
1276,1277,Tumor 2 (Ki67 Proliferating),Tumor
1278,1279,Tumor 2 (Ki67 Proliferating),Tumor
631,632,Tumor 1,Tumor
699,700,Tumor 7,Tumor
733,734,Tumor 1,Tumor
1484,1485,Tumor 4,Tumor
2148,2149,Tumor 7,Tumor
2050,2051,Tumor 3,Tumor
1304,1305,Tumor 3,Tumor
962,963,Tumor 7,Tumor
9,10,Tumor 2 (Ki67 Proliferating),Tumor
1,2,Tumor 2 (Ki67 Proliferating),Tumor
522,523,Tumor 2 (Ki67 Proliferating),Tumor
34,35,Tumor 7,Tumor
30,31,Tumor 7,Tumor
28,29,Tumor 1,Tumor
133,134,Tumor 2 (Ki67 Proliferating),Tumor
125,126,Tumor 2 (Ki67 Proliferating),Tumor
1340,1341,Tumor 7,Tumor
1408,1409,Tumor 4,Tumor
1332,1333,Tumor 2 (Ki67 Proliferating),Tumor
1327,1328,Tumor 7,Tumor
1333,1334,Tumor 7,Tumor
1274,1275,Tumor 3,Tumor
1282,1283,Tumor 3,Tumor
1318,1319,Tumor 3,Tumor
98,99,Tumor 4,Tumor
838,839,Tumor 7,Tumor
852,853,Tumor 7,Tumor
931,932,Tumor 1,Tumor
882,883,Tumor 1,Tumor
1660,1661,Tumor 7,Tumor
2277,2278,Tumor 7,Tumor
2264,2265,Tumor 7,Tumor
2292,2293,Tumor 7,Tumor
2270,2271,Tumor 7,Tumor
2235,2236,Tumor 7,Tumor
2232,2233,Tumor 7,Tumor
2227,2228,Tumor 7,Tumor
1550,1551,Tumor 7,Tumor
1456,1457,Tumor 2 (Ki67 Proliferating),Tumor
1170,1171,Tumor 7,Tumor
1185,1186,Tumor 1,Tumor
965,966,Tumor 7,Tumor
1028,1029,Tumor 1,Tumor
1184,1185,Tumor 7,Tumor
1229,1230,Tumor 7,Tumor
1193,1194,Tumor 7,Tumor
1148,1149,Tumor 7,Tumor
1255,1256,Tumor 7,Tumor
1273,1274,Tumor 7,Tumor
2278,2279,Tumor 4,Tumor
2247,2248,Tumor 4,Tumor
2322,2323,Tumor 4,Tumor
2315,2316,Tumor 4,Tumor
1739,1740,Tumor 2 (Ki67 Proliferating),Tumor
1828,1829,Tumor 3,Tumor
2051,2052,Tumor 2 (Ki67 Proliferating),Tumor
2196,2197,Tumor 2 (Ki67 Proliferating),Tumor
2040,2041,Tumor 3,Tumor
2034,2035,Tumor 2 (Ki67 Proliferating),Tumor
2318,2319,Tumor 4,Tumor
2329,2330,Tumor 3,Tumor
2324,2325,Tumor 4,Tumor
2250,2251,Tumor 3,Tumor
