,CELL_ID,CELL_TYPE,CELL_CLASS
29,30,Tumor 4,Tumor
514,515,Tumor 1,Tumor
1595,1596,Tumor 4,Tumor
105,106,Tumor 4,Tumor
16,17,Tumor 4,Tumor
13,14,Tumor 4,Tumor
723,724,Tumor 4,Tumor
822,823,Tumor 4,Tumor
653,654,Tumor 4,Tumor
606,607,Tumor 4,Tumor
636,637,Tumor 7,Tumor
661,662,Tumor 1,Tumor
618,619,Tumor 4,Tumor
999,1000,Tumor 6 / DC,Tumor
588,589,Tumor 7,Tumor
599,600,Tumor 7,Tumor
568,569,Tumor 7,Tumor
571,572,Tumor 3,Tumor
602,603,Tumor 4,Tumor
45,46,Tumor 1,Tumor
71,72,Tumor 3,Tumor
139,140,Tumor 4,Tumor
880,881,Tumor 7,Tumor
948,949,Tumor 1,Tumor
616,617,Tumor 2 (Ki67 Proliferating),Tumor
648,649,Tumor 7,Tumor
614,615,Tumor 6 / DC,Tumor
632,633,Tumor 7,Tumor
1137,1138,Tumor 7,Tumor
1001,1002,Tumor 4,Tumor
8,9,Tumor 7,Tumor
40,41,Tumor 6 / DC,Tumor
25,26,Tumor 4,Tumor
27,28,Tumor 4,Tumor
43,44,Tumor 4,Tumor
121,122,Tumor 3,Tumor
90,91,Tumor 4,Tumor
1597,1598,Tumor 4,Tumor
594,595,Tumor 4,Tumor
691,692,Tumor 4,Tumor
1013,1014,Tumor 7,Tumor
1029,1030,Tumor 7,Tumor
432,433,Tumor 1,Tumor
202,203,Tumor 4,Tumor
196,197,Tumor 2 (Ki67 Proliferating),Tumor
307,308,Tumor 4,Tumor
970,971,Tumor 4,Tumor
760,761,Tumor 7,Tumor
768,769,Tumor 7,Tumor
858,859,Tumor 7,Tumor
885,886,Tumor 7,Tumor
863,864,Tumor 7,Tumor
808,809,Tumor 7,Tumor
814,815,Tumor 7,Tumor
777,778,Tumor 3,Tumor
666,667,Tumor 1,Tumor
1169,1170,Tumor 7,Tumor
1171,1172,Tumor 7,Tumor
864,865,Tumor 7,Tumor
919,920,Tumor 7,Tumor
63,64,Tumor 6 / DC,Tumor
223,224,Tumor 4,Tumor
