,CELL_ID,CELL_TYPE,CELL_CLASS
745,746,Tumor 2 (Ki67 Proliferating),Tumor
708,709,Tumor 3,Tumor
707,708,Tumor 2 (Ki67 Proliferating),Tumor
1,2,Tumor 4,Tumor
2,3,Tumor 4,Tumor
19,20,Tumor 3,Tumor
3,4,Tumor 4,Tumor
679,680,Tumor 4,Tumor
626,627,Tumor 2 (Ki67 Proliferating),Tumor
197,198,Tumor 6 / DC,Tumor
864,865,Tumor 3,Tumor
690,691,Tumor 1,Tumor
35,36,Tumor 6 / DC,Tumor
8,9,Tumor 7,Tumor
954,955,Tumor 3,Tumor
935,936,Tumor 3,Tumor
1445,1446,Tumor 3,Tumor
713,714,Tumor 4,Tumor
953,954,Tumor 6 / DC,Tumor
917,918,Tumor 7,Tumor
907,908,Tumor 4,Tumor
149,150,Tumor 3,Tumor
153,154,Tumor 1,Tumor
282,283,Tumor 4,Tumor
983,984,Tumor 1,Tumor
1106,1107,Tumor 2 (Ki67 Proliferating),Tumor
54,55,Tumor 4,Tumor
5,6,Tumor 4,Tumor
988,989,Tumor 4,Tumor
1025,1026,Tumor 3,Tumor
978,979,Tumor 4,Tumor
1736,1737,Tumor 4,Tumor
980,981,Tumor 7,Tumor
1008,1009,Tumor 6 / DC,Tumor
939,940,Tumor 7,Tumor
1059,1060,Tumor 7,Tumor
1021,1022,Tumor 7,Tumor
752,753,Tumor 3,Tumor
150,151,Tumor 1,Tumor
885,886,Tumor 7,Tumor
923,924,Tumor 7,Tumor
742,743,Tumor 4,Tumor
768,769,Tumor 6 / DC,Tumor
780,781,Tumor 7,Tumor
759,760,Tumor 7,Tumor
658,659,Tumor 2 (Ki67 Proliferating),Tumor
678,679,Tumor 6 / DC,Tumor
676,677,Tumor 6 / DC,Tumor
753,754,Tumor 7,Tumor
1238,1239,Tumor 4,Tumor
1240,1241,Tumor 3,Tumor
1723,1724,Tumor 4,Tumor
970,971,Tumor 2 (Ki67 Proliferating),Tumor
1155,1156,Tumor 2 (Ki67 Proliferating),Tumor
1228,1229,Tumor 7,Tumor
288,289,Tumor 4,Tumor
1040,1041,Tumor 3,Tumor
1069,1070,Tumor 3,Tumor
1188,1189,Tumor 6 / DC,Tumor
1159,1160,Tumor 6 / DC,Tumor
1028,1029,Tumor 3,Tumor
1060,1061,Tumor 1,Tumor
1090,1091,Tumor 3,Tumor
929,930,Tumor 4,Tumor
190,191,Tumor 4,Tumor
206,207,Tumor 4,Tumor
233,234,Tumor 4,Tumor
828,829,Tumor 3,Tumor
852,853,Tumor 2 (Ki67 Proliferating),Tumor
910,911,Tumor 4,Tumor
931,932,Tumor 4,Tumor
1650,1651,Tumor 3,Tumor
1735,1736,Tumor 3,Tumor
1729,1730,Tumor 3,Tumor
1741,1742,Tumor 3,Tumor
1715,1716,Tumor 3,Tumor
1529,1530,Tumor 3,Tumor
1640,1641,Tumor 3,Tumor
1446,1447,Tumor 4,Tumor
1404,1405,Tumor 3,Tumor
1531,1532,Tumor 4,Tumor
1727,1728,Tumor 4,Tumor
1484,1485,Tumor 3,Tumor
1518,1519,Tumor 4,Tumor
1067,1068,Tumor 6 / DC,Tumor
1191,1192,Tumor 4,Tumor
1121,1122,Tumor 4,Tumor
1147,1148,Tumor 3,Tumor
1102,1103,Tumor 6 / DC,Tumor
1066,1067,Tumor 2 (Ki67 Proliferating),Tumor
1072,1073,Tumor 3,Tumor
1229,1230,Tumor 7,Tumor
1271,1272,Tumor 6 / DC,Tumor
1359,1360,Tumor 1,Tumor
1345,1346,Tumor 4,Tumor
1757,1758,Tumor 4,Tumor
1754,1755,Tumor 4,Tumor
1751,1752,Tumor 4,Tumor
1756,1757,Tumor 4,Tumor
1721,1722,Tumor 3,Tumor
1742,1743,Tumor 4,Tumor
1731,1732,Tumor 4,Tumor
1681,1682,Tumor 2 (Ki67 Proliferating),Tumor
1702,1703,Tumor 3,Tumor
1666,1667,Tumor 2 (Ki67 Proliferating),Tumor
1093,1094,Tumor 3,Tumor
1058,1059,Tumor 6 / DC,Tumor
1061,1062,Tumor 7,Tumor
1164,1165,Tumor 6 / DC,Tumor
1165,1166,Tumor 1,Tumor
1120,1121,Tumor 6 / DC,Tumor
1141,1142,Tumor 6 / DC,Tumor
1192,1193,Tumor 2 (Ki67 Proliferating),Tumor
891,892,Tumor 3,Tumor
938,939,Tumor 6 / DC,Tumor
1070,1071,Tumor 2 (Ki67 Proliferating),Tumor
1052,1053,Tumor 1,Tumor
1031,1032,Tumor 1,Tumor
1078,1079,Tumor 3,Tumor
999,1000,Tumor 2 (Ki67 Proliferating),Tumor
1019,1020,Tumor 3,Tumor
977,978,Tumor 3,Tumor
1006,1007,Tumor 3,Tumor
966,967,Tumor 3,Tumor
724,725,Tumor 1,Tumor
735,736,Tumor 1,Tumor
662,663,Tumor 1,Tumor
1084,1085,Tumor 3,Tumor
1089,1090,Tumor 3,Tumor
1150,1151,Tumor 6 / DC,Tumor
1101,1102,Tumor 3,Tumor
1116,1117,Tumor 3,Tumor
1109,1110,Tumor 3,Tumor
1073,1074,Tumor 1,Tumor
1055,1056,Tumor 3,Tumor
1174,1175,Tumor 6 / DC,Tumor
1427,1428,Tumor 4,Tumor
1354,1355,Tumor 4,Tumor
1360,1361,Tumor 4,Tumor
1371,1372,Tumor 4,Tumor
1245,1246,Tumor 6 / DC,Tumor
1288,1289,Tumor 6 / DC,Tumor
1221,1222,Tumor 2 (Ki67 Proliferating),Tumor
1303,1304,Tumor 3,Tumor
1204,1205,Tumor 3,Tumor
1239,1240,Tumor 2 (Ki67 Proliferating),Tumor
1209,1210,Tumor 6 / DC,Tumor
1237,1238,Tumor 6 / DC,Tumor
1251,1252,Tumor 2 (Ki67 Proliferating),Tumor
1273,1274,Tumor 2 (Ki67 Proliferating),Tumor
628,629,Tumor 3,Tumor
774,775,Tumor 3,Tumor
740,741,Tumor 3,Tumor
1461,1462,Tumor 4,Tumor
1190,1191,Tumor 4,Tumor
1043,1044,Tumor 3,Tumor
936,937,Tumor 4,Tumor
897,898,Tumor 7,Tumor
912,913,Tumor 3,Tumor
922,923,Tumor 3,Tumor
1013,1014,Tumor 4,Tumor
990,991,Tumor 3,Tumor
773,774,Tumor 7,Tumor
143,144,Tumor 4,Tumor
228,229,Tumor 4,Tumor
270,271,Tumor 3,Tumor
157,158,Tumor 4,Tumor
792,793,Tumor 4,Tumor
747,748,Tumor 7,Tumor
743,744,Tumor 3,Tumor
787,788,Tumor 3,Tumor
697,698,Tumor 3,Tumor
674,675,Tumor 3,Tumor
14,15,Tumor 3,Tumor
43,44,Tumor 3,Tumor
41,42,Tumor 3,Tumor
348,349,Tumor 3,Tumor
303,304,Tumor 3,Tumor
286,287,Tumor 3,Tumor
275,276,Tumor 4,Tumor
398,399,Tumor 2 (Ki67 Proliferating),Tumor
306,307,Tumor 3,Tumor
393,394,Tumor 4,Tumor
350,351,Tumor 3,Tumor
341,342,Tumor 3,Tumor
857,858,Tumor 4,Tumor
1180,1181,Tumor 3,Tumor
1079,1080,Tumor 3,Tumor
1085,1086,Tumor 4,Tumor
1199,1200,Tumor 4,Tumor
1123,1124,Tumor 3,Tumor
1118,1119,Tumor 4,Tumor
815,816,Tumor 3,Tumor
1016,1017,Tumor 3,Tumor
1041,1042,Tumor 4,Tumor
1673,1674,Tumor 3,Tumor
1402,1403,Tumor 4,Tumor
1669,1670,Tumor 4,Tumor
1662,1663,Tumor 3,Tumor
1620,1621,Tumor 4,Tumor
1663,1664,Tumor 3,Tumor
1613,1614,Tumor 4,Tumor
1350,1351,Tumor 4,Tumor
1292,1293,Tumor 4,Tumor
963,964,Tumor 3,Tumor
1630,1631,Tumor 4,Tumor
1623,1624,Tumor 3,Tumor
1643,1644,Tumor 4,Tumor
1497,1498,Tumor 4,Tumor
1553,1554,Tumor 6 / DC,Tumor
1575,1576,Tumor 4,Tumor
1544,1545,Tumor 3,Tumor
1536,1537,Tumor 6 / DC,Tumor
1391,1392,Tumor 3,Tumor
1355,1356,Tumor 3,Tumor
1387,1388,Tumor 2 (Ki67 Proliferating),Tumor
1392,1393,Tumor 3,Tumor
1440,1441,Tumor 3,Tumor
1310,1311,Tumor 3,Tumor
1259,1260,Tumor 3,Tumor
1300,1301,Tumor 3,Tumor
1563,1564,Tumor 3,Tumor
1688,1689,Tumor 3,Tumor
1722,1723,Tumor 3,Tumor
1747,1748,Tumor 4,Tumor
1266,1267,Tumor 4,Tumor
1366,1367,Tumor 4,Tumor
1347,1348,Tumor 3,Tumor
1210,1211,Tumor 3,Tumor
1184,1185,Tumor 3,Tumor
996,997,Tumor 6 / DC,Tumor
1094,1095,Tumor 1,Tumor
1125,1126,Tumor 7,Tumor
1015,1016,Tumor 3,Tumor
1321,1322,Tumor 3,Tumor
1309,1310,Tumor 3,Tumor
1285,1286,Tumor 2 (Ki67 Proliferating),Tumor
1242,1243,Tumor 6 / DC,Tumor
1644,1645,Tumor 3,Tumor
1739,1740,Tumor 4,Tumor
1545,1546,Tumor 4,Tumor
1750,1751,Tumor 4,Tumor
1672,1673,Tumor 2 (Ki67 Proliferating),Tumor
1682,1683,Tumor 4,Tumor
1664,1665,Tumor 2 (Ki67 Proliferating),Tumor
1634,1635,Tumor 4,Tumor
1726,1727,Tumor 4,Tumor
1710,1711,Tumor 3,Tumor
1720,1721,Tumor 4,Tumor
1740,1741,Tumor 4,Tumor
1703,1704,Tumor 4,Tumor
1660,1661,Tumor 3,Tumor
1657,1658,Tumor 3,Tumor
1684,1685,Tumor 2 (Ki67 Proliferating),Tumor
1189,1190,Tumor 2 (Ki67 Proliferating),Tumor
1140,1141,Tumor 2 (Ki67 Proliferating),Tumor
1151,1152,Tumor 6 / DC,Tumor
1215,1216,Tumor 6 / DC,Tumor
958,959,Tumor 2 (Ki67 Proliferating),Tumor
0,1,Tumor 4,Tumor
126,127,Tumor 3,Tumor
407,408,Tumor 2 (Ki67 Proliferating),Tumor
991,992,Tumor 6 / DC,Tumor
1047,1048,Tumor 6 / DC,Tumor
1114,1115,Tumor 6 / DC,Tumor
955,956,Tumor 3,Tumor
813,814,Tumor 4,Tumor
836,837,Tumor 4,Tumor
952,953,Tumor 3,Tumor
987,988,Tumor 3,Tumor
1034,1035,Tumor 2 (Ki67 Proliferating),Tumor
951,952,Tumor 3,Tumor
906,907,Tumor 1,Tumor
930,931,Tumor 3,Tumor
865,866,Tumor 4,Tumor
943,944,Tumor 3,Tumor
884,885,Tumor 2 (Ki67 Proliferating),Tumor
919,920,Tumor 2 (Ki67 Proliferating),Tumor
896,897,Tumor 3,Tumor
901,902,Tumor 3,Tumor
881,882,Tumor 3,Tumor
409,410,Tumor 2 (Ki67 Proliferating),Tumor
1137,1138,Tumor 1,Tumor
810,811,Tumor 3,Tumor
811,812,Tumor 3,Tumor
868,869,Tumor 3,Tumor
716,717,Tumor 3,Tumor
