,CELL_ID,CELL_TYPE,CELL_CLASS
1279,1280,Tumor 7,Tumor
1047,1048,Tumor 7,Tumor
1073,1074,Tumor 7,Tumor
1312,1313,Tumor 7,Tumor
11,12,Tumor 4,Tumor
4,5,Tumor 4,Tumor
20,21,Tumor 3,Tumor
34,35,Tumor 3,Tumor
18,19,Tumor 3,Tumor
16,17,Tumor 3,Tumor
36,37,Tumor 3,Tumor
21,22,Tumor 3,Tumor
931,932,Tumor 4,Tumor
2052,2053,Tumor 4,Tumor
1944,1945,Tumor 7,Tumor
1731,1732,Tumor 3,Tumor
1737,1738,Tumor 1,Tumor
1207,1208,Tumor 2 (Ki67 Proliferating),Tumor
1183,1184,Tumor 7,Tumor
1152,1153,Tumor 1,Tumor
1349,1350,Tumor 7,Tumor
1305,1306,Tumor 7,Tumor
1254,1255,Tumor 3,Tumor
1393,1394,Tumor 1,Tumor
255,256,Tumor 3,Tumor
260,261,Tumor 1,Tumor
242,243,Tumor 3,Tumor
225,226,Tumor 1,Tumor
565,566,Tumor 4,Tumor
1209,1210,Tumor 1,Tumor
1158,1159,Tumor 7,Tumor
1195,1196,Tumor 7,Tumor
1122,1123,Tumor 7,Tumor
1123,1124,Tumor 7,Tumor
1154,1155,Tumor 7,Tumor
1118,1119,Tumor 7,Tumor
1089,1090,Tumor 3,Tumor
1148,1149,Tumor 3,Tumor
1169,1170,Tumor 1,Tumor
527,528,Tumor 7,Tumor
480,481,Tumor 3,Tumor
583,584,Tumor 7,Tumor
615,616,Tumor 3,Tumor
1077,1078,Tumor 7,Tumor
766,767,Tumor 1,Tumor
1490,1491,Tumor 2 (Ki67 Proliferating),Tumor
1298,1299,Tumor 7,Tumor
774,775,Tumor 1,Tumor
746,747,Tumor 1,Tumor
45,46,Tumor 7,Tumor
22,23,Tumor 3,Tumor
287,288,Tumor 4,Tumor
270,271,Tumor 2 (Ki67 Proliferating),Tumor
290,291,Tumor 4,Tumor
246,247,Tumor 7,Tumor
2030,2031,Tumor 7,Tumor
2327,2328,Tumor 7,Tumor
2265,2266,Tumor 4,Tumor
1939,1940,Tumor 7,Tumor
141,142,Tumor 4,Tumor
140,141,Tumor 2 (Ki67 Proliferating),Tumor
69,70,Tumor 3,Tumor
73,74,Tumor 4,Tumor
54,55,Tumor 2 (Ki67 Proliferating),Tumor
66,67,Tumor 3,Tumor
80,81,Tumor 3,Tumor
84,85,Tumor 3,Tumor
2316,2317,Tumor 2 (Ki67 Proliferating),Tumor
2330,2331,Tumor 3,Tumor
2202,2203,Tumor 2 (Ki67 Proliferating),Tumor
1922,1923,Tumor 2 (Ki67 Proliferating),Tumor
1935,1936,Tumor 4,Tumor
1948,1949,Tumor 1,Tumor
2180,2181,Tumor 2 (Ki67 Proliferating),Tumor
2150,2151,Tumor 6 / DC,Tumor
1930,1931,Tumor 7,Tumor
2003,2004,Tumor 7,Tumor
1417,1418,Tumor 7,Tumor
1460,1461,Tumor 7,Tumor
1525,1526,Tumor 7,Tumor
1101,1102,Tumor 7,Tumor
1068,1069,Tumor 1,Tumor
1129,1130,Tumor 7,Tumor
1138,1139,Tumor 3,Tumor
964,965,Tumor 7,Tumor
969,970,Tumor 6 / DC,Tumor
1070,1071,Tumor 1,Tumor
1050,1051,Tumor 1,Tumor
1114,1115,Tumor 1,Tumor
286,287,Tumor 3,Tumor
1403,1404,Tumor 7,Tumor
1898,1899,Tumor 7,Tumor
1804,1805,Tumor 7,Tumor
1828,1829,Tumor 7,Tumor
1766,1767,Tumor 3,Tumor
1815,1816,Tumor 2 (Ki67 Proliferating),Tumor
1855,1856,Tumor 7,Tumor
1873,1874,Tumor 1,Tumor
1733,1734,Tumor 7,Tumor
1321,1322,Tumor 3,Tumor
1289,1290,Tumor 1,Tumor
1373,1374,Tumor 3,Tumor
1354,1355,Tumor 6 / DC,Tumor
1310,1311,Tumor 3,Tumor
1469,1470,Tumor 1,Tumor
1410,1411,Tumor 3,Tumor
1448,1449,Tumor 1,Tumor
1499,1500,Tumor 3,Tumor
1422,1423,Tumor 7,Tumor
1428,1429,Tumor 7,Tumor
1385,1386,Tumor 7,Tumor
1413,1414,Tumor 1,Tumor
1235,1236,Tumor 1,Tumor
994,995,Tumor 7,Tumor
996,997,Tumor 1,Tumor
1032,1033,Tumor 3,Tumor
1142,1143,Tumor 1,Tumor
1199,1200,Tumor 1,Tumor
1175,1176,Tumor 1,Tumor
1227,1228,Tumor 3,Tumor
1222,1223,Tumor 1,Tumor
1691,1692,Tumor 7,Tumor
1224,1225,Tumor 7,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1225,1226,Tumor 3,Tumor
1143,1144,Tumor 1,Tumor
1179,1180,Tumor 1,Tumor
1144,1145,Tumor 1,Tumor
797,798,Tumor 7,Tumor
856,857,Tumor 3,Tumor
636,637,Tumor 7,Tumor
27,28,Tumor 4,Tumor
136,137,Tumor 4,Tumor
266,267,Tumor 2 (Ki67 Proliferating),Tumor
233,234,Tumor 3,Tumor
199,200,Tumor 3,Tumor
326,327,Tumor 1,Tumor
339,340,Tumor 3,Tumor
180,181,Tumor 3,Tumor
162,163,Tumor 1,Tumor
175,176,Tumor 3,Tumor
186,187,Tumor 3,Tumor
211,212,Tumor 3,Tumor
279,280,Tumor 1,Tumor
303,304,Tumor 3,Tumor
247,248,Tumor 1,Tumor
254,255,Tumor 3,Tumor
271,272,Tumor 3,Tumor
291,292,Tumor 3,Tumor
2324,2325,Tumor 4,Tumor
1198,1199,Tumor 7,Tumor
1219,1220,Tumor 7,Tumor
577,578,Tumor 2 (Ki67 Proliferating),Tumor
534,535,Tumor 4,Tumor
629,630,Tumor 1,Tumor
639,640,Tumor 3,Tumor
614,615,Tumor 4,Tumor
1012,1013,Tumor 7,Tumor
677,678,Tumor 7,Tumor
777,778,Tumor 1,Tumor
892,893,Tumor 3,Tumor
1251,1252,Tumor 1,Tumor
1173,1174,Tumor 7,Tumor
1247,1248,Tumor 2 (Ki67 Proliferating),Tumor
1005,1006,Tumor 7,Tumor
1046,1047,Tumor 7,Tumor
1076,1077,Tumor 7,Tumor
1147,1148,Tumor 7,Tumor
1256,1257,Tumor 7,Tumor
1181,1182,Tumor 7,Tumor
1260,1261,Tumor 1,Tumor
1240,1241,Tumor 1,Tumor
1320,1321,Tumor 1,Tumor
1324,1325,Tumor 7,Tumor
1299,1300,Tumor 7,Tumor
1541,1542,Tumor 1,Tumor
1079,1080,Tumor 3,Tumor
1071,1072,Tumor 2 (Ki67 Proliferating),Tumor
1082,1083,Tumor 2 (Ki67 Proliferating),Tumor
741,742,Tumor 1,Tumor
716,717,Tumor 1,Tumor
717,718,Tumor 1,Tumor
650,651,Tumor 1,Tumor
688,689,Tumor 3,Tumor
169,170,Tumor 2 (Ki67 Proliferating),Tumor
154,155,Tumor 4,Tumor
96,97,Tumor 7,Tumor
289,290,Tumor 2 (Ki67 Proliferating),Tumor
138,139,Tumor 7,Tumor
333,334,Tumor 2 (Ki67 Proliferating),Tumor
173,174,Tumor 7,Tumor
161,162,Tumor 4,Tumor
198,199,Tumor 7,Tumor
159,160,Tumor 7,Tumor
396,397,Tumor 7,Tumor
1932,1933,Tumor 7,Tumor
2000,2001,Tumor 1,Tumor
1962,1963,Tumor 7,Tumor
1904,1905,Tumor 3,Tumor
1999,2000,Tumor 7,Tumor
1957,1958,Tumor 4,Tumor
1991,1992,Tumor 7,Tumor
1995,1996,Tumor 3,Tumor
1931,1932,Tumor 7,Tumor
1926,1927,Tumor 6 / DC,Tumor
1967,1968,Tumor 7,Tumor
1401,1402,Tumor 7,Tumor
1360,1361,Tumor 7,Tumor
1432,1433,Tumor 7,Tumor
1790,1791,Tumor 7,Tumor
1618,1619,Tumor 7,Tumor
1802,1803,Tumor 2 (Ki67 Proliferating),Tumor
