,CELL_ID,CELL_TYPE,CELL_CLASS
1259,1260,Tumor 7,Tumor
4,5,Tumor 4,Tumor
77,78,Tumor 4,Tumor
18,19,Tumor 1,Tumor
10,11,Tumor 3,Tumor
345,346,Tumor 1,Tumor
475,476,Tumor 4,Tumor
859,860,Tumor 7,Tumor
214,215,Tumor 7,Tumor
33,34,Tumor 3,Tumor
23,24,Tumor 3,Tumor
14,15,Tumor 3,Tumor
17,18,Tumor 2 (Ki67 Proliferating),Tumor
85,86,Tumor 3,Tumor
281,282,Tumor 2 (Ki67 Proliferating),Tumor
367,368,Tumor 3,Tumor
359,360,Tumor 4,Tumor
380,381,Tumor 3,Tumor
1274,1275,Tumor 4,Tumor
603,604,Tumor 1,Tumor
608,609,Tumor 7,Tumor
597,598,Tumor 1,Tumor
1304,1305,Tumor 3,Tumor
844,845,Tumor 4,Tumor
1243,1244,Tumor 2 (Ki67 Proliferating),Tumor
1185,1186,Tumor 4,Tumor
1249,1250,Tumor 2 (Ki67 Proliferating),Tumor
1250,1251,Tumor 6 / DC,Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
908,909,Tumor 7,Tumor
911,912,Tumor 2 (Ki67 Proliferating),Tumor
889,890,Tumor 7,Tumor
817,818,Tumor 6 / DC,Tumor
796,797,Tumor 6 / DC,Tumor
850,851,Tumor 6 / DC,Tumor
887,888,Tumor 3,Tumor
896,897,Tumor 3,Tumor
907,908,Tumor 3,Tumor
893,894,Tumor 7,Tumor
284,285,Tumor 1,Tumor
276,277,Tumor 1,Tumor
274,275,Tumor 1,Tumor
285,286,Tumor 1,Tumor
279,280,Tumor 1,Tumor
318,319,Tumor 4,Tumor
219,220,Tumor 1,Tumor
70,71,Tumor 2 (Ki67 Proliferating),Tumor
128,129,Tumor 4,Tumor
124,125,Tumor 3,Tumor
100,101,Tumor 3,Tumor
113,114,Tumor 3,Tumor
134,135,Tumor 3,Tumor
280,281,Tumor 6 / DC,Tumor
317,318,Tumor 1,Tumor
243,244,Tumor 3,Tumor
242,243,Tumor 3,Tumor
265,266,Tumor 3,Tumor
264,265,Tumor 2 (Ki67 Proliferating),Tumor
244,245,Tumor 2 (Ki67 Proliferating),Tumor
228,229,Tumor 1,Tumor
398,399,Tumor 1,Tumor
388,389,Tumor 1,Tumor
364,365,Tumor 3,Tumor
438,439,Tumor 7,Tumor
479,480,Tumor 3,Tumor
480,481,Tumor 7,Tumor
505,506,Tumor 7,Tumor
474,475,Tumor 7,Tumor
425,426,Tumor 7,Tumor
403,404,Tumor 1,Tumor
531,532,Tumor 1,Tumor
1254,1255,Tumor 3,Tumor
1233,1234,Tumor 3,Tumor
1267,1268,Tumor 4,Tumor
1258,1259,Tumor 7,Tumor
631,632,Tumor 1,Tumor
659,660,Tumor 7,Tumor
133,134,Tumor 4,Tumor
331,332,Tumor 2 (Ki67 Proliferating),Tumor
353,354,Tumor 2 (Ki67 Proliferating),Tumor
344,345,Tumor 2 (Ki67 Proliferating),Tumor
336,337,Tumor 2 (Ki67 Proliferating),Tumor
1256,1257,Tumor 3,Tumor
1247,1248,Tumor 7,Tumor
891,892,Tumor 4,Tumor
927,928,Tumor 3,Tumor
873,874,Tumor 2 (Ki67 Proliferating),Tumor
899,900,Tumor 3,Tumor
1140,1141,Tumor 6 / DC,Tumor
1170,1171,Tumor 1,Tumor
1234,1235,Tumor 6 / DC,Tumor
1122,1123,Tumor 6 / DC,Tumor
1127,1128,Tumor 5,Tumor
1110,1111,Tumor 5,Tumor
984,985,Tumor 2 (Ki67 Proliferating),Tumor
967,968,Tumor 2 (Ki67 Proliferating),Tumor
354,355,Tumor 1,Tumor
378,379,Tumor 7,Tumor
877,878,Tumor 2 (Ki67 Proliferating),Tumor
798,799,Tumor 6 / DC,Tumor
819,820,Tumor 6 / DC,Tumor
871,872,Tumor 1,Tumor
842,843,Tumor 2 (Ki67 Proliferating),Tumor
369,370,Tumor 3,Tumor
349,350,Tumor 3,Tumor
334,335,Tumor 7,Tumor
356,357,Tumor 1,Tumor
342,343,Tumor 3,Tumor
332,333,Tumor 2 (Ki67 Proliferating),Tumor
310,311,Tumor 3,Tumor
299,300,Tumor 3,Tumor
447,448,Tumor 4,Tumor
477,478,Tumor 3,Tumor
484,485,Tumor 1,Tumor
87,88,Tumor 1,Tumor
84,85,Tumor 1,Tumor
266,267,Tumor 4,Tumor
283,284,Tumor 3,Tumor
211,212,Tumor 1,Tumor
217,218,Tumor 1,Tumor
247,248,Tumor 4,Tumor
239,240,Tumor 4,Tumor
223,224,Tumor 1,Tumor
237,238,Tumor 1,Tumor
256,257,Tumor 3,Tumor
262,263,Tumor 4,Tumor
226,227,Tumor 4,Tumor
255,256,Tumor 4,Tumor
59,60,Tumor 3,Tumor
52,53,Tumor 1,Tumor
248,249,Tumor 6 / DC,Tumor
267,268,Tumor 7,Tumor
236,237,Tumor 6 / DC,Tumor
260,261,Tumor 6 / DC,Tumor
303,304,Tumor 2 (Ki67 Proliferating),Tumor
288,289,Tumor 3,Tumor
306,307,Tumor 2 (Ki67 Proliferating),Tumor
323,324,Tumor 2 (Ki67 Proliferating),Tumor
320,321,Tumor 2 (Ki67 Proliferating),Tumor
