,CELL_ID,CELL_TYPE,CELL_CLASS
720,721,Tumor 1,Tumor
954,955,Tumor 4,Tumor
694,695,Tumor 1,Tumor
743,744,Tumor 1,Tumor
712,713,Tumor 1,Tumor
111,112,Tumor 4,Tumor
394,395,Tumor 1,Tumor
2,3,Tumor 4,Tumor
9,10,Tumor 4,Tumor
1,2,Tumor 4,Tumor
0,1,Tumor 4,Tumor
10,11,Tumor 4,Tumor
13,14,Tumor 4,Tumor
729,730,Tumor 1,Tumor
688,689,Tumor 3,Tumor
693,694,Tumor 1,Tumor
615,616,Tumor 7,Tumor
687,688,Tumor 7,Tumor
657,658,Tumor 1,Tumor
918,919,Tumor 4,Tumor
1313,1314,Tumor 1,Tumor
900,901,Tumor 1,Tumor
118,119,Tumor 4,Tumor
188,189,Tumor 4,Tumor
338,339,Tumor 1,Tumor
128,129,Tumor 1,Tumor
158,159,Tumor 2 (Ki67 Proliferating),Tumor
683,684,Tumor 2 (Ki67 Proliferating),Tumor
416,417,Tumor 1,Tumor
509,510,Tumor 4,Tumor
457,458,Tumor 1,Tumor
431,432,Tumor 3,Tumor
611,612,Tumor 1,Tumor
648,649,Tumor 2 (Ki67 Proliferating),Tumor
551,552,Tumor 1,Tumor
548,549,Tumor 2 (Ki67 Proliferating),Tumor
658,659,Tumor 4,Tumor
662,663,Tumor 7,Tumor
701,702,Tumor 3,Tumor
117,118,Tumor 7,Tumor
107,108,Tumor 4,Tumor
159,160,Tumor 3,Tumor
745,746,Tumor 4,Tumor
22,23,Tumor 2 (Ki67 Proliferating),Tumor
3,4,Tumor 4,Tumor
7,8,Tumor 1,Tumor
33,34,Tumor 2 (Ki67 Proliferating),Tumor
35,36,Tumor 4,Tumor
24,25,Tumor 2 (Ki67 Proliferating),Tumor
41,42,Tumor 7,Tumor
1573,1574,Tumor 2 (Ki67 Proliferating),Tumor
1703,1704,Tumor 1,Tumor
1719,1720,Tumor 4,Tumor
1673,1674,Tumor 2 (Ki67 Proliferating),Tumor
1560,1561,Tumor 2 (Ki67 Proliferating),Tumor
