,CELL_ID,CELL_TYPE,CELL_CLASS
6,7,Tumor 4,Tumor
2,3,Tumor 4,Tumor
4,5,Tumor 4,Tumor
142,143,Tumor 4,Tumor
177,178,Tumor 6 / DC,Tumor
195,196,Tumor 1,Tumor
167,168,Tumor 4,Tumor
8,9,Tumor 4,Tumor
2048,2049,Tumor 4,Tumor
650,651,Tumor 1,Tumor
735,736,Tumor 4,Tumor
965,966,Tumor 7,Tumor
11,12,Tumor 4,Tumor
3,4,Tumor 4,Tumor
600,601,Tumor 4,Tumor
577,578,Tumor 4,Tumor
156,157,Tumor 4,Tumor
405,406,Tumor 4,Tumor
1806,1807,Tumor 4,Tumor
1998,1999,Tumor 2 (Ki67 Proliferating),Tumor
1988,1989,Tumor 2 (Ki67 Proliferating),Tumor
1831,1832,Tumor 4,Tumor
1862,1863,Tumor 4,Tumor
336,337,Tumor 4,Tumor
395,396,Tumor 4,Tumor
656,657,Tumor 4,Tumor
2054,2055,Tumor 2 (Ki67 Proliferating),Tumor
2130,2131,Tumor 4,Tumor
2106,2107,Tumor 2 (Ki67 Proliferating),Tumor
2028,2029,Tumor 2 (Ki67 Proliferating),Tumor
2064,2065,Tumor 2 (Ki67 Proliferating),Tumor
1739,1740,Tumor 1,Tumor
1552,1553,Tumor 4,Tumor
1748,1749,Tumor 1,Tumor
1704,1705,Tumor 2 (Ki67 Proliferating),Tumor
1656,1657,Tumor 2 (Ki67 Proliferating),Tumor
1546,1547,Tumor 1,Tumor
2005,2006,Tumor 2 (Ki67 Proliferating),Tumor
432,433,Tumor 2 (Ki67 Proliferating),Tumor
399,400,Tumor 5,Tumor
210,211,Tumor 4,Tumor
276,277,Tumor 4,Tumor
602,603,Tumor 1,Tumor
623,624,Tumor 6 / DC,Tumor
599,600,Tumor 1,Tumor
629,630,Tumor 4,Tumor
785,786,Tumor 1,Tumor
773,774,Tumor 1,Tumor
879,880,Tumor 4,Tumor
1220,1221,Tumor 4,Tumor
1477,1478,Tumor 1,Tumor
1255,1256,Tumor 6 / DC,Tumor
382,383,Tumor 1,Tumor
403,404,Tumor 4,Tumor
31,32,Tumor 4,Tumor
97,98,Tumor 4,Tumor
13,14,Tumor 4,Tumor
16,17,Tumor 4,Tumor
21,22,Tumor 4,Tumor
10,11,Tumor 4,Tumor
5,6,Tumor 4,Tumor
212,213,Tumor 4,Tumor
485,486,Tumor 1,Tumor
428,429,Tumor 6 / DC,Tumor
219,220,Tumor 6 / DC,Tumor
233,234,Tumor 4,Tumor
1920,1921,Tumor 2 (Ki67 Proliferating),Tumor
1919,1920,Tumor 3,Tumor
1956,1957,Tumor 2 (Ki67 Proliferating),Tumor
1966,1967,Tumor 2 (Ki67 Proliferating),Tumor
1911,1912,Tumor 2 (Ki67 Proliferating),Tumor
1870,1871,Tumor 4,Tumor
1890,1891,Tumor 2 (Ki67 Proliferating),Tumor
1884,1885,Tumor 4,Tumor
1855,1856,Tumor 3,Tumor
1875,1876,Tumor 4,Tumor
1781,1782,Tumor 4,Tumor
