,CELL_ID,CELL_TYPE,CELL_CLASS
2071,2072,Tumor 2 (Ki67 Proliferating),Tumor
2134,2135,Tumor 4,Tumor
246,247,Tumor 4,Tumor
1361,1362,Tumor 4,Tumor
54,55,Tumor 1,Tumor
62,63,Tumor 1,Tumor
51,52,Tumor 1,Tumor
116,117,Tumor 2 (Ki67 Proliferating),Tumor
2001,2002,Tumor 3,Tumor
1433,1434,Tumor 1,Tumor
1484,1485,Tumor 2 (Ki67 Proliferating),Tumor
1535,1536,Tumor 4,Tumor
1321,1322,Tumor 4,Tumor
1284,1285,Tumor 4,Tumor
582,583,Tumor 1,Tumor
334,335,Tumor 6 / DC,Tumor
303,304,Tumor 1,Tumor
981,982,Tumor 2 (Ki67 Proliferating),Tumor
760,761,Tumor 6 / DC,Tumor
2084,2085,Tumor 7,Tumor
2004,2005,Tumor 4,Tumor
2045,2046,Tumor 7,Tumor
1680,1681,Tumor 7,Tumor
2108,2109,Tumor 2 (Ki67 Proliferating),Tumor
1937,1938,Tumor 4,Tumor
1836,1837,Tumor 3,Tumor
1987,1988,Tumor 2 (Ki67 Proliferating),Tumor
2077,2078,Tumor 6 / DC,Tumor
2036,2037,Tumor 7,Tumor
2058,2059,Tumor 7,Tumor
2017,2018,Tumor 7,Tumor
1596,1597,Tumor 4,Tumor
1954,1955,Tumor 4,Tumor
1968,1969,Tumor 2 (Ki67 Proliferating),Tumor
1983,1984,Tumor 2 (Ki67 Proliferating),Tumor
2022,2023,Tumor 2 (Ki67 Proliferating),Tumor
1977,1978,Tumor 2 (Ki67 Proliferating),Tumor
1079,1080,Tumor 5,Tumor
1246,1247,Tumor 3,Tumor
1261,1262,Tumor 7,Tumor
1374,1375,Tumor 2 (Ki67 Proliferating),Tumor
1454,1455,Tumor 6 / DC,Tumor
1510,1511,Tumor 6 / DC,Tumor
1269,1270,Tumor 1,Tumor
68,69,Tumor 4,Tumor
80,81,Tumor 4,Tumor
1734,1735,Tumor 4,Tumor
1499,1500,Tumor 4,Tumor
