,CELL_ID,CELL_TYPE,CELL_CLASS
563,564,Tumor 3,Tumor
618,619,Tumor 4,Tumor
665,666,Tumor 4,Tumor
497,498,Tumor 4,Tumor
689,690,Tumor 1,Tumor
533,534,Tumor 1,Tumor
481,482,Tumor 4,Tumor
865,866,Tumor 4,Tumor
389,390,Tumor 4,Tumor
1073,1074,Tumor 6 / DC,Tumor
443,444,Tumor 4,Tumor
422,423,Tumor 4,Tumor
432,433,Tumor 4,Tumor
1012,1013,Tumor 4,Tumor
1038,1039,Tumor 3,Tumor
984,985,Tumor 4,Tumor
995,996,Tumor 4,Tumor
1072,1073,Tumor 7,Tumor
1081,1082,Tumor 7,Tumor
1079,1080,Tumor 1,Tumor
1071,1072,Tumor 3,Tumor
1084,1085,Tumor 7,Tumor
1087,1088,Tumor 7,Tumor
1184,1185,Tumor 6 / DC,Tumor
1195,1196,Tumor 1,Tumor
1182,1183,Tumor 4,Tumor
854,855,Tumor 4,Tumor
73,74,Tumor 6 / DC,Tumor
897,898,Tumor 7,Tumor
877,878,Tumor 6 / DC,Tumor
745,746,Tumor 4,Tumor
991,992,Tumor 3,Tumor
1005,1006,Tumor 4,Tumor
252,253,Tumor 3,Tumor
831,832,Tumor 4,Tumor
889,890,Tumor 4,Tumor
907,908,Tumor 4,Tumor
713,714,Tumor 2 (Ki67 Proliferating),Tumor
588,589,Tumor 3,Tumor
1039,1040,Tumor 3,Tumor
1034,1035,Tumor 3,Tumor
1048,1049,Tumor 4,Tumor
996,997,Tumor 4,Tumor
722,723,Tumor 4,Tumor
1069,1070,Tumor 6 / DC,Tumor
72,73,Tumor 7,Tumor
83,84,Tumor 7,Tumor
140,141,Tumor 4,Tumor
63,64,Tumor 4,Tumor
75,76,Tumor 4,Tumor
52,53,Tumor 3,Tumor
28,29,Tumor 3,Tumor
1059,1060,Tumor 7,Tumor
1055,1056,Tumor 3,Tumor
1019,1020,Tumor 4,Tumor
1183,1184,Tumor 7,Tumor
1180,1181,Tumor 1,Tumor
1188,1189,Tumor 7,Tumor
1173,1174,Tumor 1,Tumor
1194,1195,Tumor 1,Tumor
1196,1197,Tumor 1,Tumor
1197,1198,Tumor 1,Tumor
1192,1193,Tumor 1,Tumor
1191,1192,Tumor 3,Tumor
1189,1190,Tumor 3,Tumor
737,738,Tumor 7,Tumor
693,694,Tumor 3,Tumor
900,901,Tumor 4,Tumor
860,861,Tumor 3,Tumor
814,815,Tumor 6 / DC,Tumor
866,867,Tumor 6 / DC,Tumor
816,817,Tumor 4,Tumor
