,CELL_ID,CELL_TYPE,CELL_CLASS
835,836,Tumor 4,Tumor
843,844,Tumor 2 (Ki67 Proliferating),Tumor
18,19,Tumor 4,Tumor
15,16,Tumor 1,Tumor
839,840,Tumor 4,Tumor
818,819,Tumor 4,Tumor
481,482,Tumor 4,Tumor
504,505,Tumor 4,Tumor
538,539,Tumor 4,Tumor
554,555,Tumor 4,Tumor
875,876,Tumor 3,Tumor
1216,1217,Tumor 4,Tumor
1207,1208,Tumor 4,Tumor
1206,1207,Tumor 4,Tumor
1210,1211,Tumor 4,Tumor
854,855,Tumor 4,Tumor
1213,1214,Tumor 4,Tumor
1199,1200,Tumor 4,Tumor
950,951,Tumor 4,Tumor
914,915,Tumor 4,Tumor
1177,1178,Tumor 4,Tumor
1211,1212,Tumor 4,Tumor
1169,1170,Tumor 3,Tumor
1162,1163,Tumor 3,Tumor
1150,1151,Tumor 7,Tumor
1031,1032,Tumor 4,Tumor
966,967,Tumor 4,Tumor
723,724,Tumor 4,Tumor
687,688,Tumor 4,Tumor
860,861,Tumor 7,Tumor
874,875,Tumor 1,Tumor
831,832,Tumor 3,Tumor
887,888,Tumor 4,Tumor
867,868,Tumor 4,Tumor
2,3,Tumor 2 (Ki67 Proliferating),Tumor
33,34,Tumor 4,Tumor
235,236,Tumor 1,Tumor
260,261,Tumor 4,Tumor
1,2,Tumor 4,Tumor
443,444,Tumor 4,Tumor
561,562,Tumor 3,Tumor
876,877,Tumor 4,Tumor
512,513,Tumor 7,Tumor
798,799,Tumor 4,Tumor
808,809,Tumor 4,Tumor
781,782,Tumor 4,Tumor
807,808,Tumor 4,Tumor
474,475,Tumor 4,Tumor
384,385,Tumor 1,Tumor
752,753,Tumor 4,Tumor
517,518,Tumor 2 (Ki67 Proliferating),Tumor
913,914,Tumor 4,Tumor
901,902,Tumor 4,Tumor
1209,1210,Tumor 4,Tumor
1051,1052,Tumor 4,Tumor
1028,1029,Tumor 4,Tumor
903,904,Tumor 4,Tumor
923,924,Tumor 4,Tumor
1041,1042,Tumor 2 (Ki67 Proliferating),Tumor
1113,1114,Tumor 4,Tumor
1000,1001,Tumor 4,Tumor
1063,1064,Tumor 4,Tumor
1152,1153,Tumor 4,Tumor
958,959,Tumor 4,Tumor
918,919,Tumor 3,Tumor
1158,1159,Tumor 1,Tumor
1188,1189,Tumor 4,Tumor
890,891,Tumor 4,Tumor
346,347,Tumor 4,Tumor
1046,1047,Tumor 7,Tumor
1002,1003,Tumor 7,Tumor
976,977,Tumor 3,Tumor
920,921,Tumor 3,Tumor
939,940,Tumor 1,Tumor
837,838,Tumor 3,Tumor
603,604,Tumor 4,Tumor
809,810,Tumor 1,Tumor
794,795,Tumor 4,Tumor
290,291,Tumor 4,Tumor
293,294,Tumor 4,Tumor
78,79,Tumor 4,Tumor
460,461,Tumor 4,Tumor
477,478,Tumor 4,Tumor
394,395,Tumor 4,Tumor
291,292,Tumor 3,Tumor
32,33,Tumor 4,Tumor
24,25,Tumor 3,Tumor
37,38,Tumor 4,Tumor
60,61,Tumor 7,Tumor
46,47,Tumor 7,Tumor
239,240,Tumor 4,Tumor
14,15,Tumor 3,Tumor
10,11,Tumor 4,Tumor
5,6,Tumor 4,Tumor
42,43,Tumor 2 (Ki67 Proliferating),Tumor
6,7,Tumor 4,Tumor
29,30,Tumor 4,Tumor
38,39,Tumor 4,Tumor
17,18,Tumor 4,Tumor
493,494,Tumor 4,Tumor
543,544,Tumor 4,Tumor
566,567,Tumor 7,Tumor
750,751,Tumor 4,Tumor
497,498,Tumor 1,Tumor
425,426,Tumor 4,Tumor
588,589,Tumor 4,Tumor
754,755,Tumor 4,Tumor
902,903,Tumor 4,Tumor
565,566,Tumor 4,Tumor
535,536,Tumor 4,Tumor
466,467,Tumor 7,Tumor
446,447,Tumor 4,Tumor
442,443,Tumor 7,Tumor
432,433,Tumor 4,Tumor
424,425,Tumor 4,Tumor
429,430,Tumor 4,Tumor
606,607,Tumor 4,Tumor
