,CELL_ID,CELL_TYPE,CELL_CLASS
1256,1257,Tumor 7,Tumor
1253,1254,Tumor 1,Tumor
1624,1625,Tumor 7,Tumor
1621,1622,Tumor 3,Tumor
33,34,Tumor 7,Tumor
1373,1374,Tumor 3,Tumor
1280,1281,Tumor 4,Tumor
1206,1207,Tumor 1,Tumor
1104,1105,Tumor 4,Tumor
1348,1349,Tumor 3,Tumor
1201,1202,Tumor 7,Tumor
1339,1340,Tumor 7,Tumor
1431,1432,Tumor 4,Tumor
992,993,Tumor 4,Tumor
964,965,Tumor 7,Tumor
1636,1637,Tumor 3,Tumor
1573,1574,Tumor 3,Tumor
1357,1358,Tumor 7,Tumor
1565,1566,Tumor 3,Tumor
1551,1552,Tumor 7,Tumor
2,3,Tumor 3,Tumor
25,26,Tumor 3,Tumor
1020,1021,Tumor 4,Tumor
1424,1425,Tumor 3,Tumor
1409,1410,Tumor 4,Tumor
1389,1390,Tumor 7,Tumor
319,320,Tumor 2 (Ki67 Proliferating),Tumor
43,44,Tumor 4,Tumor
635,636,Tumor 1,Tumor
1471,1472,Tumor 7,Tumor
1479,1480,Tumor 7,Tumor
1486,1487,Tumor 7,Tumor
1308,1309,Tumor 3,Tumor
1275,1276,Tumor 7,Tumor
1288,1289,Tumor 7,Tumor
840,841,Tumor 7,Tumor
1512,1513,Tumor 4,Tumor
1440,1441,Tumor 1,Tumor
1519,1520,Tumor 1,Tumor
1059,1060,Tumor 1,Tumor
20,21,Tumor 4,Tumor
27,28,Tumor 3,Tumor
46,47,Tumor 3,Tumor
1,2,Tumor 7,Tumor
4,5,Tumor 3,Tumor
182,183,Tumor 7,Tumor
275,276,Tumor 3,Tumor
132,133,Tumor 3,Tumor
276,277,Tumor 4,Tumor
30,31,Tumor 3,Tumor
50,51,Tumor 3,Tumor
44,45,Tumor 3,Tumor
767,768,Tumor 4,Tumor
793,794,Tumor 1,Tumor
792,793,Tumor 7,Tumor
974,975,Tumor 1,Tumor
628,629,Tumor 6 / DC,Tumor
613,614,Tumor 7,Tumor
1365,1366,Tumor 7,Tumor
1356,1357,Tumor 3,Tumor
112,113,Tumor 4,Tumor
129,130,Tumor 1,Tumor
353,354,Tumor 3,Tumor
363,364,Tumor 7,Tumor
360,361,Tumor 7,Tumor
385,386,Tumor 1,Tumor
344,345,Tumor 7,Tumor
329,330,Tumor 1,Tumor
61,62,Tumor 4,Tumor
757,758,Tumor 2 (Ki67 Proliferating),Tumor
774,775,Tumor 7,Tumor
747,748,Tumor 2 (Ki67 Proliferating),Tumor
772,773,Tumor 2 (Ki67 Proliferating),Tumor
790,791,Tumor 2 (Ki67 Proliferating),Tumor
798,799,Tumor 2 (Ki67 Proliferating),Tumor
438,439,Tumor 6 / DC,Tumor
461,462,Tumor 7,Tumor
281,282,Tumor 1,Tumor
669,670,Tumor 7,Tumor
765,766,Tumor 7,Tumor
714,715,Tumor 7,Tumor
740,741,Tumor 3,Tumor
705,706,Tumor 7,Tumor
633,634,Tumor 3,Tumor
501,502,Tumor 7,Tumor
498,499,Tumor 7,Tumor
638,639,Tumor 7,Tumor
654,655,Tumor 7,Tumor
1381,1382,Tumor 3,Tumor
1354,1355,Tumor 4,Tumor
1088,1089,Tumor 2 (Ki67 Proliferating),Tumor
1195,1196,Tumor 7,Tumor
1175,1176,Tumor 3,Tumor
1238,1239,Tumor 7,Tumor
1185,1186,Tumor 3,Tumor
1172,1173,Tumor 3,Tumor
1229,1230,Tumor 7,Tumor
1074,1075,Tumor 7,Tumor
1097,1098,Tumor 2 (Ki67 Proliferating),Tumor
1475,1476,Tumor 7,Tumor
1491,1492,Tumor 7,Tumor
1478,1479,Tumor 7,Tumor
1462,1463,Tumor 3,Tumor
1302,1303,Tumor 4,Tumor
1010,1011,Tumor 7,Tumor
829,830,Tumor 3,Tumor
293,294,Tumor 4,Tumor
313,314,Tumor 4,Tumor
662,663,Tumor 3,Tumor
661,662,Tumor 3,Tumor
327,328,Tumor 3,Tumor
356,357,Tumor 3,Tumor
379,380,Tumor 7,Tumor
369,370,Tumor 3,Tumor
299,300,Tumor 4,Tumor
318,319,Tumor 7,Tumor
339,340,Tumor 3,Tumor
1564,1565,Tumor 3,Tumor
1498,1499,Tumor 7,Tumor
1533,1534,Tumor 4,Tumor
1401,1402,Tumor 7,Tumor
1499,1500,Tumor 3,Tumor
1541,1542,Tumor 6 / DC,Tumor
1469,1470,Tumor 3,Tumor
1553,1554,Tumor 3,Tumor
1583,1584,Tumor 7,Tumor
1552,1553,Tumor 7,Tumor
1518,1519,Tumor 4,Tumor
1526,1527,Tumor 3,Tumor
1544,1545,Tumor 3,Tumor
1522,1523,Tumor 7,Tumor
1119,1120,Tumor 1,Tumor
1139,1140,Tumor 1,Tumor
1134,1135,Tumor 1,Tumor
542,543,Tumor 3,Tumor
520,521,Tumor 3,Tumor
351,352,Tumor 3,Tumor
29,30,Tumor 4,Tumor
55,56,Tumor 3,Tumor
16,17,Tumor 4,Tumor
9,10,Tumor 3,Tumor
377,378,Tumor 7,Tumor
183,184,Tumor 7,Tumor
223,224,Tumor 6 / DC,Tumor
217,218,Tumor 7,Tumor
239,240,Tumor 7,Tumor
203,204,Tumor 7,Tumor
198,199,Tumor 7,Tumor
568,569,Tumor 7,Tumor
560,561,Tumor 7,Tumor
538,539,Tumor 7,Tumor
514,515,Tumor 7,Tumor
567,568,Tumor 7,Tumor
558,559,Tumor 2 (Ki67 Proliferating),Tumor
536,537,Tumor 7,Tumor
255,256,Tumor 6 / DC,Tumor
277,278,Tumor 4,Tumor
111,112,Tumor 3,Tumor
73,74,Tumor 4,Tumor
58,59,Tumor 3,Tumor
94,95,Tumor 4,Tumor
92,93,Tumor 3,Tumor
