,CELL_ID,CELL_TYPE,CELL_CLASS
1026,1027,Tumor 1,Tumor
953,954,Tumor 1,Tumor
439,440,Tumor 1,Tumor
463,464,Tumor 1,Tumor
2031,2032,Tumor 4,Tumor
997,998,Tumor 7,Tumor
943,944,Tumor 1,Tumor
987,988,Tumor 6 / DC,Tumor
962,963,Tumor 4,Tumor
516,517,Tumor 1,Tumor
506,507,Tumor 4,Tumor
178,179,Tumor 1,Tumor
1080,1081,Tumor 2 (Ki67 Proliferating),Tumor
1058,1059,Tumor 7,Tumor
568,569,Tumor 1,Tumor
651,652,Tumor 4,Tumor
714,715,Tumor 2 (Ki67 Proliferating),Tumor
773,774,Tumor 1,Tumor
727,728,Tumor 3,Tumor
641,642,Tumor 1,Tumor
660,661,Tumor 1,Tumor
1390,1391,Tumor 2 (Ki67 Proliferating),Tumor
1368,1369,Tumor 4,Tumor
1294,1295,Tumor 2 (Ki67 Proliferating),Tumor
1650,1651,Tumor 1,Tumor
1062,1063,Tumor 4,Tumor
1315,1316,Tumor 4,Tumor
1037,1038,Tumor 4,Tumor
1101,1102,Tumor 2 (Ki67 Proliferating),Tumor
1668,1669,Tumor 2 (Ki67 Proliferating),Tumor
1678,1679,Tumor 4,Tumor
1402,1403,Tumor 6 / DC,Tumor
1360,1361,Tumor 4,Tumor
1384,1385,Tumor 6 / DC,Tumor
1654,1655,Tumor 3,Tumor
1671,1672,Tumor 6 / DC,Tumor
1633,1634,Tumor 4,Tumor
1795,1796,Tumor 2 (Ki67 Proliferating),Tumor
1908,1909,Tumor 3,Tumor
1825,1826,Tumor 4,Tumor
1612,1613,Tumor 7,Tumor
1818,1819,Tumor 4,Tumor
1767,1768,Tumor 2 (Ki67 Proliferating),Tumor
1574,1575,Tumor 7,Tumor
1551,1552,Tumor 3,Tumor
408,409,Tumor 1,Tumor
229,230,Tumor 1,Tumor
260,261,Tumor 3,Tumor
243,244,Tumor 4,Tumor
364,365,Tumor 4,Tumor
166,167,Tumor 1,Tumor
209,210,Tumor 1,Tumor
154,155,Tumor 1,Tumor
90,91,Tumor 3,Tumor
114,115,Tumor 3,Tumor
1129,1130,Tumor 4,Tumor
1131,1132,Tumor 4,Tumor
1566,1567,Tumor 3,Tumor
1579,1580,Tumor 2 (Ki67 Proliferating),Tumor
1568,1569,Tumor 2 (Ki67 Proliferating),Tumor
1246,1247,Tumor 6 / DC,Tumor
1211,1212,Tumor 4,Tumor
960,961,Tumor 6 / DC,Tumor
1447,1448,Tumor 2 (Ki67 Proliferating),Tumor
1419,1420,Tumor 3,Tumor
1004,1005,Tumor 7,Tumor
988,989,Tumor 7,Tumor
1316,1317,Tumor 2 (Ki67 Proliferating),Tumor
1262,1263,Tumor 2 (Ki67 Proliferating),Tumor
1257,1258,Tumor 7,Tumor
1239,1240,Tumor 2 (Ki67 Proliferating),Tumor
930,931,Tumor 7,Tumor
905,906,Tumor 7,Tumor
1067,1068,Tumor 2 (Ki67 Proliferating),Tumor
1034,1035,Tumor 3,Tumor
1597,1598,Tumor 7,Tumor
1318,1319,Tumor 2 (Ki67 Proliferating),Tumor
1252,1253,Tumor 4,Tumor
1319,1320,Tumor 4,Tumor
1373,1374,Tumor 4,Tumor
1482,1483,Tumor 1,Tumor
1071,1072,Tumor 1,Tumor
563,564,Tumor 1,Tumor
1259,1260,Tumor 2 (Ki67 Proliferating),Tumor
1279,1280,Tumor 2 (Ki67 Proliferating),Tumor
1286,1287,Tumor 2 (Ki67 Proliferating),Tumor
1098,1099,Tumor 1,Tumor
1220,1221,Tumor 2 (Ki67 Proliferating),Tumor
1116,1117,Tumor 4,Tumor
1057,1058,Tumor 2 (Ki67 Proliferating),Tumor
1036,1037,Tumor 2 (Ki67 Proliferating),Tumor
1003,1004,Tumor 2 (Ki67 Proliferating),Tumor
996,997,Tumor 4,Tumor
1015,1016,Tumor 4,Tumor
1063,1064,Tumor 7,Tumor
1006,1007,Tumor 1,Tumor
942,943,Tumor 2 (Ki67 Proliferating),Tumor
965,966,Tumor 3,Tumor
1727,1728,Tumor 2 (Ki67 Proliferating),Tumor
1766,1767,Tumor 2 (Ki67 Proliferating),Tumor
1753,1754,Tumor 4,Tumor
1773,1774,Tumor 2 (Ki67 Proliferating),Tumor
1735,1736,Tumor 4,Tumor
1798,1799,Tumor 4,Tumor
1793,1794,Tumor 1,Tumor
1442,1443,Tumor 6 / DC,Tumor
1596,1597,Tumor 6 / DC,Tumor
1572,1573,Tumor 6 / DC,Tumor
1422,1423,Tumor 6 / DC,Tumor
1622,1623,Tumor 3,Tumor
1701,1702,Tumor 3,Tumor
1686,1687,Tumor 4,Tumor
1744,1745,Tumor 3,Tumor
1730,1731,Tumor 6 / DC,Tumor
1710,1711,Tumor 6 / DC,Tumor
1716,1717,Tumor 6 / DC,Tumor
1759,1760,Tumor 4,Tumor
1649,1650,Tumor 3,Tumor
1627,1628,Tumor 6 / DC,Tumor
1626,1627,Tumor 3,Tumor
1672,1673,Tumor 4,Tumor
1640,1641,Tumor 1,Tumor
1569,1570,Tumor 3,Tumor
1859,1860,Tumor 2 (Ki67 Proliferating),Tumor
1813,1814,Tumor 4,Tumor
1788,1789,Tumor 1,Tumor
1854,1855,Tumor 2 (Ki67 Proliferating),Tumor
1848,1849,Tumor 2 (Ki67 Proliferating),Tumor
1897,1898,Tumor 3,Tumor
1863,1864,Tumor 4,Tumor
1272,1273,Tumor 4,Tumor
1396,1397,Tumor 4,Tumor
1504,1505,Tumor 7,Tumor
1539,1540,Tumor 7,Tumor
1495,1496,Tumor 7,Tumor
1467,1468,Tumor 7,Tumor
1470,1471,Tumor 7,Tumor
1456,1457,Tumor 7,Tumor
1423,1424,Tumor 2 (Ki67 Proliferating),Tumor
1445,1446,Tumor 7,Tumor
1717,1718,Tumor 7,Tumor
1673,1674,Tumor 7,Tumor
1537,1538,Tumor 7,Tumor
1500,1501,Tumor 7,Tumor
1542,1543,Tumor 7,Tumor
1722,1723,Tumor 2 (Ki67 Proliferating),Tumor
1711,1712,Tumor 7,Tumor
1610,1611,Tumor 7,Tumor
1587,1588,Tumor 7,Tumor
1600,1601,Tumor 6 / DC,Tumor
1634,1635,Tumor 4,Tumor
465,466,Tumor 1,Tumor
482,483,Tumor 1,Tumor
290,291,Tumor 4,Tumor
283,284,Tumor 1,Tumor
297,298,Tumor 4,Tumor
310,311,Tumor 4,Tumor
306,307,Tumor 2 (Ki67 Proliferating),Tumor
282,283,Tumor 2 (Ki67 Proliferating),Tumor
187,188,Tumor 2 (Ki67 Proliferating),Tumor
232,233,Tumor 1,Tumor
221,222,Tumor 7,Tumor
201,202,Tumor 2 (Ki67 Proliferating),Tumor
538,539,Tumor 4,Tumor
1032,1033,Tumor 4,Tumor
1171,1172,Tumor 2 (Ki67 Proliferating),Tumor
1074,1075,Tumor 4,Tumor
1213,1214,Tumor 4,Tumor
1044,1045,Tumor 2 (Ki67 Proliferating),Tumor
1002,1003,Tumor 2 (Ki67 Proliferating),Tumor
1684,1685,Tumor 6 / DC,Tumor
1658,1659,Tumor 7,Tumor
1800,1801,Tumor 4,Tumor
1697,1698,Tumor 7,Tumor
1646,1647,Tumor 3,Tumor
1486,1487,Tumor 2 (Ki67 Proliferating),Tumor
1521,1522,Tumor 3,Tumor
1785,1786,Tumor 2 (Ki67 Proliferating),Tumor
1771,1772,Tumor 4,Tumor
1799,1800,Tumor 3,Tumor
1434,1435,Tumor 2 (Ki67 Proliferating),Tumor
1463,1464,Tumor 2 (Ki67 Proliferating),Tumor
1346,1347,Tumor 2 (Ki67 Proliferating),Tumor
1289,1290,Tumor 2 (Ki67 Proliferating),Tumor
1321,1322,Tumor 4,Tumor
1464,1465,Tumor 2 (Ki67 Proliferating),Tumor
206,207,Tumor 4,Tumor
1197,1198,Tumor 4,Tumor
1181,1182,Tumor 4,Tumor
1156,1157,Tumor 2 (Ki67 Proliferating),Tumor
1199,1200,Tumor 1,Tumor
1167,1168,Tumor 2 (Ki67 Proliferating),Tumor
811,812,Tumor 4,Tumor
691,692,Tumor 2 (Ki67 Proliferating),Tumor
775,776,Tumor 3,Tumor
817,818,Tumor 4,Tumor
1154,1155,Tumor 6 / DC,Tumor
1352,1353,Tumor 4,Tumor
1151,1152,Tumor 6 / DC,Tumor
1264,1265,Tumor 6 / DC,Tumor
1341,1342,Tumor 6 / DC,Tumor
1479,1480,Tumor 6 / DC,Tumor
1290,1291,Tumor 3,Tumor
944,945,Tumor 2 (Ki67 Proliferating),Tumor
912,913,Tumor 1,Tumor
744,745,Tumor 7,Tumor
752,753,Tumor 7,Tumor
1515,1516,Tumor 4,Tumor
1120,1121,Tumor 7,Tumor
1107,1108,Tumor 7,Tumor
983,984,Tumor 2 (Ki67 Proliferating),Tumor
998,999,Tumor 4,Tumor
1371,1372,Tumor 7,Tumor
1317,1318,Tumor 3,Tumor
926,927,Tumor 2 (Ki67 Proliferating),Tumor
