,CELL_ID,CELL_TYPE,CELL_CLASS
1526,1527,Tumor 2 (Ki67 Proliferating),Tumor
1529,1530,Tumor 3,Tumor
1489,1490,Tumor 7,Tumor
1447,1448,Tumor 6 / DC,Tumor
1481,1482,Tumor 1,Tumor
237,238,Tumor 3,Tumor
356,357,Tumor 2 (Ki67 Proliferating),Tumor
355,356,Tumor 3,Tumor
1476,1477,Tumor 2 (Ki67 Proliferating),Tumor
1507,1508,Tumor 1,Tumor
981,982,Tumor 1,Tumor
1107,1108,Tumor 1,Tumor
383,384,Tumor 3,Tumor
392,393,Tumor 3,Tumor
338,339,Tumor 1,Tumor
368,369,Tumor 2 (Ki67 Proliferating),Tumor
715,716,Tumor 1,Tumor
347,348,Tumor 1,Tumor
550,551,Tumor 2 (Ki67 Proliferating),Tumor
306,307,Tumor 4,Tumor
541,542,Tumor 3,Tumor
1392,1393,Tumor 3,Tumor
1457,1458,Tumor 2 (Ki67 Proliferating),Tumor
1387,1388,Tumor 1,Tumor
1433,1434,Tumor 7,Tumor
1486,1487,Tumor 2 (Ki67 Proliferating),Tumor
425,426,Tumor 2 (Ki67 Proliferating),Tumor
380,381,Tumor 7,Tumor
402,403,Tumor 7,Tumor
278,279,Tumor 1,Tumor
1022,1023,Tumor 1,Tumor
1086,1087,Tumor 7,Tumor
273,274,Tumor 3,Tumor
307,308,Tumor 3,Tumor
288,289,Tumor 1,Tumor
281,282,Tumor 3,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
34,35,Tumor 4,Tumor
177,178,Tumor 3,Tumor
694,695,Tumor 1,Tumor
684,685,Tumor 2 (Ki67 Proliferating),Tumor
686,687,Tumor 7,Tumor
399,400,Tumor 4,Tumor
315,316,Tumor 3,Tumor
440,441,Tumor 3,Tumor
1484,1485,Tumor 1,Tumor
1446,1447,Tumor 6 / DC,Tumor
1483,1484,Tumor 7,Tumor
1514,1515,Tumor 2 (Ki67 Proliferating),Tumor
645,646,Tumor 2 (Ki67 Proliferating),Tumor
799,800,Tumor 3,Tumor
960,961,Tumor 1,Tumor
855,856,Tumor 1,Tumor
321,322,Tumor 4,Tumor
285,286,Tumor 4,Tumor
521,522,Tumor 2 (Ki67 Proliferating),Tumor
454,455,Tumor 3,Tumor
578,579,Tumor 1,Tumor
610,611,Tumor 7,Tumor
586,587,Tumor 3,Tumor
1337,1338,Tumor 7,Tumor
1369,1370,Tumor 3,Tumor
1405,1406,Tumor 7,Tumor
1440,1441,Tumor 2 (Ki67 Proliferating),Tumor
1427,1428,Tumor 3,Tumor
1498,1499,Tumor 2 (Ki67 Proliferating),Tumor
1407,1408,Tumor 1,Tumor
1417,1418,Tumor 1,Tumor
1414,1415,Tumor 3,Tumor
744,745,Tumor 7,Tumor
990,991,Tumor 3,Tumor
1338,1339,Tumor 2 (Ki67 Proliferating),Tumor
511,512,Tumor 2 (Ki67 Proliferating),Tumor
496,497,Tumor 2 (Ki67 Proliferating),Tumor
522,523,Tumor 2 (Ki67 Proliferating),Tumor
533,534,Tumor 2 (Ki67 Proliferating),Tumor
498,499,Tumor 3,Tumor
466,467,Tumor 3,Tumor
531,532,Tumor 3,Tumor
569,570,Tumor 7,Tumor
530,531,Tumor 7,Tumor
213,214,Tumor 1,Tumor
275,276,Tumor 1,Tumor
280,281,Tumor 6 / DC,Tumor
