,CELL_ID,CELL_TYPE,CELL_CLASS
790,791,Tumor 7,Tumor
777,778,Tumor 4,Tumor
24,25,Tumor 1,Tumor
61,62,Tumor 1,Tumor
1931,1932,Tumor 7,Tumor
21,22,Tumor 4,Tumor
1763,1764,Tumor 1,Tumor
1802,1803,Tumor 7,Tumor
1121,1122,Tumor 2 (Ki67 Proliferating),Tumor
1029,1030,Tumor 1,Tumor
1014,1015,Tumor 4,Tumor
990,991,Tumor 1,Tumor
994,995,Tumor 1,Tumor
616,617,Tumor 7,Tumor
608,609,Tumor 1,Tumor
651,652,Tumor 7,Tumor
736,737,Tumor 7,Tumor
765,766,Tumor 1,Tumor
759,760,Tumor 3,Tumor
997,998,Tumor 1,Tumor
827,828,Tumor 1,Tumor
618,619,Tumor 4,Tumor
610,611,Tumor 4,Tumor
62,63,Tumor 2 (Ki67 Proliferating),Tumor
1875,1876,Tumor 3,Tumor
1952,1953,Tumor 7,Tumor
860,861,Tumor 1,Tumor
760,761,Tumor 1,Tumor
856,857,Tumor 1,Tumor
1022,1023,Tumor 3,Tumor
1446,1447,Tumor 1,Tumor
1316,1317,Tumor 1,Tumor
1795,1796,Tumor 4,Tumor
1843,1844,Tumor 2 (Ki67 Proliferating),Tumor
1852,1853,Tumor 7,Tumor
1898,1899,Tumor 4,Tumor
1902,1903,Tumor 7,Tumor
1877,1878,Tumor 4,Tumor
1772,1773,Tumor 3,Tumor
1343,1344,Tumor 1,Tumor
1678,1679,Tumor 1,Tumor
818,819,Tumor 4,Tumor
598,599,Tumor 7,Tumor
590,591,Tumor 1,Tumor
815,816,Tumor 4,Tumor
943,944,Tumor 4,Tumor
963,964,Tumor 4,Tumor
842,843,Tumor 3,Tumor
969,970,Tumor 2 (Ki67 Proliferating),Tumor
619,620,Tumor 4,Tumor
678,679,Tumor 3,Tumor
732,733,Tumor 6 / DC,Tumor
836,837,Tumor 7,Tumor
735,736,Tumor 1,Tumor
658,659,Tumor 3,Tumor
89,90,Tumor 1,Tumor
148,149,Tumor 3,Tumor
93,94,Tumor 2 (Ki67 Proliferating),Tumor
1641,1642,Tumor 1,Tumor
1362,1363,Tumor 1,Tumor
1425,1426,Tumor 3,Tumor
1398,1399,Tumor 1,Tumor
1822,1823,Tumor 2 (Ki67 Proliferating),Tumor
1835,1836,Tumor 7,Tumor
1000,1001,Tumor 3,Tumor
973,974,Tumor 4,Tumor
954,955,Tumor 4,Tumor
937,938,Tumor 3,Tumor
972,973,Tumor 4,Tumor
1892,1893,Tumor 3,Tumor
1085,1086,Tumor 3,Tumor
1041,1042,Tumor 3,Tumor
1235,1236,Tumor 2 (Ki67 Proliferating),Tumor
1203,1204,Tumor 3,Tumor
893,894,Tumor 4,Tumor
908,909,Tumor 3,Tumor
863,864,Tumor 3,Tumor
1396,1397,Tumor 7,Tumor
1408,1409,Tumor 1,Tumor
1329,1330,Tumor 7,Tumor
1363,1364,Tumor 7,Tumor
1225,1226,Tumor 7,Tumor
1228,1229,Tumor 7,Tumor
1281,1282,Tumor 2 (Ki67 Proliferating),Tumor
1266,1267,Tumor 3,Tumor
1990,1991,Tumor 7,Tumor
2012,2013,Tumor 1,Tumor
1703,1704,Tumor 4,Tumor
1768,1769,Tumor 1,Tumor
1745,1746,Tumor 7,Tumor
1722,1723,Tumor 7,Tumor
1715,1716,Tumor 1,Tumor
1680,1681,Tumor 7,Tumor
1077,1078,Tumor 1,Tumor
1096,1097,Tumor 1,Tumor
1062,1063,Tumor 1,Tumor
1026,1027,Tumor 1,Tumor
556,557,Tumor 1,Tumor
565,566,Tumor 1,Tumor
977,978,Tumor 4,Tumor
855,856,Tumor 7,Tumor
873,874,Tumor 1,Tumor
1063,1064,Tumor 3,Tumor
950,951,Tumor 7,Tumor
906,907,Tumor 3,Tumor
1122,1123,Tumor 3,Tumor
1015,1016,Tumor 7,Tumor
859,860,Tumor 1,Tumor
1234,1235,Tumor 3,Tumor
630,631,Tumor 4,Tumor
962,963,Tumor 3,Tumor
789,790,Tumor 3,Tumor
810,811,Tumor 2 (Ki67 Proliferating),Tumor
763,764,Tumor 3,Tumor
816,817,Tumor 6 / DC,Tumor
742,743,Tumor 4,Tumor
706,707,Tumor 7,Tumor
703,704,Tumor 2 (Ki67 Proliferating),Tumor
574,575,Tumor 4,Tumor
525,526,Tumor 4,Tumor
559,560,Tumor 3,Tumor
431,432,Tumor 3,Tumor
637,638,Tumor 2 (Ki67 Proliferating),Tumor
712,713,Tumor 1,Tumor
452,453,Tumor 3,Tumor
691,692,Tumor 4,Tumor
470,471,Tumor 4,Tumor
490,491,Tumor 4,Tumor
455,456,Tumor 3,Tumor
433,434,Tumor 4,Tumor
443,444,Tumor 4,Tumor
400,401,Tumor 4,Tumor
466,467,Tumor 4,Tumor
537,538,Tumor 3,Tumor
471,472,Tumor 4,Tumor
535,536,Tumor 3,Tumor
513,514,Tumor 3,Tumor
567,568,Tumor 2 (Ki67 Proliferating),Tumor
149,150,Tumor 1,Tumor
183,184,Tumor 7,Tumor
160,161,Tumor 7,Tumor
129,130,Tumor 7,Tumor
399,400,Tumor 3,Tumor
1368,1369,Tumor 1,Tumor
1733,1734,Tumor 7,Tumor
1773,1774,Tumor 3,Tumor
927,928,Tumor 2 (Ki67 Proliferating),Tumor
955,956,Tumor 2 (Ki67 Proliferating),Tumor
919,920,Tumor 3,Tumor
783,784,Tumor 4,Tumor
1145,1146,Tumor 4,Tumor
1031,1032,Tumor 4,Tumor
1126,1127,Tumor 3,Tumor
1114,1115,Tumor 4,Tumor
1108,1109,Tumor 2 (Ki67 Proliferating),Tumor
1160,1161,Tumor 7,Tumor
1351,1352,Tumor 3,Tumor
1382,1383,Tumor 3,Tumor
1387,1388,Tumor 3,Tumor
1207,1208,Tumor 3,Tumor
1011,1012,Tumor 2 (Ki67 Proliferating),Tumor
1036,1037,Tumor 3,Tumor
1047,1048,Tumor 3,Tumor
992,993,Tumor 3,Tumor
