,CELL_ID,CELL_TYPE,CELL_CLASS
369,370,Tumor 4,Tumor
494,495,Tumor 7,Tumor
266,267,Tumor 7,Tumor
303,304,Tumor 3,Tumor
323,324,Tumor 6 / DC,Tumor
477,478,Tumor 7,Tumor
672,673,Tumor 7,Tumor
1454,1455,Tumor 1,Tumor
1388,1389,Tumor 7,Tumor
1798,1799,Tumor 3,Tumor
1800,1801,Tumor 3,Tumor
515,516,Tumor 7,Tumor
460,461,Tumor 7,Tumor
427,428,Tumor 7,Tumor
396,397,Tumor 7,Tumor
488,489,Tumor 1,Tumor
706,707,Tumor 1,Tumor
1389,1390,Tumor 3,Tumor
1371,1372,Tumor 7,Tumor
1642,1643,Tumor 2 (Ki67 Proliferating),Tumor
1545,1546,Tumor 3,Tumor
1565,1566,Tumor 2 (Ki67 Proliferating),Tumor
565,566,Tumor 7,Tumor
531,532,Tumor 7,Tumor
547,548,Tumor 7,Tumor
602,603,Tumor 7,Tumor
554,555,Tumor 7,Tumor
445,446,Tumor 7,Tumor
421,422,Tumor 7,Tumor
476,477,Tumor 7,Tumor
787,788,Tumor 6 / DC,Tumor
1375,1376,Tumor 7,Tumor
768,769,Tumor 7,Tumor
949,950,Tumor 7,Tumor
778,779,Tumor 7,Tumor
1718,1719,Tumor 7,Tumor
1467,1468,Tumor 7,Tumor
1400,1401,Tumor 7,Tumor
349,350,Tumor 7,Tumor
404,405,Tumor 1,Tumor
372,373,Tumor 7,Tumor
338,339,Tumor 7,Tumor
340,341,Tumor 7,Tumor
271,272,Tumor 7,Tumor
294,295,Tumor 7,Tumor
233,234,Tumor 7,Tumor
175,176,Tumor 3,Tumor
1012,1013,Tumor 2 (Ki67 Proliferating),Tumor
1019,1020,Tumor 3,Tumor
304,305,Tumor 6 / DC,Tumor
982,983,Tumor 7,Tumor
1682,1683,Tumor 4,Tumor
1616,1617,Tumor 4,Tumor
1789,1790,Tumor 4,Tumor
1738,1739,Tumor 4,Tumor
1815,1816,Tumor 4,Tumor
772,773,Tumor 3,Tumor
743,744,Tumor 2 (Ki67 Proliferating),Tumor
785,786,Tumor 3,Tumor
1217,1218,Tumor 3,Tumor
1296,1297,Tumor 2 (Ki67 Proliferating),Tumor
1298,1299,Tumor 2 (Ki67 Proliferating),Tumor
1741,1742,Tumor 7,Tumor
1808,1809,Tumor 3,Tumor
1677,1678,Tumor 2 (Ki67 Proliferating),Tumor
454,455,Tumor 3,Tumor
432,433,Tumor 3,Tumor
866,867,Tumor 7,Tumor
867,868,Tumor 7,Tumor
822,823,Tumor 7,Tumor
803,804,Tumor 7,Tumor
819,820,Tumor 3,Tumor
997,998,Tumor 7,Tumor
1028,1029,Tumor 7,Tumor
715,716,Tumor 7,Tumor
765,766,Tumor 7,Tumor
745,746,Tumor 7,Tumor
749,750,Tumor 3,Tumor
698,699,Tumor 7,Tumor
1409,1410,Tumor 4,Tumor
1085,1086,Tumor 4,Tumor
804,805,Tumor 3,Tumor
742,743,Tumor 7,Tumor
728,729,Tumor 3,Tumor
718,719,Tumor 2 (Ki67 Proliferating),Tumor
966,967,Tumor 3,Tumor
889,890,Tumor 2 (Ki67 Proliferating),Tumor
914,915,Tumor 3,Tumor
732,733,Tumor 7,Tumor
290,291,Tumor 7,Tumor
270,271,Tumor 7,Tumor
309,310,Tumor 7,Tumor
330,331,Tumor 7,Tumor
101,102,Tumor 1,Tumor
113,114,Tumor 4,Tumor
54,55,Tumor 4,Tumor
94,95,Tumor 4,Tumor
33,34,Tumor 4,Tumor
255,256,Tumor 4,Tumor
91,92,Tumor 4,Tumor
116,117,Tumor 4,Tumor
96,97,Tumor 3,Tumor
120,121,Tumor 4,Tumor
150,151,Tumor 2 (Ki67 Proliferating),Tumor
159,160,Tumor 3,Tumor
457,458,Tumor 2 (Ki67 Proliferating),Tumor
407,408,Tumor 3,Tumor
1038,1039,Tumor 1,Tumor
1439,1440,Tumor 4,Tumor
1398,1399,Tumor 4,Tumor
1284,1285,Tumor 4,Tumor
405,406,Tumor 4,Tumor
397,398,Tumor 4,Tumor
389,390,Tumor 4,Tumor
342,343,Tumor 1,Tumor
450,451,Tumor 4,Tumor
433,434,Tumor 2 (Ki67 Proliferating),Tumor
398,399,Tumor 7,Tumor
950,951,Tumor 3,Tumor
990,991,Tumor 3,Tumor
977,978,Tumor 6 / DC,Tumor
945,946,Tumor 3,Tumor
882,883,Tumor 2 (Ki67 Proliferating),Tumor
831,832,Tumor 4,Tumor
907,908,Tumor 1,Tumor
848,849,Tumor 2 (Ki67 Proliferating),Tumor
716,717,Tumor 4,Tumor
725,726,Tumor 4,Tumor
654,655,Tumor 4,Tumor
590,591,Tumor 4,Tumor
541,542,Tumor 4,Tumor
1812,1813,Tumor 4,Tumor
1520,1521,Tumor 4,Tumor
1462,1463,Tumor 2 (Ki67 Proliferating),Tumor
1576,1577,Tumor 2 (Ki67 Proliferating),Tumor
1614,1615,Tumor 2 (Ki67 Proliferating),Tumor
1571,1572,Tumor 2 (Ki67 Proliferating),Tumor
1597,1598,Tumor 2 (Ki67 Proliferating),Tumor
1538,1539,Tumor 3,Tumor
1792,1793,Tumor 4,Tumor
1567,1568,Tumor 4,Tumor
1766,1767,Tumor 4,Tumor
1714,1715,Tumor 4,Tumor
1647,1648,Tumor 3,Tumor
1622,1623,Tumor 2 (Ki67 Proliferating),Tumor
