,CELL_ID,CELL_TYPE,CELL_CLASS
0,1,Tumor 4,Tumor
1051,1052,Tumor 3,Tumor
15,16,Tumor 2 (Ki67 Proliferating),Tumor
9,10,Tumor 6 / DC,Tumor
6,7,Tumor 2 (Ki67 Proliferating),Tumor
22,23,Tumor 4,Tumor
173,174,Tumor 4,Tumor
143,144,Tumor 4,Tumor
155,156,Tumor 7,Tumor
121,122,Tumor 3,Tumor
105,106,Tumor 4,Tumor
183,184,Tumor 1,Tumor
707,708,Tumor 1,Tumor
201,202,Tumor 1,Tumor
111,112,Tumor 4,Tumor
107,108,Tumor 1,Tumor
90,91,Tumor 1,Tumor
279,280,Tumor 3,Tumor
680,681,Tumor 3,Tumor
656,657,Tumor 4,Tumor
1074,1075,Tumor 7,Tumor
965,966,Tumor 4,Tumor
903,904,Tumor 3,Tumor
986,987,Tumor 4,Tumor
940,941,Tumor 4,Tumor
1122,1123,Tumor 3,Tumor
1103,1104,Tumor 3,Tumor
1391,1392,Tumor 7,Tumor
1352,1353,Tumor 3,Tumor
2343,2344,Tumor 3,Tumor
31,32,Tumor 4,Tumor
16,17,Tumor 6 / DC,Tumor
19,20,Tumor 2 (Ki67 Proliferating),Tumor
26,27,Tumor 4,Tumor
54,55,Tumor 6 / DC,Tumor
84,85,Tumor 3,Tumor
122,123,Tumor 6 / DC,Tumor
52,53,Tumor 3,Tumor
687,688,Tumor 6 / DC,Tumor
547,548,Tumor 1,Tumor
524,525,Tumor 1,Tumor
558,559,Tumor 1,Tumor
730,731,Tumor 4,Tumor
1136,1137,Tumor 7,Tumor
95,96,Tumor 3,Tumor
222,223,Tumor 7,Tumor
191,192,Tumor 1,Tumor
180,181,Tumor 7,Tumor
160,161,Tumor 7,Tumor
137,138,Tumor 7,Tumor
211,212,Tumor 7,Tumor
856,857,Tumor 3,Tumor
927,928,Tumor 1,Tumor
1008,1009,Tumor 1,Tumor
862,863,Tumor 3,Tumor
1077,1078,Tumor 7,Tumor
229,230,Tumor 4,Tumor
236,237,Tumor 3,Tumor
197,198,Tumor 3,Tumor
818,819,Tumor 3,Tumor
803,804,Tumor 7,Tumor
755,756,Tumor 3,Tumor
497,498,Tumor 1,Tumor
323,324,Tumor 4,Tumor
311,312,Tumor 4,Tumor
364,365,Tumor 4,Tumor
1524,1525,Tumor 4,Tumor
1834,1835,Tumor 7,Tumor
932,933,Tumor 4,Tumor
494,495,Tumor 3,Tumor
696,697,Tumor 3,Tumor
798,799,Tumor 4,Tumor
588,589,Tumor 7,Tumor
500,501,Tumor 3,Tumor
504,505,Tumor 3,Tumor
482,483,Tumor 3,Tumor
531,532,Tumor 3,Tumor
486,487,Tumor 3,Tumor
738,739,Tumor 3,Tumor
2384,2385,Tumor 3,Tumor
1458,1459,Tumor 3,Tumor
1027,1028,Tumor 3,Tumor
1056,1057,Tumor 3,Tumor
1406,1407,Tumor 3,Tumor
1485,1486,Tumor 4,Tumor
1442,1443,Tumor 7,Tumor
1513,1514,Tumor 4,Tumor
1303,1304,Tumor 4,Tumor
1399,1400,Tumor 6 / DC,Tumor
1355,1356,Tumor 4,Tumor
1156,1157,Tumor 3,Tumor
1507,1508,Tumor 1,Tumor
2286,2287,Tumor 4,Tumor
1950,1951,Tumor 3,Tumor
2376,2377,Tumor 2 (Ki67 Proliferating),Tumor
2405,2406,Tumor 1,Tumor
2006,2007,Tumor 6 / DC,Tumor
422,423,Tumor 3,Tumor
67,68,Tumor 4,Tumor
92,93,Tumor 7,Tumor
86,87,Tumor 4,Tumor
61,62,Tumor 3,Tumor
55,56,Tumor 4,Tumor
97,98,Tumor 4,Tumor
115,116,Tumor 6 / DC,Tumor
77,78,Tumor 4,Tumor
157,158,Tumor 6 / DC,Tumor
98,99,Tumor 1,Tumor
99,100,Tumor 3,Tumor
138,139,Tumor 1,Tumor
120,121,Tumor 6 / DC,Tumor
135,136,Tumor 6 / DC,Tumor
117,118,Tumor 6 / DC,Tumor
104,105,Tumor 6 / DC,Tumor
