,CELL_ID,CELL_TYPE,CELL_CLASS
76,77,Tumor 4,Tumor
45,46,Tumor 4,Tumor
1877,1878,Tumor 1,Tumor
1671,1672,Tumor 4,Tumor
1872,1873,Tumor 4,Tumor
1576,1577,Tumor 7,Tumor
1485,1486,Tumor 7,Tumor
1883,1884,Tumor 4,Tumor
1945,1946,Tumor 6 / DC,Tumor
1912,1913,Tumor 3,Tumor
1950,1951,Tumor 4,Tumor
1956,1957,Tumor 3,Tumor
1949,1950,Tumor 6 / DC,Tumor
1553,1554,Tumor 1,Tumor
1463,1464,Tumor 7,Tumor
1455,1456,Tumor 7,Tumor
1818,1819,Tumor 7,Tumor
1579,1580,Tumor 4,Tumor
1750,1751,Tumor 7,Tumor
1957,1958,Tumor 4,Tumor
1960,1961,Tumor 4,Tumor
1964,1965,Tumor 4,Tumor
1616,1617,Tumor 7,Tumor
1583,1584,Tumor 7,Tumor
1922,1923,Tumor 1,Tumor
1604,1605,Tumor 7,Tumor
1586,1587,Tumor 7,Tumor
1962,1963,Tumor 4,Tumor
1969,1970,Tumor 4,Tumor
1967,1968,Tumor 3,Tumor
425,426,Tumor 1,Tumor
1140,1141,Tumor 4,Tumor
1502,1503,Tumor 7,Tumor
1464,1465,Tumor 1,Tumor
1451,1452,Tumor 7,Tumor
1523,1524,Tumor 7,Tumor
1549,1550,Tumor 4,Tumor
1655,1656,Tumor 3,Tumor
1838,1839,Tumor 3,Tumor
1762,1763,Tumor 2 (Ki67 Proliferating),Tumor
1786,1787,Tumor 3,Tumor
1732,1733,Tumor 3,Tumor
1349,1350,Tumor 4,Tumor
1687,1688,Tumor 1,Tumor
1605,1606,Tumor 4,Tumor
1848,1849,Tumor 1,Tumor
1759,1760,Tumor 7,Tumor
1678,1679,Tumor 7,Tumor
1706,1707,Tumor 7,Tumor
1707,1708,Tumor 7,Tumor
1684,1685,Tumor 7,Tumor
1694,1695,Tumor 7,Tumor
1751,1752,Tumor 7,Tumor
1855,1856,Tumor 3,Tumor
1940,1941,Tumor 7,Tumor
1941,1942,Tumor 7,Tumor
310,311,Tumor 3,Tumor
308,309,Tumor 7,Tumor
336,337,Tumor 7,Tumor
1484,1485,Tumor 7,Tumor
1483,1484,Tumor 1,Tumor
1589,1590,Tumor 1,Tumor
1573,1574,Tumor 7,Tumor
25,26,Tumor 6 / DC,Tumor
30,31,Tumor 7,Tumor
83,84,Tumor 7,Tumor
140,141,Tumor 6 / DC,Tumor
220,221,Tumor 7,Tumor
170,171,Tumor 6 / DC,Tumor
8,9,Tumor 7,Tumor
576,577,Tumor 7,Tumor
424,425,Tumor 3,Tumor
397,398,Tumor 6 / DC,Tumor
343,344,Tumor 7,Tumor
700,701,Tumor 4,Tumor
696,697,Tumor 4,Tumor
381,382,Tumor 4,Tumor
371,372,Tumor 3,Tumor
372,373,Tumor 7,Tumor
791,792,Tumor 4,Tumor
1390,1391,Tumor 2 (Ki67 Proliferating),Tumor
1898,1899,Tumor 1,Tumor
1903,1904,Tumor 7,Tumor
1921,1922,Tumor 7,Tumor
1776,1777,Tumor 1,Tumor
1749,1750,Tumor 7,Tumor
1141,1142,Tumor 4,Tumor
1342,1343,Tumor 4,Tumor
1290,1291,Tumor 4,Tumor
1177,1178,Tumor 4,Tumor
1931,1932,Tumor 3,Tumor
1946,1947,Tumor 2 (Ki67 Proliferating),Tumor
1911,1912,Tumor 1,Tumor
1867,1868,Tumor 3,Tumor
1887,1888,Tumor 3,Tumor
1938,1939,Tumor 3,Tumor
1088,1089,Tumor 4,Tumor
1718,1719,Tumor 2 (Ki67 Proliferating),Tumor
1769,1770,Tumor 7,Tumor
1727,1728,Tumor 6 / DC,Tumor
317,318,Tumor 3,Tumor
325,326,Tumor 2 (Ki67 Proliferating),Tumor
259,260,Tumor 2 (Ki67 Proliferating),Tumor
339,340,Tumor 3,Tumor
134,135,Tumor 7,Tumor
136,137,Tumor 7,Tumor
61,62,Tumor 4,Tumor
90,91,Tumor 4,Tumor
1834,1835,Tumor 1,Tumor
1801,1802,Tumor 7,Tumor
1829,1830,Tumor 1,Tumor
1814,1815,Tumor 3,Tumor
1790,1791,Tumor 1,Tumor
1813,1814,Tumor 1,Tumor
1446,1447,Tumor 4,Tumor
1767,1768,Tumor 7,Tumor
1738,1739,Tumor 1,Tumor
1696,1697,Tumor 3,Tumor
1726,1727,Tumor 2 (Ki67 Proliferating),Tumor
1757,1758,Tumor 2 (Ki67 Proliferating),Tumor
1752,1753,Tumor 3,Tumor
133,134,Tumor 7,Tumor
507,508,Tumor 7,Tumor
546,547,Tumor 1,Tumor
344,345,Tumor 7,Tumor
254,255,Tumor 3,Tumor
428,429,Tumor 3,Tumor
366,367,Tumor 3,Tumor
411,412,Tumor 3,Tumor
441,442,Tumor 3,Tumor
508,509,Tumor 4,Tumor
512,513,Tumor 4,Tumor
503,504,Tumor 4,Tumor
1571,1572,Tumor 1,Tumor
1591,1592,Tumor 7,Tumor
1588,1589,Tumor 1,Tumor
1651,1652,Tumor 7,Tumor
1629,1630,Tumor 1,Tumor
1622,1623,Tumor 7,Tumor
1275,1276,Tumor 4,Tumor
127,128,Tumor 7,Tumor
94,95,Tumor 7,Tumor
69,70,Tumor 7,Tumor
108,109,Tumor 7,Tumor
41,42,Tumor 7,Tumor
44,45,Tumor 6 / DC,Tumor
73,74,Tumor 6 / DC,Tumor
179,180,Tumor 6 / DC,Tumor
160,161,Tumor 6 / DC,Tumor
184,185,Tumor 6 / DC,Tumor
151,152,Tumor 3,Tumor
126,127,Tumor 6 / DC,Tumor
117,118,Tumor 7,Tumor
86,87,Tumor 6 / DC,Tumor
81,82,Tumor 7,Tumor
92,93,Tumor 7,Tumor
55,56,Tumor 7,Tumor
128,129,Tumor 7,Tumor
23,24,Tumor 2 (Ki67 Proliferating),Tumor
978,979,Tumor 4,Tumor
780,781,Tumor 4,Tumor
498,499,Tumor 4,Tumor
400,401,Tumor 2 (Ki67 Proliferating),Tumor
244,245,Tumor 6 / DC,Tumor
197,198,Tumor 6 / DC,Tumor
202,203,Tumor 3,Tumor
177,178,Tumor 6 / DC,Tumor
186,187,Tumor 2 (Ki67 Proliferating),Tumor
270,271,Tumor 7,Tumor
257,258,Tumor 2 (Ki67 Proliferating),Tumor
354,355,Tumor 7,Tumor
380,381,Tumor 3,Tumor
368,369,Tumor 6 / DC,Tumor
330,331,Tumor 7,Tumor
304,305,Tumor 7,Tumor
295,296,Tumor 7,Tumor
274,275,Tumor 3,Tumor
115,116,Tumor 6 / DC,Tumor
96,97,Tumor 6 / DC,Tumor
65,66,Tumor 6 / DC,Tumor
191,192,Tumor 7,Tumor
217,218,Tumor 6 / DC,Tumor
154,155,Tumor 3,Tumor
185,186,Tumor 3,Tumor
250,251,Tumor 7,Tumor
241,242,Tumor 3,Tumor
1070,1071,Tumor 4,Tumor
651,652,Tumor 3,Tumor
648,649,Tumor 1,Tumor
389,390,Tumor 3,Tumor
278,279,Tumor 7,Tumor
294,295,Tumor 7,Tumor
277,278,Tumor 2 (Ki67 Proliferating),Tumor
293,294,Tumor 7,Tumor
246,247,Tumor 3,Tumor
427,428,Tumor 4,Tumor
205,206,Tumor 3,Tumor
236,237,Tumor 6 / DC,Tumor
262,263,Tumor 2 (Ki67 Proliferating),Tumor
359,360,Tumor 7,Tumor
403,404,Tumor 6 / DC,Tumor
365,366,Tumor 7,Tumor
321,322,Tumor 6 / DC,Tumor
350,351,Tumor 6 / DC,Tumor
334,335,Tumor 3,Tumor
729,730,Tumor 4,Tumor
732,733,Tumor 4,Tumor
432,433,Tumor 1,Tumor
485,486,Tumor 4,Tumor
609,610,Tumor 4,Tumor
324,325,Tumor 7,Tumor
340,341,Tumor 7,Tumor
345,346,Tumor 7,Tumor
289,290,Tumor 7,Tumor
300,301,Tumor 7,Tumor
1712,1713,Tumor 7,Tumor
1665,1666,Tumor 1,Tumor
1542,1543,Tumor 3,Tumor
1539,1540,Tumor 3,Tumor
1775,1776,Tumor 3,Tumor
1841,1842,Tumor 2 (Ki67 Proliferating),Tumor
1871,1872,Tumor 3,Tumor
1654,1655,Tumor 7,Tumor
1151,1152,Tumor 2 (Ki67 Proliferating),Tumor
1873,1874,Tumor 1,Tumor
1888,1889,Tumor 7,Tumor
1892,1893,Tumor 3,Tumor
1889,1890,Tumor 1,Tumor
1742,1743,Tumor 1,Tumor
1188,1189,Tumor 4,Tumor
1215,1216,Tumor 4,Tumor
1224,1225,Tumor 4,Tumor
1711,1712,Tumor 3,Tumor
1942,1943,Tumor 3,Tumor
1952,1953,Tumor 6 / DC,Tumor
1900,1901,Tumor 1,Tumor
1908,1909,Tumor 1,Tumor
1925,1926,Tumor 1,Tumor
1905,1906,Tumor 1,Tumor
1220,1221,Tumor 4,Tumor
1580,1581,Tumor 4,Tumor
1308,1309,Tumor 4,Tumor
162,163,Tumor 6 / DC,Tumor
337,338,Tumor 7,Tumor
544,545,Tumor 3,Tumor
1756,1757,Tumor 1,Tumor
1797,1798,Tumor 4,Tumor
1812,1813,Tumor 1,Tumor
1765,1766,Tumor 1,Tumor
1728,1729,Tumor 2 (Ki67 Proliferating),Tumor
1723,1724,Tumor 7,Tumor
1677,1678,Tumor 7,Tumor
1700,1701,Tumor 7,Tumor
1709,1710,Tumor 1,Tumor
1708,1709,Tumor 7,Tumor
1693,1694,Tumor 7,Tumor
1806,1807,Tumor 2 (Ki67 Proliferating),Tumor
1669,1670,Tumor 7,Tumor
1538,1539,Tumor 4,Tumor
1704,1705,Tumor 7,Tumor
1663,1664,Tumor 7,Tumor
1685,1686,Tumor 6 / DC,Tumor
1715,1716,Tumor 3,Tumor
1664,1665,Tumor 7,Tumor
168,169,Tumor 4,Tumor
283,284,Tumor 3,Tumor
282,283,Tumor 3,Tumor
290,291,Tumor 4,Tumor
284,285,Tumor 3,Tumor
267,268,Tumor 3,Tumor
269,270,Tumor 1,Tumor
1497,1498,Tumor 1,Tumor
1278,1279,Tumor 4,Tumor
104,105,Tumor 7,Tumor
77,78,Tumor 6 / DC,Tumor
98,99,Tumor 2 (Ki67 Proliferating),Tumor
135,136,Tumor 6 / DC,Tumor
149,150,Tumor 7,Tumor
156,157,Tumor 7,Tumor
167,168,Tumor 6 / DC,Tumor
118,119,Tumor 7,Tumor
144,145,Tumor 6 / DC,Tumor
124,125,Tumor 6 / DC,Tumor
107,108,Tumor 6 / DC,Tumor
106,107,Tumor 6 / DC,Tumor
315,316,Tumor 3,Tumor
299,300,Tumor 4,Tumor
320,321,Tumor 6 / DC,Tumor
210,211,Tumor 6 / DC,Tumor
249,250,Tumor 6 / DC,Tumor
182,183,Tumor 3,Tumor
56,57,Tumor 6 / DC,Tumor
157,158,Tumor 6 / DC,Tumor
119,120,Tumor 3,Tumor
70,71,Tumor 4,Tumor
11,12,Tumor 6 / DC,Tumor
52,53,Tumor 6 / DC,Tumor
16,17,Tumor 7,Tumor
21,22,Tumor 4,Tumor
953,954,Tumor 3,Tumor
945,946,Tumor 3,Tumor
451,452,Tumor 3,Tumor
447,448,Tumor 3,Tumor
418,419,Tumor 2 (Ki67 Proliferating),Tumor
375,376,Tumor 7,Tumor
393,394,Tumor 2 (Ki67 Proliferating),Tumor
100,101,Tumor 7,Tumor
95,96,Tumor 6 / DC,Tumor
131,132,Tumor 6 / DC,Tumor
71,72,Tumor 7,Tumor
58,59,Tumor 7,Tumor
88,89,Tumor 2 (Ki67 Proliferating),Tumor
79,80,Tumor 6 / DC,Tumor
