,CELL_ID,CELL_TYPE,CELL_CLASS
1658,1659,Tumor 7,Tumor
1488,1489,Tumor 2 (Ki67 Proliferating),Tumor
1585,1586,Tumor 4,Tumor
1528,1529,Tumor 2 (Ki67 Proliferating),Tumor
1504,1505,Tumor 7,Tumor
1486,1487,Tumor 1,Tumor
1640,1641,Tumor 6 / DC,Tumor
1676,1677,Tumor 6 / DC,Tumor
559,560,Tumor 1,Tumor
1136,1137,Tumor 7,Tumor
609,610,Tumor 6 / DC,Tumor
672,673,Tumor 1,Tumor
717,718,Tumor 1,Tumor
1715,1716,Tumor 2 (Ki67 Proliferating),Tumor
325,326,Tumor 1,Tumor
777,778,Tumor 7,Tumor
844,845,Tumor 7,Tumor
807,808,Tumor 7,Tumor
20,21,Tumor 4,Tumor
57,58,Tumor 5,Tumor
13,14,Tumor 4,Tumor
186,187,Tumor 1,Tumor
21,22,Tumor 2 (Ki67 Proliferating),Tumor
7,8,Tumor 2 (Ki67 Proliferating),Tumor
14,15,Tumor 4,Tumor
6,7,Tumor 4,Tumor
144,145,Tumor 1,Tumor
125,126,Tumor 4,Tumor
138,139,Tumor 6 / DC,Tumor
68,69,Tumor 4,Tumor
240,241,Tumor 7,Tumor
2517,2518,Tumor 3,Tumor
2102,2103,Tumor 7,Tumor
1641,1642,Tumor 3,Tumor
1646,1647,Tumor 3,Tumor
1698,1699,Tumor 6 / DC,Tumor
1477,1478,Tumor 3,Tumor
1445,1446,Tumor 2 (Ki67 Proliferating),Tumor
1400,1401,Tumor 2 (Ki67 Proliferating),Tumor
1300,1301,Tumor 4,Tumor
1787,1788,Tumor 7,Tumor
1824,1825,Tumor 1,Tumor
1874,1875,Tumor 7,Tumor
1795,1796,Tumor 1,Tumor
2332,2333,Tumor 1,Tumor
1822,1823,Tumor 4,Tumor
444,445,Tumor 1,Tumor
441,442,Tumor 6 / DC,Tumor
539,540,Tumor 1,Tumor
504,505,Tumor 1,Tumor
1006,1007,Tumor 6 / DC,Tumor
1096,1097,Tumor 3,Tumor
1066,1067,Tumor 4,Tumor
1780,1781,Tumor 2 (Ki67 Proliferating),Tumor
2057,2058,Tumor 3,Tumor
2014,2015,Tumor 3,Tumor
848,849,Tumor 2 (Ki67 Proliferating),Tumor
971,972,Tumor 4,Tumor
875,876,Tumor 2 (Ki67 Proliferating),Tumor
1108,1109,Tumor 2 (Ki67 Proliferating),Tumor
1074,1075,Tumor 2 (Ki67 Proliferating),Tumor
1145,1146,Tumor 6 / DC,Tumor
1367,1368,Tumor 1,Tumor
306,307,Tumor 7,Tumor
816,817,Tumor 7,Tumor
278,279,Tumor 4,Tumor
339,340,Tumor 1,Tumor
307,308,Tumor 1,Tumor
283,284,Tumor 1,Tumor
861,862,Tumor 7,Tumor
856,857,Tumor 7,Tumor
767,768,Tumor 7,Tumor
817,818,Tumor 7,Tumor
803,804,Tumor 7,Tumor
872,873,Tumor 7,Tumor
991,992,Tumor 7,Tumor
1037,1038,Tumor 1,Tumor
1039,1040,Tumor 7,Tumor
960,961,Tumor 1,Tumor
693,694,Tumor 4,Tumor
576,577,Tumor 4,Tumor
737,738,Tumor 7,Tumor
804,805,Tumor 1,Tumor
642,643,Tumor 7,Tumor
627,628,Tumor 7,Tumor
1233,1234,Tumor 7,Tumor
1180,1181,Tumor 7,Tumor
1030,1031,Tumor 2 (Ki67 Proliferating),Tumor
1021,1022,Tumor 7,Tumor
1099,1100,Tumor 7,Tumor
1054,1055,Tumor 7,Tumor
1083,1084,Tumor 7,Tumor
895,896,Tumor 3,Tumor
868,869,Tumor 1,Tumor
909,910,Tumor 7,Tumor
831,832,Tumor 3,Tumor
990,991,Tumor 7,Tumor
947,948,Tumor 7,Tumor
796,797,Tumor 7,Tumor
1052,1053,Tumor 2 (Ki67 Proliferating),Tumor
40,41,Tumor 5,Tumor
88,89,Tumor 4,Tumor
65,66,Tumor 5,Tumor
272,273,Tumor 1,Tumor
282,283,Tumor 1,Tumor
338,339,Tumor 2 (Ki67 Proliferating),Tumor
285,286,Tumor 1,Tumor
309,310,Tumor 1,Tumor
152,153,Tumor 7,Tumor
8,9,Tumor 3,Tumor
500,501,Tumor 3,Tumor
123,124,Tumor 7,Tumor
201,202,Tumor 3,Tumor
29,30,Tumor 4,Tumor
400,401,Tumor 6 / DC,Tumor
326,327,Tumor 1,Tumor
261,262,Tumor 1,Tumor
353,354,Tumor 1,Tumor
249,250,Tumor 4,Tumor
341,342,Tumor 2 (Ki67 Proliferating),Tumor
284,285,Tumor 1,Tumor
265,266,Tumor 3,Tumor
174,175,Tumor 6 / DC,Tumor
162,163,Tumor 6 / DC,Tumor
193,194,Tumor 7,Tumor
192,193,Tumor 7,Tumor
207,208,Tumor 6 / DC,Tumor
39,40,Tumor 3,Tumor
369,370,Tumor 4,Tumor
311,312,Tumor 3,Tumor
2094,2095,Tumor 7,Tumor
2064,2065,Tumor 3,Tumor
2503,2504,Tumor 3,Tumor
2338,2339,Tumor 1,Tumor
2118,2119,Tumor 7,Tumor
1719,1720,Tumor 7,Tumor
1703,1704,Tumor 1,Tumor
1755,1756,Tumor 7,Tumor
1631,1632,Tumor 2 (Ki67 Proliferating),Tumor
1630,1631,Tumor 3,Tumor
1680,1681,Tumor 1,Tumor
1695,1696,Tumor 3,Tumor
1592,1593,Tumor 6 / DC,Tumor
1647,1648,Tumor 7,Tumor
1497,1498,Tumor 6 / DC,Tumor
1480,1481,Tumor 7,Tumor
1539,1540,Tumor 6 / DC,Tumor
